Czechia, Exposure to risk (period 1x5), 	Last modified: 23 May 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1954        0            423916.37       447931.66       871848.03
1950-1954        1            422129.32       443784.55       865913.87
1950-1954        2            429243.24       450042.96       879286.20
1950-1954        3            434816.95       454599.94       889416.89
1950-1954        4            430836.88       448707.33       879544.22
1950-1954        5            423298.22       439305.42       862603.65
1950-1954        6            415036.47       429737.30       844773.77
1950-1954        7            396747.42       410158.48       806905.90
1950-1954        8            372052.09       384456.83       756508.92
1950-1954        9            353588.42       365711.33       719299.75
1950-1954       10            337084.62       348656.35       685740.97
1950-1954       11            317386.69       327644.80       645031.49
1950-1954       12            299072.69       307861.69       606934.38
1950-1954       13            286345.03       293744.98       580090.01
1950-1954       14            276491.28       282390.56       558881.85
1950-1954       15            272334.01       277392.31       549726.32
1950-1954       16            274666.99       280208.36       554875.35
1950-1954       17            282676.61       288965.14       571641.75
1950-1954       18            293591.59       300225.91       593817.50
1950-1954       19            307559.88       314716.19       622276.07
1950-1954       20            319295.52       326700.62       645996.13
1950-1954       21            328850.56       335401.70       664252.26
1950-1954       22            335348.95       341627.91       676976.86
1950-1954       23            341172.50       348842.38       690014.87
1950-1954       24            345476.44       351813.11       697289.55
1950-1954       25            351053.02       352121.94       703174.96
1950-1954       26            359206.00       354920.92       714126.92
1950-1954       27            367751.11       358750.97       726502.09
1950-1954       28            375374.57       361479.85       736854.42
1950-1954       29            375816.38       359300.72       735117.10
1950-1954       30            370741.54       354320.05       725061.58
1950-1954       31            336301.49       321521.68       657823.17
1950-1954       32            294235.17       281264.03       575499.20
1950-1954       33            252961.46       242012.45       494973.90
1950-1954       34            225822.46       215925.58       441748.04
1950-1954       35            219321.94       209563.82       428885.76
1950-1954       36            250358.92       239337.62       489696.54
1950-1954       37            289791.01       277192.28       566983.29
1950-1954       38            327200.99       313381.61       640582.60
1950-1954       39            356954.96       342850.41       699805.36
1950-1954       40            371287.02       357822.45       729109.47
1950-1954       41            373663.42       361215.80       734879.21
1950-1954       42            373242.44       361617.15       734859.59
1950-1954       43            372110.79       360577.83       732688.63
1950-1954       44            367808.59       355650.87       723459.46
1950-1954       45            360898.56       348042.62       708941.17
1950-1954       46            354921.99       341462.31       696384.30
1950-1954       47            350340.69       336052.12       686392.81
1950-1954       48            345759.03       330350.49       676109.53
1950-1954       49            341823.09       324447.74       666270.83
1950-1954       50            337569.31       317114.31       654683.61
1950-1954       51            330700.89       305637.52       636338.41
1950-1954       52            321860.79       291292.21       613153.00
1950-1954       53            311966.63       275453.38       587420.01
1950-1954       54            301871.80       259716.58       561588.38
1950-1954       55            291272.57       244700.45       535973.02
1950-1954       56            280022.36       230886.32       510908.69
1950-1954       57            268178.69       217546.75       485725.44
1950-1954       58            255882.82       205346.63       461229.45
1950-1954       59            243417.46       194455.46       437872.91
1950-1954       60            231974.41       184002.47       415976.87
1950-1954       61            222857.41       175220.06       398077.46
1950-1954       62            215216.34       168069.84       383286.18
1950-1954       63            207609.11       160839.09       368448.20
1950-1954       64            200101.20       153640.59       353741.80
1950-1954       65            192937.19       147073.39       340010.58
1950-1954       66            184623.23       140121.01       324744.25
1950-1954       67            175947.66       133117.16       309064.82
1950-1954       68            167109.30       125740.05       292849.34
1950-1954       69            157375.81       117704.43       275080.25
1950-1954       70            147802.10       110002.13       257804.23
1950-1954       71            138964.94       102772.22       241737.16
1950-1954       72            129095.95        94952.54       224048.49
1950-1954       73            118843.49        87068.65       205912.14
1950-1954       74            109802.00        79790.73       189592.73
1950-1954       75            100423.72        72457.20       172880.91
1950-1954       76             90677.95        65197.81       155875.75
1950-1954       77             81192.15        58156.68       139348.83
1950-1954       78             71763.35        51338.28       123101.62
1950-1954       79             62606.92        44968.42       107575.34
1950-1954       80             54340.36        38689.55        93029.91
1950-1954       81             45926.33        32524.37        78450.71
1950-1954       82             38403.10        27071.41        65474.51
1950-1954       83             31886.34        22017.09        53903.44
1950-1954       84             25922.24        17356.84        43279.08
1950-1954       85             20637.98        13382.14        34020.12
1950-1954       86             16290.74        10144.86        26435.60
1950-1954       87             12546.83         7567.65        20114.49
1950-1954       88              9342.64         5538.63        14881.27
1950-1954       89              6815.57         3925.41        10740.98
1950-1954       90              4956.52         2731.59         7688.11
1950-1954       91              3525.26         1872.26         5397.52
1950-1954       92              2410.53         1229.46         3640.00
1950-1954       93              1604.99          800.31         2405.30
1950-1954       94              1001.65          488.42         1490.07
1950-1954       95               596.13          282.06          878.18
1950-1954       96               344.85          153.75          498.59
1950-1954       97               200.88           88.48          289.36
1950-1954       98               113.89           42.92          156.81
1950-1954       99                65.16           20.20           85.36
1950-1954      100                39.77            9.06           48.83
1950-1954      101                20.15            4.38           24.54
1950-1954      102                 7.80            0.90            8.69
1950-1954      103                 2.28            0.00            2.28
1950-1954      104                 0.14            0.00            0.14
1950-1954      105                 0.00            0.00            0.00
1950-1954      106                 0.00            0.00            0.00
1950-1954      107                 0.00            0.00            0.00
1950-1954      108                 0.00            0.00            0.00
1950-1954      109                 0.00            0.00            0.00
1950-1954      110+                0.00            0.00            0.00
1955-1959        0            370647.15       390807.89       761455.03
1955-1959        1            385403.07       405496.97       790900.04
1955-1959        2            395286.56       415891.66       811178.22
1955-1959        3            404204.01       425222.58       829426.58
1955-1959        4            412073.95       433167.46       845241.41
1955-1959        5            416710.83       437470.03       854180.86
1955-1959        6            420569.04       440769.74       861338.78
1955-1959        7            428446.93       448240.73       876687.66
1955-1959        8            434659.97       453681.25       888341.22
1955-1959        9            430953.03       448303.69       879256.73
1955-1959       10            423703.56       439235.42       862938.98
1955-1959       11            415868.38       430104.15       845972.53
1955-1959       12            397866.27       410862.72       808728.99
1955-1959       13            373358.15       385438.44       758796.59
1955-1959       14            355226.62       367098.30       722324.91
1955-1959       15            339066.15       350487.52       689553.68
1955-1959       16            319676.17       329776.17       649452.34
1955-1959       17            301625.39       310284.72       611910.11
1955-1959       18            289031.05       296346.16       585377.21
1955-1959       19            279234.90       284960.91       564195.81
1955-1959       20            275048.08       279718.02       554766.10
1955-1959       21            277080.50       282006.35       559086.85
1955-1959       22            284618.75       289848.91       574467.66
1955-1959       23            294932.59       299859.94       594792.53
1955-1959       24            308117.76       312885.96       621003.72
1955-1959       25            318996.03       323300.03       642296.06
1955-1959       26            327818.74       330570.69       658389.43
1955-1959       27            333766.65       334928.04       668694.69
1955-1959       28            339127.73       339384.27       678512.00
1955-1959       29            342989.74       340478.58       683468.33
1955-1959       30            348161.83       340569.85       688731.68
1955-1959       31            355925.01       343500.05       699425.05
1955-1959       32            364052.67       348128.23       712180.91
1955-1959       33            371324.25       352743.04       724067.29
1955-1959       34            371585.80       351894.76       723480.56
1955-1959       35            366520.70       346910.05       713430.75
1955-1959       36            332451.38       314458.92       646910.30
1955-1959       37            290843.13       274925.71       565768.83
1955-1959       38            249963.95       236470.48       486434.42
1955-1959       39            223064.61       210944.75       434009.36
1955-1959       40            216502.47       204715.91       421218.37
1955-1959       41            246998.29       233809.08       480807.37
1955-1959       42            285765.35       270647.46       556412.81
1955-1959       43            322468.50       305670.10       628138.60
1955-1959       44            351697.11       334115.40       685812.51
1955-1959       45            365533.35       348317.76       713851.11
1955-1959       46            367579.46       351072.65       718652.11
1955-1959       47            366831.35       350782.92       717614.27
1955-1959       48            365282.04       348999.85       714281.89
1955-1959       49            360442.35       343301.67       703744.02
1955-1959       50            353049.74       334856.97       687906.71
1955-1959       51            346482.65       327103.12       673585.77
1955-1959       52            341324.46       320330.94       661655.40
1955-1959       53            336196.50       313192.54       649389.03
1955-1959       54            331554.60       305738.39       637292.99
1955-1959       55            326648.14       296926.07       623574.21
1955-1959       56            318925.70       284203.44       603129.13
1955-1959       57            309217.35       268906.52       578123.87
1955-1959       58            298659.13       252201.11       550860.24
1955-1959       59            288075.59       235661.65       523737.24
1955-1959       60            276767.38       220171.83       496939.21
1955-1959       61            264750.30       205650.21       470400.51
1955-1959       62            252018.58       191767.40       443785.98
1955-1959       63            238766.00       179194.76       417960.76
1955-1959       64            225568.11       167771.99       393340.10
1955-1959       65            213130.35       156700.18       369830.54
1955-1959       66            202490.89       147227.86       349718.75
1955-1959       67            193116.36       139078.66       332195.02
1955-1959       68            183679.02       130744.34       314423.36
1955-1959       69            174159.95       122544.06       296704.01
1955-1959       70            164879.73       115063.19       279942.91
1955-1959       71            155104.97       107333.89       262438.86
1955-1959       72            144910.12        99557.19       244467.30
1955-1959       73            134468.25        91637.28       226105.53
1955-1959       74            123469.52        83494.19       206963.71
1955-1959       75            112712.76        75808.85       188521.61
1955-1959       76            102479.61        68405.84       170885.45
1955-1959       77             92014.86        60925.51       152940.37
1955-1959       78             81454.21        53601.92       135056.13
1955-1959       79             71649.68        46832.51       118482.19
1955-1959       80             62140.89        40232.98       102373.87
1955-1959       81             53390.69        34444.32        87835.01
1955-1959       82             45060.68        29020.12        74080.79
1955-1959       83             37436.08        24007.56        61443.64
1955-1959       84             30540.96        19490.20        50031.16
1955-1959       85             24258.34        15400.15        39658.50
1955-1959       86             18914.39        11813.23        30727.62
1955-1959       87             14522.23         8867.87        23390.11
1955-1959       88             11057.40         6472.49        17529.89
1955-1959       89              8071.73         4599.00        12670.72
1955-1959       90              5721.71         3184.88         8906.60
1955-1959       91              4012.53         2162.54         6175.08
1955-1959       92              2731.20         1407.39         4138.59
1955-1959       93              1781.76          916.78         2698.53
1955-1959       94              1172.42          563.78         1736.20
1955-1959       95               775.89          354.00         1129.89
1955-1959       96               471.16          214.35          685.51
1955-1959       97               268.13          120.24          388.37
1955-1959       98               152.45           71.76          224.21
1955-1959       99                78.63           35.22          113.85
1955-1959      100                36.63           12.39           49.02
1955-1959      101                19.09            6.78           25.87
1955-1959      102                 8.37            1.64           10.01
1955-1959      103                 2.73            0.00            2.73
1955-1959      104                 0.32            0.00            0.32
1955-1959      105                 0.00            0.00            0.00
1955-1959      106                 0.00            0.00            0.00
1955-1959      107                 0.00            0.00            0.00
1955-1959      108                 0.00            0.00            0.00
1955-1959      109                 0.00            0.00            0.00
1955-1959      110+                0.00            0.00            0.00
1960-1964        0            328969.92       346452.74       675422.66
1960-1964        1            317719.32       333668.55       651387.88
1960-1964        2            323087.96       339167.30       662255.26
1960-1964        3            335534.01       352092.93       687626.94
1960-1964        4            351213.65       368583.74       719797.39
1960-1964        5            368751.74       386896.11       755647.85
1960-1964        6            385486.02       404574.73       790060.75
1960-1964        7            394984.24       414644.67       809628.90
1960-1964        8            404015.84       423816.62       827832.46
1960-1964        9            411968.86       431881.12       843849.97
1960-1964       10            416591.05       436271.07       852862.13
1960-1964       11            420195.74       439630.18       859825.92
1960-1964       12            427999.98       447202.22       875202.20
1960-1964       13            434415.26       452955.05       887370.31
1960-1964       14            430823.95       447934.09       878758.04
1960-1964       15            423598.64       439023.85       862622.49
1960-1964       16            415573.24       429725.52       845298.75
1960-1964       17            397484.49       410183.03       807667.52
1960-1964       18            373302.40       384722.05       758024.45
1960-1964       19            355534.34       366590.05       722124.40
1960-1964       20            339493.00       349958.93       689451.93
1960-1964       21            320196.93       329038.84       649235.76
1960-1964       22            302528.75       309844.39       612373.14
1960-1964       23            290281.66       296397.65       586679.31
1960-1964       24            280509.85       285223.78       565733.63
1960-1964       25            276156.82       279806.53       555963.35
1960-1964       26            277964.41       281621.30       559585.71
1960-1964       27            284958.79       288549.25       573508.04
1960-1964       28            294930.53       297597.52       592528.05
1960-1964       29            307489.56       309578.46       617068.02
1960-1964       30            317502.08       318774.75       636276.83
1960-1964       31            325784.42       325030.48       650814.90
1960-1964       32            331417.39       327855.71       659273.10
1960-1964       33            336424.64       329727.27       666151.90
1960-1964       34            340016.76       329586.17       669602.92
1960-1964       35            344853.28       330380.88       675234.17
1960-1964       36            352139.86       334118.44       686258.30
1960-1964       37            359839.16       339618.30       699457.46
1960-1964       38            366887.06       345008.67       711895.73
1960-1964       39            367230.11       344463.40       711693.51
1960-1964       40            362224.55       339322.65       701547.21
1960-1964       41            328664.48       307366.85       636031.32
1960-1964       42            287324.05       268458.13       555782.18
1960-1964       43            246618.64       230616.19       477234.83
1960-1964       44            219692.15       205300.56       424992.71
1960-1964       45            212817.25       198863.81       411681.06
1960-1964       46            243125.80       227345.89       470471.70
