1921, 0, 1, 1921, 133839.00, 10383.11
1921, 0, 2, 1920, 111940.54, 4693.62
1921, 1, 1, 1920, 107246.92, 1097.84
1921, 1, 2, 1919, 109577.74, 823.61
1921, 2, 1, 1919, 108754.13, 476.27
1921, 2, 2, 1918, 110221.12, 454.65
1921, 3, 1, 1918, 109766.48, 343.46
1921, 3, 2, 1917, 110284.39, 327.87
1921, 4, 1, 1917, 109956.53, 266.24
1921, 4, 2, 1916, 109651.46, 254.15
1921, 5, 1, 1916, 109397.31, 210.81
1921, 5, 2, 1915, 108415.98, 205.71
1921, 6, 1, 1915, 108210.27, 197.19
1921, 6, 2, 1914, 106641.90, 192.43
1921, 7, 1, 1914, 106449.47, 169.37
1921, 7, 2, 1913, 104387.05, 165.28
1921, 8, 1, 1913, 104221.77, 136.22
1921, 8, 2, 1912, 101800.33, 132.93
1921, 9, 1, 1912, 101667.40, 124.14
1921, 9, 2, 1911, 98861.16, 121.14
1921, 10, 1, 1911, 98740.01, 102.78
1921, 10, 2, 1910, 95568.72, 105.10
1921, 11, 1, 1910, 95463.62, 103.23
1921, 11, 2, 1909, 92590.73, 105.56
1921, 12, 1, 1909, 92485.17, 94.81
1921, 12, 2, 1908, 90248.69, 96.96
1921, 13, 1, 1908, 90151.73, 95.67
1921, 13, 2, 1907, 88311.50, 97.83
1921, 14, 1, 1907, 88213.67, 89.77
1921, 14, 2, 1906, 86286.63, 91.79
1921, 15, 1, 1906, 86194.84, 104.09
1921, 15, 2, 1905, 84358.36, 110.31
1921, 16, 1, 1905, 84248.06, 110.63
1921, 16, 2, 1904, 82241.65, 117.24
1921, 17, 1, 1904, 82124.41, 140.56
1921, 17, 2, 1903, 79746.26, 148.95
1921, 18, 1, 1903, 79597.31, 133.21
1921, 18, 2, 1902, 77073.84, 141.16
1921, 19, 1, 1902, 76932.68, 132.09
1921, 19, 2, 1901, 74590.60, 139.97
1921, 20, 1, 1901, 74450.63, 136.29
1921, 20, 2, 1900, 72139.19, 132.79
1921, 21, 1, 1900, 72006.40, 150.32
1921, 21, 2, 1899, 70397.04, 146.46
1921, 22, 1, 1899, 70250.58, 134.86
1921, 22, 2, 1898, 69719.02, 131.40
1921, 23, 1, 1898, 69587.63, 148.30
1921, 23, 2, 1897, 69751.44, 144.49
1921, 24, 1, 1897, 69606.95, 131.04
1921, 24, 2, 1896, 69806.62, 127.67
1921, 25, 1, 1896, 69678.95, 141.45
1921, 25, 2, 1895, 70043.84, 135.30
1921, 26, 1, 1895, 69908.54, 143.04
1921, 26, 2, 1894, 70138.80, 136.81
1921, 27, 1, 1894, 70001.99, 148.38
1921, 27, 2, 1893, 69881.77, 141.93
