PopName,Area,Year,YearReg,Month,RefCode,Births,Access,NoteCode1,NoteCode2,NoteCode3,LDB
HKG,01,2015,2015,3,11,4833,O,.,.,.,1
HKG,01,2015,2015,5,11,4870,O,.,.,.,1
HKG,01,2015,2015,7,11,4779,O,.,.,.,1
HKG,01,2015,2015,4,11,4653,O,.,.,.,1
HKG,01,2015,2015,12,11,5210,O,.,.,.,1
HKG,01,2015,2015,8,11,4936,O,.,.,.,1
HKG,01,2015,2015,9,11,5215,O,.,.,.,1
HKG,01,2015,2015,TOT,11,59878,O,.,.,.,1
HKG,01,2016,2016,2,11,4706,O,.,.,.,1
HKG,01,2016,2016,6,11,4881,O,.,.,.,1
HKG,01,2016,2016,1,11,4988,O,.,.,.,1
HKG,01,2016,2016,4,11,4826,O,.,.,.,1
HKG,01,2016,2016,7,11,4722,O,.,.,.,1
HKG,01,2016,2016,8,11,5171,O,.,.,.,1
HKG,01,2016,2016,5,11,4889,O,.,.,.,1
HKG,01,2016,2016,12,11,5398,O,.,.,.,1
HKG,01,2016,2016,TOT,11,60856,O,.,.,.,1
HKG,01,2016,2016,11,11,5519,O,.,.,.,1
HKG,01,2016,2016,10,11,5397,O,.,.,.,1
HKG,01,2016,2016,9,11,5408,O,.,.,.,1
HKG,01,2016,2016,3,11,4951,O,.,.,.,1
HKG,01,2017,2017,2,11,4486,O,.,.,.,1
HKG,01,2017,2017,8,11,4626,O,.,.,.,1
HKG,01,2017,2017,10,11,5016,O,.,.,.,1
HKG,01,2017,2017,5,11,4548,O,.,.,.,1
HKG,01,2017,2017,4,11,4414,O,.,.,.,1
HKG,01,2017,2017,9,11,4904,O,.,.,.,1
HKG,01,2017,2017,TOT,11,56548,O,.,.,.,1
HKG,01,2017,2017,11,11,4851,O,.,.,.,1
HKG,01,2017,2017,6,11,4549,O,.,.,.,1
HKG,01,2017,2017,7,11,4389,O,.,.,.,1
HKG,01,2017,2017,3,11,4870,O,.,.,.,1
HKG,01,2017,2017,1,11,5030,O,.,.,.,1
HKG,01,2017,2017,12,11,4865,O,.,.,.,1
HKG,01,2018,2018,1,13,4926,O,.,.,.,1
HKG,01,2018,2018,2,13,4165,O,.,.,.,1
HKG,01,2018,2018,3,13,4248,O,.,.,.,1
HKG,01,2018,2018,4,13,4190,O,.,.,.,1
HKG,01,2018,2018,5,13,4469,O,.,.,.,1
HKG,01,2018,2018,6,13,4334,O,.,.,.,1
HKG,01,2018,2018,7,13,4271,O,.,.,.,1
HKG,01,2018,2018,8,13,4499,O,.,.,.,1
HKG,01,2018,2018,9,13,4570,O,.,.,.,1
HKG,01,2018,2018,10,13,4619,O,.,.,.,1
HKG,01,2018,2018,11,13,4783,O,.,.,.,1
HKG,01,2018,2018,12,13,4642,O,.,.,.,1
HKG,01,2018,2018,TOT,13,53716,O,.,.,.,1
HKG,01,2019,2019,1,13,4610,O,.,.,.,1
HKG,01,2019,2019,2,13,3950,O,.,.,.,1
HKG,01,2019,2019,3,13,4502,O,.,.,.,1
HKG,01,2019,2019,4,13,4326,O,.,.,.,1
HKG,01,2019,2019,5,13,4327,O,.,.,.,1
HKG,01,2019,2019,6,13,4175,O,.,.,.,1
HKG,01,2019,2019,7,13,4226,O,.,.,.,1
HKG,01,2019,2019,8,13,4329,O,.,.,.,1
HKG,01,2019,2019,9,13,4634,O,.,.,.,1
HKG,01,2019,2019,10,13,4733,O,.,.,.,1
HKG,01,2019,2019,11,13,4523,O,.,.,.,1
HKG,01,2019,2019,12,13,4521,O,.,.,.,1
HKG,01,2019,2019,TOT,13,52856,O,.,.,.,1
