PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
ITA,50,1872,1872,1,f,0,5,RR,29,O,194763,.,.,.,1
ITA,50,1872,1872,1,f,0,1,RR,46,O,105373,.,.,.,1
ITA,50,1872,1872,1,f,1,4,RR,29,O,89390,.,.,.,1
ITA,50,1872,1872,1,f,5,5,RR,29,O,19133,.,.,.,1
ITA,50,1872,1872,1,f,10,5,RR,29,O,9120,.,.,.,1
ITA,50,1872,1872,1,f,15,5,RR,29,O,9609,.,.,.,1
ITA,50,1872,1872,1,f,20,5,RR,29,O,11517,.,.,.,1
ITA,50,1872,1872,1,f,25,5,RR,29,O,12026,.,.,.,1
ITA,50,1872,1872,1,f,30,5,RR,29,O,11144,.,.,.,1
ITA,50,1872,1872,1,f,35,5,RR,29,O,10851,.,.,.,1
ITA,50,1872,1872,1,f,40,5,RR,29,O,10160,.,.,.,1
ITA,50,1872,1872,1,f,45,5,RR,29,O,9984,.,.,.,1
ITA,50,1872,1872,1,f,50,5,RR,29,O,11093,.,.,.,1
ITA,50,1872,1872,1,f,55,5,RR,29,O,12277,.,.,.,1
ITA,50,1872,1872,1,f,60,5,RR,29,O,16067,.,.,.,1
ITA,50,1872,1872,1,f,65,10,RR,29,O,34036,.,.,.,1
ITA,50,1872,1872,1,f,75,+,RR,29,O,27377,.,.,.,1
ITA,50,1872,1872,1,f,TOT,.,.,29,O,399218,.,.,.,1
ITA,50,1872,1872,1,f,UNK,.,.,29,O,61,.,.,.,1
ITA,50,1872,1872,1,m,0,5,RR,29,O,215254,.,.,.,1
ITA,50,1872,1872,1,m,0,1,RR,46,O,122452,.,.,.,1
ITA,50,1872,1872,1,m,1,4,RR,29,O,92802,.,.,.,1
ITA,50,1872,1872,1,m,5,5,RR,29,O,18996,.,.,.,1
ITA,50,1872,1872,1,m,10,5,RR,29,O,8498,.,.,.,1
ITA,50,1872,1872,1,m,15,5,RR,29,O,8878,.,.,.,1
ITA,50,1872,1872,1,m,20,5,RR,29,O,13326,.,.,.,1
ITA,50,1872,1872,1,m,25,5,RR,29,O,11327,.,.,.,1
ITA,50,1872,1872,1,m,30,5,RR,29,O,10349,.,.,.,1
ITA,50,1872,1872,1,m,35,5,RR,29,O,10957,.,.,.,1
ITA,50,1872,1872,1,m,40,5,RR,29,O,11763,.,.,.,1
ITA,50,1872,1872,1,m,45,5,RR,29,O,12495,.,.,.,1
ITA,50,1872,1872,1,m,50,5,RR,29,O,13471,.,.,.,1
ITA,50,1872,1872,1,m,55,5,RR,29,O,13940,.,.,.,1
ITA,50,1872,1872,1,m,60,5,RR,29,O,17196,.,.,.,1
ITA,50,1872,1872,1,m,65,10,RR,29,O,34572,.,.,.,1
ITA,50,1872,1872,1,m,75,+,RR,29,O,27092,.,.,.,1
ITA,50,1872,1872,1,m,TOT,.,.,29,O,428280,.,.,.,1
ITA,50,1872,1872,1,m,UNK,.,.,29,O,166,.,.,.,1
ITA,50,1873,1873,1,f,0,5,RR,29,O,182719,.,.,.,1
ITA,50,1873,1873,1,f,0,1,RR,46,O,97903,.,.,.,1
ITA,50,1873,1873,1,f,1,4,RR,29,O,84816,.,.,.,1
ITA,50,1873,1873,1,f,5,5,RR,29,O,18038,.,.,.,1
ITA,50,1873,1873,1,f,10,5,RR,29,O,8726,.,.,.,1
ITA,50,1873,1873,1,f,15,5,RR,29,O,9351,.,.,.,1
ITA,50,1873,1873,1,f,20,5,RR,29,O,11294,.,.,.,1
ITA,50,1873,1873,1,f,25,5,RR,29,O,11458,.,.,.,1
ITA,50,1873,1873,1,f,30,5,RR,29,O,11238,.,.,.,1
ITA,50,1873,1873,1,f,35,5,RR,29,O,11117,.,.,.,1
ITA,50,1873,1873,1,f,40,5,RR,29,O,10941,.,.,.,1
ITA,50,1873,1873,1,f,45,5,RR,29,O,10828,.,.,.,1
