PopName,Area,Year,YearReg,Month,RefCode,Births,Access,NoteCode1,NoteCode2,NoteCode3,LDB
CHL,10,1953,1953,1,33,17768,O,.,.,.,1
CHL,10,1953,1953,2,33,15026,O,.,.,.,1
CHL,10,1953,1953,3,33,16049,O,.,.,.,1
CHL,10,1953,1953,4,33,14954,O,.,.,.,1
CHL,10,1953,1953,5,33,15913,O,.,.,.,1
CHL,10,1953,1953,6,33,17026,O,.,.,.,1
CHL,10,1953,1953,7,33,18167,O,.,.,.,1
CHL,10,1953,1953,8,33,19488,O,.,.,.,1
CHL,10,1953,1953,9,33,20477,O,.,.,.,1
CHL,10,1953,1953,10,33,20076,O,.,.,.,1
CHL,10,1953,1953,11,33,18895,O,.,.,.,1
CHL,10,1953,1953,12,33,17969,O,.,.,.,1
CHL,10,1953,1953,TOT,33,211808,O,.,.,.,1
CHL,10,1954,1954,1,33,18222,O,.,.,.,1
CHL,10,1954,1954,2,33,14580,O,.,.,.,1
CHL,10,1954,1954,3,33,15431,O,.,.,.,1
CHL,10,1954,1954,4,33,14979,O,.,.,.,1
CHL,10,1954,1954,5,33,15899,O,.,.,.,1
CHL,10,1954,1954,6,33,16346,O,.,.,.,1
CHL,10,1954,1954,7,33,17754,O,.,.,.,1
CHL,10,1954,1954,8,33,19359,O,.,.,.,1
CHL,10,1954,1954,9,33,20238,O,.,.,.,1
CHL,10,1954,1954,10,33,20399,O,.,.,.,1
CHL,10,1954,1954,11,33,18680,O,.,.,.,1
CHL,10,1954,1954,12,33,18033,O,.,.,.,1
CHL,10,1954,1954,TOT,33,209920,O,.,.,.,1
CHL,10,1955,1955,1,33,18236,O,.,.,.,1
CHL,10,1955,1955,2,33,15644,O,.,.,.,1
CHL,10,1955,1955,3,33,17232,O,.,.,.,1
CHL,10,1955,1955,4,33,16349,O,.,.,.,1
CHL,10,1955,1955,5,33,17098,O,.,.,.,1
CHL,10,1955,1955,6,33,18056,O,.,.,.,1
CHL,10,1955,1955,7,33,19180,O,.,.,.,1
CHL,10,1955,1955,8,33,20694,O,.,.,.,1
CHL,10,1955,1955,9,33,21418,O,.,.,.,1
CHL,10,1955,1955,10,33,22101,O,.,.,.,1
CHL,10,1955,1955,11,33,20126,O,.,.,.,1
CHL,10,1955,1955,12,33,19218,O,.,.,.,1
CHL,10,1955,1955,TOT,33,225352,O,.,.,.,1
CHL,10,1956,1956,1,33,19537,O,.,.,.,1
CHL,10,1956,1956,2,33,17644,O,.,.,.,1
CHL,10,1956,1956,3,33,18174,O,.,.,.,1
CHL,10,1956,1956,4,33,17387,O,.,.,.,1
CHL,10,1956,1956,5,33,18295,O,.,.,.,1
CHL,10,1956,1956,6,33,19347,O,.,.,.,1
CHL,10,1956,1956,7,33,20068,O,.,.,.,1
CHL,10,1956,1956,8,33,21458,O,.,.,.,1
CHL,10,1956,1956,9,33,22018,O,.,.,.,1
CHL,10,1956,1956,10,33,22399,O,.,.,.,1
CHL,10,1956,1956,11,33,20684,O,.,.,.,1
CHL,10,1956,1956,12,33,20257,O,.,.,.,1
CHL,10,1956,1956,TOT,33,237268,O,.,.,.,1
CHL,10,1957,1957,1,33,20784,O,.,.,.,1
CHL,10,1957,1957,2,33,18419,O,.,.,.,1
CHL,10,1957,1957,3,33,20187,O,.,.,.,1
CHL,10,1957,1957,4,33,18720,O,.,.,.,1
CHL,10,1957,1957,5,33,19938,O,.,.,.,1
CHL,10,1957,1957,6,33,20160,O,.,.,.,1
CHL,10,1957,1957,7,33,21697,O,.,.,.,1
CHL,10,1957,1957,8,33,23046,O,.,.,.,1
CHL,10,1957,1957,9,33,22711,O,.,.,.,1
CHL,10,1957,1957,10,33,22401,O,.,.,.,1
CHL,10,1957,1957,11,33,21122,O,.,.,.,1
CHL,10,1957,1957,12,33,20424,O,.,.,.,1
CHL,10,1957,1957,TOT,33,249609,O,.,.,.,1
CHL,10,1958,1958,1,33,22454,O,.,.,.,1
CHL,10,1958,1958,2,33,18198,O,.,.,.,1
CHL,10,1958,1958,3,33,19841,O,.,.,.,1
CHL,10,1958,1958,4,33,16811,O,.,.,.,1
CHL,10,1958,1958,5,33,16887,O,.,.,.,1
CHL,10,1958,1958,6,33,20267,O,.,.,.,1
CHL,10,1958,1958,7,33,20122,O,.,.,.,1
CHL,10,1958,1958,8,33,23834,O,.,.,.,1
CHL,10,1958,1958,9,33,24032,O,.,.,.,1
CHL,10,1958,1958,10,33,23939,O,.,.,.,1
CHL,10,1958,1958,11,33,21330,O,.,.,.,1
CHL,10,1958,1958,12,33,20532,O,.,.,.,1
CHL,10,1958,1958,TOT,33,250247,O,.,.,.,1
CHL,10,1959,1959,1,33,20702,O,.,.,.,1
CHL,10,1959,1959,2,33,19006,O,.,.,.,1
CHL,10,1959,1959,3,33,20638,O,.,.,.,1
CHL,10,1959,1959,4,33,19613,O,.,.,.,1
CHL,10,1959,1959,5,33,19870,O,.,.,.,1
CHL,10,1959,1959,6,33,20526,O,.,.,.,1
CHL,10,1959,1959,7,33,20915,O,.,.,.,1
CHL,10,1959,1959,8,33,22334,O,.,.,.,1
CHL,10,1959,1959,9,33,24351,O,.,.,.,1
CHL,10,1959,1959,10,33,24096,O,.,.,.,1
CHL,10,1959,1959,11,33,21740,O,.,.,.,1
CHL,10,1959,1959,12,33,20483,O,.,.,.,1
CHL,10,1959,1959,TOT,33,254274,O,.,.,.,1
CHL,10,1960,1960,1,33,21616,O,.,.,.,1
CHL,10,1960,1960,2,33,18794,O,.,.,.,1
CHL,10,1960,1960,3,33,20187,O,.,.,.,1
CHL,10,1960,1960,4,33,19608,O,.,.,.,1
CHL,10,1960,1960,5,33,20761,O,.,.,.,1
CHL,10,1960,1960,6,33,20988,O,.,.,.,1
CHL,10,1960,1960,7,33,21730,O,.,.,.,1
CHL,10,1960,1960,8,33,23302,O,.,.,.,1
CHL,10,1960,1960,9,33,24132,O,.,.,.,1
CHL,10,1960,1960,10,33,25217,O,.,.,.,1
CHL,10,1960,1960,11,33,22571,O,.,.,.,1
CHL,10,1960,1960,12,33,21747,O,.,.,.,1
CHL,10,1960,1960,TOT,33,260653,O,.,.,.,1
CHL,10,1961,1961,1,33,22938,O,.,.,.,1
CHL,10,1961,1961,2,33,19506,O,.,.,.,1
CHL,10,1961,1961,3,33,20931,O,.,.,.,1
CHL,10,1961,1961,4,33,20508,O,.,.,.,1
CHL,10,1961,1961,5,33,21176,O,.,.,.,1
CHL,10,1961,1961,6,33,22045,O,.,.,.,1
CHL,10,1961,1961,7,33,23073,O,.,.,.,1
CHL,10,1961,1961,8,33,24067,O,.,.,.,1
CHL,10,1961,1961,9,33,25026,O,.,.,.,1
CHL,10,1961,1961,10,33,25358,O,.,.,.,1
CHL,10,1961,1961,11,33,23043,O,.,.,.,1
CHL,10,1961,1961,12,33,21602,O,.,.,.,1
CHL,10,1961,1961,TOT,33,269273,O,.,.,.,1
CHL,10,1962,1962,1,33,23452,O,.,.,.,1
CHL,10,1962,1962,2,33,19955,O,.,.,.,1
CHL,10,1962,1962,3,33,22097,O,.,.,.,1
CHL,10,1962,1962,4,33,20279,O,.,.,.,1
CHL,10,1962,1962,5,33,19542,O,.,.,.,1
CHL,10,1962,1962,6,33,23108,O,.,.,.,1
CHL,10,1962,1962,7,33,23605,O,.,.,.,1
CHL,10,1962,1962,8,33,24321,O,.,.,.,1
CHL,10,1962,1962,9,33,25851,O,.,.,.,1
CHL,10,1962,1962,10,33,25537,O,.,.,.,1
CHL,10,1962,1962,11,33,23499,O,.,.,.,1
CHL,10,1962,1962,12,33,23194,O,.,.,.,1
CHL,10,1962,1962,TOT,33,274440,O,.,.,.,1
CHL,10,1963,1963,1,33,23630,O,.,.,.,1
CHL,10,1963,1963,2,33,20516,O,.,.,.,1
CHL,10,1963,1963,3,33,22627,O,.,.,.,1
CHL,10,1963,1963,4,33,22038,O,.,.,.,1
CHL,10,1963,1963,5,33,22762,O,.,.,.,1
CHL,10,1963,1963,6,33,23166,O,.,.,.,1
CHL,10,1963,1963,7,33,23340,O,.,.,.,1
CHL,10,1963,1963,8,33,24183,O,.,.,.,1
CHL,10,1963,1963,9,33,24752,O,.,.,.,1
CHL,10,1963,1963,10,33,24954,O,.,.,.,1
CHL,10,1963,1963,11,33,22903,O,.,.,.,1
CHL,10,1963,1963,12,33,22273,O,.,.,.,1
CHL,10,1963,1963,TOT,33,277144,O,.,.,.,1
CHL,10,1964,1964,1,33,22821,O,.,.,.,1
CHL,10,1964,1964,2,33,20009,O,.,.,.,1
CHL,10,1964,1964,3,33,21344,O,.,.,.,1
CHL,10,1964,1964,4,33,21034,O,.,.,.,1
CHL,10,1964,1964,5,33,22570,O,.,.,.,1
CHL,10,1964,1964,6,33,23291,O,.,.,.,1
CHL,10,1964,1964,7,33,23571,O,.,.,.,1
CHL,10,1964,1964,8,33,24007,O,.,.,.,1
CHL,10,1964,1964,9,33,24997,O,.,.,.,1
CHL,10,1964,1964,10,33,25448,O,.,.,.,1
CHL,10,1964,1964,11,33,23541,O,.,.,.,1
CHL,10,1964,1964,12,33,22690,O,.,.,.,1
CHL,10,1964,1964,TOT,33,275323,O,.,.,.,1
CHL,10,1965,1965,1,33,23376,O,.,.,.,1
CHL,10,1965,1965,2,33,20148,O,.,.,.,1
CHL,10,1965,1965,3,33,22205,O,.,.,.,1
CHL,10,1965,1965,4,33,21627,O,.,.,.,1
CHL,10,1965,1965,5,33,22271,O,.,.,.,1
CHL,10,1965,1965,6,33,22391,O,.,.,.,1
CHL,10,1965,1965,7,33,23460,O,.,.,.,1
CHL,10,1965,1965,8,33,23925,O,.,.,.,1
CHL,10,1965,1965,9,33,24812,O,.,.,.,1
CHL,10,1965,1965,10,33,25013,O,.,.,.,1
CHL,10,1965,1965,11,33,23328,O,.,.,.,1
CHL,10,1965,1965,12,33,22024,O,.,.,.,1
CHL,10,1965,1965,TOT,33,274580,O,.,.,.,1
CHL,10,1966,1966,1,33,22387,O,.,.,.,1
CHL,10,1966,1966,2,33,19947,O,.,.,.,1
CHL,10,1966,1966,3,33,21812,O,.,.,.,1
CHL,10,1966,1966,4,33,20323,O,.,.,.,1
CHL,10,1966,1966,5,33,21304,O,.,.,.,1
CHL,10,1966,1966,6,33,22235,O,.,.,.,1
CHL,10,1966,1966,7,33,23196,O,.,.,.,1
CHL,10,1966,1966,8,33,23634,O,.,.,.,1
CHL,10,1966,1966,9,33,24378,O,.,.,.,1
CHL,10,1966,1966,10,33,24409,O,.,.,.,1
CHL,10,1966,1966,11,33,22921,O,.,.,.,1
CHL,10,1966,1966,12,33,21687,O,.,.,.,1
CHL,10,1966,1966,TOT,33,268233,O,.,.,.,1
CHL,10,1968,1968,1,33,21670,O,.,.,.,1
CHL,10,1968,1968,2,33,19866,O,.,.,.,1
CHL,10,1968,1968,3,33,20990,O,.,.,.,1
CHL,10,1968,1968,4,33,20698,O,.,.,.,1
CHL,10,1968,1968,5,33,20370,O,.,.,.,1
CHL,10,1968,1968,6,33,20318,O,.,.,.,1
CHL,10,1968,1968,7,33,20673,O,.,.,.,1
CHL,10,1968,1968,8,33,21193,O,.,.,.,1
CHL,10,1968,1968,9,33,21794,O,.,.,.,1
CHL,10,1968,1968,10,33,21753,O,.,.,.,1
CHL,10,1968,1968,11,33,20491,O,.,.,.,1
CHL,10,1968,1968,12,33,19118,O,.,.,.,1
CHL,10,1968,1968,TOT,33,248934,O,.,.,.,1
CHL,10,1969,1969,1,33,20541,O,.,.,.,1
CHL,10,1969,1969,2,33,17850,O,.,.,.,1
CHL,10,1969,1969,3,33,20037,O,.,.,.,1
CHL,10,1969,1969,4,33,19580,O,.,.,.,1
CHL,10,1969,1969,5,33,20498,O,.,.,.,1
CHL,10,1969,1969,6,33,20394,O,.,.,.,1
CHL,10,1969,1969,7,33,20580,O,.,.,.,1
CHL,10,1969,1969,8,33,20035,O,.,.,.,1
CHL,10,1969,1969,9,33,20802,O,.,.,.,1
CHL,10,1969,1969,10,33,20750,O,.,.,.,1
CHL,10,1969,1969,11,33,19537,O,.,.,.,1
CHL,10,1969,1969,12,33,18945,O,.,.,.,1
CHL,10,1969,1969,TOT,33,239549,O,.,.,.,1
CHL,10,1970,1970,1,33,20318,O,.,.,.,1
CHL,10,1970,1970,2,33,17373,O,.,.,.,1
CHL,10,1970,1970,3,33,19204,O,.,.,.,1
CHL,10,1970,1970,4,33,18169,O,.,.,.,1
CHL,10,1970,1970,5,33,19071,O,.,.,.,1
CHL,10,1970,1970,6,33,19494,O,.,.,.,1
CHL,10,1970,1970,7,33,19905,O,.,.,.,1
CHL,10,1970,1970,8,33,20731,O,.,.,.,1
CHL,10,1970,1970,9,33,22097,O,.,.,.,1
CHL,10,1970,1970,10,33,21628,O,.,.,.,1
CHL,10,1970,1970,11,33,20565,O,.,.,.,1
CHL,10,1970,1970,12,33,20114,O,.,.,.,1
CHL,10,1970,1970,TOT,33,238669,O,.,.,.,1
CHL,10,1971,1971,1,33,21294,O,.,.,.,1
CHL,10,1971,1971,2,33,18054,O,.,.,.,1
CHL,10,1971,1971,3,33,17881,O,.,.,.,1
CHL,10,1971,1971,4,33,19188,O,.,.,.,1
CHL,10,1971,1971,5,33,19888,O,.,.,.,1
CHL,10,1971,1971,6,33,20470,O,.,.,.,1
CHL,10,1971,1971,7,33,20728,O,.,.,.,1
CHL,10,1971,1971,8,33,21999,O,.,.,.,1
CHL,10,1971,1971,9,33,22882,O,.,.,.,1
CHL,10,1971,1971,10,33,22934,O,.,.,.,1
CHL,10,1971,1971,11,33,21885,O,.,.,.,1
CHL,10,1971,1971,12,33,20767,O,.,.,.,1
CHL,10,1971,1971,TOT,33,247970,O,.,.,.,1
CHL,10,1972,1972,1,33,22593,O,.,.,.,1
CHL,10,1972,1972,2,33,20169,O,.,.,.,1
CHL,10,1972,1972,3,33,21402,O,.,.,.,1
CHL,10,1972,1972,4,33,20240,O,.,.,.,1
CHL,10,1972,1972,5,33,20775,O,.,.,.,1
CHL,10,1972,1972,6,33,20838,O,.,.,.,1
CHL,10,1972,1972,7,33,21610,O,.,.,.,1
CHL,10,1972,1972,8,33,21914,O,.,.,.,1
CHL,10,1972,1972,9,33,22788,O,.,.,.,1
CHL,10,1972,1972,10,33,22733,O,.,.,.,1
CHL,10,1972,1972,11,33,20472,O,.,.,.,1
CHL,10,1972,1972,12,33,20563,O,.,.,.,1
CHL,10,1972,1972,TOT,33,256097,O,.,.,.,1
CHL,10,1973,1973,1,33,22685,O,.,.,.,1
CHL,10,1973,1973,2,33,19378,O,.,.,.,1
CHL,10,1973,1973,3,33,21012,O,.,.,.,1
CHL,10,1973,1973,4,33,20114,O,.,.,.,1
CHL,10,1973,1973,5,33,20321,O,.,.,.,1
CHL,10,1973,1973,6,33,20402,O,.,.,.,1
CHL,10,1973,1973,7,33,21239,O,.,.,.,1
CHL,10,1973,1973,8,33,21584,O,.,.,.,1
CHL,10,1973,1973,9,33,22834,O,.,.,.,1
CHL,10,1973,1973,10,33,23035,O,.,.,.,1
CHL,10,1973,1973,11,33,21618,O,.,.,.,1
CHL,10,1973,1973,12,33,20815,O,.,.,.,1
CHL,10,1973,1973,TOT,33,255037,O,.,.,.,1
CHL,10,1974,1974,1,33,22295,O,.,.,.,1
CHL,10,1974,1974,2,33,18987,O,.,.,.,1
CHL,10,1974,1974,3,33,20430,O,.,.,.,1
CHL,10,1974,1974,4,33,19583,O,.,.,.,1
CHL,10,1974,1974,5,33,20336,O,.,.,.,1
CHL,10,1974,1974,6,33,20124,O,.,.,.,1
CHL,10,1974,1974,7,33,20302,O,.,.,.,1
CHL,10,1974,1974,8,33,21104,O,.,.,.,1
CHL,10,1974,1974,9,33,22153,O,.,.,.,1
CHL,10,1974,1974,10,33,22797,O,.,.,.,1
CHL,10,1974,1974,11,33,21327,O,.,.,.,1
CHL,10,1974,1974,12,33,20754,O,.,.,.,1
CHL,10,1974,1974,TOT,33,250462,O,.,.,.,1
CHL,10,1975,1975,1,33,22201,O,.,.,.,1
CHL,10,1975,1975,2,33,18347,O,.,.,.,1
CHL,10,1975,1975,3,33,19789,O,.,.,.,1
CHL,10,1975,1975,4,33,18968,O,.,.,.,1
CHL,10,1975,1975,5,33,19732,O,.,.,.,1
CHL,10,1975,1975,6,33,20078,O,.,.,.,1
CHL,10,1975,1975,7,33,20195,O,.,.,.,1
CHL,10,1975,1975,8,33,20197,O,.,.,.,1
CHL,10,1975,1975,9,33,20863,O,.,.,.,1
CHL,10,1975,1975,10,33,20681,O,.,.,.,1
CHL,10,1975,1975,11,33,18702,O,.,.,.,1
CHL,10,1975,1975,12,33,18213,O,.,.,.,1
CHL,10,1975,1975,TOT,33,237966,O,.,.,.,1
CHL,10,1976,1976,1,33,20406,O,.,.,.,1
CHL,10,1976,1976,2,33,17906,O,.,.,.,1
CHL,10,1976,1976,3,33,19479,O,.,.,.,1
CHL,10,1976,1976,4,33,18550,O,.,.,.,1
CHL,10,1976,1976,5,33,19306,O,.,.,.,1
CHL,10,1976,1976,6,33,19082,O,.,.,.,1
CHL,10,1976,1976,7,33,19009,O,.,.,.,1
CHL,10,1976,1976,8,33,19050,O,.,.,.,1
CHL,10,1976,1976,9,33,20053,O,.,.,.,1
CHL,10,1976,1976,10,33,19920,O,.,.,.,1
CHL,10,1976,1976,11,33,18704,O,.,.,.,1
CHL,10,1976,1976,12,33,17766,O,.,.,.,1
CHL,10,1976,1976,TOT,33,229231,O,.,.,.,1
CHL,10,1977,1977,1,33,18468,O,.,.,.,1
CHL,10,1977,1977,2,33,15497,O,.,.,.,1
CHL,10,1977,1977,3,33,18306,O,.,.,.,1
CHL,10,1977,1977,4,33,17967,O,.,.,.,1
CHL,10,1977,1977,5,33,18403,O,.,.,.,1
CHL,10,1977,1977,6,33,18670,O,.,.,.,1
CHL,10,1977,1977,7,33,18188,O,.,.,.,1
CHL,10,1977,1977,8,33,18367,O,.,.,.,1
CHL,10,1977,1977,9,33,19093,O,.,.,.,1
CHL,10,1977,1977,10,33,19172,O,.,.,.,1
CHL,10,1977,1977,11,33,17599,O,.,.,.,1
CHL,10,1977,1977,12,33,17142,O,.,.,.,1
CHL,10,1977,1977,TOT,33,216872,O,.,.,.,1
CHL,10,1978,1978,1,33,18762,O,.,.,.,1
CHL,10,1978,1978,2,33,16291,O,.,.,.,1
CHL,10,1978,1978,3,33,18420,O,.,.,.,1
CHL,10,1978,1978,4,33,17440,O,.,.,.,1
CHL,10,1978,1978,5,33,18123,O,.,.,.,1
CHL,10,1978,1978,6,33,18151,O,.,.,.,1
CHL,10,1978,1978,7,33,18302,O,.,.,.,1
CHL,10,1978,1978,8,33,18725,O,.,.,.,1
CHL,10,1978,1978,9,33,19271,O,.,.,.,1
CHL,10,1978,1978,10,33,19481,O,.,.,.,1
CHL,10,1978,1978,11,33,18283,O,.,.,.,1
CHL,10,1978,1978,12,33,17332,O,.,.,.,1
CHL,10,1978,1978,TOT,33,218581,O,.,.,.,1
CHL,10,1979,1979,1,33,19536,O,.,.,.,1
CHL,10,1979,1979,2,33,16540,O,.,.,.,1
CHL,10,1979,1979,3,33,18685,O,.,.,.,1
CHL,10,1979,1979,4,33,17866,O,.,.,.,1
CHL,10,1979,1979,5,33,18534,O,.,.,.,1
CHL,10,1979,1979,6,33,18820,O,.,.,.,1
CHL,10,1979,1979,7,33,18921,O,.,.,.,1
CHL,10,1979,1979,8,33,18862,O,.,.,.,1
CHL,10,1979,1979,9,33,19132,O,.,.,.,1
CHL,10,1979,1979,10,33,19702,O,.,.,.,1
CHL,10,1979,1979,11,33,18637,O,.,.,.,1
CHL,10,1979,1979,12,33,17863,O,.,.,.,1
CHL,10,1979,1979,TOT,33,223098,O,.,.,.,1
CHL,10,1980,1980,1,33,20527,O,.,.,.,1
CHL,10,1980,1980,2,33,18200,O,.,.,.,1
CHL,10,1980,1980,3,33,19498,O,.,.,.,1
CHL,10,1980,1980,4,33,19071,O,.,.,.,1
CHL,10,1980,1980,5,33,19694,O,.,.,.,1
CHL,10,1980,1980,6,33,19936,O,.,.,.,1
CHL,10,1980,1980,7,33,20092,O,.,.,.,1
CHL,10,1980,1980,8,33,19447,O,.,.,.,1
CHL,10,1980,1980,9,33,20707,O,.,.,.,1
CHL,10,1980,1980,10,33,20548,O,.,.,.,1
CHL,10,1980,1980,11,33,18845,O,.,.,.,1
CHL,10,1980,1980,12,33,18097,O,.,.,.,1
CHL,10,1980,1980,TOT,33,234662,O,.,.,.,1
CHL,10,1981,1981,1,33,20641,O,.,.,.,1
CHL,10,1981,1981,2,33,17608,O,.,.,.,1
CHL,10,1981,1981,3,33,20171,O,.,.,.,1
CHL,10,1981,1981,4,33,19728,O,.,.,.,1
CHL,10,1981,1981,5,33,21203,O,.,.,.,1
CHL,10,1981,1981,6,33,21640,O,.,.,.,1
CHL,10,1981,1981,7,33,21790,O,.,.,.,1
CHL,10,1981,1981,8,33,22159,O,.,.,.,1
CHL,10,1981,1981,9,33,23068,O,.,.,.,1
CHL,10,1981,1981,10,33,22827,O,.,.,.,1
CHL,10,1981,1981,11,33,20884,O,.,.,.,1
CHL,10,1981,1981,12,33,19850,O,.,.,.,1
CHL,10,1981,1981,TOT,33,251569,O,.,.,.,1
CHL,10,1982,1982,1,34,22373,O,.,.,.,1
CHL,10,1982,1982,2,34,19658,O,.,.,.,1
CHL,10,1982,1982,3,34,21972,O,.,.,.,1
CHL,10,1982,1982,4,34,21313,O,.,.,.,1
CHL,10,1982,1982,5,34,21433,O,.,.,.,1
CHL,10,1982,1982,6,34,21856,O,.,.,.,1
CHL,10,1982,1982,7,34,21605,O,.,.,.,1
CHL,10,1982,1982,8,34,22161,O,.,.,.,1
CHL,10,1982,1982,9,34,22827,O,.,.,.,1
CHL,10,1982,1982,10,34,22078,O,.,.,.,1
CHL,10,1982,1982,11,34,20166,O,.,.,.,1
CHL,10,1982,1982,12,34,19061,O,.,.,.,1
CHL,10,1982,1982,TOT,34,256503,O,.,.,.,1
CHL,10,1983,1983,1,34,21337,O,.,.,.,1
CHL,10,1983,1983,2,34,18598,O,.,.,.,1
CHL,10,1983,1983,3,34,20506,O,.,.,.,1
CHL,10,1983,1983,4,34,19222,O,.,.,.,1
CHL,10,1983,1983,5,34,19992,O,.,.,.,1
CHL,10,1983,1983,6,34,20433,O,.,.,.,1
CHL,10,1983,1983,7,34,20169,O,.,.,.,1
CHL,10,1983,1983,8,34,20669,O,.,.,.,1
CHL,10,1983,1983,9,34,21706,O,.,.,.,1
CHL,10,1983,1983,10,34,21139,O,.,.,.,1
CHL,10,1983,1983,11,34,20209,O,.,.,.,1
CHL,10,1983,1983,12,34,19732,O,.,.,.,1
CHL,10,1983,1983,TOT,34,243712,O,.,.,.,1
CHL,10,1984,1984,1,34,21243,O,.,.,.,1
CHL,10,1984,1984,2,34,19281,O,.,.,.,1
CHL,10,1984,1984,3,34,20171,O,.,.,.,1
CHL,10,1984,1984,4,34,18936,O,.,.,.,1
CHL,10,1984,1984,5,34,20143,O,.,.,.,1
CHL,10,1984,1984,6,34,20272,O,.,.,.,1
CHL,10,1984,1984,7,34,21280,O,.,.,.,1
CHL,10,1984,1984,8,34,22207,O,.,.,.,1
