PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,01,1950,1950,1,1,25,O,16986,.,.,.,1
HUN,01,1950,1950,2,1,v,O,15844,.,.,.,1
HUN,01,1950,1950,3,1,25,O,17992,.,.,.,1
HUN,01,1950,1950,4,1,25,O,16804,.,.,.,1
HUN,01,1950,1950,5,1,25,O,16778,.,.,.,1
HUN,01,1950,1950,6,1,25,O,15297,.,.,.,1
HUN,01,1950,1950,7,1,25,O,16515,.,.,.,1
HUN,01,1950,1950,8,1,25,O,17136,.,.,.,1
HUN,01,1950,1950,9,1,25,O,16771,.,.,.,1
HUN,01,1950,1950,10,1,25,O,16070,.,.,.,1
HUN,01,1950,1950,11,1,25,O,14819,.,.,.,1
HUN,01,1950,1950,12,1,25,O,14555,.,.,.,1
HUN,01,1950,1950,TOT,1,25,O,195567,.,.,.,1
HUN,01,1951,1951,1,1,25,O,16722,.,.,.,1
HUN,01,1951,1951,2,1,25,O,15869,.,.,.,1
HUN,01,1951,1951,3,1,25,O,17268,.,.,.,1
HUN,01,1951,1951,4,1,25,O,15671,.,.,.,1
HUN,01,1951,1951,5,1,25,O,16497,.,.,.,1
HUN,01,1951,1951,6,1,25,O,15548,.,.,.,1
HUN,01,1951,1951,7,1,25,O,16736,.,.,.,1
HUN,01,1951,1951,8,1,25,O,16951,.,.,.,1
HUN,01,1951,1951,9,1,25,O,16957,.,.,.,1
HUN,01,1951,1951,10,1,25,O,15329,.,.,.,1
HUN,01,1951,1951,11,1,25,O,13383,.,.,.,1
HUN,01,1951,1951,12,1,25,O,13714,.,.,.,1
HUN,01,1951,1951,TOT,1,25,O,190645,.,.,.,1
HUN,01,1952,1952,1,1,25,O,14590,.,.,.,1
HUN,01,1952,1952,2,1,25,O,14817,.,.,.,1
HUN,01,1952,1952,3,1,25,O,16179,.,.,.,1
HUN,01,1952,1952,4,1,25,O,15609,.,.,.,1
HUN,01,1952,1952,5,1,25,O,15288,.,.,.,1
HUN,01,1952,1952,6,1,25,O,14588,.,.,.,1
HUN,01,1952,1952,7,1,25,O,16042,.,.,.,1
HUN,01,1952,1952,8,1,25,O,16283,.,.,.,1
HUN,01,1952,1952,9,1,25,O,16781,.,.,.,1
HUN,01,1952,1952,10,1,25,O,16124,.,.,.,1
HUN,01,1952,1952,11,1,25,O,14865,.,.,.,1
HUN,01,1952,1952,12,1,25,O,14654,.,.,.,1
HUN,01,1952,1952,TOT,1,25,O,185820,.,.,.,1
HUN,01,1953,1953,1,1,25,O,16174,.,.,.,1
HUN,01,1953,1953,2,1,25,O,15593,.,.,.,1
HUN,01,1953,1953,3,1,25,O,18275,.,.,.,1
HUN,01,1953,1953,4,1,25,O,17216,.,.,.,1
HUN,01,1953,1953,5,1,25,O,17791,.,.,.,1
HUN,01,1953,1953,6,1,25,O,17087,.,.,.,1
HUN,01,1953,1953,7,1,25,O,18683,.,.,.,1
HUN,01,1953,1953,8,1,25,O,18594,.,.,.,1
HUN,01,1953,1953,9,1,25,O,19192,.,.,.,1
HUN,01,1953,1953,10,1,25,O,17265,.,.,.,1
HUN,01,1953,1953,11,1,25,O,15282,.,.,.,1
HUN,01,1953,1953,12,1,25,O,15774,.,.,.,1
HUN,01,1953,1953,TOT,1,25,O,206926,.,.,.,1
HUN,01,1954,1954,1,1,25,O,18052,.,.,.,1
HUN,01,1954,1954,2,1,25,O,16728,.,.,.,1
HUN,01,1954,1954,3,1,25,O,19501,.,.,.,1
HUN,01,1954,1954,4,1,25,O,19152,.,.,.,1
HUN,01,1954,1954,5,1,25,O,20344,.,.,.,1
HUN,01,1954,1954,6,1,25,O,18850,.,.,.,1
HUN,01,1954,1954,7,1,25,O,20148,.,.,.,1
HUN,01,1954,1954,8,1,25,O,20106,.,.,.,1
HUN,01,1954,1954,9,1,25,O,19016,.,.,.,1
HUN,01,1954,1954,10,1,25,O,17863,.,.,.,1
HUN,01,1954,1954,11,1,25,O,16519,.,.,.,1
HUN,01,1954,1954,12,1,25,O,17068,.,.,.,1
HUN,01,1954,1954,TOT,1,25,O,223347,.,.,.,1
HUN,01,1955,1955,1,1,25,O,18050,.,.,.,1
HUN,01,1955,1955,2,1,25,O,17023,.,.,.,1
