PopName,Area,Year,YearReg,Month,Births,Access,Note1,Note2,Note3,RefCode,LDB
BLR,1,2012,2012,UNK,0,O,.,.,.,27,1
BLR,1,2012,2012,TOT,115893,O,.,.,.,27,1
BLR,1,2013,2013,1,10234,O,.,.,.,27,1
BLR,1,2013,2013,2,8727,O,.,.,.,27,1
BLR,1,2013,2013,3,9180,O,.,.,.,27,1
BLR,1,2013,2013,4,9088,O,.,.,.,27,1
BLR,1,2013,2013,5,9635,O,.,.,.,27,1
BLR,1,2013,2013,6,10021,O,.,.,.,27,1
BLR,1,2013,2013,7,10985,O,.,.,.,27,1
BLR,1,2013,2013,8,10864,O,.,.,.,27,1
BLR,1,2013,2013,9,10559,O,.,.,.,27,1
BLR,1,2013,2013,10,10053,O,.,.,.,27,1
BLR,1,2013,2013,11,9392,O,.,.,.,27,1
BLR,1,2013,2013,12,9259,O,.,.,.,27,1
BLR,1,2013,2013,UNK,0,O,.,.,.,27,1
BLR,1,2013,2013,TOT,117997,O,.,.,.,27,1
BLR,1,2014,2014,1,10042,O,.,.,.,27,1
BLR,1,2014,2014,2,8645,O,.,.,.,27,1
BLR,1,2014,2014,3,9402,O,.,.,.,27,1
BLR,1,2014,2014,4,9621,O,.,.,.,27,1
BLR,1,2014,2014,5,9981,O,.,.,.,27,1
BLR,1,2014,2014,6,10141,O,.,.,.,27,1
BLR,1,2014,2014,7,11124,O,.,.,.,27,1
BLR,1,2014,2014,8,10188,O,.,.,.,27,1
BLR,1,2014,2014,9,10111,O,.,.,.,27,1
BLR,1,2014,2014,10,9941,O,.,.,.,27,1
BLR,1,2014,2014,11,8980,O,.,.,.,27,1
BLR,1,2014,2014,12,9326,O,.,.,.,27,1
BLR,1,2014,2014,UNK,0,O,.,.,.,27,1
BLR,1,2014,2014,TOT,117502,O,.,.,.,27,1
BLR,1,2015,2015,1,10078,O,.,.,.,27,1
BLR,1,2015,2015,2,8476,O,.,.,.,27,1
BLR,1,2015,2015,3,9439,O,.,.,.,27,1
BLR,1,2015,2015,4,9398,O,.,.,.,27,1
BLR,1,2015,2015,5,9435,O,.,.,.,27,1
BLR,1,2015,2015,6,10435,O,.,.,.,27,1
BLR,1,2015,2015,7,11157,O,.,.,.,27,1
BLR,1,2015,2015,8,10577,O,.,.,.,27,1
BLR,1,2015,2015,9,10427,O,.,.,.,27,1
BLR,1,2015,2015,10,10172,O,.,.,.,27,1
BLR,1,2015,2015,11,9787,O,.,.,.,27,1
BLR,1,2015,2015,12,9647,O,.,.,.,27,1
BLR,1,2015,2015,UNK,0,O,.,.,.,27,1
BLR,1,2015,2015,TOT,119028,O,.,.,.,27,1
BLR,1,2016,2016,1,10028,O,.,.,.,27,1
BLR,1,2016,2016,2,9355,O,.,.,.,27,1
BLR,1,2016,2016,3,10123,O,.,.,.,27,1
BLR,1,2016,2016,4,9593,O,.,.,.,27,1
BLR,1,2016,2016,5,9673,O,.,.,.,27,1
BLR,1,2016,2016,6,10178,O,.,.,.,27,1
BLR,1,2016,2016,7,10602,O,.,.,.,27,1
BLR,1,2016,2016,8,10544,O,.,.,.,27,1
BLR,1,2016,2016,9,10086,O,.,.,.,27,1
BLR,1,2016,2016,10,9425,O,.,.,.,27,1
BLR,1,2016,2016,11,9112,O,.,.,.,27,1
BLR,1,2016,2016,12,9060,O,.,.,.,27,1
BLR,1,2016,2016,UNK,0,O,.,.,.,27,1
BLR,1,2016,2016,TOT,117779,O,.,.,.,27,1
