PopName,Area,Year,YearReg,Month,Vital,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
DEUTNP,1,2015,2015,4,1,56664,O,.,.,.,43,1
DEUTNP,1,2015,2015,5,1,60955,O,.,.,.,43,1
DEUTNP,1,2015,2015,6,1,63457,O,.,.,.,43,1
DEUTNP,1,2015,2015,7,1,68229,O,.,.,.,43,1
DEUTNP,1,2015,2015,8,1,67661,O,.,.,.,43,1
DEUTNP,1,2015,2015,9,1,67578,O,.,.,.,43,1
DEUTNP,1,2015,2015,10,1,63796,O,.,.,.,43,1
DEUTNP,1,2015,2015,11,1,58412,O,.,.,.,43,1
DEUTNP,1,2015,2015,12,1,59510,O,.,.,.,43,1
DEUTNP,1,2015,2015,TOT,1,737575,O,.,.,.,43,1
DEUTNP,1,2016,2016,1,1,62422,O,.,.,.,44,1
DEUTNP,1,2016,2016,2,1,60076,O,.,.,.,44,1
DEUTNP,1,2016,2016,3,1,63258,O,.,.,.,44,1
DEUTNP,1,2016,2016,4,1,60101,O,.,.,.,44,1
DEUTNP,1,2016,2016,5,1,64584,O,.,.,.,44,1
DEUTNP,1,2016,2016,6,1,66738,O,.,.,.,44,1
DEUTNP,1,2016,2016,7,1,73036,O,.,.,.,44,1
DEUTNP,1,2016,2016,8,1,73178,O,.,.,.,44,1
DEUTNP,1,2016,2016,9,1,72115,O,.,.,.,44,1
DEUTNP,1,2016,2016,10,1,68389,O,.,.,.,44,1
DEUTNP,1,2016,2016,11,1,63280,O,.,.,.,44,1
DEUTNP,1,2016,2016,12,1,64954,O,.,.,.,44,1
DEUTNP,1,2016,2016,TOT,1,792131,O,.,.,.,44,1
DEUTNP,1,2017,2017,1,1,63808,O,.,.,.,44,1
DEUTNP,1,2017,2017,2,1,58971,O,.,.,.,44,1
DEUTNP,1,2017,2017,3,1,63330,O,.,.,.,44,1
DEUTNP,1,2017,2017,4,1,61375,O,.,.,.,44,1
DEUTNP,1,2017,2017,5,1,67801,O,.,.,.,44,1
DEUTNP,1,2017,2017,6,1,66179,O,.,.,.,44,1
DEUTNP,1,2017,2017,7,1,71805,O,.,.,.,44,1
DEUTNP,1,2017,2017,8,1,71470,O,.,.,.,44,1
DEUTNP,1,2017,2017,9,1,69606,O,.,.,.,44,1
DEUTNP,1,2017,2017,10,1,66665,O,.,.,.,44,1
DEUTNP,1,2017,2017,11,1,62082,O,.,.,.,44,1
DEUTNP,1,2017,2017,12,1,61792,O,.,.,.,44,1
DEUTNP,1,2017,2017,TOT,1,784884,O,.,.,.,44,1
