New Zealand, Exposure to risk (period 1x5), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1955-1959       31             75482.78        81131.70       156614.48
1955-1959       32             75702.78        80489.85       156192.63
1955-1959       33             75850.60        79370.41       155221.00
1955-1959       34             75671.08        78025.84       153696.92
1955-1959       35             75221.60        76515.62       151737.22
1955-1959       36             74397.00        74663.43       149060.43
1955-1959       37             73497.07        72848.31       146345.38
1955-1959       38             72789.30        71525.17       144314.47
1955-1959       39             72266.33        70769.30       143035.62
1955-1959       40             71798.59        70425.69       142224.28
1955-1959       41             71598.32        70632.62       142230.94
1955-1959       42             71281.00        70850.16       142131.15
1955-1959       43             70543.96        70802.95       141346.91
1955-1959       44             69366.97        70500.96       139867.92
1955-1959       45             68064.91        69816.14       137881.05
1955-1959       46             66504.99        68661.55       135166.54
1955-1959       47             64982.62        67354.38       132337.00
1955-1959       48             63477.79        65922.12       129399.91
1955-1959       49             61783.07        64307.21       126090.28
1955-1959       50             59807.96        62502.37       122310.33
1955-1959       51             57890.36        60584.83       118475.19
1955-1959       52             55955.22        58577.25       114532.46
1955-1959       53             54065.01        56517.25       110582.26
1955-1959       54             52302.34        54384.76       106687.10
1955-1959       55             50934.47        52377.31       103311.77
1955-1959       56             49611.98        50304.97        99916.95
1955-1959       57             48322.07        48102.81        96424.88
1955-1959       58             46929.77        45680.43        92610.21
1955-1959       59             45639.68        43300.26        88939.94
1955-1959       60             44296.34        40917.09        85213.43
1955-1959       61             43196.16        38851.55        82047.71
1955-1959       62             42188.40        37248.34        79436.74
1955-1959       63             41203.24        35957.76        77160.99
1955-1959       64             40178.13        34787.37        74965.50
1955-1959       65             39396.98        33893.74        73290.72
1955-1959       66             38604.48        33188.70        71793.18
1955-1959       67             37881.81        32573.48        70455.29
1955-1959       68             37134.18        31850.97        68985.15
1955-1959       69             36081.70        30896.03        66977.73
1955-1959       70             34696.02        29630.07        64326.08
1955-1959       71             33223.38        28427.81        61651.19
1955-1959       72             31573.13        27029.98        58603.12
1955-1959       73             29775.59        25417.54        55193.13
1955-1959       74             27865.52        23702.58        51568.10
1955-1959       75             26013.99        22036.34        48050.32
1955-1959       76             24101.39        20286.28        44387.67
1955-1959       77             22079.37        18389.36        40468.73
1955-1959       78             19914.09        16411.72        36325.81
1955-1959       79             17631.86        14364.34        31996.20
1955-1959       80             16230.04        12809.25        29039.29
1955-1959       81             14077.73        10989.23        25066.96
1955-1959       82             12094.02         9341.76        21435.78
1955-1959       83             10196.69         7818.61        18015.30
1955-1959       84              8488.33         6438.77        14927.09
1955-1959       85              7024.50         5168.09        12192.59
1955-1959       86              5784.13         4083.01         9867.14
1955-1959       87              4658.90         3177.57         7836.47
