New Zealand, Deaths (period 5x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969     25-29              538.00         1133.00         1671.00
1960-1969     30-34              744.00         1261.00         2005.00
1960-1969     35-39             1157.00         1780.00         2937.00
1960-1969     40-44             1770.00         2556.00         4326.00
1960-1969     45-49             2742.00         4169.00         6911.00
1960-1969     50-54             3791.00         6234.00        10025.00
1960-1969     55-59             5088.00         9202.00        14290.00
1960-1969     60-64             6667.00        11984.00        18651.00
1960-1969     65-69             9184.00        13921.00        23105.00
1960-1969     70-74            12307.00        15460.00        27767.00
1960-1969     75-79            15988.00        17448.00        33436.00
1960-1969     80-84            16246.00        14982.00        31228.00
1960-1969     85-89            11729.00         9248.00        20977.00
1960-1969     90-94             4790.00         3085.00         7875.00
1960-1969     95-99             1183.00          621.00         1804.00
1960-1969    100-104             117.00           60.00          177.00
1960-1969    105-109              11.00            6.00           17.00
1960-1969    110+                  3.00            1.00            4.00
1970-1979        0              3648.50         5154.50         8803.00
1970-1979      1-4               903.00         1150.00         2053.00
1970-1979      5-9               482.00          702.00         1184.00
1970-1979     10-14              430.00          712.00         1142.00
1970-1979     15-19              863.00         2339.50         3202.50
1970-1979     20-24              719.00         2204.00         2923.00
1970-1979     25-29              730.00         1550.50         2280.50
1970-1979     30-34              829.00         1411.50         2240.50
1970-1979     35-39             1144.00         1734.00         2878.00
1970-1979     40-44             1797.00         2616.50         4413.50
1970-1979     45-49             2838.00         4547.00         7385.00
1970-1979     50-54             4074.00         6897.00        10971.00
1970-1979     55-59             5587.00        10064.00        15651.00
1970-1979     60-64             8053.50        14375.50        22429.00
1970-1979     65-69            10571.00        18038.00        28609.00
1970-1979     70-74            13827.50        19531.00        33358.50
1970-1979     75-79            16212.00        17361.00        33573.00
1970-1979     80-84            17066.00        13500.00        30566.00
1970-1979     85-89            14247.50         9118.00        23365.50
1970-1979     90-94             7167.50         3731.50        10899.00
1970-1979     95-99             1971.00          867.00         2838.00
1970-1979    100-104             247.00           88.00          335.00
1970-1979    105-109              21.00            2.00           23.00
1970-1979    110+                  7.00            2.00            9.00
1980-1989        0              2574.00         3402.50         5976.50
1980-1989      1-4               515.00          732.00         1247.00
1980-1989      5-9               317.00          446.00          763.00
1980-1989     10-14              340.00          538.00          878.00
1980-1989     15-19              842.00         2197.50         3039.50
1980-1989     20-24              904.50         2593.50         3498.00
1980-1989     25-29              783.00         1924.50         2707.50
1980-1989     30-34              949.00         1744.00         2693.00
1980-1989     35-39             1184.50         1840.00         3024.50
1980-1989     40-44             1625.50         2430.50         4056.00
1980-1989     45-49             2375.00         3482.00         5857.00
1980-1989     50-54             3473.00         5631.00         9104.00
1980-1989     55-59             5261.00         9300.00        14561.00
1980-1989     60-64             7796.50        13511.50        21308.00
1980-1989     65-69            11156.50        17577.00        28733.50
1980-1989     70-74            15202.00        21399.00        36601.00
1980-1989     75-79            18494.00        22010.00        40504.00
1980-1989     80-84            19762.00        16800.00        36562.00
1980-1989     85-89            16215.50         9511.50        25727.00
1980-1989     90-94             9610.50         3796.50        13407.00
1980-1989     95-99             3224.00          990.00         4214.00
1980-1989    100-104             486.00          130.00          616.00
1980-1989    105-109              39.00            2.00           41.00
1980-1989    110+                  1.00            0.00            1.00
1990-1999        0              1727.50         2303.50         4031.00
1990-1999      1-4               408.00          568.00          976.00
1990-1999      5-9               222.00          310.00          532.00
1990-1999     10-14              252.00          386.00          638.00
1990-1999     15-19              724.50         1634.50         2359.00
1990-1999     20-24              707.50         2231.50         2939.00
1990-1999     25-29              732.00         1998.00         2730.00
1990-1999     30-34              993.50         1867.50         2861.00
1990-1999     35-39             1212.50         2139.50         3352.00
1990-1999     40-44             1813.50         2597.00         4410.50
1990-1999     45-49             2538.00         3537.50         6075.50
1990-1999     50-54             3566.00         5049.00         8615.00
1990-1999     55-59             4657.50         7111.00        11768.50
1990-1999     60-64             6623.00        10837.50        17460.50
1990-1999     65-69             9846.50        16124.50        25971.00
1990-1999     70-74            14074.00        20037.00        34111.00
1990-1999     75-79            18487.50        22024.00        40511.50
1990-1999     80-84            22719.00        20306.50        43025.50
1990-1999     85-89            20892.50        13381.00        34273.50
1990-1999     90-94            12948.00         5662.50        18610.50
1990-1999     95-99             4569.00         1331.00         5900.00
1990-1999    100-104             946.00          157.00         1103.00
1990-1999    105-109              84.00           11.00           95.00
1990-1999    110+                  1.00            1.00            2.00
2000-2009        0              1346.00         1739.00         3085.00
2000-2009      1-4               338.00          398.00          736.00
2000-2009      5-9               188.00          212.00          400.00
2000-2009     10-14              209.00          334.00          543.00
2000-2009     15-19              602.50         1298.00         1900.50
2000-2009     20-24              512.00         1453.50         1965.50
2000-2009     25-29              547.50         1287.00         1834.50
2000-2009     30-34              794.00         1531.00         2325.00
2000-2009     35-39             1226.00         1938.50         3164.50
2000-2009     40-44             1849.00         2634.00         4483.00
2000-2009     45-49             2641.00         3640.50         6281.50
2000-2009     50-54             3672.50         5025.50         8698.00
2000-2009     55-59             4959.50         6881.50        11841.00
2000-2009     60-64             6406.00         9208.00        15614.00
2000-2009     65-69             8321.50        12283.00        20604.50
2000-2009     70-74            11622.50        16768.00        28390.50
2000-2009     75-79            16813.50        21752.00        38565.50
2000-2009     80-84            23406.50        22916.00        46322.50
2000-2009     85-89            26413.50        17809.00        44222.50
2000-2009     90-94            19564.00         8851.00        28415.00
2000-2009     95-99             7524.00         2240.00         9764.00
2000-2009    100-104            1363.00          272.00         1635.00
2000-2009    105-109             113.00           10.00          123.00
2000-2009    110+                  2.00            0.00            2.00
2010-2013        0               488.00          641.00         1129.00
2010-2013      1-4               105.00          131.00          236.00
2010-2013      5-9                41.00           49.00           90.00
2010-2013     10-14               66.00           93.00          159.00
2010-2013     15-19              201.00          461.50          662.50
2010-2013     20-24              225.00          543.50          768.50
2010-2013     25-29              193.50          422.00          615.50
2010-2013     30-34              300.50          409.00          709.50
2010-2013     35-39              405.00          613.00         1018.00
2010-2013     40-44              720.00          968.00         1688.00
2010-2013     45-49             1111.00         1463.00         2574.00
2010-2013     50-54             1576.50         2076.50         3653.00
2010-2013     55-59             1893.00         2838.50         4731.50
2010-2013     60-64             2789.00         3809.50         6598.50
2010-2013     65-69             3565.50         4992.50         8558.00
2010-2013     70-74             4563.00         6393.00        10956.00
2010-2013     75-79             6027.00         7677.00        13704.00
2010-2013     80-84             9019.50         9967.50        18987.00
2010-2013     85-89            11766.00         9244.50        21010.50
2010-2013     90-94             9397.00         4683.50        14080.50
2010-2013     95-99             3946.00         1339.00         5285.00
2010-2013    100-104             672.00          165.00          837.00
2010-2013    105-109              61.00            9.00           70.00
2010-2013    110+                  1.00            0.00            1.00
