New Zealand,  Exposures (Lexis triangle)	Last modified: 03 Jan 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1948    0      1948    11775.81    12331.77    24107.58
 1948    0      1947    11669.97    12160.88    23830.85
 1948    1      1947    11603.35    12080.57    23683.91
 1948    1      1946    10954.83    11428.03    22382.87
 1948    2      1946    10942.29    11400.89    22343.19
 1948    2      1945     9791.18    10195.27    19986.45
 1948    3      1945     9790.76    10184.55    19975.31
 1948    3      1944     8772.18     9165.96    17938.14
 1948    4      1944     8775.81     9170.79    17946.60
 1948    4      1943     8335.60     8708.17    17043.77
 1948    5      1943     8337.24     8712.66    17049.90
 1948    5      1942     8547.29     8807.23    17354.52
 1948    6      1942     8552.77     8803.37    17356.13
 1948    6      1941     8776.67     8993.70    17770.37
 1948    7      1941     8776.09     8993.62    17769.70
 1948    7      1940     8437.40     8667.35    17104.75
 1948    8      1940     8434.23     8671.94    17106.17
 1948    8      1939     7807.53     7987.50    15795.03
 1948    9      1939     7809.11     7991.67    15800.78
 1948    9      1938     7299.82     7429.92    14729.74
 1948   10      1938     7298.97     7432.01    14730.98
 1948   10      1937     6937.01     7078.99    14016.00
 1948   11      1937     6945.94     7079.34    14025.28
 1948   11      1936     6642.39     6833.86    13476.25
 1948   12      1936     6651.31     6836.54    13487.85
 1948   12      1935     6406.85     6688.89    13095.74
 1948   13      1935     6409.35     6698.74    13108.09
 1948   13      1934     6313.40     6626.48    12939.88
 1948   14      1934     6313.24     6636.60    12949.84
 1948   14      1933     6351.64     6615.98    12967.63
 1948   15      1933     6350.91     6616.41    12967.31
 1948   15      1932     6483.72     6730.75    13214.48
 1948   16      1932     6486.47     6730.86    13217.33
 1948   16      1931     6692.95     6938.55    13631.50
 1948   17      1931     6691.20     6943.85    13635.05
 1948   17      1930     6810.96     7018.42    13829.39
 1948   18      1930     6812.06     7022.54    13834.60
 1948   18      1929     6785.50     7009.95    13795.45
 1948   19      1929     6784.17     7014.48    13798.65
 1948   19      1928     6775.84     7055.37    13831.21
 1948   20      1928     6776.86     7057.92    13834.78
 1948   20      1927     6865.44     7059.76    13925.20
 1948   21      1927     6864.43     7122.18    13986.61
 1948   21      1926     6962.85     6985.83    13948.68
 1948   22      1926     6962.03     7213.60    14175.64
 1948   22      1925     7012.88     6909.95    13922.83
 1948   23      1925     7011.63     7202.32    14213.96
 1948   23      1924     7038.33     6843.78    13882.11
 1948   24      1924     7039.85     7045.10    14084.95
 1948   24      1923     7097.55     6845.58    13943.13
 1948   25      1923     7107.58     6971.94    14079.52
 1948   25      1922     7204.73     6885.94    14090.68
 1948   26      1922     7217.50     6979.84    14197.34
 1948   26      1921     7309.81     6910.53    14220.34
 1948   27      1921     7323.98     6994.93    14318.91
 1948   27      1920     7188.94     6800.80    13989.73
 1948   28      1920     7205.47     6868.02    14073.49
 1948   28      1919     6768.29     6480.75    13249.04
 1948   29      1919     6780.23     6537.07    13317.29
 1948   29      1918     6612.79     6383.47    12996.26
 1948   30      1918     6624.06     6426.92    13050.98
 1948   30      1917     6815.47     6595.25    13410.72
 1948   31      1917     6829.16     6633.93    13463.09
 1948   31      1916     6973.01     6785.76    13758.77
 1948   32      1916     6990.03     6822.38    13812.40
 1948   32      1915     6997.53     6877.63    13875.16
 1948   33      1915     7006.85     6914.79    13921.65
 1948   33      1914     6910.97     6907.87    13818.83
 1948   34      1914     6927.48     6942.23    13869.71
 1948   34      1913     6810.41     6858.14    13668.54
 1948   35      1913     6830.43     6887.11    13717.54
 1948   35      1912     6690.01     6768.26    13458.27
 1948   36      1912     6710.27     6790.97    13501.24
 1948   36      1911     6565.17     6726.79    13291.96
 1948   37      1911     6569.82     6750.13    13319.95
 1948   37      1910     6512.87     6722.51    13235.39
 1948   38      1910     6514.97     6742.53    13257.49
 1948   38      1909     6422.83     6637.83    13060.66
 1948   39      1909     6428.52     6647.93    13076.45
 1948   39      1908     6249.53     6497.56    12747.08
 1948   40      1908     6250.52     6502.53    12753.05
 1948   40      1907     6107.42     6365.36    12472.78
 1948   41      1907     6102.92     6373.03    12475.95
 1948   41      1906     6009.89     6264.79    12274.67
 1948   42      1906     6012.81     6273.05    12285.86
 1948   42      1905     5827.75     6104.94    11932.69
 1948   43      1905     5831.25     6106.44    11937.69
 1948   43      1904     5539.61     5839.31    11378.92
 1948   44      1904     5535.94     5838.90    11374.85
 1948   44      1903     5314.72     5616.72    10931.44
 1948   45      1903     5313.40     5619.20    10932.60
 1948   45      1902     5192.00     5463.70    10655.69
 1948   46      1902     5188.25     5465.20    10653.45
 1948   46      1901     5264.10     5479.72    10743.82
 1948   47      1901     5263.53     5477.07    10740.60
 1948   47      1900     5348.82     5510.30    10859.11
 1948   48      1900     5337.16     5496.89    10834.05
 1948   48      1899     5066.17     5171.45    10237.61
 1948   49      1899     5056.25     5150.53    10206.78
 1948   49      1898     4787.05     4762.97     9550.02
 1948   50      1898     4775.56     4744.21     9519.77
 1948   50      1897     4762.04     4573.72     9335.76
 1948   51      1897     4743.35     4547.46     9290.82
