The United States of America, Exposure to risk (period 5x5), 	Last modified: 17 Mar 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1935-1939     50-54         16360413.09     17635484.58     33995897.67
1935-1939     55-59         13559963.27     14442878.07     28002841.34
1935-1939     60-64         11093646.41     11511745.65     22605392.06
1935-1939     65-69          8562042.90      8685507.75     17247550.66
1935-1939     70-74          5892922.92      5810791.32     11703714.24
1935-1939     75-79          3732151.60      3496154.46      7228306.06
1935-1939     80-84          1951872.90      1660976.93      3612849.83
1935-1939     85-89           735586.55       559118.32      1294704.88
1935-1939     90-94           204551.10       136427.23       340978.33
1935-1939     95-99            44680.78        27060.59        71741.37
1935-1939    100-104            8136.41         4399.44        12535.85
1935-1939    105-109             955.59          462.75         1418.35
1935-1939    110+                 70.33           20.80           91.13
1940-1944        0           5739558.25      6015400.70     11754958.95
1940-1944      1-4          22439384.55     23133294.03     45572678.59
1940-1944      5-9          26023077.53     26730013.27     52753090.80
1940-1944     10-14         27988305.64     28924234.65     56912540.29
1940-1944     15-19         30219945.45     29171982.39     59391927.83
1940-1944     20-24         29776044.52     25786710.01     55562754.52
1940-1944     25-29         28891034.06     25694474.15     54585508.21
1940-1944     30-34         26675473.90     24740389.92     51415863.81
1940-1944     35-39         24911722.86     23787547.68     48699270.55
1940-1944     40-44         22678379.59     22595792.27     45274171.86
1940-1944     45-49         20935850.95     21430906.54     42366757.49
1940-1944     50-54         18258667.04     19214200.23     37472867.27
1940-1944     55-59         15040575.38     15760212.42     30800787.80
1940-1944     60-64         12499367.72     12768736.40     25268104.12
1940-1944     65-69         10091648.13      9932487.88     20024136.00
1940-1944     70-74          6977552.42      6733484.57     13711036.99
1940-1944     75-79          4223581.43      3848683.55      8072264.98
1940-1944     80-84          2353838.73      1927505.60      4281344.33
1940-1944     85-89           899483.97       668482.74      1567966.71
1940-1944     90-94           237299.16       155255.25       392554.41
1940-1944     95-99            49963.39        30155.14        80118.53
1940-1944    100-104            8287.94         4812.28        13100.22
1940-1944    105-109             883.41          456.49         1339.90
1940-1944    110+                 89.21           39.26          128.47
1945-1949        0           7184540.43      7527878.73     14712419.16
1945-1949      1-4          27729367.74     28734820.75     56464188.50
1945-1949      5-9          28810255.61     29750887.77     58561143.38
1945-1949     10-14         26562765.61     27559803.46     54122569.07
1945-1949     15-19         28066299.00     26417363.46     54483662.46
1945-1949     20-24         29814684.65     25839276.21     55653960.86
1945-1949     25-29         30385313.85     27419665.85     57804979.70
1945-1949     30-34         28424376.92     26304254.69     54728631.60
1945-1949     35-39         27099898.37     25652204.22     52752102.59
1945-1949     40-44         24556213.20     24176899.88     48733113.08
1945-1949     45-49         22299812.12     22326833.42     44626645.54
1945-1949     50-54         19877268.69     20197087.57     40074356.25
1945-1949     55-59         16924504.32     17229908.53     34154412.85
1945-1949     60-64         14227939.81     14322843.86     28550783.67
1945-1949     65-69         11735365.28     11276265.57     23011630.85
1945-1949     70-74          8201959.41      7670184.19     15872143.60
1945-1949     75-79          5092318.37      4518959.42      9611277.78
1945-1949     80-84          2805977.41      2221280.92      5027258.33
1945-1949     85-89          1148161.66       818512.95      1966674.61
1945-1949     90-94           308734.91       192991.66       501726.57
1945-1949     95-99            60113.97        34883.10        94997.08
1945-1949    100-104           10221.49         5678.84        15900.34
1945-1949    105-109            1273.42          720.28         1993.70
1945-1949    110+                249.78          103.39          353.17
1950-1954        0           8395835.51      8706474.53     17102310.04
1950-1954      1-4          33964070.95     35262815.90     69226886.85
1950-1954      5-9          35744218.13     37093558.36     72837776.50
1950-1954     10-14         29590692.15     30675903.98     60266596.13
1950-1954     15-19         26426586.63     26203428.52     52630015.16
1950-1954     20-24         28208237.83     25167314.45     53375552.29
1950-1954     25-29         30756979.18     29121591.97     59878571.15
1950-1954     30-34         30527762.81     28948370.78     59476133.58
1950-1954     35-39         29216057.90     28042808.87     57258866.78
1950-1954     40-44         26669385.19     26083325.60     52752710.79
1950-1954     45-49         23915917.51     23598293.10     47514210.61
1950-1954     50-54         21119203.08     20926463.88     42045666.95
1950-1954     55-59         18835547.40     18636351.45     37471898.85
1950-1954     60-64         16132263.11     15817217.06     31949480.18
1950-1954     65-69         13702636.94     12770839.11     26473476.05
1950-1954     70-74          9717738.84      8723242.36     18440981.20
1950-1954     75-79          6239004.71      5352350.90     11591355.61
1950-1954     80-84          3582660.43      2716957.32      6299617.75
1950-1954     85-89          1429323.42       976680.73      2406004.15
1950-1954     90-94           417768.18       250778.54       668546.71
1950-1954     95-99            75208.85        40219.02       115427.87
1950-1954    100-104           11884.08         6278.60        18162.68
1950-1954    105-109            2253.04         1265.73         3518.77
1950-1954    110+                738.61          414.30         1152.91
1955-1959        0           9721346.37     10072373.96     19793720.32
1955-1959      1-4          37750595.65     39100464.93     76851060.58
1955-1959      5-9          43182043.45     44738867.42     87920910.87
1955-1959     10-14         36374382.66     37689951.22     74064333.88
1955-1959     15-19         29468955.88     29330108.32     58799064.20
1955-1959     20-24         26793678.69     24801433.83     51595112.52
1955-1959     25-29         28827833.50     27704609.49     56532442.99
1955-1959     30-34         31129932.36     29726467.35     60856399.71
1955-1959     35-39         30941023.23     29513809.47     60454832.70
1955-1959     40-44         28613923.54     27618890.11     56232813.66
1955-1959     45-49         26460653.09     25749918.82     52210571.91
1955-1959     50-54         22900310.35     22413424.81     45313735.16
1955-1959     55-59         20363945.42     19670595.51     40034540.93
1955-1959     60-64         18044958.71     16828472.92     34873431.63
1955-1959     65-69         15537838.44     14015753.90     29553592.34
1955-1959     70-74         11731603.45     10195008.56     21926612.01
1955-1959     75-79          7553621.96      6219285.68     13772907.64
1955-1959     80-84          4401060.57      3171028.34      7572088.91
1955-1959     85-89          1887402.56      1227783.28      3115185.84
1955-1959     90-94           541401.45       309781.71       851183.15
1955-1959     95-99           103868.36        52088.45       155956.82
1955-1959    100-104           13336.47         6436.23        19772.70
1955-1959    105-109            2498.29         1350.69         3848.98
1955-1959    110+                857.11          591.19         1448.30
1960-1964        0           9990071.48     10349668.45     20339739.93
1960-1964      1-4          40053070.25     41431333.53     81484403.78
1960-1964      5-9          48050109.54     49737743.74     97787853.28
1960-1964     10-14         43843597.10     45342432.89     89186029.99
1960-1964     15-19         36458444.25     36891364.55     73349808.80
1960-1964     20-24         30238971.85     28843398.80     59082370.64
1960-1964     25-29         27673781.61     26640498.33     54314279.94
1960-1964     30-34         29372802.14     28325704.80     57698506.94
1960-1964     35-39         31643425.13     30098801.98     61742227.11
1960-1964     40-44         30720765.92     29230023.28     59950789.20
1960-1964     45-49         28187452.03     27116881.17     55304333.21
1960-1964     50-54         25515467.43     24560919.71     50076387.15
1960-1964     55-59         22820317.81     21599246.58     44419564.39
1960-1964     60-64         19080255.18     17316516.34     36396771.51
1960-1964     65-69         17226241.18     14744957.67     31971198.85
1960-1964     70-74         13781084.53     11366163.65     25147248.18
1960-1964     75-79          9151709.62      7134755.24     16286464.86
1960-1964     80-84          5279806.63      3596072.04      8875878.66
1960-1964     85-89          2339728.88      1422210.57      3761939.45
1960-1964     90-94           708708.06       382950.20      1091658.26
1960-1964     95-99           131087.24        62038.73       193125.97
1960-1964    100-104           16940.60         7678.75        24619.36
1960-1964    105-109            2291.73         1212.10         3503.83
1960-1964    110+                761.73          487.25         1248.98
1965-1969        0           8655408.71      9005773.99     17661182.70
1965-1969      1-4          36965269.63     38344763.25     75310032.88
1965-1969      5-9          50122353.24     51949392.16    102071745.40
1965-1969     10-14         48799003.92     50605415.33     99404419.26
1965-1969     15-19         44293238.53     45011615.47     89304854.00
1965-1969     20-24         37437653.08     34961969.85     72399622.94
1965-1969     25-29         30866941.49     29575293.01     60442234.51
1965-1969     30-34         28248287.02     27174786.25     55423073.28
1965-1969     35-39         29654317.96     28174988.43     57829306.39
1965-1969     40-44         31577960.87     29815531.07     61393491.93
1965-1969     45-49         30161705.22     28395757.03     58557462.25
1965-1969     50-54         27564301.21     25956728.25     53521029.46
1965-1969     55-59         25297388.27     23372070.67     48669458.94
1965-1969     60-64         21199094.35     18837000.81     40036095.16
1965-1969     65-69         18408594.59     15106560.26     33515154.85
1965-1969     70-74         15264894.54     11672124.08     26937018.62
1965-1969     75-79         10710892.44      7705360.19     18416252.64
1965-1969     80-84          6415648.32      4107405.38     10523053.70
1965-1969     85-89          2866834.65      1614518.33      4481352.98
1965-1969     90-94           899189.07       440945.96      1340135.03
1965-1969     95-99           174441.62        77387.00       251828.62
1965-1969    100-104           21431.46         8918.04        30349.50
1965-1969    105-109            2571.18         1355.97         3927.14
1965-1969    110+                755.61          415.44         1171.05
1970-1974        0           8135676.42      8513015.68     16648692.09
1970-1974      1-4          33432443.13     34810260.57     68242703.71
1970-1974      5-9          46225673.30     48053219.96     94278893.25
1970-1974     10-14         51437084.20     53478596.94    104915681.14
1970-1974     15-19         49740434.29     50949380.38    100689814.67
1970-1974     20-24         45183535.58     43935220.59     89118756.16
1970-1974     25-29         37819337.83     36943774.31     74763112.14
1970-1974     30-34         31755762.63     30650330.49     62406093.12
1970-1974     35-39         28659900.49     27287832.53     55947733.02
1970-1974     40-44         29860141.71     28468893.37     58329035.09
1970-1974     45-49         31050410.34     29002048.99     60052459.33
1970-1974     50-54         30090887.63     27852897.99     57943785.62
1970-1974     55-59         26656322.05     24249214.16     50905536.21
1970-1974     60-64         24100369.11     20992784.92     45093154.02
1970-1974     65-69         20602385.02     16526759.09     37129144.11
1970-1974     70-74         16061743.64     11765056.09     27826799.73
1970-1974     75-79         12088525.85      8033727.08     20122252.94
1970-1974     80-84          7746651.89      4542393.61     12289045.50
1970-1974     85-89          3636873.62      1899744.75      5536618.38
1970-1974     90-94          1167889.67       527512.53      1695402.20
1970-1974     95-99           235468.76        91753.06       327221.81
1970-1974    100-104           30972.40        11698.26        42670.66
1970-1974    105-109            3557.53         1614.31         5171.84
1970-1974    110+                860.18          414.30         1274.49
1975-1979        0           7977294.68      8364212.78     16341507.47
1975-1979      1-4          30764173.94     32167129.62     62931303.56
1975-1979      5-9          42615146.88     44437971.34     87053118.22
1975-1979     10-14         47799516.71     49818732.40     97618249.12
1975-1979     15-19         52646431.98     54242491.40    106888923.38
1975-1979     20-24         50608998.57     50578730.58    101187729.15
1975-1979     25-29         45907454.37     45260767.91     91168222.28
1975-1979     30-34         39185278.08     38183219.22     77368497.30
1975-1979     35-39         31856056.32     30567679.70     62423736.02
1975-1979     40-44         28829144.69     27648899.58     56478044.28
1975-1979     45-49         29573704.30     27890376.31     57464080.61
1975-1979     50-54         30917112.09     28416621.96     59333734.06
1975-1979     55-59         29319879.50     26353221.18     55673100.69
1975-1979     60-64         25771464.50     22318722.90     48090187.40
1975-1979     65-69         23557360.25     18704572.04     42261932.29
1975-1979     70-74         17863171.35     12991054.10     30854225.45
1975-1979     75-79         13670851.47      8622792.95     22293644.42
1975-1979     80-84          8976958.62      4892339.64     13869298.26
1975-1979     85-89          4660100.09      2194622.81      6854722.90
1975-1979     90-94          1608061.95       661200.54      2269262.49
1975-1979     95-99           338030.47       119197.86       457228.33
1975-1979    100-104           43000.94        13689.06        56690.00
1975-1979    105-109            4559.88         1892.25         6452.13
1975-1979    110+                886.10          488.94         1375.04
1980-1984        0           8813651.85      9235149.48     18048801.33
1980-1984      1-4          33104333.32     34647409.80     67751743.12
1980-1984      5-9          39619852.90     41514337.50     81134190.39
1980-1984     10-14         43985477.44     46005757.37     89991234.81
1980-1984     15-19         49090324.49     50852514.33     99942838.82
1980-1984     20-24         53694335.04     54106965.33    107801300.37
1980-1984     25-29         51635478.72     51410714.22    103046192.94
1980-1984     30-34         47295587.83     46403879.66     93699467.49
1980-1984     35-39         39097538.83     37861378.38     76958917.22
1980-1984     40-44         32122803.89     30871390.99     62994194.88
1980-1984     45-49         28593054.72     27189637.74     55782692.46
1980-1984     50-54         29440361.76     27360567.41     56800929.18
1980-1984     55-59         30316892.44     27080366.86     57397259.30
1980-1984     60-64         28131288.02     24352845.19     52484133.21
1980-1984     65-69         25001416.53     20066009.20     45067425.74
1980-1984     70-74         20682040.72     14956844.10     35638884.82
1980-1984     75-79         15669522.67      9833302.58     25502825.25
1980-1984     80-84         10139181.76      5282700.62     15421882.37
1980-1984     85-89          5654471.03      2460383.82      8114854.85
1980-1984     90-94          2214188.12       807973.97      3022162.09
1980-1984     95-99           506909.73       157869.73       664779.47
1980-1984    100-104           66101.38        18163.47        84264.84
1980-1984    105-109            5879.93         1729.01         7608.95
1980-1984    110+                818.51          454.80         1273.31
1985-1989        0           9146264.98      9583271.51     18729536.50
1985-1989      1-4          35114948.42     36785542.75     71900491.17
1985-1989      5-9          42403033.52     44446821.09     86849854.61
1985-1989     10-14         40650702.65     42683455.21     83334157.86
1985-1989     15-19         45391836.32     47480262.64     92872098.96
1985-1989     20-24         49951614.00     51200412.55    101152026.54
1985-1989     25-29         54179395.88     54465164.13    108644560.01
1985-1989     30-34         52522316.65     51956073.34    104478389.99
1985-1989     35-39         47168010.00     46063848.43     93231858.44
1985-1989     40-44         39237115.23     37995496.21     77232611.44
1985-1989     45-49         31720116.65     30417885.00     62138001.65
1985-1989     50-54         28217485.55     26516992.67     54734478.22
1985-1989     55-59         28615272.44     25993678.23     54608950.67
1985-1989     60-64         28968338.98     25029471.46     53997810.44
1985-1989     65-69         26705865.60     21696351.36     48402216.95
1985-1989     70-74         22246004.39     16264132.78     38510137.17
1985-1989     75-79         17654767.71     11212774.87     28867542.58
1985-1989     80-84         11693870.40      6084204.26     17778074.66
1985-1989     85-89          6479399.87      2684468.12      9163867.98
1985-1989     90-94          2720478.64       904347.03      3624825.67
1985-1989     95-99           703045.03       191166.19       894211.23
1985-1989    100-104           96747.58        22670.07       119417.64
1985-1989    105-109            7770.87         1970.17         9741.04
1985-1989    110+                726.13          203.99          930.12
1990-1994        0           9611820.90     10074935.81     19686756.71
1990-1994      1-4          37776278.11     39588019.36     77364297.47
1990-1994      5-9          45153478.34     47364661.86     92518140.20
1990-1994     10-14         44330924.50     46575292.73     90906217.23
1990-1994     15-19         42718650.93     45083826.80     87802477.73
1990-1994     20-24         46756070.11     48446724.80     95202794.92
1990-1994     25-29         51004804.01     51562069.78    102566873.80
1990-1994     30-34         55954997.92     55878447.42    111833445.34
1990-1994     35-39         53121315.46     52432272.61    105553588.06
1990-1994     40-44         47664575.25     46471735.79     94136311.04
1990-1994     45-49         38790558.74     37391159.57     76181718.31
1990-1994     50-54         31539263.09     29887742.41     61427005.50
1990-1994     55-59         27732879.95     25534791.28     53267671.23
1990-1994     60-64         27722701.80     24444868.88     52167570.67
1990-1994     65-69         27581264.82     22545078.89     50126343.71
1990-1994     70-74         24038551.24     18160956.93     42199508.18
1990-1994     75-79         19241505.81     12665449.61     31906955.42
1990-1994     80-84         13266258.36      7079951.15     20346209.51
1990-1994     85-89          7648476.58      3181748.16     10830224.74
1990-1994     90-94          3192673.67      1012582.63      4205256.30
1990-1994     95-99           874545.28       213305.90      1087851.18
1990-1994    100-104          132000.33        26001.00       158001.32
1990-1994    105-109           10733.92         2109.82        12843.74
1990-1994    110+                764.09          204.11          968.20
1995-1999        0           9211617.93      9669973.61     18881591.53
1995-1999      1-4          37945299.26     39757796.86     77703096.12
1995-1999      5-9          49082476.33     51505496.08    100587972.41
1995-1999     10-14         47946990.78     50383972.59     98330963.37
1995-1999     15-19         46924529.15     49642362.57     96566891.72
1995-1999     20-24         44619516.48     46393351.45     91012867.93
1995-1999     25-29         49030299.89     49778341.60     98808641.49
1995-1999     30-34         53490618.42     53861810.85    107352429.27
1995-1999     35-39         57141531.74     56748202.92    113889734.66
1995-1999     40-44         53686624.74     52571043.46    106257668.20
1995-1999     45-49         47609080.24     46012365.63     93621445.87
1995-1999     50-54         39167502.53     37396760.79     76564263.32
1995-1999     55-59         31207372.52     29041508.64     60248881.16
1995-1999     60-64         27181357.30     24442813.70     51624171.00
1995-1999     65-69         26560797.09     22454397.76     49015194.85
1995-1999     70-74         25009696.72     19311538.29     44321235.01
1995-1999     75-79         20910570.64     14365795.74     35276366.38
1995-1999     80-84         14453781.59      8144013.39     22597794.97
1995-1999     85-89          8698418.66      3754478.64     12452897.29
1995-1999     90-94          3772434.35      1199575.15      4972009.50
1995-1999     95-99          1012340.42       234224.24      1246564.66
1995-1999    100-104          154664.11        26575.15       181239.27
1995-1999    105-109           12236.01         1945.10        14181.11
1995-1999    110+                829.43          133.53          962.95
2000-2004        0           9680385.36     10127787.29     19808172.65
2000-2004      1-4          37888691.09     39624476.53     77513167.62
2000-2004      5-9          48608321.47     50966349.22     99574670.70
2000-2004     10-14         51508562.66     54101325.18    105609887.84
2000-2004     15-19         50097651.32     53202410.24    103300061.56
2000-2004     20-24         49184681.96     51292312.80    100476994.77
2000-2004     25-29         46942545.46     47853484.12     94796029.58
2000-2004     30-34         50950420.68     51475410.63    102425831.31
2000-2004     35-39         54533846.58     54279342.79    108813189.37
2000-2004     40-44         57455297.34     56494943.60    113950240.94
2000-2004     45-49         53725740.33     52163846.72    105889587.05
2000-2004     50-54         47906441.05     45878939.93     93785380.98
2000-2004     55-59         38709768.88     36387543.28     75097312.17
2000-2004     60-64         30596256.39     27854655.94     58450912.33
2000-2004     65-69         26087950.17     22617558.83     48705509.01
2000-2004     70-74         24252396.08     19452302.71     43704698.79
2000-2004     75-79         21795843.03     15501469.74     37297312.77
2000-2004     80-84         15828958.51      9481430.42     25310388.94
2000-2004     85-89          9401444.64      4404051.06     13805495.69
2000-2004     90-94          4161679.16      1402689.55      5564368.70
2000-2004     95-99          1118507.89       263347.72      1381855.60
2000-2004    100-104          161189.50        26941.05       188130.54
2000-2004    105-109           11763.24         1604.31        13367.55
2000-2004    110+                613.66           78.60          692.26
2005-2009        0           9951763.47     10400699.89     20352463.36
2005-2009      1-4          39185857.87     40937148.38     80123006.25
2005-2009      5-9          48318046.65     50493253.13     98811299.78
2005-2009     10-14         50989430.84     53487693.41    104477124.25
2005-2009     15-19         53330547.98     56349147.59    109679695.57
2005-2009     20-24         51563588.10     54122848.44    105686436.53
2005-2009     25-29         50775046.05     51328614.16    102103660.22
2005-2009     30-34         48510631.59     48778303.77     97288935.36
2005-2009     35-39         52117111.36     51872146.93    103989258.29
2005-2009     40-44         55012813.16     54216040.23    109228853.40
2005-2009     45-49         57489697.40     56026771.80    113516469.20
2005-2009     50-54         53791348.66     51583770.21    105375118.87
2005-2009     55-59         47590990.63     44766624.75     92357615.37
2005-2009     60-64         37923976.74     34890421.73     72814398.48
2005-2009     65-69         29454602.86     26025463.10     55480065.96
2005-2009     70-74         24102124.61     19997749.41     44099874.02
2005-2009     75-79         21113000.01     15845515.84     36958515.86
2005-2009     80-84         17146031.93     10935831.95     28081863.89
2005-2009     85-89         10576335.61      5454848.64     16031184.25
2005-2009     90-94          4609795.83      1741769.31      6351565.14
2005-2009     95-99          1259920.16       318318.92      1578239.07
2005-2009    100-104          177239.67        29773.83       207013.50
2005-2009    105-109           11835.63         1512.21        13347.84
2005-2009    110+                424.99           61.13          486.11
2010-2014        0           9645969.60     10096922.38     19742891.98
2010-2014      1-4          39262274.23     41000875.85     80263150.08
2010-2014      5-9          50003144.23     52170218.83    102173363.06
2010-2014     10-14         50552773.54     52805385.64    103358159.18
2010-2014     15-19         52273144.93     54993597.43    107266742.36
2010-2014     20-24         54767274.34     57298946.47    112066220.80
2010-2014     25-29         53068670.16     54352707.58    107421377.75
2010-2014     30-34         51964015.38     52241133.90    104205149.28
2010-2014     35-39         49578524.10     49220532.29     98799056.39
2010-2014     40-44         52476497.02     51823839.45    104300336.47
2010-2014     45-49         54876866.30     53667687.01    108544553.31
2010-2014     50-54         57285605.38     55150953.34    112436558.71
2010-2014     55-59         53256306.23     50111277.04    103367583.27
2010-2014     60-64         46446670.67     42701982.05     89148652.72
2010-2014     65-69         36546081.10     32695070.36     69241151.46
2010-2014     70-74         27368128.94     23239260.89     50607389.83
2010-2014     75-79         21224916.25     16635164.96     37860081.20
2010-2014     80-84         17231656.73     11898055.56     29129712.29
2010-2014     85-89         11907692.75      6716373.18     18624065.92
2010-2014     90-94          5492656.10      2349590.32      7842246.41
2010-2014     95-99          1492736.33       430784.93      1923521.26
2010-2014    100-104          216867.49        39006.17       255873.67
2010-2014    105-109           14436.22         1606.33        16042.55
2010-2014    110+                573.68           81.78          655.46
2015-2019        0           9482636.37      9925051.54     19407687.91
2015-2019      1-4          38864349.11     40663588.35     79527937.46
2015-2019      5-9          49667486.98     51852165.37    101519652.36
2015-2019     10-14         50727946.30     52885127.40    103613073.70
2015-2019     15-19         51497536.54     53788810.52    105286347.06
2015-2019     20-24         53792497.74     56579386.12    110371883.86
2015-2019     25-29         56614688.27     58802301.91    115416990.18
2015-2019     30-34         54441824.52     55437712.29    109879536.81
2015-2019     35-39         52705105.52     52717637.14    105422742.66
2015-2019     40-44         49879952.29     49227067.89     99107020.18
2015-2019     45-49         52330801.03     51306053.36    103636854.40
2015-2019     50-54         54267144.83     52491315.01    106758459.84
2015-2019     55-59         56170011.55     53149084.54    109319096.09
2015-2019     60-64         51731892.51     47451964.81     99183857.32
2015-2019     65-69         44466627.59     39598664.86     84065292.46
2015-2019     70-74         34099290.18     29337676.22     63436966.40
2015-2019     75-79         24422660.02     19659022.72     44081682.74
2015-2019     80-84         17458032.49     12651959.26     30109991.75
2015-2019     85-89         12225265.46      7576540.63     19801806.09
2015-2019     90-94          6465306.18      3141884.03      9607190.21
2015-2019     95-99          1890281.76       638053.90      2528335.66
2015-2019    100-104          269485.51        55783.53       325269.04
2015-2019    105-109           17796.52         2320.49        20117.01
2015-2019    110+                594.87           77.64          672.51
