The United States of America, Exposure to risk (cohort 1x10), 	Last modified: 17 Mar 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1852-1859        0                    .               .               .
1852-1859        1                    .               .               .
1852-1859        2                    .               .               .
1852-1859        3                    .               .               .
1852-1859        4                    .               .               .
1852-1859        5                    .               .               .
1852-1859        6                    .               .               .
1852-1859        7                    .               .               .
1852-1859        8                    .               .               .
1852-1859        9                    .               .               .
1852-1859       10                    .               .               .
1852-1859       11                    .               .               .
1852-1859       12                    .               .               .
1852-1859       13                    .               .               .
1852-1859       14                    .               .               .
1852-1859       15                    .               .               .
1852-1859       16                    .               .               .
1852-1859       17                    .               .               .
1852-1859       18                    .               .               .
1852-1859       19                    .               .               .
1852-1859       20                    .               .               .
1852-1859       21                    .               .               .
1852-1859       22                    .               .               .
1852-1859       23                    .               .               .
1852-1859       24                    .               .               .
1852-1859       25                    .               .               .
1852-1859       26                    .               .               .
1852-1859       27                    .               .               .
1852-1859       28                    .               .               .
1852-1859       29                    .               .               .
1852-1859       30                    .               .               .
1852-1859       31                    .               .               .
1852-1859       32                    .               .               .
1852-1859       33                    .               .               .
1852-1859       34                    .               .               .
1852-1859       35                    .               .               .
1852-1859       36                    .               .               .
1852-1859       37                    .               .               .
1852-1859       38                    .               .               .
1852-1859       39                    .               .               .
1852-1859       40                    .               .               .
1852-1859       41                    .               .               .
1852-1859       42                    .               .               .
1852-1859       43                    .               .               .
1852-1859       44                    .               .               .
1852-1859       45                    .               .               .
1852-1859       46                    .               .               .
1852-1859       47                    .               .               .
1852-1859       48                    .               .               .
1852-1859       49                    .               .               .
1852-1859       50                    .               .               .
1852-1859       51                    .               .               .
1852-1859       52                    .               .               .
1852-1859       53                    .               .               .
1852-1859       54                    .               .               .
1852-1859       55                    .               .               .
1852-1859       56                    .               .               .
1852-1859       57                    .               .               .
1852-1859       58                    .               .               .
1852-1859       59                    .               .               .
1852-1859       60                    .               .               .
1852-1859       61                    .               .               .
1852-1859       62                    .               .               .
1852-1859       63                    .               .               .
1852-1859       64                    .               .               .
1852-1859       65                    .               .               .
1852-1859       66                    .               .               .
1852-1859       67                    .               .               .
1852-1859       68                    .               .               .
1852-1859       69                    .               .               .
1852-1859       70                    .               .               .
1852-1859       71                    .               .               .
1852-1859       72                    .               .               .
1852-1859       73                    .               .               .
1852-1859       74                    .               .               .
1852-1859       75            343505.09       334895.72       678400.82
1852-1859       76            469730.28       451941.42       921671.69
1852-1859       77            566449.05       537139.19      1103588.24
1852-1859       78            634652.03       592443.20      1227095.22
1852-1859       79            676743.51       621129.58      1297873.09
1852-1859       80            724556.70       636087.25      1360643.95
1852-1859       81            724739.50       623502.80      1348242.30
1852-1859       82            640747.99       538491.45      1179239.44
1852-1859       83            560443.35       459201.56      1019644.91
1852-1859       84            484268.51       386049.03       870317.54
1852-1859       85            413935.83       320554.76       734490.59
1852-1859       86            350330.59       263277.56       613608.15
1852-1859       87            292866.12       213335.34       506201.45
1852-1859       88            241342.60       170060.96       411403.56
1852-1859       89            195978.49       133207.02       329185.51
1852-1859       90            156888.55       102671.12       259559.67
1852-1859       91            124142.96        78150.76       202293.72
1852-1859       92             97099.90        58861.23       155961.14
1852-1859       93             74983.66        43897.15       118880.82
1852-1859       94             56977.36        32363.32        89340.68
1852-1859       95             42382.11        23418.41        65800.53
1852-1859       96             31031.30        16578.97        47610.27
1852-1859       97             22408.34        11540.24        33948.58
1852-1859       98             15883.80         7957.79        23841.59
1852-1859       99             11212.88         5492.92        16705.80
1852-1859      100              7787.50         3722.05        11509.55
1852-1859      101              5359.45         2520.61         7880.06
1852-1859      102              3764.47         1784.48         5548.95
1852-1859      103              2621.23         1272.50         3893.73
1852-1859      104              1852.55          925.57         2778.12
1852-1859      105              1292.12          664.47         1956.59
1852-1859      106               904.49          472.20         1376.68
1852-1859      107               650.46          351.29         1001.75
1852-1859      108               476.61          265.28          741.88
1852-1859      109               358.00          199.75          557.75
1852-1859      110+             1261.19          613.15         1874.34
1860-1869        0                    .               .               .
1860-1869        1                    .               .               .
1860-1869        2                    .               .               .
1860-1869        3                    .               .               .
1860-1869        4                    .               .               .
1860-1869        5                    .               .               .
1860-1869        6                    .               .               .
