Italy , Exposure to risk (period 5x10), 	Last modified: 22 May 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1910-1919     95-99             9951.30         6076.14        16027.44
1910-1919    100-104             781.72          326.04         1107.76
1910-1919    105-109              17.68            0.71           18.39
1910-1919    110+                  0.00            0.00            0.00
1920-1929        0           4956645.81      5181321.41     10137967.22
1920-1929      1-4          16192782.97     16785140.64     32977923.61
1920-1929      5-9          18386042.48     19035082.30     37421124.78
1920-1929     10-14         19479131.08     20027953.00     39507084.08
1920-1929     15-19         19401351.32     19649737.51     39051088.83
1920-1929     20-24         17455045.07     16846039.93     34301084.99
1920-1929     25-29         15697208.03     14077039.75     29774247.78
1920-1929     30-34         14168893.76     12205359.89     26374253.65
1920-1929     35-39         12817461.53     11168481.31     23985942.84
1920-1929     40-44         11425759.57     10336523.49     21762283.06
1920-1929     45-49         10151925.13      9600234.85     19752159.98
1920-1929     50-54          9006490.82      8686260.76     17692751.58
1920-1929     55-59          8046101.52      7786532.66     15832634.19
1920-1929     60-64          7153848.43      6892186.43     14046034.86
1920-1929     65-69          5764323.93      5527426.67     11291750.60
1920-1929     70-74          4135126.54      3947602.18      8082728.72
1920-1929     75-79          2462465.11      2334745.08      4797210.19
1920-1929     80-84          1187498.23      1034220.14      2221718.37
1920-1929     85-89           351410.47       282403.93       633814.40
1920-1929     90-94            68196.23        47609.26       115805.49
1920-1929     95-99             8822.69         5049.01        13871.70
1920-1929    100-104             655.56          294.71          950.26
1920-1929    105-109              13.61            2.70           16.32
1920-1929    110+                  0.00            0.00            0.00
1930-1939        0           4635682.60      4830370.57      9466053.17
1930-1939      1-4          17148237.47     17729703.24     34877940.71
1930-1939      5-9          21493706.92     22130984.40     43624691.33
1930-1939     10-14         19765046.92     20271447.78     40036494.70
1930-1939     15-19         17888362.70     18089051.32     35977414.02
1930-1939     20-24         18495652.58     17661899.79     36157552.37
1930-1939     25-29         17869983.21     16675296.02     34545279.23
1930-1939     30-34         15841496.15     14645841.49     30487337.64
1930-1939     35-39         14399012.31     12517212.51     26916224.81
1930-1939     40-44         13165606.12     11022965.77     24188571.89
1930-1939     45-49         11919927.75     10160962.03     22080889.78
1930-1939     50-54         10512419.65      9315707.22     19828126.87
1930-1939     55-59          9086897.92      8384086.01     17470983.93
1930-1939     60-64          7759961.57      7217436.32     14977397.88
1930-1939     65-69          6413807.11      5940727.05     12354534.16
1930-1939     70-74          4892221.22      4473636.49      9365857.71
1930-1939     75-79          3059717.95      2721639.38      5781357.33
1930-1939     80-84          1527989.09      1267529.23      2795518.32
1930-1939     85-89           503074.93       375633.07       878708.00
1930-1939     90-94            93415.64        59410.24       152825.88
1930-1939     95-99             9735.04         5034.80        14769.84
1930-1939    100-104             518.28          203.27          721.55
1930-1939    105-109              20.49            1.17           21.65
1930-1939    110+                  0.00            0.00            0.00
1940-1949        0           4335735.53      4546769.67      8882505.21
1940-1949      1-4          16163367.20     16835606.13     32998973.34
1940-1949      5-9          20542934.50     21211315.00     41754249.51
1940-1949     10-14         20589424.50     21048828.02     41638252.52
1940-1949     15-19         20778608.10     21057500.73     41836108.83
1940-1949     20-24         18883319.86     18433189.70     37316509.57
1940-1949     25-29         16937162.13     15782546.39     32719708.52
1940-1949     30-34         17485551.94     15992899.72     33478451.67
1940-1949     35-39         16855412.61     15642931.61     32498344.22
1940-1949     40-44         14926668.56     13663364.93     28590033.49
1940-1949     45-49         13485604.57     11555921.19     25041525.76
1940-1949     50-54         12170837.74      9988292.87     22159130.61
1940-1949     55-59         10789712.19      8955728.12     19745440.31
1940-1949     60-64          9090978.06      7785507.14     16876485.20
1940-1949     65-69          7266591.71      6398353.28     13664944.99
1940-1949     70-74          5357692.33      4689261.27     10046953.60
1940-1949     75-79          3388329.43      2894457.26      6282786.69
1940-1949     80-84          1730073.95      1388354.31      3118428.26
1940-1949     85-89           575320.28       414248.84       989569.12
1940-1949     90-94           114381.84        69050.36       183432.20
1940-1949     95-99            12172.96         5554.58        17727.54
1940-1949    100-104             607.44          169.51          776.95
1940-1949    105-109              11.50            0.17           11.66
1940-1949    110+                  0.00            0.00            0.00
1950-1959        0           4089525.28      4290583.31      8380108.59
1950-1959      1-4          16184444.35     16955125.22     33139569.57
1950-1959      5-9          19872840.52     20821163.42     40694003.94
1950-1959     10-14         19702793.78     20329982.92     40032776.70
1950-1959     15-19         19814659.23     19939195.70     39753854.93
1950-1959     20-24         19638773.47     19328928.09     38967701.56
1950-1959     25-29         19700011.51     18845254.92     38545266.43
1950-1959     30-34         17886536.53     16585107.23     34471643.76
1950-1959     35-39         16067065.88     14714680.55     30781746.43
1950-1959     40-44         16582612.34     15563886.27     32146498.61
1950-1959     45-49         15975821.39     15085806.07     31061627.47
1950-1959     50-54         14009908.92     12781893.23     26791802.16
1950-1959     55-59         12407119.56     10442543.88     22849663.44
1950-1959     60-64         10830749.84      8581291.29     19412041.14
1950-1959     65-69          9025724.24      7124739.54     16150463.78
1950-1959     70-74          6729458.99      5424228.35     12153687.34
1950-1959     75-79          4318103.40      3510815.23      7828918.63
1950-1959     80-84          2197740.34      1715580.69      3913321.03
1950-1959     85-89           791296.23       562750.00      1354046.23
1950-1959     90-94           180269.91       109076.46       289346.38
1950-1959     95-99            21807.36        10013.36        31820.72
1950-1959    100-104            1126.98          352.59         1479.57
1950-1959    105-109              39.93            5.67           45.59
1950-1959    110+                  0.00            0.00            0.00
1960-1969        0           4504305.24      4729255.80      9233561.04
1960-1969      1-4          17285089.84     18155404.85     35440494.69
1960-1969      5-9          20170791.38     21162021.79     41332813.17
1960-1969     10-14         19691590.93     20549497.14     40241088.06
1960-1969     15-19         19298387.56     19753150.76     39051538.33
1960-1969     20-24         18814987.23     18518416.13     37333403.36
1960-1969     25-29         18905806.24     18067486.74     36973292.98
1960-1969     30-34         18878168.90     17897984.14     36776153.04
1960-1969     35-39         19049482.08     17961349.24     37010831.32
1960-1969     40-44         17316648.42     15980301.08     33296949.50
1960-1969     45-49         15518156.54     14191514.44     29709670.98
1960-1969     50-54         15879069.37     14741342.58     30620411.95
1960-1969     55-59         15192456.10     13941713.73     29134169.83
1960-1969     60-64         13052054.49     11255453.62     24307508.11
1960-1969     65-69         10907967.16      8431446.77     19339413.93
1960-1969     70-74          8539488.75      6054804.02     14594292.76
1960-1969     75-79          5942651.19      4128464.53     10071115.72
1960-1969     80-84          3214291.30      2184493.44      5398784.74
1960-1969     85-89          1234054.45       807119.81      2041174.26
1960-1969     90-94           293904.36       169619.06       463523.42
1960-1969     95-99            38729.54        18275.92        57005.45
1960-1969    100-104            2698.00          901.33         3599.33
1960-1969    105-109             115.17           23.50          138.67
1960-1969    110+                  2.83            0.83            3.67
1970-1979        0           3954874.70      4178506.47      8133381.17
1970-1979      1-4          16668766.53     17570052.46     34238818.99
1970-1979      5-9          22090486.35     23214601.46     45305087.80
1970-1979     10-14         21722955.74     22757970.23     44480925.98
1970-1979     15-19         19825917.84     20497753.35     40323671.18
1970-1979     20-24         19171538.96     19374578.11     38546117.07
1970-1979     25-29         18743453.77     18492789.41     37236243.18
1970-1979     30-34         18577056.83     18053946.45     36631003.28
1970-1979     35-39         18734409.43     18077297.46     36811706.89
1970-1979     40-44         18560101.25     17849396.27     36409497.52
1970-1979     45-49         18577498.96     17546694.16     36124193.12
1970-1979     50-54         16748925.60     15218685.78     31967611.38
1970-1979     55-59         14726197.06     13031843.57     27758040.63
1970-1979     60-64         14835513.62     12959541.09     27795054.71
1970-1979     65-69         13670645.87     11286919.34     24957565.22
1970-1979     70-74         10699226.72      7871719.02     18570945.74
1970-1979     75-79          7490188.19      4693099.77     12183287.96
1970-1979     80-84          4506288.19      2443601.01      6949889.20
1970-1979     85-89          1925288.31      1001140.04      2926428.35
1970-1979     90-94           511742.97       254691.44       766434.41
1970-1979     95-99            73830.45        33507.65       107338.10
1970-1979    100-104            4985.86         1839.22         6825.09
1970-1979    105-109             172.70           49.09          221.79
1970-1979    110+                  0.17            0.00            0.17
1980-1989        0           2883496.30      3052868.25      5936364.55
1980-1989      1-4          12244453.00     12903479.20     25147932.19
1980-1989      5-9          18029007.45     18926233.56     36955241.00
1980-1989     10-14         21009231.88     21966103.04     42975334.92
1980-1989     15-19         22450137.09     23327380.38     45777517.47
1980-1989     20-24         21804841.50     22383727.07     44188568.57
1980-1989     25-29         19964025.22     20148201.96     40112227.18
1980-1989     30-34         19353039.17     19301126.86     38654166.03
1980-1989     35-39         18936017.90     18762571.90     37698589.80
1980-1989     40-44         18505644.75     18140224.75     36645869.50
1980-1989     45-49         18449209.77     17835157.72     36284367.49
1980-1989     50-54         18162798.28     17222977.36     35385775.64
1980-1989     55-59         17940913.82     16351347.32     34292261.14
1980-1989     60-64         15780948.93     13460959.17     29241908.10
1980-1989     65-69         13327137.70     10655401.48     23982539.18
1980-1989     70-74         12386938.94      9196549.43     21583488.37
1980-1989     75-79          9876570.74      6405817.88     16282388.62
1980-1989     80-84          6113661.73      3185499.03      9299160.76
1980-1989     85-89          2846303.83      1203178.35      4049482.18
1980-1989     90-94           853867.32       313929.96      1167797.28
1980-1989     95-99           141528.55        48846.70       190375.25
1980-1989    100-104           11202.49         3444.93        14647.42
1980-1989    105-109             358.39          105.26          463.64
1980-1989    110+                  2.83            0.00            2.83
1990-1999        0           2622127.55      2774126.29      5396253.84
1990-1999      1-4          10452712.51     11024358.09     21477070.60
1990-1999      5-9          13518256.69     14200732.87     27718989.56
1990-1999     10-14         14982212.25     15679915.90     30662128.15
1990-1999     15-19         18138126.83     18868693.91     37006820.73
1990-1999     20-24         21236293.24     21883748.48     43120041.71
1990-1999     25-29         22689441.23     23118914.65     45808355.88
1990-1999     30-34         21954730.72     22123858.79     44078589.50
1990-1999     35-39         20053543.80     19993010.00     40046553.80
1990-1999     40-44         19347031.42     19138465.61     38485497.03
1990-1999     45-49         18773379.46     18415255.70     37188635.16
1990-1999     50-54         18182131.54     17554837.65     35736969.19
1990-1999     55-59         17952894.01     16867321.33     34820215.34
1990-1999     60-64         17358869.12     15621872.95     32980742.06
1990-1999     65-69         16631633.52     13841376.54     30473010.06
1990-1999     70-74         13850644.13     10300692.49     24151336.62
1990-1999     75-79         10562039.39      6938723.22     17500762.60
1990-1999     80-84          8262628.29      4541240.03     12803868.32
1990-1999     85-89          4695265.00      2067676.34      6762941.34
1990-1999     90-94          1577053.08       531241.40      2108294.48
1990-1999     95-99           305676.98        80789.09       386466.06
1990-1999    100-104           28978.75         6348.24        35327.00
1990-1999    105-109            1246.67          247.90         1494.57
1990-1999    110+                 21.17            9.00           30.17
2000-2009        0           2663288.16      2818114.19      5481402.35
2000-2009      1-4          10523771.32     11130717.35     21654488.67
2000-2009      5-9          13143504.60     13908204.20     27051708.81
2000-2009     10-14         13587369.51     14369550.44     27956919.95
2000-2009     15-19         14204988.74     14988697.50     29193686.25
2000-2009     20-24         15815208.45     16358447.90     32173656.35
2000-2009     25-29         19292408.38     19531688.80     38824097.18
2000-2009     30-34         22325162.75     22558816.26     44883979.00
2000-2009     35-39         23429533.51     23488881.30     46918414.82
2000-2009     40-44         22446684.89     22321383.43     44768068.31
2000-2009     45-49         20313031.87     19911538.61     40224570.47
2000-2009     50-54         19372492.40     18738791.57     38111283.98
2000-2009     55-59         18494892.60     17629980.40     36124873.00
2000-2009     60-64         17667801.10     16346003.16     34013804.26
2000-2009     65-69         17047579.25     14991609.26     32039188.50
2000-2009     70-74         15840703.17     12731076.67     28571779.84
2000-2009     75-79         14028559.27      9770822.99     23799382.25
2000-2009     80-84         10142715.28      5762843.61     15905558.89
2000-2009     85-89          5796355.47      2647368.15      8443723.61
2000-2009     90-94          2613375.30       926914.82      3540290.12
2000-2009     95-99           655426.22       170912.97       826339.19
2000-2009    100-104           67963.31        12278.71        80242.02
2000-2009    105-109            3186.66          386.90         3573.56
2000-2009    110+                 59.97            8.04           68.01
2010-2018        0           2208410.04      2337708.59      4546118.63
2010-2018      1-4           9332257.17      9882625.15     19214882.32
2010-2018      5-9          12259912.24     13013278.99     25273191.23
2010-2018     10-14         12343765.26     13121377.44     25465142.70
2010-2018     15-19         12500179.46     13392903.61     25893083.07
2010-2018     20-24         13337136.11     14088622.30     27425758.41
2010-2018     25-29         14540953.68     14831603.56     29372557.24
2010-2018     30-34         16263064.29     16317837.48     32580901.76
2010-2018     35-39         19122476.28     19056842.14     38179318.42
2010-2018     40-44         21428118.16     21189892.53     42618010.69
2010-2018     45-49         22041719.55     21566337.80     43608057.35
2010-2018     50-54         20681191.94     19898014.58     40579206.53
2010-2018     55-59         18393663.73     17356642.16     35750305.89
2010-2018     60-64         17243379.78     16048929.14     33292308.92
2010-2018     65-69         16072940.23     14600673.76     30673613.99
2010-2018     70-74         14739924.00     12650686.23     27390610.23
2010-2018     75-79         13482058.99     10482739.11     23964798.10
2010-2018     80-84         10948485.28      7190644.98     18139130.27
2010-2018     85-89          7449676.82      3793424.88     11243101.70
2010-2018     90-94          3278076.55      1235211.73      4513288.28
2010-2018     95-99           806120.18       219161.12      1025281.30
2010-2018    100-104          118204.71        22307.54       140512.25
2010-2018    105-109            6278.49          784.21         7062.70
2010-2018    110+                 94.12            5.02           99.15
