Italy ,  Exposures (Lexis triangle)	Last modified: 22 May 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1872    0      1872   224113.44   236624.77   460738.21
 1872    0      1871   176674.12   180802.22   357476.34
 1872    1      1871   158784.83   160778.56   319563.39
 1872    1      1870   116960.84   121500.20   238461.04
 1872    2      1870   113337.40   117627.35   230964.75
 1872    2      1869   158699.78   164481.14   323180.92
 1872    3      1869   151969.48   157566.54   309536.03
 1872    3      1868   148760.90   153865.06   302625.96
 1872    4      1868   144831.07   149892.71   294723.78
 1872    4      1867   148384.49   150124.15   298508.64
 1872    5      1867   145113.61   147139.28   292252.89
 1872    5      1866   147634.31   152975.54   300609.84
 1872    6      1866   145685.80   150046.52   295732.32
 1872    6      1865   147741.08   154009.54   301750.63
 1872    7      1865   146078.65   151302.48   297381.12
 1872    7      1864   147447.90   149700.20   297148.10
 1872    8      1864   145999.83   147632.30   293632.13
 1872    8      1863   144613.98   151500.03   296114.01
 1872    9      1863   143694.41   149509.46   293203.87
 1872    9      1862   128082.09   131766.53   259848.62
 1872   10      1862   128629.88   131592.38   260222.25
 1872   10      1861   144722.20   146790.93   291513.13
 1872   11      1861   143528.49   145140.86   288669.34
 1872   11      1860   115774.30   121833.43   237607.73
 1872   12      1860   117278.32   122491.76   239770.07
 1872   12      1859   145263.77   152430.54   297694.31
 1872   13      1859   143542.50   149775.71   293318.20
 1872   13      1858   122349.14   128054.51   250403.65
 1872   14      1858   122578.31   127525.20   250103.51
 1872   14      1857   130959.76   134848.06   265807.82
 1872   15      1857   129534.17   132886.95   262421.12
 1872   15      1856   128934.70   126558.12   255492.82
 1872   16      1856   127253.86   124920.48   252174.34
 1872   16      1855   127538.08   123470.44   251008.52
 1872   17      1855   125928.43   122073.05   248001.48
 1872   17      1854   118349.24   111669.46   230018.70
 1872   18      1854   117658.32   111426.33   229084.64
 1872   18      1853   135947.75   122912.20   258859.96
 1872   19      1853   133573.30   121560.64   255133.94
 1872   19      1852   108912.01   102459.27   211371.28
 1872   20      1852   109135.69   102963.22   212098.91
 1872   20      1851   144169.05   128522.82   272691.87
 1872   21      1851   140986.53   126485.74   267472.27
 1872   21      1850   102802.52   122792.95   225595.46
 1872   22      1850   103545.96   121064.06   224610.01
 1872   22      1849   118301.69   117962.23   236263.92
 1872   23      1849   117335.81   116530.60   233866.41
 1872   23      1848   106751.12   109493.19   216244.31
 1872   24      1848   106709.25   108675.36   215384.61
 1872   24      1847   115008.39   104513.97   219522.36
 1872   25      1847   113385.09   103476.45   216861.54
 1872   25      1846   118191.01   107751.39   225942.40
 1872   26      1846   115711.46   106101.00   221812.45
 1872   26      1845   112324.82   112971.90   225296.71
 1872   27      1845   110273.41   110690.13   220963.54
 1872   27      1844   102317.05   102267.92   204584.97
 1872   28      1844   101114.47   100944.81   202059.28
 1872   28      1843   112740.93   109076.45   221817.38
 1872   29      1843   110366.42   106966.36   217332.78
 1872   29      1842    76220.16    80706.50   156926.65
 1872   30      1842    78100.39    82057.36   160157.75
 1872   30      1841   159832.20   137706.03   297538.23
 1872   31      1841   153775.45   133711.17   287486.61
 1872   31      1840    69471.75    79516.58   148988.33
 1872   32      1840    72246.53    81159.18   153405.71
 1872   32      1839    90374.82    91961.17   182335.99
 1872   33      1839    90947.09    92268.28   183215.37
 1872   33      1838    78336.36    82946.45   161282.81
 1872   34      1838    79906.88    83970.66   163877.54
 1872   34      1837    84390.60    85683.64   170074.25
 1872   35      1837    84067.19    85184.55   169251.74
 1872   35      1836   102905.70    96970.76   199876.46
 1872   36      1836    99839.42    94552.40   194391.82
 1872   36      1835    94011.76    94614.23   188626.00
 1872   37      1835    91696.75    92308.63   184005.38
 1872   37      1834    75414.79    78577.15   153991.94
 1872   38      1834    74833.52    77762.06   152595.58
 1872   38      1833    84264.39    85360.73   169625.12
 1872   39      1833    82782.13    83853.92   166636.05
