PopName,Area,Year,YearReg,Month,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
FRACNP,90,2013,2013,1,81,O,65670,.,.,.,1
FRACNP,90,2013,2013,2,81,O,58533,.,.,.,1
FRACNP,90,2013,2013,3,81,O,62652,.,.,.,1
FRACNP,90,2013,2013,4,81,O,61106,.,.,.,1
FRACNP,90,2013,2013,5,81,O,65152,.,.,.,1
FRACNP,90,2013,2013,6,81,O,63680,.,.,.,1
FRACNP,90,2013,2013,7,81,O,70099,.,.,.,1
FRACNP,90,2013,2013,8,81,O,68466,.,.,.,1
FRACNP,90,2013,2013,9,81,O,66818,.,.,.,1
FRACNP,90,2013,2013,10,81,O,67931,.,.,.,1
FRACNP,90,2013,2013,11,81,O,64462,.,.,.,1
FRACNP,90,2013,2013,12,81,O,67052,.,.,.,1
FRACNP,90,2013,2013,TOT,81,O,1571911,.,.,.,1
FRACNP,90,2014,2014,1,95,O,67011,.,.,.,1
FRACNP,90,2014,2014,2,95,O,60373,.,.,.,1
FRACNP,90,2014,2014,3,95,O,64557,.,.,.,1
FRACNP,90,2014,2014,4,95,O,60665,.,.,.,1
FRACNP,90,2014,2014,5,95,O,64527,.,.,.,1
FRACNP,90,2014,2014,6,95,O,65018,.,.,.,1
FRACNP,90,2014,2014,7,95,O,68465,.,.,.,1
FRACNP,90,2014,2014,8,95,O,66837,.,.,.,1
FRACNP,90,2014,2014,9,95,O,67426,.,.,.,1
FRACNP,90,2014,2014,10,95,O,67637,.,.,.,1
FRACNP,90,2014,2014,11,95,O,63078,.,.,.,1
FRACNP,90,2014,2014,12,95,O,65573,.,.,.,1
FRACNP,90,2014,2014,TOT,95,O,781167,.,.,.,1
FRACNP,90,2015,2015,1,98,O,64596,.,.,.,1
FRACNP,90,2015,2015,2,98,O,57525,.,.,.,1
FRACNP,90,2015,2015,3,98,O,61115,.,.,.,1
FRACNP,90,2015,2015,4,98,O,59699,.,.,.,1
FRACNP,90,2015,2015,5,98,O,64144,.,.,.,1
FRACNP,90,2015,2015,6,98,O,63984,.,.,.,1
FRACNP,90,2015,2015,7,98,O,66701,.,.,.,1
FRACNP,90,2015,2015,8,98,O,65784,.,.,.,1
FRACNP,90,2015,2015,9,98,O,65449,.,.,.,1
FRACNP,90,2015,2015,10,98,O,65888,.,.,.,1
FRACNP,90,2015,2015,11,98,O,61899,.,.,.,1
FRACNP,90,2015,2015,12,98,O,63637,.,.,.,1
FRACNP,90,2015,2015,TOT,98,O,760421,.,.,.,1
FRACNP,90,2016,2016,1,105,O,62570,.,.,.,1
FRACNP,90,2016,2016,2,105,O,57854,.,.,.,1
FRACNP,90,2016,2016,3,105,O,59634,.,.,.,1
FRACNP,90,2016,2016,4,105,O,57235,.,.,.,1
FRACNP,90,2016,2016,5,105,O,62373,.,.,.,1
FRACNP,90,2016,2016,6,105,O,62797,.,.,.,1
FRACNP,90,2016,2016,7,105,O,67237,.,.,.,1
FRACNP,90,2016,2016,8,105,O,65109,.,.,.,1
FRACNP,90,2016,2016,9,105,O,63579,.,.,.,1
FRACNP,90,2016,2016,10,105,O,64513,.,.,.,1
FRACNP,90,2016,2016,11,105,O,60546,.,.,.,1
FRACNP,90,2016,2016,12,105,O,61250,.,.,.,1
FRACNP,90,2016,2016,TOT,105,O,744697,.,.,.,1
FRACNP,90,2017,2017,1,112,O,60446,.,.,.,1
FRACNP,90,2017,2017,2,112,O,54948,.,.,.,1
FRACNP,90,2017,2017,3,112,O,58676,.,.,.,1
FRACNP,90,2017,2017,4,112,O,57195,.,.,.,1
FRACNP,90,2017,2017,5,112,O,62091,.,.,.,1
FRACNP,90,2017,2017,6,112,O,59935,.,.,.,1
FRACNP,90,2017,2017,7,112,O,65170,.,.,.,1
FRACNP,90,2017,2017,8,112,O,64654,.,.,.,1
FRACNP,90,2017,2017,9,112,O,61693,.,.,.,1
FRACNP,90,2017,2017,10,112,O,63830,.,.,.,1
FRACNP,90,2017,2017,11,112,O,60763,.,.,.,1
FRACNP,90,2017,2017,12,112,O,60841,.,.,.,1
FRACNP,90,2017,2017,TOT,112,O,730242,.,.,.,1
FRACNP,90,2018,2018,1,116,O,59752,.,.,.,1
FRACNP,90,2018,2018,2,116,O,52733,.,.,.,1
FRACNP,90,2018,2018,3,116,O,56391,.,.,.,1
FRACNP,90,2018,2018,4,116,O,55364,.,.,.,1
FRACNP,90,2018,2018,5,116,O,61232,.,.,.,1
FRACNP,90,2018,2018,6,116,O,60292,.,.,.,1
FRACNP,90,2018,2018,7,116,O,64823,.,.,.,1
FRACNP,90,2018,2018,8,116,O,63860,.,.,.,1
FRACNP,90,2018,2018,9,116,O,61834,.,.,.,1
FRACNP,90,2018,2018,10,116,O,63588,.,.,.,1
FRACNP,90,2018,2018,11,116,O,59937,.,.,.,1
FRACNP,90,2018,2018,12,116,O,59931,.,.,.,1
FRACNP,90,2017,2017,TOT,112,O,719737,.,.,.,1
