PopName,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
PRT,10,f,1886,1886,1,O,75666,.,.,.,1
PRT,10,m,1886,1886,1,O,80149,.,.,.,1
PRT,10,f,1887,1887,1,O,78423,.,.,.,1
PRT,10,m,1887,1887,1,O,87491,.,.,.,1
PRT,10,f,1888,1888,1,O,78807,.,.,.,1
PRT,10,m,1888,1888,1,O,85174,.,.,.,1
PRT,10,f,1889,1889,1,O,81580,.,.,.,1
PRT,10,m,1889,1889,1,O,86705,.,.,.,1
PRT,10,f,1890,1890,1,O,80155,.,.,.,1
PRT,10,m,1890,1890,1,O,84472,.,.,.,1
PRT,10,f,1891,1891,1,O,78176,.,.,.,1
PRT,10,m,1891,1891,1,O,83858,.,.,.,1
PRT,10,f,1892,1892,1,O,77004,.,.,.,1
PRT,10,m,1892,1892,1,O,82179,.,.,.,1
PRT,10,f,1893,1893,1,O,79485,.,.,.,1
PRT,10,m,1893,1893,1,O,84654,.,.,.,1
PRT,10,f,1894,1894,1,O,74578,.,.,.,1
PRT,10,m,1894,1894,1,O,79393,.,.,.,1
PRT,10,f,1895,1895,1,O,75618,.,.,.,1
PRT,10,m,1895,1895,1,O,80787,.,.,.,1
PRT,10,f,1896,1896,1,O,76230,.,.,.,1
PRT,10,m,1896,1896,1,O,81316,.,.,.,1
PRT,10,f,1897,1897,1,O,78445,.,.,.,1
PRT,10,m,1897,1897,1,O,82524,.,.,.,1
PRT,10,f,1898,1898,1,O,78787,.,.,.,1
PRT,10,m,1898,1898,1,O,82137,.,.,.,1
PRT,10,f,1899,1899,1,O,77850,.,.,.,1
PRT,10,m,1899,1899,1,O,82719,.,.,.,1
PRT,10,f,1900,1900,2,O,79971,.,.,.,1
PRT,10,m,1900,1900,2,O,85274,.,.,.,1
PRT,10,f,1901,1901,2,O,82484,.,.,.,1
PRT,10,m,1901,1901,2,O,88289,.,.,.,1
PRT,10,f,1902,1902,2,O,85061,.,.,.,1
PRT,10,m,1902,1902,2,O,90968,.,.,.,1
