West Germany,  Exposures (Lexis triangle)	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1956    0      1956   205519.76   215990.90   421510.66
 1956    0      1955   188153.44   198764.22   386917.66
 1956    1      1955   193287.53   202429.63   395717.16
 1956    1      1954   185706.77   195807.18   381513.95
 1956    2      1954   194080.37   202386.65   396467.02
 1956    2      1953   180663.60   189856.37   370519.98
 1956    3      1953   189771.72   197555.68   387327.40
 1956    3      1952   181840.24   192163.98   374004.22
 1956    4      1952   189973.64   198836.51   388810.15
 1956    4      1951   180720.84   189867.05   370587.89
 1956    5      1951   189281.04   197147.51   386428.55
 1956    5      1950   182863.19   192701.92   375565.11
 1956    6      1950   190634.56   199087.83   389722.40
 1956    6      1949   185071.05   194610.50   379681.55
 1956    7      1949   192715.79   200737.89   393453.68
 1956    7      1948   180338.25   190039.89   370378.14
 1956    8      1948   179662.19   187450.97   367113.17
 1956    8      1947   167485.46   175185.85   342671.31
 1956    9      1947   171889.18   177988.84   349878.01
 1956    9      1946   168229.85   175564.69   343794.54
 1956   10      1946   148113.10   153050.12   301163.23
 1956   10      1945   135458.83   139584.67   275043.50
 1956   11      1945   134874.33   137734.84   272609.17
 1956   11      1944   182829.83   189949.67   372779.50
 1956   12      1944   182097.67   187413.50   369511.17
 1956   12      1943   187764.33   196008.17   383772.50
 1956   13      1943   186990.67   193497.84   380488.50
 1956   13      1942   183933.50   191686.50   375620.00
 1956   14      1942   183522.33   189283.84   372806.17
 1956   14      1941   226122.33   235965.67   462088.00
 1956   15      1941   225784.50   233204.50   458989.00
 1956   15      1940   246934.17   256352.33   503286.50
 1956   16      1940   246438.17   253270.17   499708.34
 1956   16      1939   245334.67   253866.16   499200.83
 1956   17      1939   245222.67   251893.17   497115.84
 1956   17      1938   231052.83   239832.00   470884.83
 1956   18      1938   231707.00   239650.34   471357.34
 1956   18      1937   219017.67   229212.66   448230.33
 1956   19      1937   219523.50   228219.84   447743.34
 1956   19      1936   219941.67   230682.50   450624.16
 1956   20      1936   220138.33   229186.84   449325.17
 1956   20      1935   216522.83   228660.00   445182.83
 1956   21      1935   216123.50   226750.51   442874.01
 1956   21      1934   206026.17   217092.83   423119.00
 1956   22      1934   205418.67   214764.84   420183.51
 1956   22      1933   167620.50   176030.16   343650.66
 1956   23      1933   167039.00   174140.34   341179.34
 1956   23      1932   171797.17   179612.66   351409.83
 1956   24      1932   171050.17   177685.01   348735.17
 1956   24      1931   177105.67   185640.83   362746.50
 1956   25      1931   176212.83   183488.84   359701.67
 1956   25      1930   192434.33   201890.16   394324.50
 1956   26      1930   191400.00   199430.17   390830.17
 1956   26      1929   189996.83   198390.50   388387.33
 1956   27      1929   189038.50   195728.17   384766.67
 1956   27      1928   194384.17   204123.50   398507.66
 1956   28      1928   193472.33   201285.84   394758.17
 1956   28      1927   190044.67   184808.00   374852.66
 1956   29      1927   189111.67   182321.84   371433.51
 1956   29      1926   199032.83   175242.66   374275.50
 1956   30      1926   198195.67   172799.67   370995.34
 1956   30      1925   212069.00   173729.83   385798.83
 1956   31      1925   210988.00   171211.34   382199.34
 1956   31      1924   207092.50   153884.33   360976.83
 1956   32      1924   206080.33   151688.84   357769.17
 1956   32      1923   208694.17   153086.16   361780.33
 1956   33      1923   207662.84   150728.00   358390.84
 1956   33      1922   220038.67   164403.16   384441.83
 1956   34      1922   219055.50   161847.84   380903.34
 1956   34      1921   232512.83   171068.00   403580.83
 1956   35      1921   231513.67   168601.34   400115.01
 1956   35      1920   237955.17   171577.00   409532.16
 1956   36      1920   236869.67   169049.51   405919.17
 1956   36      1919   181796.83   132993.83   314790.66
 1956   37      1919   181169.00   131089.34   312258.34
 1956   37      1918   123720.50    90874.00   214594.50
 1956   38      1918   123147.00    89573.17   212720.17
 1956   38      1917   118266.17    88215.66   206481.83
 1956   39      1917   117703.00    86937.00   204640.01
 1956   39      1916   131568.50    97404.83   228973.33
 1956   40      1916   131024.00    95982.34   227006.34
 1956   40      1915   175018.83   128470.16   303488.99
 1956   41      1915   174000.50   126579.51   300580.01
 1956   41      1914   223750.33   163355.99   387106.33
 1956   42      1914   222758.84   160946.51   383705.34
 1956   42      1913   226512.67   171600.49   398113.16
 1956   43      1913   225264.50   169029.51   394294.01
 1956   43      1912   232276.50   179311.16   411587.66
 1956   44      1912   231039.50   176538.51   407578.01
 1956   44      1911   221059.50   172217.16   393276.66
 1956   45      1911   219808.84   169461.84   389270.68
 1956   45      1910   231248.83   179100.99   410349.82
 1956   46      1910   229765.50   176083.01   405848.52
 1956   46      1909   234795.00   186261.82   421056.82
 1956   47      1909   233238.50   183103.18   416341.68
 1956   47      1908   233551.00   186675.49   420226.48
 1956   48      1908   231849.34   183261.85   415111.19
 1956   48      1907   226012.83   187906.49   413919.31
 1956   49      1907   224214.17   184468.52   408682.69
 1956   49      1906   223692.50   185413.65   409106.15
 1956   50      1906   221983.00   181855.69   403838.69
 1956   50      1905   215464.00   192548.48   408012.48
 1956   51      1905   213652.67   188634.36   402287.03
 1956   51      1904   213919.66   191466.81   405386.48
 1956   52      1904   212124.67   187460.19   399584.86
 1956   52      1903   204535.33   182827.98   387363.30
 1956   53      1903   202747.01   178839.86   381586.86
 1956   53      1902   207560.00   184999.97   392559.97
 1956   54      1902   205709.34   180822.69   386532.03
 1956   54      1901   200725.00   179274.14   379999.13
 1956   55      1901   198825.34   174979.87   373805.20
 1956   55      1900   193667.00   171821.47   365488.47
 1956   56      1900   191712.84   167561.20   359274.04
 1956   56      1899   187552.83   158868.97   346421.80
 1956   57      1899   185622.84   154795.53   340418.37
 1956   57      1898   185426.33   147594.80   333021.13
 1956   58      1898   183493.84   143691.53   327185.37
 1956   58      1897   176154.83   134785.13   310939.96
 1956   59      1897   174049.84   131127.37   305177.21
 1956   59      1896   175878.99   128912.47   304791.46
 1956   60      1896   173983.67   125236.20   299219.88
 1956   60      1895   166286.83   118523.13   284809.96
 1956   61      1895   164101.84   114995.70   279097.54
 1956   61      1894   159240.66   111151.97   270392.62
 1956   62      1894   157125.51   107703.87   264829.38
 1956   62      1893   154395.16   107460.46   261855.62
 1956   63      1893   152078.51   104014.70   256093.21
 1956   63      1892   145220.83   102252.80   247473.62
 1956   64      1892   142936.84    98800.87   241737.71
 1956   64      1891   140991.16   100258.63   241249.79
 1956   65      1891   138547.01    96746.21   235293.22
 1956   65      1890   132835.49    94548.63   227384.12
 1956   66      1890   130350.34    91044.21   221394.55
 1956   66      1889   129842.82    92625.46   222468.28
 1956   67      1889   127107.51    88948.04   216055.55
 1956   67      1888   122507.16    88927.79   211434.94
 1956   68      1888   119783.85    85228.05   205011.89
 1956   68      1887   116535.99    85691.12   202227.10
 1956   69      1887   113574.85    81911.05   195485.89
 1956   69      1886   108765.15    79881.95   188647.10
 1956   70      1886   105799.85    76200.72   182000.56
 1956   70      1885   103961.65    77429.11   181390.76
 1956   71      1885   100736.68    73588.88   174325.56
 1956   71      1884    96624.49    72826.94   169451.43
 1956   72      1884    93251.68    68871.55   162123.24
 1956   72      1883    88621.99    66946.61   155568.59
 1956   73      1883    85255.35    63015.89   148271.23
 1956   73      1882    83702.15    63900.61   147602.76
 1956   74      1882    80108.35    59900.89   140009.24
 1956   74      1881    76091.15    58768.94   134860.09
 1956   75      1881    72510.35    54763.22   127273.57
 1956   75      1880    71365.32    54241.77   125607.09
 1956   76      1880    67616.02    50351.39   117967.41
 1956   76      1879    64868.65    50257.10   115125.75
 1956   77      1879    60999.35    46190.73   107190.08
 1956   77      1878    59582.15    45806.77   105388.92
 1956   78      1878    55801.02    41956.22    97757.24
 1956   78      1877    51637.31    40643.27    92280.58
 1956   79      1877    47855.52    36851.56    84707.07
 1956   79      1876    46048.82    35946.61    81995.42
 1956   80      1876    43789.46    33828.21    77617.67
 1956   80      1875    40276.44    31255.58    71532.02
 1956   81      1875    37059.37    28411.03    65470.40
 1956   81      1874    33619.17    26049.86    59669.03
 1956   82      1874    30614.44    23442.99    54057.43
 1956   82      1873    27596.43    20896.80    48493.23
 1956   83      1873    24884.04    18579.96    43464.00
 1956   83      1872    22110.84    16752.97    38863.81
 1956   84      1872    19693.46    14748.81    34442.27
 1956   84      1871    15621.57    11608.56    27230.14
 1956   85      1871    13765.87    10056.11    23821.98
 1956   85      1870    13693.54     9918.09    23611.63
 1956   86      1870    11933.84     8484.65    20418.48
 1956   86      1869    10949.33     7595.12    18544.45
 1956   87      1869     9418.63     6386.03    15804.66
 1956   87      1868     7784.95     5253.28    13038.23
 1956   88      1868     6603.60     4372.21    10975.80
 1956   88      1867     5803.08     3791.87     9594.95
 1956   89      1867     4880.06     3100.81     7980.88
 1956   89      1866     4509.74     2765.48     7275.21
 1956   90      1866     3722.39     2221.77     5944.16
 1956   90      1865     2957.71     1809.09     4766.80
 1956   91      1865     2397.70     1431.06     3828.76
 1956   91      1864     2102.02     1205.40     3307.42
 1956   92      1864     1686.68      933.37     2620.05
 1956   92      1863     1443.35      773.71     2217.05
 1956   93      1863     1127.01      588.69     1715.70
 1956   93      1862      872.01      481.35     1353.36
 1956   94      1862      671.34      366.68     1038.01
 1956   94      1861      564.34      283.23      847.57
 1956   95      1861      435.34      205.89      641.23
 1956   95      1860      378.08      174.05      552.12
 1956   96      1860      277.08      126.71      403.79
 1956   96      1859      200.23      101.46      301.69
 1956   97      1859      143.23       71.79      215.02
 1956   97      1858      112.20       50.10      162.30
 1956   98      1858       84.54       35.76      120.30
 1956   98      1857       62.67       24.09       86.76
 1956   99      1857       40.67       17.09       57.76
 1956   99      1856       31.44       13.91       45.35
 1956   100     1856       17.78        8.24       26.02
 1956   100     1855       13.99        4.78       18.76
 1956   101     1855        9.99        3.11       13.10
 1956   101     1854        8.25        2.82       11.07
 1956   102     1854        6.11        1.80        7.91
 1956   102     1853        3.89        1.42        5.31
 1956   103     1853        2.94        0.60        3.54
 1956   103     1852        1.69        0.47        2.17
 1956   104     1852        1.24        0.08        1.32
 1956   104     1851        0.60        0.11        0.71
 1956   105     1851        0.48        0.00        0.48
 1956   105     1850        0.00        0.00        0.00
 1956   106     1850        0.00        0.00        0.00
 1956   106     1849        0.00        0.00        0.00
 1956   107     1849        0.00        0.00        0.00
 1956   107     1848        0.00        0.00        0.00
 1956   108     1848        0.00        0.00        0.00
 1956   108     1847        0.00        0.00        0.00
 1956   109     1847        0.00        0.00        0.00
 1956   109     1846        0.00        0.00        0.00
 1956   110+       .        0.00        0.00        0.00
 1957    0      1957   215758.12   229104.30   444862.42
 1957    0      1956   195963.55   205299.13   401262.68
 1957    1      1956   204721.93   215805.46   420527.39
 1957    1      1955   185785.83   194532.78   380318.62
 1957    2      1955   195839.74   206601.82   402441.56
 1957    2      1954   184278.76   192157.08   376435.84
 1957    3      1954   196923.83   207420.01   404343.84
 1957    3      1953   179508.15   186855.37   366363.52
 1957    4      1953   192769.80   202212.82   394982.62
 1957    4      1952   180833.63   189258.93   370092.57
 1957    5      1952   193033.17   203713.99   396747.16
 1957    5      1951   179717.20   187173.80   366891.00
 1957    6      1951   192293.55   201900.26   394193.82
 1957    6      1950   182031.05   190083.11   372114.16
 1957    7      1950   193678.48   203862.27   397540.75
 1957    7      1949   183865.59   191499.95   375365.53
 1957    8      1949   195751.47   205807.07   401558.53
 1957    8      1948   179189.69   186942.96   366132.65
 1957    9      1948   182307.35   192024.88   374332.23
 1957    9      1947   166499.32   172396.38   338895.70
 1957   10      1947   174405.32   181889.80   356295.12
 1957   10      1946   167123.03   172682.15   339805.19
 1957   11      1946   150058.00   156208.88   306266.87
 1957   11      1945   134858.67   137711.17   272569.83
 1957   12      1945   136791.50   140692.17   277483.67
 1957   12      1944   182080.00   187381.00   369461.00
 1957   13      1944   184608.17   191325.67   375933.84
 1957   13      1943   186970.50   193461.50   380432.00
 1957   14      1943   189600.00   197236.00   386836.00
 1957   14      1942   183500.33   189241.67   372742.00
 1957   15      1942   186096.83   192691.17   378788.00
 1957   15      1941   225747.83   233136.83   458884.66
 1957   16      1941   228934.33   236906.50   465840.84
 1957   16      1940   246400.83   253186.16   499587.00
 1957   17      1940   249894.33   258059.01   507953.34
 1957   17      1939   245181.33   251796.83   496978.16
 1957   18      1939   249604.83   258381.17   507986.01
 1957   18      1938   231664.33   239519.66   471184.00
 1957   19      1938   235437.00   244210.34   479647.34
 1957   19      1937   219477.67   228076.50   447554.16
 1957   20      1937   220615.50   228560.17   449175.67
 1957   20      1936   220083.83   229030.49   449114.33
 1957   21      1936   218452.67   222950.34   441403.01
 1957   21      1935   216077.17   226583.49   442660.66
 1957   22      1935   211829.50   216843.34   428672.84
 1957   22      1934   205368.50   214622.66   419991.16
 1957   23      1934   200784.50   204869.01   405653.51
 1957   23      1933   166997.67   174023.00   341020.66
 1957   24      1933   163496.50   167258.17   330754.67
 1957   24      1932   171006.00   177569.83   348575.83
 1957   25      1932   168006.33   171120.67   339127.01
 1957   25      1931   176157.83   183378.00   359535.83
 1957   26      1931   173022.33   177028.17   350050.51
 1957   26      1930   191341.83   199307.50   390649.33
 1957   27      1930   188499.00   193043.01   381542.01
 1957   27      1929   188974.33   195600.33   384574.66
 1957   28      1929   186574.83   190224.17   376799.01
 1957   28      1928   193407.00   201165.66   394572.66
 1957   29      1928   191455.67   196486.01   387941.67
 1957   29      1927   189040.67   182207.83   371248.50
 1957   30      1927   187518.17   178783.01   366301.17
 1957   30      1926   198120.83   172692.16   370813.00
 1957   31      1926   197021.67   170218.34   367240.01
 1957   31      1925   210902.33   171104.83   382007.16
 1957   32      1925   210305.00   169553.51   379858.51
 1957   32      1924   205993.17   151590.16   357583.33
 1957   33      1924   205576.00   150645.34   356221.34
 1957   33      1923   207567.67   150633.16   358200.83
 1957   34      1923   207568.33   150318.50   357886.84
 1957   34      1922   218956.50   161730.83   380687.33
 1957   35      1922   219216.50   161384.67   380601.17
 1957   35      1921   231399.50   168470.33   399869.83
 1957   36      1921   231909.67   168615.17   400524.84
 1957   36      1920   236738.50   168916.50   405654.99
 1957   37      1920   237370.00   169329.34   406699.34
 1957   37      1919   181066.67   130984.50   312051.16
 1957   38      1919   181699.83   131364.50   313064.34
 1957   38      1918   123063.33    89491.66   212555.00
 1957   39      1918   123572.67    89760.00   213332.67
 1957   39      1917   117625.17    86852.00   204477.16
 1957   40      1917   118187.33    87332.34   205519.67
 1957   40      1916   130923.50    95881.33   226804.83
 1957   41      1916   131674.17    96639.01   228313.17
 1957   41      1915   173857.17   126440.66   300297.83
 1957   42      1915   174992.17   127670.34   302662.51
 1957   42      1914   222568.83   160755.49   383324.32
 1957   43      1914   224260.67   162560.67   386821.34
 1957   43      1913   225060.00   168815.66   393875.66
 1957   44      1913   226855.17   170793.18   397648.35
 1957   44      1912   230829.50   176297.16   407126.66
 1957   45      1912   232860.84   178481.51   411342.35
 1957   45      1911   219561.50   169195.99   388757.49
 1957   46      1911   221580.17   171265.85   392846.01
 1957   46      1910   229506.33   175779.82   405286.15
 1957   47      1910   231683.17   178086.68   409769.85
 1957   47      1909   232950.33   182747.15   415697.48
 1957   48      1909   235183.17   185252.18   420435.35
 1957   48      1908   231544.67   182864.98   414409.65
 1957   49      1908   233738.34   185447.52   419185.85
 1957   49      1907   223877.67   184051.15   407928.82
 1957   50      1907   225946.17   186576.02   412522.19
 1957   50      1906   221638.83   181368.31   403007.14
 1957   51      1906   223672.34   183833.86   407506.19
 1957   51      1905   213290.16   188071.64   401361.81
 1957   52      1905   215157.50   190586.53   405744.03
 1957   52      1904   211719.33   186854.98   398574.31
 1957   53      1904   213529.17   189263.36   402792.53
 1957   53      1903   202332.16   178176.97   380509.14
 1957   54      1903   204001.34   180288.70   384290.03
 1957   54      1902   205245.83   180092.97   385338.80
 1957   55      1902   206912.00   182074.54   388986.54
 1957   55      1901   198332.50   174143.30   372475.80
 1957   56      1901   199889.50   175867.87   375757.37
 1957   56      1900   191190.33   166699.13   357889.46
 1957   57      1900   192599.00   168187.71   360786.71
 1957   57      1899   185066.50   153900.13   338966.63
 1957   58      1899   186290.67   155070.20   341360.88
 1957   58      1898   182903.16   142792.80   325695.96
 1957   59      1898   183963.51   143624.71   327588.21
 1957   59      1897   173431.66   130237.63   303669.29
 1957   60      1897   174229.34   130941.21   305170.55
 1957   60      1896   173270.66   124287.63   297558.29
 1957   61      1896   173882.67   124813.38   298696.05
