West Germany, Exposure to risk (period 5x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999     90-94          1968502.14       520323.55      2488825.69
1990-1999     95-99           344187.99        69099.10       413287.09
1990-1999    100-104           28674.15         4646.77        33320.93
1990-1999    105-109            1168.16          200.00         1368.16
1990-1999    110+                 13.33            1.67           15.00
2000-2009        0           2910473.29      3069826.83      5980300.12
2000-2009      1-4          12315979.81     12981305.66     25297285.47
2000-2009      5-9          16709587.79     17591303.30     34300891.09
2000-2009     10-14         17779069.65     18683828.96     36462898.61
2000-2009     15-19         17941343.90     18717756.00     36659099.89
2000-2009     20-24         18777271.08     18789336.17     37566607.24
2000-2009     25-29         19560395.34     19456962.15     39017357.49
2000-2009     30-34         22375705.12     22663154.51     45038859.63
2000-2009     35-39         26804939.51     27641536.55     54446476.06
2000-2009     40-44         27497834.13     28404272.81     55902106.94
2000-2009     45-49         24716196.87     25108991.20     49825188.07
2000-2009     50-54         22056929.85     21955543.14     44012473.00
2000-2009     55-59         19800277.77     19543642.87     39343920.64
2000-2009     60-64         20394722.38     19760687.60     40155409.98
2000-2009     65-69         20305670.30     18606331.33     38912001.63
2000-2009     70-74         16828833.85     13838237.40     30667071.26
2000-2009     75-79         14594244.08      9312876.77     23907120.84
2000-2009     80-84         11048855.10      5077173.04     16126028.14
2000-2009     85-89          6216131.50      2120114.36      8336245.86
2000-2009     90-94          2692027.00       690512.12      3382539.12
2000-2009     95-99           651450.74       124411.90       775862.63
2000-2009    100-104           61006.10         8137.48        69143.58
2000-2009    105-109            2388.90          229.58         2618.48
2000-2009    110+                 31.61            0.17           31.78
2010-2017        0           2278684.63      2398821.81      4677506.44
2010-2017      1-4           8986875.57      9474447.57     18461323.14
2010-2017      5-9          11498007.43     12132400.06     23630407.49
2010-2017     10-14         12575609.26     13279120.18     25854729.44
2010-2017     15-19         13873212.91     14801373.60     28674586.51
2010-2017     20-24         15517925.23     16398445.35     31916370.58
2010-2017     25-29         16292652.59     16918901.88     33211554.48
2010-2017     30-34         16146518.14     16305292.75     32451810.89
2010-2017     35-39         15977158.73     15915298.92     31892457.65
2010-2017     40-44         18601027.28     18706066.38     37307093.66
2010-2017     45-49         22113277.45     22543425.16     44656702.61
2010-2017     50-54         21474698.97     21723342.48     43198041.45
2010-2017     55-59         18664511.48     18346090.31     37010601.79
2010-2017     60-64         16445372.78     15629081.61     32074454.39
2010-2017     65-69         14220805.41     13181912.32     27402717.74
2010-2017     70-74         15051654.22     13155475.30     28207129.52
2010-2017     75-79         13521649.43     10681500.61     24203150.04
2010-2017     80-84          9387644.63      6170825.93     15558470.56
2010-2017     85-89          6257049.20      2915139.36      9172188.56
2010-2017     90-94          2662848.27       824227.37      3487075.64
2010-2017     95-99           561634.49       121204.69       682839.18
2010-2017    100-104           75108.05        10981.75        86089.80
2010-2017    105-109            3411.07          331.25         3742.33
2010-2017    110+                 57.78            1.15           58.93
