PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
UKR,1,1959,1959,1,f,0,1,RR,10,O,13452,.,.,.,1
UKR,1,1959,1959,1,f,1,1,RR,10,O,1827,.,.,.,1
UKR,1,1959,1959,1,f,2,1,RR,10,O,687,.,.,.,1
UKR,1,1959,1959,1,f,3,1,RR,10,O,414,.,.,.,1
UKR,1,1959,1959,1,f,4,1,RR,10,O,369,.,.,.,1
UKR,1,1959,1959,1,f,5,1,RR,10,O,303,.,.,.,1
UKR,1,1959,1959,1,f,6,1,RR,10,O,292,.,.,.,1
UKR,1,1959,1959,1,f,7,1,RR,10,O,246,.,.,.,1
UKR,1,1959,1959,1,f,8,1,RR,10,O,221,.,.,.,1
UKR,1,1959,1959,1,f,9,1,RR,10,O,193,.,.,.,1
UKR,1,1959,1959,1,f,10,1,RR,10,O,210,.,.,.,1
UKR,1,1959,1959,1,f,11,1,RR,10,O,149,.,.,.,1
UKR,1,1959,1959,1,f,12,1,RR,10,O,172,.,.,.,1
UKR,1,1959,1959,1,f,13,1,RR,10,O,152,.,.,.,1
UKR,1,1959,1959,1,f,14,1,RR,10,O,139,.,.,.,1
UKR,1,1959,1959,1,f,15,1,RR,10,O,166,.,.,.,1
UKR,1,1959,1959,1,f,16,1,RR,10,O,175,.,.,.,1
UKR,1,1959,1959,1,f,17,1,RR,10,O,250,.,.,.,1
UKR,1,1959,1959,1,f,18,1,RR,10,O,393,.,.,.,1
UKR,1,1959,1959,1,f,19,1,RR,10,O,398,.,.,.,1
UKR,1,1959,1959,1,f,20,1,RR,10,O,570,.,.,.,1
UKR,1,1959,1959,1,f,21,1,RR,10,O,474,.,.,.,1
UKR,1,1959,1959,1,f,22,1,RR,10,O,620,.,.,.,1
UKR,1,1959,1959,1,f,23,1,RR,10,O,463,.,.,.,1
UKR,1,1959,1959,1,f,24,1,RR,10,O,422,.,.,.,1
UKR,1,1959,1959,1,f,25,1,RR,10,O,347,.,.,.,1
UKR,1,1959,1959,1,f,26,1,RR,10,O,313,.,.,.,1
UKR,1,1959,1959,1,f,27,1,RR,10,O,432,.,.,.,1
UKR,1,1959,1959,1,f,28,1,RR,10,O,557,.,.,.,1
UKR,1,1959,1959,1,f,29,1,RR,10,O,556,.,.,.,1
UKR,1,1959,1959,1,f,30,1,RR,10,O,697,.,.,.,1
UKR,1,1959,1959,1,f,31,1,RR,10,O,566,.,.,.,1
UKR,1,1959,1959,1,f,32,1,RR,10,O,717,.,.,.,1
UKR,1,1959,1959,1,f,33,1,RR,10,O,604,.,.,.,1
UKR,1,1959,1959,1,f,34,1,RR,10,O,716,.,.,.,1
UKR,1,1959,1959,1,f,35,1,RR,10,O,784,.,.,.,1
UKR,1,1959,1959,1,f,36,1,RR,10,O,621,.,.,.,1
UKR,1,1959,1959,1,f,37,1,RR,10,O,626,.,.,.,1
UKR,1,1959,1959,1,f,38,1,RR,10,O,673,.,.,.,1
UKR,1,1959,1959,1,f,39,1,RR,10,O,575,.,.,.,1
UKR,1,1959,1959,1,f,40,1,RR,10,O,826,.,.,.,1
UKR,1,1959,1959,1,f,41,1,RR,10,O,608,.,.,.,1
UKR,1,1959,1959,1,f,42,1,RR,10,O,624,.,.,.,1
UKR,1,1959,1959,1,f,43,1,RR,10,O,673,.,.,.,1
UKR,1,1959,1959,1,f,44,1,RR,10,O,934,.,.,.,1
UKR,1,1959,1959,1,f,45,1,RR,10,O,1323,.,.,.,1
