Finland, Exposure to risk (cohort 5x5), 	Last modified: 02 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1807-1809        0                    .               .               .
1807-1809      1-4                    .               .               .
1807-1809      5-9                    .               .               .
1807-1809     10-14                   .               .               .
1807-1809     15-19                   .               .               .
1807-1809     20-24                   .               .               .
1807-1809     25-29                   .               .               .
1807-1809     30-34                   .               .               .
1807-1809     35-39                   .               .               .
1807-1809     40-44                   .               .               .
1807-1809     45-49                   .               .               .
1807-1809     50-54                   .               .               .
1807-1809     55-59                   .               .               .
1807-1809     60-64                   .               .               .
1807-1809     65-69                   .               .               .
1807-1809     70-74            34899.01        24430.21        59329.22
1807-1809     75-79            22912.28        14863.70        37775.99
1807-1809     80-84            10334.57         5863.90        16198.48
1807-1809     85-89             3255.96         1487.41         4743.37
1807-1809     90-94              638.22          235.06          873.28
1807-1809     95-99               80.18           23.78          103.96
1807-1809    100-104               2.90            0.18            3.07
1807-1809    105-109               0.00            0.00            0.00
1807-1809    110+                  0.00            0.00            0.00
1810-1814        0                    .               .               .
1810-1814      1-4                    .               .               .
1810-1814      5-9                    .               .               .
1810-1814     10-14                   .               .               .
1810-1814     15-19                   .               .               .
1810-1814     20-24                   .               .               .
1810-1814     25-29                   .               .               .
1810-1814     30-34                   .               .               .
1810-1814     35-39                   .               .               .
1810-1814     40-44                   .               .               .
1810-1814     45-49                   .               .               .
1810-1814     50-54                   .               .               .
1810-1814     55-59                   .               .               .
1810-1814     60-64                   .               .               .
1810-1814     65-69            84248.33        64230.27       148478.60
1810-1814     70-74            80909.64        59046.64       139956.28
1810-1814     75-79            48412.88        33597.53        82010.41
1810-1814     80-84            22782.53        13425.16        36207.69
1810-1814     85-89             7714.11         3787.02        11501.13
1810-1814     90-94             1569.19          590.98         2160.17
1810-1814     95-99              179.92           48.25          228.16
1810-1814    100-104               7.36            0.49            7.85
1810-1814    105-109               0.00            0.00            0.00
1810-1814    110+                  0.00            0.00            0.00
1815-1819        0                    .               .               .
1815-1819      1-4                    .               .               .
1815-1819      5-9                    .               .               .
1815-1819     10-14                   .               .               .
1815-1819     15-19                   .               .               .
1815-1819     20-24                   .               .               .
1815-1819     25-29                   .               .               .
1815-1819     30-34                   .               .               .
1815-1819     35-39                   .               .               .
1815-1819     40-44                   .               .               .
1815-1819     45-49                   .               .               .
1815-1819     50-54                   .               .               .
1815-1819     55-59                   .               .               .
1815-1819     60-64           125217.92       100994.45       226212.37
1815-1819     65-69           133367.05       104749.28       238116.33
1815-1819     70-74            97210.13        73117.95       170328.08
1815-1819     75-79            59513.45        41705.04       101218.49
1815-1819     80-84            28315.45        17080.78        45396.23
1815-1819     85-89             9533.88         4888.46        14422.34
1815-1819     90-94             1913.31          813.91         2727.22
1815-1819     95-99              189.79           74.78          264.57
1815-1819    100-104               6.17            4.00           10.17
1815-1819    105-109               0.00            0.00            0.00
1815-1819    110+                  0.00            0.00            0.00
1820-1824        0                    .               .               .
1820-1824      1-4                    .               .               .
1820-1824      5-9                    .               .               .
1820-1824     10-14                   .               .               .
1820-1824     15-19                   .               .               .
1820-1824     20-24                   .               .               .
1820-1824     25-29                   .               .               .
1820-1824     30-34                   .               .               .
1820-1824     35-39                   .               .               .
1820-1824     40-44                   .               .               .
1820-1824     45-49                   .               .               .
1820-1824     50-54                   .               .               .
1820-1824     55-59           158059.38       135502.67       293562.05
1820-1824     60-64           183525.00       152691.15       336216.15
1820-1824     65-69           150799.28       120927.13       271726.41
1820-1824     70-74           109914.06        83857.05       193771.10
1820-1824     75-79            70168.92        50336.61       120505.53
1820-1824     80-84            34764.84        22060.38        56825.22
1820-1824     85-89            12208.48         6714.45        18922.93
1820-1824     90-94             2503.31         1108.00         3611.31
1820-1824     95-99              253.32          106.70          360.02
1820-1824    100-104              11.67            5.67           17.33
1820-1824    105-109               0.00            0.00            0.00
1820-1824    110+                  0.00            0.00            0.00
1825-1829        0                    .               .               .
1825-1829      1-4                    .               .               .
1825-1829      5-9                    .               .               .
1825-1829     10-14                   .               .               .
1825-1829     15-19                   .               .               .
1825-1829     20-24                   .               .               .
1825-1829     25-29                   .               .               .
1825-1829     30-34                   .               .               .
1825-1829     35-39                   .               .               .
1825-1829     40-44                   .               .               .
1825-1829     45-49                   .               .               .
1825-1829     50-54           186197.06       165345.85       351542.90
1825-1829     55-59           225827.90       194325.96       420153.87
1825-1829     60-64           199027.24       165795.99       364823.22
1825-1829     65-69           159515.19       128814.01       288329.20
1825-1829     70-74           121280.05        93416.89       214696.94
1825-1829     75-79            78205.17        56259.13       134464.30
1825-1829     80-84            38199.48        23379.74        61579.22
1825-1829     85-89            13177.79         6953.31        20131.10
1825-1829     90-94             2620.37         1083.19         3703.56
1825-1829     95-99              330.67           67.67          398.33
1825-1829    100-104              11.33            3.33           14.67
1825-1829    105-109               1.67            0.00            1.67
1825-1829    110+                  0.00            0.00            0.00
1830-1834        0                    .               .               .
1830-1834      1-4                    .               .               .
1830-1834      5-9                    .               .               .
1830-1834     10-14                   .               .               .
1830-1834     15-19                   .               .               .
1830-1834     20-24                   .               .               .
1830-1834     25-29                   .               .               .
1830-1834     30-34                   .               .               .
1830-1834     35-39                   .               .               .
1830-1834     40-44                   .               .               .
1830-1834     45-49           188538.36       172491.38       361029.74
1830-1834     50-54           232970.29       209020.49       441990.78
1830-1834     55-59           218510.66       191418.72       409929.38
1830-1834     60-64           203989.17       173547.87       377537.04
1830-1834     65-69           160588.14       132461.67       293049.81
1830-1834     70-74           119914.21        93208.10       213122.30
