Finland, Exposure to risk (period 5x10), 	Last modified: 02 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999     55-59          1366383.58      1309003.30      2675386.88
1990-1999     60-64          1313251.59      1169352.10      2482603.69
1990-1999     65-69          1297020.89      1005367.69      2302388.58
1990-1999     70-74          1156721.38       729462.17      1886183.55
1990-1999     75-79           930983.97       472645.02      1403628.98
1990-1999     80-84           675026.17       282046.42       957072.60
1990-1999     85-89           353421.40       119860.77       473282.17
1990-1999     90-94           110491.50        30358.98       140850.47
1990-1999     95-99            18615.63         4191.06        22806.70
1990-1999    100-104            1609.35          251.29         1860.64
1990-1999    105-109              54.67            5.19           59.87
1990-1999    110+                  2.51            0.00            2.51
2000-2009        0            281246.85       294466.44       575713.30
2000-2009      1-4           1128697.76      1179748.14      2308445.90
2000-2009      5-9           1484395.60      1546997.01      3031392.61
2000-2009     10-14          1577924.84      1643030.67      3220955.51
2000-2009     15-19          1597716.56      1669044.90      3266761.46
2000-2009     20-24          1607260.31      1680867.12      3288127.43
2000-2009     25-29          1589424.31      1669027.07      3258451.38
2000-2009     30-34          1585935.50      1662051.41      3247986.91
2000-2009     35-39          1726219.86      1793432.30      3519652.16
2000-2009     40-44          1854383.67      1911233.06      3765616.74
2000-2009     45-49          1910703.50      1945862.16      3856565.67
2000-2009     50-54          2002746.93      2021371.24      4024118.17
2000-2009     55-59          1889237.94      1873924.42      3763162.36
2000-2009     60-64          1544028.96      1460712.89      3004741.86
2000-2009     65-69          1288484.57      1126150.44      2414635.01
2000-2009     70-74          1187805.36       917712.67      2105518.03
2000-2009     75-79          1072534.49       674923.33      1747457.82
2000-2009     80-84           798393.17       379667.07      1178060.24
2000-2009     85-89           452970.39       160187.30       613157.69
2000-2009     90-94           175150.12        48159.74       223309.86
2000-2009     95-99            36001.22         7641.50        43642.72
2000-2009    100-104            3057.46          496.03         3553.49
2000-2009    105-109             120.61           20.73          141.34
2000-2009    110+                  2.51            1.84            4.35
2010-2019        0            272096.99       284850.39       556947.38
2010-2019      1-4           1153242.93      1206473.93      2359716.86
2010-2019      5-9           1475132.71      1542025.30      3017158.01
2010-2019     10-14          1450470.51      1515899.99      2966370.49
2010-2019     15-19          1518295.61      1588404.22      3106699.83
2010-2019     20-24          1622914.80      1702713.51      3325628.31
2010-2019     25-29          1684146.06      1777931.11      3462077.17
2010-2019     30-34          1692574.99      1797376.03      3489951.02
2010-2019     35-39          1643433.31      1740292.88      3383726.19
2010-2019     40-44          1622230.59      1694168.42      3316399.00
2010-2019     45-49          1744864.21      1788976.73      3533840.94
2010-2019     50-54          1852629.13      1865422.27      3718051.40
2010-2019     55-59          1883777.17      1851396.25      3735173.42
2010-2019     60-64          1939059.97      1858956.15      3798016.12
2010-2019     65-69          1788493.20      1650421.30      3438914.50
2010-2019     70-74          1418535.49      1213008.53      2631544.02
2010-2019     75-79          1116480.24       841021.15      1957501.40
2010-2019     80-84           901938.95       559472.49      1461411.44
2010-2019     85-89           612316.07       284278.81       896594.88
2010-2019     90-94           264833.67        86214.60       351048.28
2010-2019     95-99            59895.18        13429.21        73324.38
2010-2019    100-104            6205.15         1060.99         7266.14
2010-2019    105-109             223.36           32.86          256.22
2010-2019    110+                  3.36            0.00            3.36
