Finland, Exposure to risk (cohort 5x10), 	Last modified: 02 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1910-1919     40-44          1438294.52      1247291.54      2685586.06
1910-1919     45-49          1409945.81      1202168.82      2612114.63
1910-1919     50-54          1374008.82      1136800.19      2510809.01
1910-1919     55-59          1329394.86      1045914.68      2375309.54
1910-1919     60-64          1273177.45       930506.60      2203684.05
1910-1919     65-69          1195344.31       790948.52      1986292.83
1910-1919     70-74          1078118.85       630070.71      1708189.56
1910-1919     75-79           906269.25       454986.98      1361256.23
1910-1919     80-84           678643.35       284733.87       963377.22
1910-1919     85-89           416932.65       143265.02       560197.66
1910-1919     90-94           186133.91        51683.36       237817.27
1910-1919     95-99            50714.14        11162.97        61877.11
1910-1919    100-104            5787.29         1008.70         6795.99
1910-1919    105-109                  .               .               .
1910-1919    110+                     .               .               .
1920-1929        0            362062.18       379754.52       741816.71
1920-1929      1-4           1376942.30      1425294.17      2802236.47
1920-1929      5-9           1721469.10      1776146.72      3497615.82
1920-1929     10-14          1718198.58      1771652.50      3489851.08
1920-1929     15-19          1691015.13      1734185.79      3425200.93
1920-1929     20-24          1651877.88      1607556.98      3259434.86
1920-1929     25-29          1601883.03      1519250.60      3121133.62
1920-1929     30-34          1563804.88      1475603.05      3039407.93
1920-1929     35-39          1536390.12      1439658.18      2976048.30
1920-1929     40-44          1510768.48      1400258.90      2911027.39
1920-1929     45-49          1485628.95      1350092.89      2835721.84
1920-1929     50-54          1459296.98      1286960.38      2746257.36
1920-1929     55-59          1426249.22      1203846.47      2630095.69
1920-1929     60-64          1380022.09      1095518.81      2475540.90
1920-1929     65-69          1312861.33       961893.63      2274754.96
1920-1929     70-74          1212624.25       803084.83      2015709.08
1920-1929     75-79          1066007.59       623534.07      1689541.66
1920-1929     80-84           860697.52       433651.72      1294349.25
1920-1929     85-89           588170.24       247704.95       835875.19
1920-1929     90-94           238608.04        80301.64       318909.68
1920-1929     95-99                   .               .               .
1920-1929    100-104                  .               .               .
1920-1929    105-109                  .               .               .
1920-1929    110+                     .               .               .
1930-1939        0            335822.09       352353.38       688175.47
1930-1939      1-4           1293458.95      1339701.99      2633160.94
1930-1939      5-9           1613557.63      1663865.65      3277423.28
1930-1939     10-14          1608176.46      1654956.53      3263132.99
1930-1939     15-19          1587400.48      1633815.85      3221216.33
1930-1939     20-24          1533728.53      1588373.30      3122101.83
1930-1939     25-29          1464425.71      1527217.14      2991642.85
1930-1939     30-34          1424167.05      1469723.83      2893890.88
1930-1939     35-39          1415987.70      1450629.96      2866617.66
1930-1939     40-44          1403626.24      1425463.70      2829089.94
1930-1939     45-49          1390216.25      1391815.63      2782031.88
