Japan, Deaths (period 5x10), 	Last modified: 09 Jan 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2019     60-64           170551.50       387212.14       557763.64
2010-2019     65-69           261618.27       592957.42       854575.69
2010-2019     70-74           367849.80       758986.91      1126836.71
2010-2019     75-79           585747.42      1014389.67      1600137.09
2010-2019     80-84           953461.57      1267947.77      2221409.34
2010-2019     85-89          1333752.80      1171078.63      2504831.43
2010-2019     90-94          1305766.60       655063.07      1960829.67
2010-2019     95-99           717457.92       208339.33       925797.25
2010-2019    100-104          186202.87        33672.10       219874.97
2010-2019    105-109           17550.51         2029.31        19579.82
2010-2019    110+                633.32           43.02          676.34
