Japan, Exposure to risk (period 1x10), 	Last modified: 09 Jan 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       64           4210766.21      3531848.51      7742614.72
1970-1979       65           4027516.13      3381242.00      7408758.14
1970-1979       66           3842054.36      3226588.43      7068642.78
1970-1979       67           3669585.21      3078617.92      6748203.13
1970-1979       68           3495204.11      2924461.56      6419665.67
1970-1979       69           3320943.62      2763803.27      6084746.89
1970-1979       70           3138533.87      2592009.49      5730543.36
1970-1979       71           2949426.50      2410264.08      5359690.57
1970-1979       72           2763437.45      2226058.97      4989496.42
1970-1979       73           2577006.30      2039991.01      4616997.31
1970-1979       74           2412995.73      1871571.71      4284567.44
1970-1979       75           2239664.84      1698012.15      3937676.99
1970-1979       76           2054725.92      1518238.74      3572964.66
1970-1979       77           1861571.93      1337973.44      3199545.37
1970-1979       78           1666335.95      1162486.12      2828822.07
1970-1979       79           1477027.72       996901.28      2473929.00
1970-1979       80           1303933.75       850583.14      2154516.89
1970-1979       81           1140065.55       716747.04      1856812.59
1970-1979       82            980774.60       592981.70      1573756.30
1970-1979       83            833680.53       482471.85      1316152.38
1970-1979       84            699001.15       385888.92      1084890.07
1970-1979       85            577083.88       302502.69       879586.57
1970-1979       86            471187.62       234036.14       705223.76
1970-1979       87            378271.57       177912.48       556184.05
1970-1979       88            298877.54       132671.48       431549.01
1970-1979       89            232099.05        97157.70       329256.75
1970-1979       90            174784.27        68812.64       243596.91
1970-1979       91            127409.34        47298.15       174707.49
1970-1979       92             90885.40        31933.92       122819.32
1970-1979       93             63735.38        21222.24        84957.62
1970-1979       94             43568.22        13755.24        57323.46
1970-1979       95             28886.24         8777.11        37663.34
1970-1979       96             18535.77         5388.04        23923.82
1970-1979       97             11472.97         3181.07        14654.04
1970-1979       98              6904.20         1789.87         8694.07
1970-1979       99              3969.65         1011.88         4981.53
1970-1979      100              2220.02          557.04         2777.07
1970-1979      101              1220.11          295.34         1515.44
1970-1979      102               635.77          167.30          803.08
1970-1979      103               327.75           90.63          418.39
1970-1979      104               165.69           46.80          212.49
1970-1979      105                74.77           22.31           97.08
1970-1979      106                37.80           12.32           50.12
1970-1979      107                18.47            8.00           26.47
1970-1979      108                 8.64            3.17           11.81
1970-1979      109                 3.31            2.00            5.31
1970-1979      110+                7.49            5.33           12.82
1980-1989        0           7036408.63      7420959.43     14457368.06
1980-1989        1           7191523.44      7572630.19     14764153.63
1980-1989        2           7381785.96      7765424.91     15147210.87
1980-1989        3           7578655.20      7968664.27     15547319.47
1980-1989        4           7802519.42      8202805.26     16005324.67
1980-1989        5           8050044.37      8465074.88     16515119.25
1980-1989        6           8315136.73      8745408.59     17060545.33
1980-1989        7           8580317.70      9025371.07     17605688.77
1980-1989        8           8823345.70      9282693.70     18106039.40
1980-1989        9           9021794.46      9493467.91     18515262.38
1980-1989       10           9167456.15      9648950.22     18816406.36
1980-1989       11           9284221.93      9774232.34     19058454.27
1980-1989       12           9334342.80      9829773.59     19164116.39
1980-1989       13           9326553.94      9821861.14     19148415.09
1980-1989       14           9206294.89      9692318.09     18898612.98
1980-1989       15           9085780.19      9558822.09     18644602.28
1980-1989       16           8908069.12      9360036.86     18268105.98
1980-1989       17           8700872.17      9123143.94     17824016.11
1980-1989       18           8494391.93      8881360.89     17375752.82
1980-1989       19           8302703.59      8649997.14     16952700.72
1980-1989       20           8138901.03      8445852.50     16584753.53
1980-1989       21           7994995.36      8264556.42     16259551.78
1980-1989       22           7859932.92      8095052.48     15954985.41
1980-1989       23           7767129.13      7973169.91     15740299.04
1980-1989       24           7773512.35      7959332.87     15732845.22
1980-1989       25           7764326.82      7933666.35     15697993.16
1980-1989       26           7801136.31      7956140.48     15757276.79
1980-1989       27           7912802.40      8056019.19     15968821.59
1980-1989       28           8099666.54      8234769.02     16334435.56
1980-1989       29           8379820.03      8511064.28     16890884.31
1980-1989       30           8722379.50      8852069.63     17574449.13
1980-1989       31           9116300.82      9246243.96     18362544.78
1980-1989       32           9549976.28      9682517.77     19232494.05
1980-1989       33           9822073.89      9953952.06     19776025.95
1980-1989       34           9764221.78      9882969.41     19647191.18
1980-1989       35           9762666.98      9860957.46     19623624.45
1980-1989       36           9879218.94      9957718.35     19836937.29
1980-1989       37           9912072.96      9975212.82     19887285.77
1980-1989       38           9928143.74      9977694.48     19905838.22
1980-1989       39           9803611.31      9837610.53     19641221.84
1980-1989       40           9533114.50      9549172.99     19082287.49
1980-1989       41           9130693.91      9125974.74     18256668.64
1980-1989       42           8782397.15      8753023.50     17535420.65
1980-1989       43           8577240.22      8526685.30     17103925.53
1980-1989       44           8701596.24      8639879.24     17341475.48
1980-1989       45           8695662.60      8627200.13     17322862.72
1980-1989       46           8548005.55      8473403.43     17021408.98
1980-1989       47           8428908.74      8346989.18     16775897.92
1980-1989       48           8241831.14      8151650.01     16393481.15
1980-1989       49           8114352.11      8013416.60     16127768.72
1980-1989       50           8019121.77      7903461.88     15922583.65
1980-1989       51           7983905.57      7849691.57     15833597.15
1980-1989       52           7851015.62      7692924.58     15543940.20
1980-1989       53           7726236.66      7530387.24     15256623.91
1980-1989       54           7552231.45      7305663.14     14857894.59
1980-1989       55           7393150.05      7074688.98     14467839.03
1980-1989       56           7207925.63      6786880.79     13994806.42
1980-1989       57           6996700.24      6440651.75     13437351.99
1980-1989       58           6799189.19      6093854.31     12893043.50
1980-1989       59           6581920.40      5733374.89     12315295.29
1980-1989       60           6387044.38      5411330.59     11798374.97
1980-1989       61           6120413.46      5049666.53     11170079.99
1980-1989       62           5880709.50      4726757.69     10607467.19
1980-1989       63           5638954.49      4418317.70     10057272.19
1980-1989       64           5414635.14      4146903.16      9561538.31
1980-1989       65           5208123.39      3916901.51      9125024.90
1980-1989       66           5026182.50      3740695.32      8766877.81
1980-1989       67           4846121.50      3597334.09      8443455.59
1980-1989       68           4666779.18      3468369.65      8135148.83
1980-1989       69           4484975.03      3338541.06      7823516.09
1980-1989       70           4301867.16      3199575.56      7501442.72
1980-1989       71           4160148.46      3080282.02      7240430.48
1980-1989       72           3992635.98      2937855.19      6930491.17
1980-1989       73           3804486.62      2776545.60      6581032.22
1980-1989       74           3572847.71      2578329.39      6151177.10
1980-1989       75           3342745.28      2378495.65      5721240.92
1980-1989       76           3106354.57      2176150.96      5282505.53
1980-1989       77           2875916.06      1979705.26      4855621.32
1980-1989       78           2642275.61      1784284.20      4426559.81
1980-1989       79           2408221.50      1590769.40      3998990.90
1980-1989       80           2143667.37      1399932.36      3543599.73
1980-1989       81           1909667.75      1212814.03      3122481.78
1980-1989       82           1683597.07      1036116.53      2719713.60
1980-1989       83           1470731.04       873039.11      2343770.15
1980-1989       84           1281767.81       732005.03      2013772.84
1980-1989       85           1092634.21       601737.33      1694371.55
1980-1989       86            912921.16       482765.19      1395686.35
1980-1989       87            744971.48       377813.53      1122785.01
1980-1989       88            593211.35       288386.63       881597.98
1980-1989       89            462087.49       215506.37       677593.85
1980-1989       90            355488.19       158200.30       513688.49
1980-1989       91            267132.08       113661.78       380793.86
1980-1989       92            194850.20        79362.28       274212.48
1980-1989       93            138789.30        54009.44       192798.74
1980-1989       94             96076.98        35797.95       131874.93
1980-1989       95             64660.65        22979.24        87639.89
1980-1989       96             42588.71        14358.69        56947.40
1980-1989       97             27351.55         8762.55        36114.10
1980-1989       98             17058.10         5237.84        22295.94
1980-1989       99             10365.66         2987.45        13353.11
1980-1989      100              6057.67         1657.04         7714.71
1980-1989      101              3446.60          885.17         4331.76
1980-1989      102              1911.11          463.93         2375.04
1980-1989      103              1022.12          230.70         1252.82
1980-1989      104               524.17          106.99          631.16
1980-1989      105               273.21           52.74          325.95
1980-1989      106               132.83           25.02          157.85
1980-1989      107                59.83           15.01           74.84
1980-1989      108                33.17            6.50           39.67
1980-1989      109                17.83            3.33           21.17
1980-1989      110+               10.67            8.67           19.33
1990-1999        0           5850231.83      6162597.16     12012828.99
1990-1999        1           5871814.62      6175916.98     12047731.60
1990-1999        2           5923910.42      6227778.62     12151689.03
1990-1999        3           6003292.54      6310252.35     12313544.89
