Japan,  Exposures (Lexis triangle)	Last modified: 09 Jan 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1947    0      1947   641085.03   669833.06  1310918.09
 1947    0      1946   481610.55   500806.98   982417.53
 1947    1      1946   403449.06   418228.14   821677.20
 1947    1      1945   373638.76   382730.45   756369.21
 1947    2      1945   427964.00   438113.90   866077.90
 1947    2      1944   422279.13   431019.23   853298.35
 1947    3      1944   522264.96   533060.30  1055325.26
 1947    3      1943   462911.35   473080.42   935991.77
 1947    4      1943   503515.58   514543.63  1018059.22
 1947    4      1942   450443.26   462140.37   912583.62
 1947    5      1942   528364.54   541966.57  1070331.11
 1947    5      1941   467239.54   478075.93   945315.47
 1947    6      1941   510634.08   522348.41  1032982.49
 1947    6      1940   428271.07   436827.08   865098.16
 1947    7      1940   480809.41   490300.64   971110.05
 1947    7      1939   380309.77   387968.50   768278.27
 1947    8      1939   429838.24   438376.41   868214.65
 1947    8      1938   365589.09   372829.06   738418.14
 1947    9      1938   459477.66   468499.99   927977.65
 1947    9      1937   406116.67   416088.80   822205.47
 1947   10      1937   462285.09   473579.03   935864.13
 1947   10      1936   403188.90   411074.84   814263.74
 1947   11      1936   489066.31   498591.44   987657.75
 1947   11      1935   411137.45   418362.97   829500.42
 1947   12      1935   463457.66   471617.50   935075.16
 1947   12      1934   387800.51   394805.01   782605.52
 1947   13      1934   458681.75   467003.66   925685.41
 1947   13      1933   390692.62   397945.06   788637.68
 1947   14      1933   462002.21   470651.14   932653.34
 1947   14      1932   398146.81   405054.67   803201.48
 1947   15      1932   455678.87   463718.18   919397.05
 1947   15      1931   382175.44   388960.03   771135.47
 1947   16      1931   462053.52   470404.48   932458.00
 1947   16      1930   383001.52   388145.01   771146.52
 1947   17      1930   436307.89   442278.96   878586.85
 1947   17      1929   368255.53   368292.09   736547.62
 1947   18      1929   438972.58   439066.44   878039.02
 1947   18      1928   369431.75   363965.47   733397.22
 1947   19      1928   424734.74   418312.13   843046.87
 1947   19      1927   353353.70   351833.40   705187.09
 1947   20      1927   425488.47   423532.98   849021.45
 1947   20      1926   354905.56   345247.73   700153.29
 1947   21      1926   415303.33   403742.05   819045.38
 1947   21      1925   350095.40   324399.44   674494.84
 1947   22      1925   404694.56   374687.13   779381.69
 1947   22      1924   329089.23   289083.90   618173.13
 1947   23      1924   384973.35   337812.42   722785.77
 1947   23      1923   316336.64   254071.91   570408.54
 1947   24      1923   375062.81   300996.52   676059.32
 1947   24      1922   304188.70   231954.43   536143.13
 1947   25      1922   368598.23   280743.60   649341.83
 1947   25      1921   297113.29   223933.57   521046.86
 1947   26      1921   348145.23   262127.70   610272.93
 1947   26      1920   296684.46   226986.69   523671.16
 1947   27      1920   358791.53   274225.95   633017.48
 1947   27      1919   268950.95   215182.71   484133.66
 1947   28      1919   303207.27   242369.18   545576.45
 1947   28      1918   251298.54   205657.51   456956.06
 1947   29      1918   300778.17   245968.78   546746.95
 1947   29      1917   255760.56   213239.59   469000.15
 1947   30      1917   299943.82   249913.87   549857.69
 1947   30      1916   257590.78   219012.08   476602.87
 1947   31      1916   302158.42   256739.26   558897.68
 1947   31      1915   259360.86   220983.35   480344.21
 1947   32      1915   292547.56   249031.81   541579.37
 1947   32      1914   259530.91   223825.27   483356.18
 1947   33      1914   296182.56   255178.33   551360.89
 1947   33      1913   254457.59   222855.82   477313.41
 1947   34      1913   284856.39   249241.44   534097.83
 1947   34      1912   248160.64   217082.40   465243.04
 1947   35      1912   284346.94   248493.60   532840.54
 1947   35      1911   247439.17   219334.80   466773.97
 1947   36      1911   280565.35   248449.67   529015.02
 1947   36      1910   239553.24   218334.49   457887.73
 1947   37      1910   272383.00   247998.31   520381.31
 1947   37      1909   233901.93   216748.36   450650.29
 1947   38      1909   267169.80   247355.21   514525.01
 1947   38      1908   225785.94   212515.41   438301.35
 1947   39      1908   257048.21   241649.99   498698.21
 1947   39      1907   215341.25   210211.27   425552.52
 1947   40      1907   248417.31   242276.36   490693.67
 1947   40      1906   202665.31   206350.92   409016.23
 1947   41      1906   207969.28   211468.45   419437.72
 1947   41      1905   195418.65   196774.59   392193.24
 1947   42      1905   212706.95   214020.48   426727.43
 1947   42      1904   189647.50   192474.37   382121.87
 1947   43      1904   209980.00   212837.90   422817.91
 1947   43      1903   193746.06   197587.37   391333.43
 1947   44      1903   215505.13   219363.76   434868.89
 1947   44      1902   194071.77   198989.55   393061.32
 1947   45      1902   216419.77   221478.18   437897.95
 1947   45      1901   189981.93   196889.95   386871.88
 1947   46      1901   210941.53   218167.24   429108.77
 1947   46      1900   183850.18   189788.04   373638.22
 1947   47      1900   199964.79   205990.27   405955.06
 1947   47      1899   176604.73   183507.86   360112.59
 1947   48      1899   180347.41   186959.91   367307.32
 1947   48      1898   177220.72   183996.95   361217.66
 1947   49      1898   176018.00   182267.86   358285.86
 1947   49      1897   166840.82   175537.29   342378.11
 1947   50      1897   165652.79   173860.96   339513.76
 1947   50      1896   161053.61   168495.04   329548.65
 1947   51      1896   159790.79   166788.00   326578.79
 1947   51      1895   157999.32   165753.82   323753.14
 1947   52      1895   156767.22   163934.89   320702.10
 1947   52      1894   150757.27   156435.59   307192.86
 1947   53      1894   149472.08   154495.42   303967.49
 1947   53      1893   142389.33   146568.94   288958.28
 1947   54      1893   141081.10   144692.89   285774.00
 1947   54      1892   140886.35   144434.99   285321.34
 1947   55      1892   139602.50   142416.99   282019.48
 1947   55      1891   129566.93   131253.72   260820.65
 1947   56      1891   128296.43   129355.96   257652.39
 1947   56      1890   132799.28   131654.57   264453.85
 1947   57      1890   131364.16   129491.28   260855.45
 1947   57      1889   137081.43   135418.46   272499.89
 1947   58      1889   135429.28   132925.19   268354.46
 1947   58      1888   131863.42   128136.99   260000.41
 1947   59      1888   130195.91   125617.33   255813.24
 1947   59      1887   124598.75   119273.64   243872.39
 1947   60      1887   122920.56   116880.57   239801.12
 1947   60      1886   111919.52   104403.48   216323.00
 1947   61      1886   110055.68   101736.53   211792.21
 1947   61      1885   110583.30   100750.11   211333.40
 1947   62      1885   108718.78    98157.30   206876.08
 1947   62      1884   112339.13    98714.88   211054.00
 1947   63      1884   110295.98    95979.46   206275.44
 1947   63      1883   110226.40    94014.59   204240.99
 1947   64      1883   108024.98    91137.23   199162.21
 1947   64      1882   106403.20    89198.86   195602.06
 1947   65      1882   104085.58    86180.21   190265.79
 1947   65      1881   105281.63    87412.95   192694.58
