Russia,  Exposures (Lexis triangle)	Last modified: 03 Jan 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1959    0      1959   698267.75   730631.79  1428899.54
 1959    0      1958   651697.16   677850.83  1329547.99
 1959    1      1958   672544.41   696830.41  1369374.82
 1959    1      1957   637747.56   662993.33  1300740.89
 1959    2      1957   673012.84   700801.06  1373813.90
 1959    2      1956   607996.62   631498.12  1239494.75
 1959    3      1956   675291.43   701357.71  1376649.15
 1959    3      1955   656775.20   682362.84  1339138.04
 1959    4      1955   655426.37   680834.14  1336260.51
 1959    4      1954   669537.23   693377.09  1362914.33
 1959    5      1954   667567.41   690497.21  1358064.62
 1959    5      1953   607969.10   630047.30  1238016.40
 1959    6      1953   613331.82   635085.23  1248417.05
 1959    6      1952   627016.20   649036.64  1276052.85
 1959    7      1952   623781.51   647125.56  1270907.07
 1959    7      1951   616341.59   635444.99  1251786.57
 1959    8      1951   607567.30   628296.31  1235863.62
 1959    8      1950   598659.21   615831.29  1214490.50
 1959    9      1950   594944.61   616154.29  1211098.89
 1959    9      1949   629180.03   648781.86  1277961.88
 1959   10      1949   604033.27   626075.66  1230108.93
 1959   10      1948   515950.17   531098.88  1047049.05
 1959   11      1948   553414.97   571609.89  1125024.86
 1959   11      1947   523768.07   534214.15  1057982.22
 1959   12      1947   508608.93   519661.97  1028270.90
 1959   12      1946   495884.45   512956.52  1008840.97
 1959   13      1946   493346.13   510603.84  1003949.97
 1959   13      1945   293226.68   302314.17   595540.85
 1959   14      1945   291673.35   301131.17   592804.52
 1959   14      1944   224291.27   232832.12   457123.38
 1959   15      1944   224195.34   233106.75   457302.08
 1959   15      1943   208108.40   211921.85   420030.25
 1959   16      1943   208155.36   212349.07   420504.43
 1959   16      1942   316963.31   315781.77   632745.07
 1959   17      1942   316985.03   315756.71   632741.73
 1959   17      1941   528936.43   521476.65  1050413.08
 1959   18      1941   528472.40   522009.01  1050481.40
 1959   18      1940   580990.31   576382.11  1157372.41
 1959   19      1940   577364.31   573405.88  1150770.18
 1959   19      1939   620264.92   643636.75  1263901.67
 1959   20      1939   622393.14   643038.59  1265431.73
 1959   20      1938   689245.68   689125.58  1378371.26
 1959   21      1938   685187.91   684744.99  1369932.90
 1959   21      1937   644046.86   663205.37  1307252.23
 1959   22      1937   644247.65   662053.44  1306301.09
 1959   22      1936   590725.66   583289.94  1174015.60
 1959   23      1936   586661.58   579636.68  1166298.26
 1959   23      1935   509269.61   516130.19  1025399.80
 1959   24      1935   507268.11   513757.46  1021025.58
 1959   24      1934   436199.31   434498.84   870698.15
 1959   25      1934   434332.90   432540.05   866872.94
 1959   25      1933   443723.18   437597.31   881320.49
 1959   26      1933   440212.86   434258.94   874471.80
 1959   26      1932   524875.48   509992.24  1034867.72
 1959   27      1932   523360.56   507961.66  1031322.22
 1959   27      1931   509568.73   509006.94  1018575.67
 1959   28      1931   508095.12   507677.39  1015772.50
 1959   28      1930   618805.75   611389.81  1230195.57
 1959   29      1930   615270.09   607272.04  1222542.13
 1959   29      1929   583104.99   565485.42  1148590.41
 1959   30      1929   584942.28   566071.41  1151013.69
 1959   30      1928   703533.66   650474.02  1354007.68
 1959   31      1928   697332.87   644263.73  1341596.60
 1959   31      1927   576528.42   550045.64  1126574.06
 1959   32      1927   578865.45   550607.18  1129472.64
 1959   32      1926   634582.78   530068.52  1164651.31
 1959   33      1926   630417.08   525421.89  1155838.96
 1959   33      1925   559836.94   416055.80   975892.75
 1959   34      1925   559048.81   413842.62   972891.43
 1959   34      1924   543437.25   364805.61   908242.85
 1959   35      1924   543532.40   363609.98   907142.38
 1959   35      1923   505212.00   315241.04   820453.04
 1959   36      1923   502923.81   313006.01   815929.82
 1959   36      1922   428419.80   257209.78   685629.58
 1959   37      1922   427217.46   255568.79   682786.25
 1959   37      1921   349004.62   222931.68   571936.30
 1959   38      1921   348520.16   222379.46   570899.62
 1959   38      1920   364687.39   231966.62   596654.01
 1959   39      1920   360978.23   229259.69   590237.92
 1959   39      1919   324154.27   207328.51   531482.78
 1959   40      1919   325335.17   207429.04   532764.21
 1959   40      1918   431667.24   270815.74   702482.98
 1959   41      1918   428115.53   268235.86   696351.39
 1959   41      1917   265469.09   175545.99   441015.09
 1959   42      1917   266069.95   175119.94   441189.89
 1959   42      1916   336590.45   205972.85   542563.30
 1959   43      1916   334078.39   204017.52   538095.90
 1959   43      1915   392600.64   238925.28   631525.92
