PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3
DEUTE,2016,.,1,11,m,99,O,Rb,1.186771628,.,.,.
DEUTE,2016,.,1,11,f,99,O,Rb,1.182088634,.,.,.
DEUTE,2016,0,1,11,m,99,O,Vx,1.182578842,.,.,.
DEUTE,2016,1,1,11,m,99,O,Vx,1.17706665,.,.,.
DEUTE,2016,2,1,11,m,99,O,Vx,1.167274723,.,.,.
DEUTE,2016,3,1,11,m,99,O,Vx,1.167940039,.,.,.
DEUTE,2016,4,1,11,m,99,O,Vx,1.163314113,.,.,.
DEUTE,2016,5,1,11,m,99,O,Vx,1.159891425,.,.,.
DEUTE,2016,6,1,11,m,99,O,Vx,1.159750832,.,.,.
DEUTE,2016,7,1,11,m,99,O,Vx,1.159790142,.,.,.
DEUTE,2016,8,1,11,m,99,O,Vx,1.161665085,.,.,.
DEUTE,2016,9,1,11,m,99,O,Vx,1.160759427,.,.,.
DEUTE,2016,10,1,11,m,99,O,Vx,1.161894487,.,.,.
DEUTE,2016,11,1,11,m,99,O,Vx,1.160694464,.,.,.
DEUTE,2016,12,1,11,m,99,O,Vx,1.161063149,.,.,.
DEUTE,2016,13,1,11,m,99,O,Vx,1.161911082,.,.,.
DEUTE,2016,14,1,11,m,99,O,Vx,1.160139499,.,.,.
DEUTE,2016,15,1,11,m,99,O,Vx,1.163602719,.,.,.
DEUTE,2016,16,1,11,m,99,O,Vx,1.166952373,.,.,.
DEUTE,2016,17,1,11,m,99,O,Vx,1.177570265,.,.,.
DEUTE,2016,18,1,11,m,99,O,Vx,1.186521918,.,.,.
DEUTE,2016,19,1,11,m,99,O,Vx,1.192548734,.,.,.
DEUTE,2016,20,1,11,m,99,O,Vx,1.211117659,.,.,.
DEUTE,2016,21,1,11,m,99,O,Vx,1.232745098,.,.,.
DEUTE,2016,22,1,11,m,99,O,Vx,1.238445558,.,.,.
DEUTE,2016,23,1,11,m,99,O,Vx,1.240514424,.,.,.
DEUTE,2016,24,1,11,m,99,O,Vx,1.231681372,.,.,.
DEUTE,2016,25,1,11,m,99,O,Vx,1.179883442,.,.,.
DEUTE,2016,26,1,11,m,99,O,Vx,1.182145406,.,.,.
DEUTE,2016,27,1,11,m,99,O,Vx,1.182793098,.,.,.
DEUTE,2016,28,1,11,m,99,O,Vx,1.178255159,.,.,.
DEUTE,2016,29,1,11,m,99,O,Vx,1.18285555,.,.,.
DEUTE,2016,30,1,11,m,99,O,Vx,1.178869895,.,.,.
DEUTE,2016,31,1,11,m,99,O,Vx,1.180268438,.,.,.
DEUTE,2016,32,1,11,m,99,O,Vx,1.173839373,.,.,.
DEUTE,2016,33,1,11,m,99,O,Vx,1.173037016,.,.,.
DEUTE,2016,34,1,11,m,99,O,Vx,1.174915855,.,.,.
DEUTE,2016,35,1,11,m,99,O,Vx,1.168992841,.,.,.
DEUTE,2016,36,1,11,m,99,O,Vx,1.161460568,.,.,.
DEUTE,2016,37,1,11,m,99,O,Vx,1.157746878,.,.,.
DEUTE,2016,38,1,11,m,99,O,Vx,1.155992291,.,.,.
DEUTE,2016,39,1,11,m,99,O,Vx,1.169880888,.,.,.
DEUTE,2016,40,1,11,m,99,O,Vx,1.17273119,.,.,.
DEUTE,2016,41,1,11,m,99,O,Vx,1.173708363,.,.,.
DEUTE,2016,42,1,11,m,99,O,Vx,1.163074088,.,.,.
