Republic of Korea, Exposure to risk (period 1x10), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2009        0           1502837.29      1614654.07      3117491.36
2003-2009        1           1602322.12      1726098.81      3328420.93
2003-2009        2           1658565.62      1794842.00      3453407.63
2003-2009        3           1735085.01      1885105.44      3620190.45
2003-2009        4           1823802.88      1987203.73      3811006.62
2003-2009        5           1922635.76      2097775.30      4020411.06
2003-2009        6           2014838.98      2202551.20      4217390.18
2003-2009        7           2112622.38      2319924.87      4432547.26
2003-2009        8           2191860.57      2421831.85      4613692.42
2003-2009        9           2234149.02      2486603.94      4720752.96
2003-2009       10           2271124.46      2541842.27      4812966.73
2003-2009       11           2308365.43      2591577.86      4899943.29
2003-2009       12           2303349.74      2599474.43      4902824.17
2003-2009       13           2279341.61      2583560.28      4862901.89
2003-2009       14           2245907.82      2543299.46      4789207.28
2003-2009       15           2207104.55      2488124.24      4695228.79
2003-2009       16           2170856.04      2428940.35      4599796.39
2003-2009       17           2137837.27      2376639.61      4514476.88
2003-2009       18           2110673.06      2331681.24      4442354.29
2003-2009       19           2141315.23      2343363.09      4484678.32
2003-2009       20           2219686.88      2404310.77      4623997.65
2003-2009       21           2328088.14      2503071.88      4831160.02
2003-2009       22           2451668.94      2621973.96      5073642.90
2003-2009       23           2561624.91      2723310.88      5284935.78
2003-2009       24           2632183.87      2785212.85      5417396.71
2003-2009       25           2688147.76      2834106.82      5522254.58
2003-2009       26           2726850.47      2862880.15      5589730.63
2003-2009       27           2728880.71      2856306.93      5585187.65
2003-2009       28           2728184.91      2846395.91      5574580.81
2003-2009       29           2744112.41      2853399.99      5597512.39
2003-2009       30           2776314.34      2886149.42      5662463.76
2003-2009       31           2847124.89      2962069.95      5809194.84
2003-2009       32           2935618.40      3054744.96      5990363.35
2003-2009       33           3009683.65      3132085.88      6141769.53
2003-2009       34           3085933.46      3205188.00      6291121.46
2003-2009       35           3127043.64      3234851.39      6361895.03
2003-2009       36           3106185.91      3220513.03      6326698.94
2003-2009       37           3071600.50      3197345.28      6268945.79
2003-2009       38           3039191.14      3156452.47      6195643.61
2003-2009       39           2981693.50      3099884.92      6081578.42
2003-2009       40           2936845.30      3065948.18      6002793.48
2003-2009       41           2922561.89      3060781.46      5983343.35
2003-2009       42           2936766.17      3080478.09      6017244.26
2003-2009       43           2971343.94      3103001.13      6074345.07
2003-2009       44           2973146.19      3090199.32      6063345.51
2003-2009       45           2943552.30      3060416.31      6003968.61
2003-2009       46           2913834.10      3020430.53      5934264.63
2003-2009       47           2866376.28      2948867.10      5815243.38
2003-2009       48           2763215.91      2828851.48      5592067.38
2003-2009       49           2594650.09      2655121.59      5249771.68
2003-2009       50           2436676.26      2488899.15      4925575.42
2003-2009       51           2290902.27      2330457.36      4621359.63
2003-2009       52           2134032.26      2157648.10      4291680.35
2003-2009       53           2005462.08      2015487.15      4020949.23
2003-2009       54           1886103.78      1891144.28      3777248.06
2003-2009       55           1790310.38      1786618.50      3576928.89
2003-2009       56           1721539.92      1705492.49      3427032.41
2003-2009       57           1622454.29      1598639.44      3221093.73
2003-2009       58           1549655.50      1510795.26      3060450.76
2003-2009       59           1520983.27      1461203.97      2982187.25
2003-2009       60           1509684.13      1428203.66      2937887.78
2003-2009       61           1501827.98      1396475.02      2898302.99
2003-2009       62           1460871.58      1332886.70      2793758.27
2003-2009       63           1437097.47      1283872.38      2720969.85
2003-2009       64           1443690.93      1262392.36      2706083.29
2003-2009       65           1437377.28      1232566.99      2669944.26
2003-2009       66           1412241.32      1187609.01      2599850.33
2003-2009       67           1356146.32      1111874.32      2468020.64
2003-2009       68           1288114.43      1023878.76      2311993.19
2003-2009       69           1233598.60       949630.59      2183229.19
2003-2009       70           1172370.32       870911.01      2043281.32
2003-2009       71           1103245.68       785908.85      1889154.53
2003-2009       72           1036507.63       703221.39      1739729.02
2003-2009       73            973231.51       627353.98      1600585.49
2003-2009       74            905837.38       555303.53      1461140.91
2003-2009       75            837695.96       487093.19      1324789.14
2003-2009       76            770517.74       426562.27      1197080.01
2003-2009       77            703796.21       371903.74      1075699.95
2003-2009       78            639451.71       326006.15       965457.86
2003-2009       79            581996.93       289212.62       871209.55
2003-2009       80            525956.27       252957.10       778913.37
2003-2009       81            472209.99       219204.77       691414.76
2003-2009       82            417411.34       187927.72       605339.06
2003-2009       83            364723.28       159758.48       524481.76
2003-2009       84            316476.10       134427.15       450903.25
2003-2009       85            273163.56       111135.13       384298.69
2003-2009       86            232017.82        89427.53       321445.35
2003-2009       87            190968.82        69596.18       260565.00
2003-2009       88            154315.06        53010.63       207325.69
2003-2009       89            124668.99        39982.10       164651.09
2003-2009       90            100312.68        29775.84       130088.51
2003-2009       91             79631.07        21955.08       101586.14
2003-2009       92             61243.10        15971.40        77214.51
2003-2009       93             45589.01        11483.24        57072.24
2003-2009       94             33499.49         8183.57        41683.06
2003-2009       95             24296.14         5668.48        29964.62
2003-2009       96             17135.81         3832.54        20968.35
2003-2009       97             11666.14         2496.38        14162.52
2003-2009       98              7760.45         1570.61         9331.05
2003-2009       99              5133.45          970.46         6103.91
2003-2009      100              3318.29          571.47         3889.75
2003-2009      101              2053.88          333.06         2386.94
2003-2009      102              1235.74          190.56         1426.30
2003-2009      103               727.73          106.18          833.91
2003-2009      104               418.34           56.79          475.12
2003-2009      105               234.11           28.51          262.62
2003-2009      106               126.26           12.22          138.48
2003-2009      107                64.74            3.33           68.06
2003-2009      108                30.97            0.36           31.33
2003-2009      109                13.01            0.00           13.01
2003-2009      110+                4.06            0.00            4.06
2010-2018        0           1819795.52      1922805.50      3742601.02
2010-2018        1           1952335.59      2062491.96      4014827.55
2010-2018        2           2006346.91      2119445.93      4125792.84
2010-2018        3           2026600.13      2143550.64      4170150.77
2010-2018        4           2025434.65      2146666.31      4172100.96
2010-2018        5           2030228.57      2157151.89      4187380.46
2010-2018        6           2037347.76      2170804.02      4208151.77
