Republic of Korea, Death rates (period 1x10), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2009        0             0.003902        0.004429        0.004175
2003-2009        1             0.000404        0.000419        0.000412
2003-2009        2             0.000251        0.000328        0.000291
2003-2009        3             0.000227        0.000272        0.000251
2003-2009        4             0.000190        0.000235        0.000213
2003-2009        5             0.000162        0.000215        0.000190
2003-2009        6             0.000165        0.000207        0.000187
2003-2009        7             0.000142        0.000204        0.000175
2003-2009        8             0.000122        0.000173        0.000149
2003-2009        9             0.000108        0.000150        0.000130
2003-2009       10             0.000097        0.000151        0.000125
2003-2009       11             0.000100        0.000139        0.000120
2003-2009       12             0.000107        0.000159        0.000134
2003-2009       13             0.000137        0.000164        0.000152
2003-2009       14             0.000145        0.000204        0.000176
2003-2009       15             0.000162        0.000282        0.000226
2003-2009       16             0.000209        0.000354        0.000285
2003-2009       17             0.000217        0.000444        0.000336
2003-2009       18             0.000238        0.000507        0.000380
2003-2009       19             0.000269        0.000525        0.000403
2003-2009       20             0.000287        0.000540        0.000418
2003-2009       21             0.000329        0.000503        0.000419
2003-2009       22             0.000368        0.000588        0.000482
2003-2009       23             0.000406        0.000609        0.000511
2003-2009       24             0.000384        0.000670        0.000531
2003-2009       25             0.000448        0.000694        0.000574
2003-2009       26             0.000451        0.000708        0.000583
2003-2009       27             0.000428        0.000761        0.000598
2003-2009       28             0.000431        0.000788        0.000613
2003-2009       29             0.000462        0.000822        0.000645
2003-2009       30             0.000512        0.000837        0.000677
2003-2009       31             0.000512        0.000879        0.000699
2003-2009       32             0.000532        0.000920        0.000730
2003-2009       33             0.000582        0.000977        0.000783
2003-2009       34             0.000589        0.001110        0.000854
2003-2009       35             0.000618        0.001161        0.000894
2003-2009       36             0.000667        0.001353        0.001016
2003-2009       37             0.000715        0.001444        0.001087
2003-2009       38             0.000781        0.001660        0.001229
2003-2009       39             0.000831        0.001799        0.001325
2003-2009       40             0.000885        0.002058        0.001484
2003-2009       41             0.000915        0.002276        0.001611
2003-2009       42             0.001002        0.002558        0.001799
2003-2009       43             0.001117        0.002902        0.002029
2003-2009       44             0.001198        0.003108        0.002172
2003-2009       45             0.001288        0.003410        0.002369
2003-2009       46             0.001351        0.003827        0.002611
2003-2009       47             0.001499        0.004096        0.002816
2003-2009       48             0.001597        0.004490        0.003060
2003-2009       49             0.001663        0.004877        0.003289
2003-2009       50             0.001821        0.005251        0.003554
2003-2009       51             0.001961        0.005705        0.003849
2003-2009       52             0.002077        0.006125        0.004112
2003-2009       53             0.002286        0.006612        0.004454
2003-2009       54             0.002420        0.007253        0.004840
2003-2009       55             0.002570        0.007726        0.005145
2003-2009       56             0.002889        0.008258        0.005561
2003-2009       57             0.003051        0.008826        0.005917
2003-2009       58             0.003365        0.009435        0.006361
2003-2009       59             0.003651        0.010163        0.006842
2003-2009       60             0.004116        0.011129        0.007525
2003-2009       61             0.004488        0.012230        0.008218
2003-2009       62             0.004991        0.013826        0.009206
2003-2009       63             0.005473        0.014719        0.009836
2003-2009       64             0.006200        0.016532        0.011020
2003-2009       65             0.006915        0.017867        0.011971
2003-2009       66             0.007736        0.020140        0.013402
2003-2009       67             0.008826        0.022236        0.014867
2003-2009       68             0.009915        0.024681        0.016454
2003-2009       69             0.011451        0.027277        0.018335
2003-2009       70             0.013064        0.030126        0.020336
2003-2009       71             0.014817        0.033228        0.022476
2003-2009       72             0.017188        0.036690        0.025071
2003-2009       73             0.019307        0.040335        0.027549
2003-2009       74             0.022084        0.044915        0.030761
2003-2009       75             0.025712        0.049964        0.034629
2003-2009       76             0.029960        0.055455        0.039045
2003-2009       77             0.034487        0.061893        0.043962
2003-2009       78             0.039123        0.068711        0.049114
2003-2009       79             0.044373        0.076384        0.055000
2003-2009       80             0.052020        0.085742        0.062972
2003-2009       81             0.058633        0.095573        0.070345
2003-2009       82             0.066911        0.104332        0.078528
2003-2009       83             0.076160        0.114515        0.087843
2003-2009       84             0.086083        0.126550        0.098147
2003-2009       85             0.096829        0.139998        0.109313
2003-2009       86             0.108307        0.155196        0.121351
2003-2009       87             0.121616        0.168222        0.134064
2003-2009       88             0.136200        0.185632        0.148839
2003-2009       89             0.152408        0.202551        0.164584
2003-2009       90             0.167390        0.220795        0.179614
2003-2009       91             0.187530        0.232941        0.197344
2003-2009       92             0.211551        0.254907        0.220519
2003-2009       93             0.226322        0.265790        0.234263
2003-2009       94             0.243814        0.288276        0.252543
2003-2009       95             0.265867        0.310332        0.274278
2003-2009       96             0.288132        0.319384        0.293844
2003-2009       97             0.313493        0.363342        0.322280
2003-2009       98             0.331838        0.341289        0.333429
2003-2009       99             0.344628        0.393639        0.352420
2003-2009      100             0.409413        0.394512        0.407224
2003-2009      101             0.440415        0.414220        0.436760
2003-2009      102             0.472138        0.436720        0.467406
2003-2009      103             0.504448        0.464668        0.499382
2003-2009      104             0.538418        0.504887        0.534410
2003-2009      105             0.575114        0.571378        0.574709
2003-2009      106             0.618240        0.733424        0.628402
2003-2009      107             0.673979        1.239098        0.701587
2003-2009      108             0.766184        0.000000        0.757381
2003-2009      109             0.966551              .        0.966551
2003-2009      110+            1.910546              .        1.910546
2010-2018        0             0.002712        0.003276        0.003002
2010-2018        1             0.000263        0.000283        0.000274
2010-2018        2             0.000142        0.000199        0.000171
2010-2018        3             0.000123        0.000145        0.000134
2010-2018        4             0.000104        0.000120        0.000112
2010-2018        5             0.000091        0.000131        0.000111
2010-2018        6             0.000083        0.000116        0.000100
2010-2018        7             0.000082        0.000116        0.000099
2010-2018        8             0.000073        0.000097        0.000085
2010-2018        9             0.000071        0.000096        0.000084
2010-2018       10             0.000075        0.000094        0.000085
2010-2018       11             0.000072        0.000092        0.000082
2010-2018       12             0.000079        0.000103        0.000091
2010-2018       13             0.000083        0.000137        0.000111
2010-2018       14             0.000099        0.000153        0.000127
2010-2018       15             0.000132        0.000187        0.000161
2010-2018       16             0.000173        0.000277        0.000228
2010-2018       17             0.000153        0.000322        0.000242
2010-2018       18             0.000178        0.000359        0.000273
2010-2018       19             0.000209        0.000400        0.000310
2010-2018       20             0.000241        0.000386        0.000318
2010-2018       21             0.000223        0.000382        0.000307
2010-2018       22             0.000248        0.000479        0.000370
2010-2018       23             0.000258        0.000490        0.000381
2010-2018       24             0.000290        0.000535        0.000419
2010-2018       25             0.000322        0.000558        0.000446
2010-2018       26             0.000324        0.000603        0.000470
2010-2018       27             0.000339        0.000619        0.000484
2010-2018       28             0.000372        0.000649        0.000515
2010-2018       29             0.000404        0.000702        0.000557
2010-2018       30             0.000433        0.000688        0.000564
2010-2018       31             0.000480        0.000758        0.000622
2010-2018       32             0.000463        0.000826        0.000649
2010-2018       33             0.000503        0.000804        0.000657
2010-2018       34             0.000544        0.000834        0.000691
2010-2018       35             0.000529        0.000958        0.000748
2010-2018       36             0.000583        0.000999        0.000794
2010-2018       37             0.000611        0.001079        0.000849
2010-2018       38             0.000652        0.001167        0.000914
2010-2018       39             0.000686        0.001347        0.001022
2010-2018       40             0.000752        0.001448        0.001106
2010-2018       41             0.000782        0.001582        0.001189
2010-2018       42             0.000831        0.001764        0.001304
2010-2018       43             0.000905        0.001927        0.001424
2010-2018       44             0.000956        0.002157        0.001566
2010-2018       45             0.001003        0.002366        0.001696
2010-2018       46             0.001109        0.002616        0.001875
2010-2018       47             0.001175        0.002881        0.002042
