Ireland, Death rates (period 5x10), 	Last modified: 01 Oct 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009      1-4             0.000204        0.000247        0.000226
2000-2009      5-9             0.000088        0.000122        0.000105
2000-2009     10-14            0.000127        0.000158        0.000143
2000-2009     15-19            0.000281        0.000702        0.000496
2000-2009     20-24            0.000296        0.001032        0.000665
2000-2009     25-29            0.000331        0.001000        0.000667
2000-2009     30-34            0.000429        0.001061        0.000746
2000-2009     35-39            0.000708        0.001246        0.000979
2000-2009     40-44            0.001081        0.001806        0.001444
2000-2009     45-49            0.001847        0.002706        0.002277
2000-2009     50-54            0.002883        0.004493        0.003695
2000-2009     55-59            0.004440        0.007192        0.005831
2000-2009     60-64            0.007105        0.011900        0.009519
2000-2009     65-69            0.011536        0.020231        0.015822
2000-2009     70-74            0.020380        0.034630        0.027079
2000-2009     75-79            0.037963        0.060335        0.047584
2000-2009     80-84            0.068632        0.102125        0.081426
2000-2009     85-89            0.122705        0.169765        0.137998
2000-2009     90-94            0.203255        0.267624        0.220020
2000-2009     95-99            0.321686        0.389321        0.334901
2000-2009    100-104           0.465330        0.552009        0.477387
2000-2009    105-109           0.625859        1.017984        0.673177
2000-2009    110+                    .              .              .
2010-2017        0             0.003089        0.003648        0.003375
2010-2017      1-4             0.000110        0.000156        0.000134
2010-2017      5-9             0.000071        0.000079        0.000075
2010-2017     10-14            0.000059        0.000100        0.000080
2010-2017     15-19            0.000175        0.000365        0.000272
2010-2017     20-24            0.000204        0.000752        0.000479
2010-2017     25-29            0.000261        0.000777        0.000511
2010-2017     30-34            0.000382        0.000833        0.000601
2010-2017     35-39            0.000512        0.001021        0.000764
2010-2017     40-44            0.000848        0.001475        0.001161
2010-2017     45-49            0.001372        0.002215        0.001792
2010-2017     50-54            0.002282        0.003533        0.002903
2010-2017     55-59            0.003688        0.005493        0.004587
2010-2017     60-64            0.005711        0.008975        0.007342
2010-2017     65-69            0.009293        0.014395        0.011833
2010-2017     70-74            0.015497        0.024322        0.019797
2010-2017     75-79            0.028118        0.043088        0.035067
2010-2017     80-84            0.053848        0.077325        0.063808
2010-2017     85-89            0.103988        0.138357        0.116345
2010-2017     90-94            0.188276        0.231905        0.200842
2010-2017     95-99            0.304852        0.364803        0.317586
2010-2017    100-104           0.457455        0.587293        0.475203
2010-2017    105-109           0.774393        1.851852        0.812426
2010-2017    110+                    .              .              .
