Scotland,  Exposures (Lexis triangle)	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1855    0      1855    23371.57    24370.31    47741.88
 1855    0      1854    22076.02    22873.67    44949.69
 1855    1      1854    21015.57    21640.61    42656.19
 1855    1      1853    20153.76    20768.15    40921.90
 1855    2      1853    19536.63    20161.70    39698.34
 1855    2      1852    18843.95    19407.44    38251.39
 1855    3      1852    18466.89    19051.22    37518.11
 1855    3      1851    17876.47    18457.11    36333.58
 1855    4      1851    17633.53    18216.18    35849.71
 1855    4      1850    17387.57    18078.63    35466.20
 1855    5      1850    17218.72    17908.65    35127.37
 1855    5      1849    16722.02    17384.85    34106.87
 1855    6      1849    16594.33    17254.20    33848.53
 1855    6      1848    16308.77    16955.84    33264.61
 1855    7      1848    16211.47    16852.01    33063.48
 1855    7      1847    15900.30    16532.33    32432.63
 1855    8      1847    15825.74    16449.27    32275.01
 1855    8      1846    15870.04    16124.41    31994.45
 1855    9      1846    15810.56    16056.08    31866.64
 1855    9      1845    16710.06    15961.68    32671.74
 1855   10      1845    16659.27    15903.01    32562.28
 1855   10      1844    16280.71    15547.45    31828.17
 1855   11      1844    16232.35    15492.85    31725.20
 1855   11      1843    16055.67    15331.27    31386.94
 1855   12      1843    16008.37    15278.73    31287.09
 1855   12      1842    15871.93    15155.98    31027.91
 1855   13      1842    15823.98    15103.08    30927.06
 1855   13      1841    15920.71    14733.71    30654.42
 1855   14      1841    15870.43    14678.01    30548.44
 1855   14      1840    16468.09    13969.33    30437.42
 1855   15      1840    16413.95    13909.25    30323.20
 1855   15      1839    16124.54    13670.47    29795.01
 1855   16      1839    16066.14    13604.09    29670.23
 1855   16      1838    15763.05    13346.14    29109.19
 1855   17      1838    15701.00    13274.53    28975.53
 1855   17      1837    15275.85    12908.05    28183.89
 1855   18      1837    15210.98    12832.03    28043.02
 1855   18      1836    14722.34    12209.73    26932.07
 1855   19      1836    14655.51    12130.14    26785.64
 1855   19      1835    14221.85    11211.01    25432.86
 1855   20      1835    14153.34    11126.96    25280.30
 1855   20      1834    13819.11    10863.36    24682.46
 1855   21      1834    13750.43    10779.50    24529.94
 1855   21      1833    13556.82    10634.88    24191.71
 1855   22      1833    13487.70    10550.99    24038.69
 1855   22      1832    13422.81    10515.62    23938.44
 1855   23      1832    13353.40    10433.21    23786.60
 1855   23      1831    13103.69    10384.18    23487.87
 1855   24      1831    13034.14    10304.76    23338.90
 1855   24      1830    12239.04    10051.11    22290.15
 1855   25      1830    12169.38     9975.67    22145.05
 1855   25      1829    12075.78     9916.75    21992.53
 1855   26      1829    12006.32     9846.24    21852.56
 1855   26      1828    11775.98     9669.75    21445.74
 1855   27      1828    11706.66     9603.05    21309.71
 1855   27      1827    11395.89     9355.68    20751.57
 1855   28      1827    11326.72     9291.81    20618.53
 1855   28      1826    10959.80     9008.17    19967.97
 1855   29      1826    10890.82     8946.16    19836.97
 1855   29      1825    10540.55     8697.43    19237.98
 1855   30      1825    10471.74     8636.68    19108.41
 1855   30      1824    10238.34     8459.32    18697.66
 1855   31      1824    10169.67     8398.70    18568.37
 1855   31      1823    10034.01     8309.57    18343.58
 1855   32      1823     9965.30     8249.24    18214.54
 1855   32      1822     9899.19     8224.64    18123.83
 1855   33      1822     9830.26     8164.50    17994.76
 1855   33      1821     9853.59     8216.50    18070.09
 1855   34      1821     9784.26     8156.48    17940.74
 1855   34      1820     9863.93     8251.35    18115.28
 1855   35      1820     9794.28     8191.94    17986.22
 1855   35      1819     9682.75     8124.67    17807.41
 1855   36      1819     9612.41     8064.63    17677.04
 1855   36      1818     9425.69     7927.22    17352.90
 1855   37      1818     9355.19     7867.04    17222.22
 1855   37      1817     9104.12     7668.98    16773.09
 1855   38      1817     9033.79     7608.56    16642.35
 1855   38      1816     8667.94     7353.41    16021.36
 1855   39      1816     8598.12     7292.68    15890.80
 1855   39      1815     8180.81     7066.87    15247.68
 1855   40      1815     8111.79     7006.04    15117.83
 1855   40      1814     7900.89     6835.33    14736.22
 1855   41      1814     7832.85     6773.68    14606.53
 1855   41      1813     7726.44     6697.03    14423.47
 1855   42      1813     7659.37     6634.79    14294.17
 1855   42      1812     7610.75     6610.36    14221.11
 1855   43      1812     7544.61     6547.46    14092.07
 1855   43      1811     7594.50     6565.76    14160.25
 1855   44      1811     7529.26     6502.11    14031.37
 1855   44      1810     7632.93     6490.22    14123.14
 1855   45      1810     7568.53     6425.98    13994.51
 1855   45      1809     7544.67     6408.83    13953.50
 1855   46      1809     7480.83     6343.76    13824.60
 1855   46      1808     7378.43     6251.08    13629.51
 1855   47      1808     7314.72     6185.74    13500.46
 1855   47      1807     7145.89     6030.94    13176.83
 1855   48      1807     7081.80     5965.73    13047.52
 1855   48      1806     6691.62     5659.20    12350.81
 1855   49      1806     6626.66     5594.50    12221.16
 1855   49      1805     6026.01     5172.56    11198.56
 1855   50      1805     5959.83     5108.69    11068.52
 1855   50      1804     5801.92     4957.93    10759.85
 1855   51      1804     5734.15     4894.83    10628.97
 1855   51      1803     5674.75     4833.05    10507.80
 1855   52      1803     5605.50     4770.18    10375.68
 1855   52      1802     5591.25     4749.31    10340.56
 1855   53      1802     5520.62     4686.08    10206.70
 1855   53      1801     5780.49     4810.11    10590.60
 1855   54      1801     5708.57     4745.91    10454.48
 1855   54      1800     6356.38     5044.27    11400.65
 1855   55      1800     6283.25     4978.50    11261.75
 1855   55      1799     6238.93     4930.81    11169.74
 1855   56      1799     6164.20     4863.00    11027.20
 1855   56      1798     6044.38     4747.78    10792.15
 1855   57      1798     5967.49     4677.46    10644.95
 1855   57      1797     5797.59     4515.61    10313.21
 1855   58      1797     5717.88     4442.38    10160.25
 1855   58      1796     5267.64     4102.66     9370.30
 1855   59      1796     5184.42     4026.08     9210.50
 1855   59      1795     4361.01     3474.94     7835.95
 1855   60      1795     4274.16     3394.84     7669.00
 1855   60      1794     4188.76     3292.85     7481.61
 1855   61      1794     4097.88     3209.37     7307.25
 1855   61      1793     4075.64     3163.60     7239.24
 1855   62      1793     3982.35     3077.89     7060.23
 1855   62      1792     3983.12     3054.79     7037.91
 1855   63      1792     3888.83     2968.03     6856.86
 1855   63      1791     3875.63     2940.91     6816.54
 1855   64      1791     3781.77     2854.28     6636.05
 1855   64      1790     3719.80     2797.16     6516.96
 1855   65      1790     3627.88     2711.86     6339.74
 1855   65      1789     3615.45     2683.34     6298.80
 1855   66      1789     3524.36     2599.11     6123.47
 1855   66      1788     3488.68     2552.56     6041.24
 1855   67      1788     3396.85     2468.79     5865.65
 1855   67      1787     3346.05     2410.67     5756.72
 1855   68      1787     3251.23     2326.39     5577.62
 1855   68      1786     3130.60     2259.63     5390.23
 1855   69      1786     3030.54     2173.86     5204.40
 1855   69      1785     2807.35     2105.05     4912.40
 1855   70      1785     2700.44     2017.09     4717.53
 1855   70      1784     2668.81     1970.69     4639.50
 1855   71      1784     2554.41     1879.88     4434.30
 1855   71      1783     2533.55     1848.22     4381.76
 1855   72      1783     2413.78     1755.00     4168.77
 1855   72      1782     2396.79     1732.32     4129.11
 1855   73      1782     2273.88     1637.07     3910.95
 1855   73      1781     2273.47     1632.14     3905.61
 1855   74      1781     2149.66     1535.24     3684.89
