Scotland, Exposure to risk (period 5x10), 	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1910-1919     95-99             2253.16          701.83         2954.99
1910-1919    100-104             167.04           24.01          191.04
1910-1919    105-109               0.45            0.00            0.45
1910-1919    110+                  0.00            0.00            0.00
1920-1929        0            502046.95       519207.94      1021254.88
1920-1929      1-4           1886835.70      1919187.76      3806023.46
1920-1929      5-9           2266925.31      2299721.14      4566646.45
1920-1929     10-14          2293878.19      2320510.67      4614388.87
1920-1929     15-19          2338268.60      2313951.68      4652220.28
1920-1929     20-24          2234060.37      2102290.58      4336350.95
1920-1929     25-29          2030809.24      1731476.07      3762285.31
1920-1929     30-34          1844066.35      1520556.56      3364622.91
1920-1929     35-39          1698601.05      1446511.96      3145113.00
1920-1929     40-44          1604863.23      1402466.17      3007329.40
1920-1929     45-49          1496666.52      1377420.90      2874087.42
1920-1929     50-54          1316521.70      1251411.92      2567933.62
1920-1929     55-59          1093035.07      1028758.28      2121793.34
1920-1929     60-64           900082.08       806174.36      1706256.44
1920-1929     65-69           718559.23       601881.37      1320440.59
1920-1929     70-74           517780.34       392958.70       910739.03
1920-1929     75-79           313043.44       200674.60       513718.03
1920-1929     80-84           167943.13        90234.19       258177.32
1920-1929     85-89            62450.95        28272.56        90723.51
1920-1929     90-94            14855.27         5282.95        20138.22
1920-1929     95-99             2509.88          749.41         3259.29
1920-1929    100-104             188.24           15.76          204.00
1920-1929    105-109               0.21            0.00            0.21
1920-1929    110+                  0.00            0.00            0.00
1930-1939        0            417221.63       431701.76       848923.39
1930-1939      1-4           1623185.92      1655298.83      3278484.75
1930-1939      5-9           2124297.83      2151707.97      4276005.79
1930-1939     10-14          2204109.08      2228492.95      4432602.03
1930-1939     15-19          2151589.97      2157352.95      4308942.92
1930-1939     20-24          2115541.94      2065468.34      4181010.27
1930-1939     25-29          2085263.25      1954911.02      4040174.27
1930-1939     30-34          1951615.17      1763709.62      3715324.78
1930-1939     35-39          1794416.39      1544076.51      3338492.90
1930-1939     40-44          1647545.76      1385670.66      3033216.42
1930-1939     45-49          1532829.99      1302203.99      2835033.98
1930-1939     50-54          1430198.29      1242695.32      2672893.61
1930-1939     55-59          1287296.25      1161618.00      2448914.25
1930-1939     60-64          1080344.16       987341.49      2067685.65
1930-1939     65-69           855022.19       742540.52      1597562.71
1930-1939     70-74           630611.18       492259.70      1122870.87
1930-1939     75-79           389198.67       267210.05       656408.73
1930-1939     80-84           195347.67       113222.09       308569.76
1930-1939     85-89            69073.65        32236.69       101310.33
1930-1939     90-94            16701.00         5839.94        22540.94
1930-1939     95-99             2524.85          672.01         3196.86
1930-1939    100-104             148.90           22.76          171.65
1930-1939    105-109               0.00            0.00            0.00
1930-1939    110+                  0.00            0.00            0.00
1940-1949        0            442265.89       462200.65       904466.53
1940-1949      1-4           1650467.50      1707852.93      3358320.43
1940-1949      5-9           1983457.81      2048166.54      4031624.35
1940-1949     10-14          1999578.96      2046452.99      4046031.95
1940-1949     15-19          2065977.68      1877758.29      3943735.97
1940-1949     20-24          1859372.50      1193270.90      3052643.40
1940-1949     25-29          1865321.80      1372587.72      3237909.51
1940-1949     30-34          1952405.18      1510575.50      3462980.68
1940-1949     35-39          1982862.58      1579998.10      3562860.68
1940-1949     40-44          1882432.62      1573178.62      3455611.24
1940-1949     45-49          1733167.29      1435505.10      3168672.39
1940-1949     50-54          1558701.00      1265569.54      2824270.54
