PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
GBR_NIR,01,1955,1955,1,2341,O,1,3,.,21,1
GBR_NIR,01,1955,1955,2,2022,O,1,3,.,21,1
GBR_NIR,01,1955,1955,3,2513,O,1,3,.,21,1
GBR_NIR,01,1955,1955,4,2522,O,1,3,.,21,1
GBR_NIR,01,1955,1955,5,2563,O,1,3,.,21,1
GBR_NIR,01,1955,1955,6,2594,O,1,3,.,21,1
GBR_NIR,01,1955,1955,7,2562,O,1,3,.,21,1
GBR_NIR,01,1955,1955,8,2591,O,1,3,.,21,1
GBR_NIR,01,1955,1955,9,2485,O,1,3,.,21,1
GBR_NIR,01,1955,1955,10,2470,O,1,3,.,21,1
GBR_NIR,01,1955,1955,11,2179,O,1,3,.,21,1
GBR_NIR,01,1955,1955,12,2123,O,1,3,.,21,1
GBR_NIR,01,1955,1955,TOT,28965,O,1,3,.,21,1
GBR_NIR,01,1956,1956,1,2508,O,1,3,.,21,1
GBR_NIR,01,1956,1956,2,2202,O,1,3,.,21,1
GBR_NIR,01,1956,1956,3,2506,O,1,3,.,21,1
GBR_NIR,01,1956,1956,4,2677,O,1,3,.,21,1
GBR_NIR,01,1956,1956,5,2646,O,1,3,.,21,1
GBR_NIR,01,1956,1956,6,2589,O,1,3,.,21,1
GBR_NIR,01,1956,1956,7,2558,O,1,3,.,21,1
GBR_NIR,01,1956,1956,8,2395,O,1,3,.,21,1
GBR_NIR,01,1956,1956,9,2426,O,1,3,.,21,1
GBR_NIR,01,1956,1956,10,2457,O,1,3,.,21,1
GBR_NIR,01,1956,1956,11,2319,O,1,3,.,21,1
GBR_NIR,01,1956,1956,12,2206,O,1,3,.,21,1
GBR_NIR,01,1956,1956,TOT,29489,O,1,3,.,21,1
GBR_NIR,01,1957,1957,1,2548,O,1,3,.,21,1
GBR_NIR,01,1957,1957,2,2287,O,1,3,.,21,1
GBR_NIR,01,1957,1957,3,2521,O,1,3,.,21,1
GBR_NIR,01,1957,1957,4,2603,O,1,3,.,21,1
GBR_NIR,01,1957,1957,5,2830,O,1,3,.,21,1
GBR_NIR,01,1957,1957,6,2461,O,1,3,.,21,1
GBR_NIR,01,1957,1957,7,2720,O,1,3,.,21,1
