PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
GBRTENW,01,1938,.,1,1,32,O,51820,.,.,.,1
GBRTENW,01,1938,.,2,1,32,O,47421,.,.,.,1
GBRTENW,01,1938,.,3,1,32,O,54887,.,.,.,1
GBRTENW,01,1938,.,4,1,32,O,54623,.,.,.,1
GBRTENW,01,1938,.,5,1,32,O,56853,.,.,.,1
GBRTENW,01,1938,.,6,1,32,O,53145,.,.,.,1
GBRTENW,01,1938,.,7,1,32,O,53214,.,.,.,1
GBRTENW,01,1938,.,8,1,32,O,50444,.,.,.,1
GBRTENW,01,1938,.,9,1,32,O,50545,.,.,.,1
GBRTENW,01,1938,.,10,1,32,O,50079,.,.,.,1
GBRTENW,01,1938,.,11,1,32,O,47850,.,.,.,1
GBRTENW,01,1938,.,12,1,32,O,50323,.,.,.,1
GBRTENW,01,1938,.,TOT,1,32,O,621204,.,.,.,1
GBRTENW,01,1939,.,1,1,32,O,51350,.,.,.,1
GBRTENW,01,1939,.,2,1,32,O,46990,.,.,.,1
GBRTENW,01,1939,.,3,1,32,O,54389,.,.,.,1
GBRTENW,01,1939,.,4,1,32,O,54127,.,.,.,1
GBRTENW,01,1939,.,5,1,32,O,56337,.,.,.,1
GBRTENW,01,1939,.,6,1,32,O,52662,.,.,.,1
GBRTENW,01,1939,.,7,1,32,O,53515,.,.,.,1
GBRTENW,01,1939,.,8,1,32,O,51338,.,.,.,1
GBRTENW,01,1939,.,9,1,32,O,50605,.,.,.,1
GBRTENW,01,1939,.,10,1,32,O,48832,.,.,.,1
GBRTENW,01,1939,.,11,1,32,O,46025,.,.,.,1
GBRTENW,01,1939,.,12,1,32,O,48309,.,.,.,1
GBRTENW,01,1939,.,TOT,1,32,O,614479,.,.,.,1
GBRTENW,01,1940,.,1,1,32,O,50281,.,.,.,1
GBRTENW,01,1940,.,2,1,32,O,49846,.,.,.,1
GBRTENW,01,1940,.,3,1,32,O,53583,.,.,.,1
GBRTENW,01,1940,.,4,1,32,O,52340,.,.,.,1
GBRTENW,01,1940,.,5,1,32,O,53100,.,.,.,1
GBRTENW,01,1940,.,6,1,32,O,47749,.,.,.,1
GBRTENW,01,1940,.,7,1,32,O,49459,.,.,.,1
GBRTENW,01,1940,.,8,1,32,O,49217,.,.,.,1
GBRTENW,01,1940,.,9,1,32,O,50516,.,.,.,1
GBRTENW,01,1940,.,10,1,32,O,46133,.,.,.,1
GBRTENW,01,1940,.,11,1,32,O,41560,.,.,.,1
GBRTENW,01,1940,.,12,1,32,O,46336,.,.,.,1
GBRTENW,01,1940,.,TOT,1,32,O,590120,.,.,.,1
GBRTENW,01,1941,.,1,1,32,O,48889,.,.,.,1
GBRTENW,01,1941,.,2,1,32,O,44708,.,.,.,1
GBRTENW,01,1941,.,3,1,32,O,49406,.,.,.,1
GBRTENW,01,1941,.,4,1,32,O,47833,.,.,.,1
GBRTENW,01,1941,.,5,1,32,O,49550,.,.,.,1
GBRTENW,01,1941,.,6,1,32,O,45697,.,.,.,1
GBRTENW,01,1941,.,7,1,32,O,48318,.,.,.,1
GBRTENW,01,1941,.,8,1,32,O,49417,.,.,.,1
GBRTENW,01,1941,.,9,1,32,O,50570,.,.,.,1
GBRTENW,01,1941,.,10,1,32,O,49172,.,.,.,1
GBRTENW,01,1941,.,11,1,32,O,46158,.,.,.,1
GBRTENW,01,1941,.,12,1,32,O,49373,.,.,.,1
GBRTENW,01,1941,.,TOT,1,32,O,579091,.,.,.,1
GBRTENW,01,1942,.,1,1,32,O,52070,.,.,.,1
GBRTENW,01,1942,.,2,1,32,O,47451,.,.,.,1
GBRTENW,01,1942,.,3,1,32,O,56797,.,.,.,1
GBRTENW,01,1942,.,4,1,32,O,55007,.,.,.,1
GBRTENW,01,1942,.,5,1,32,O,57159,.,.,.,1
GBRTENW,01,1942,.,6,1,32,O,56144,.,.,.,1
GBRTENW,01,1942,.,7,1,32,O,55708,.,.,.,1
GBRTENW,01,1942,.,8,1,32,O,56110,.,.,.,1
GBRTENW,01,1942,.,9,1,32,O,55022,.,.,.,1
GBRTENW,01,1942,.,10,1,32,O,54607,.,.,.,1
GBRTENW,01,1942,.,11,1,32,O,51024,.,.,.,1
GBRTENW,01,1942,.,12,1,32,O,54404,.,.,.,1
GBRTENW,01,1942,.,TOT,1,32,O,651503,.,.,.,1
GBRTENW,01,1943,.,1,1,32,O,57651,.,.,.,1
GBRTENW,01,1943,.,2,1,32,O,53214,.,.,.,1
GBRTENW,01,1943,.,3,1,32,O,60988,.,.,.,1
GBRTENW,01,1943,.,4,1,32,O,58983,.,.,.,1
GBRTENW,01,1943,.,5,1,32,O,61399,.,.,.,1
GBRTENW,01,1943,.,6,1,32,O,58522,.,.,.,1
GBRTENW,01,1943,.,7,1,32,O,58980,.,.,.,1
GBRTENW,01,1943,.,8,1,32,O,56260,.,.,.,1
GBRTENW,01,1943,.,9,1,32,O,56175,.,.,.,1
GBRTENW,01,1943,.,10,1,32,O,54456,.,.,.,1
GBRTENW,01,1943,.,11,1,32,O,52170,.,.,.,1
GBRTENW,01,1943,.,12,1,32,O,55536,.,.,.,1
GBRTENW,01,1943,.,TOT,1,32,O,684334,.,.,.,1
GBRTENW,01,1944,.,1,1,32,O,58313,.,.,.,1
GBRTENW,01,1944,.,2,1,32,O,58489,.,.,.,1
GBRTENW,01,1944,.,3,1,32,O,67038,.,.,.,1
GBRTENW,01,1944,.,4,1,32,O,65352,.,.,.,1
GBRTENW,01,1944,.,5,1,32,O,69333,.,.,.,1
GBRTENW,01,1944,.,6,1,32,O,65863,.,.,.,1
GBRTENW,01,1944,.,7,1,32,O,64874,.,.,.,1
GBRTENW,01,1944,.,8,1,32,O,59118,.,.,.,1
GBRTENW,01,1944,.,9,1,32,O,59721,.,.,.,1
GBRTENW,01,1944,.,10,1,32,O,61197,.,.,.,1
GBRTENW,01,1944,.,11,1,32,O,59073,.,.,.,1
GBRTENW,01,1944,.,12,1,32,O,63107,.,.,.,1
GBRTENW,01,1944,.,TOT,1,32,O,751478,.,.,.,1
GBRTENW,01,1945,.,1,1,32,O,59360,.,.,.,1
GBRTENW,01,1945,.,2,1,32,O,54940,.,.,.,1
GBRTENW,01,1945,.,3,1,32,O,56745,.,.,.,1
GBRTENW,01,1945,.,4,1,32,O,56117,.,.,.,1
GBRTENW,01,1945,.,5,1,32,O,61374,.,.,.,1
GBRTENW,01,1945,.,6,1,32,O,57477,.,.,.,1
GBRTENW,01,1945,.,7,1,32,O,57868,.,.,.,1
GBRTENW,01,1945,.,8,1,32,O,56381,.,.,.,1
GBRTENW,01,1945,.,9,1,32,O,55232,.,.,.,1
GBRTENW,01,1945,.,10,1,32,O,54685,.,.,.,1
GBRTENW,01,1945,.,11,1,32,O,53416,.,.,.,1
GBRTENW,01,1945,.,12,1,32,O,56342,.,.,.,1
GBRTENW,01,1945,.,TOT,1,32,O,679937,.,.,.,1
GBRTENW,01,1946,.,1,1,32,O,58169,.,.,.,1
GBRTENW,01,1946,.,2,1,32,O,56070,.,.,.,1
GBRTENW,01,1946,.,3,1,32,O,65627,.,.,.,1
GBRTENW,01,1946,.,4,1,32,O,64677,.,.,.,1
GBRTENW,01,1946,.,5,1,32,O,70820,.,.,.,1
GBRTENW,01,1946,.,6,1,32,O,68031,.,.,.,1
GBRTENW,01,1946,.,7,1,32,O,70002,.,.,.,1
GBRTENW,01,1946,.,8,1,32,O,70967,.,.,.,1
GBRTENW,01,1946,.,9,1,32,O,73256,.,.,.,1
GBRTENW,01,1946,.,10,1,32,O,72373,.,.,.,1
GBRTENW,01,1946,.,11,1,32,O,72382,.,.,.,1
GBRTENW,01,1946,.,12,1,32,O,78345,.,.,.,1
GBRTENW,01,1946,.,TOT,1,32,O,820719,.,.,.,1
