Northern Ireland, Exposure to risk (period 5x5), 	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1965-1969     20-24           273107.52       270706.58       543814.10
1965-1969     25-29           228993.51       225783.11       454776.61
1965-1969     30-34           214184.54       208119.59       422304.13
1965-1969     35-39           218027.63       204767.61       422795.24
1965-1969     40-44           224895.05       211276.81       436171.86
1965-1969     45-49           218577.25       208629.51       427206.75
1965-1969     50-54           209727.72       195211.41       404939.13
1965-1969     55-59           205824.41       186872.13       392696.53
1965-1969     60-64           187697.79       158271.25       345969.04
1965-1969     65-69           165174.62       127856.93       293031.55
1965-1969     70-74           127816.20        90972.56       218788.75
1965-1969     75-79            86978.53        57963.78       144942.30
1965-1969     80-84            53045.77        32452.54        85498.30
1965-1969     85-89            23935.09        13521.37        37456.45
1965-1969     90-94             6910.08         3549.27        10459.35
1965-1969     95-99             1127.98          456.07         1584.06
1965-1969    100-104              81.04           20.95          101.99
1965-1969    105-109               0.96            1.71            2.67
1965-1969    110+                  0.00            0.00            0.00
1970-1974        0             72480.21        77273.58       149753.79
1970-1974      1-4            298956.03       317033.02       615989.05
1970-1974      5-9            379051.18       404583.45       783634.62
1970-1974     10-14           351498.06       372805.51       724303.57
1970-1974     15-19           310609.45       328747.39       639356.84
1970-1974     20-24           276714.04       294189.03       570903.07
1970-1974     25-29           256599.28       262873.35       519472.63
1970-1974     30-34           221893.21       223420.18       445313.38
1970-1974     35-39           209721.36       205378.92       415100.28
1970-1974     40-44           213585.86       200954.16       414540.02
1970-1974     45-49           217888.20       204487.28       422375.48
1970-1974     50-54           210854.22       199071.08       409925.30
1970-1974     55-59           199527.22       181525.44       381052.65
1970-1974     60-64           195591.63       167320.25       362911.88
1970-1974     65-69           171612.14       134441.19       306053.33
1970-1974     70-74           141378.21        98127.89       239506.10
1970-1974     75-79            96715.71        59570.73       156286.43
1970-1974     80-84            58176.30        32259.83        90436.13
1970-1974     85-89            26786.52        13324.07        40110.59
1970-1974     90-94             8402.00         3724.79        12126.78
1970-1974     95-99             1337.98          515.66         1853.64
1970-1974    100-104             115.45           15.71          131.15
1970-1974    105-109               3.43            4.05            7.48
1970-1974    110+                  0.00            0.95            0.95
1975-1979        0             63461.85        66637.91       130099.76
1975-1979      1-4            261232.20       277589.89       538822.09
1975-1979      5-9            360796.74       382046.36       742843.10
1975-1979     10-14           366801.78       391669.79       758471.58
1975-1979     15-19           329798.99       352947.33       682746.32
1975-1979     20-24           281591.25       297465.85       579057.10
1975-1979     25-29           257253.23       269184.62       526437.85
1975-1979     30-34           246094.50       248738.69       494833.19
1975-1979     35-39           216112.92       214707.21       430820.13
1975-1979     40-44           203789.59       197464.21       401253.80
1975-1979     45-49           205505.37       191584.85       397090.22
1975-1979     50-54           207850.10       191936.42       399786.52
1975-1979     55-59           200478.12       182411.71       382889.82
1975-1979     60-64           187410.21       161683.61       349093.82
1975-1979     65-69           178630.36       141854.20       320484.56
1975-1979     70-74           146776.37       103017.61       249793.98
1975-1979     75-79           109014.25        65404.32       174418.57
1975-1979     80-84            65423.66        32408.55        97832.21
1975-1979     85-89            29239.11        12647.27        41886.38
1975-1979     90-94             9292.03         3576.96        12868.99
1975-1979     95-99             1687.99          511.89         2199.88
1975-1979    100-104             117.44           26.36          143.80
1975-1979    105-109               7.39            0.00            7.39
1975-1979    110+                  0.00            4.52            4.52
1980-1984        0             66249.01        69665.56       135914.57
1980-1984      1-4            259201.20       270618.48       529819.68
1980-1984      5-9            318544.22       337135.01       655679.23
1980-1984     10-14           351508.35       370359.46       721867.81
1980-1984     15-19           355180.22       378872.71       734052.94
1980-1984     20-24           303867.25       326019.46       629886.71
1980-1984     25-29           256366.25       266923.57       523289.82
1980-1984     30-34           242863.93       248377.81       491241.73
1980-1984     35-39           237525.47       236548.53       474074.00
1980-1984     40-44           210888.43       205975.59       416864.02
1980-1984     45-49           197569.63       188946.52       386516.15
1980-1984     50-54           197101.86       180687.88       377789.74
1980-1984     55-59           196945.80       176532.66       373478.45
1980-1984     60-64           188054.35       161906.03       349960.38
1980-1984     65-69           171180.14       136590.94       307771.08
1980-1984     70-74           155724.31       111399.17       267123.48
1980-1984     75-79           115137.36        69597.80       184735.16
1980-1984     80-84            73822.27        34753.96       108576.24
1980-1984     85-89            34791.96        13325.91        48117.87
1980-1984     90-94            10991.45         3676.82        14668.27
1980-1984     95-99             2194.93          590.24         2785.17
1980-1984    100-104             199.98           34.47          234.45
1980-1984    105-109               9.58            0.00            9.58
1980-1984    110+                  1.47            0.00            1.47
1985-1989        0             66264.83        70324.62       136589.45
1985-1989      1-4            261126.81       275913.69       537040.50
1985-1989      5-9            319460.52       333851.20       653311.71
1985-1989     10-14           314157.47       330891.16       645048.63
1985-1989     15-19           343029.54       357925.17       700954.71
1985-1989     20-24           322214.85       340862.85       663077.70
1985-1989     25-29           293300.56       296227.40       589527.96
1985-1989     30-34           257264.24       259924.73       517188.98
1985-1989     35-39           243369.19       244922.40       488291.60
1985-1989     40-44           237289.99       231983.49       469273.48
1985-1989     45-49           207441.81       201032.59       408474.40
1985-1989     50-54           193461.38       182936.26       376397.64
1985-1989     55-59           193277.81       172093.27       365371.08
1985-1989     60-64           190271.60       164385.73       354657.33
1985-1989     65-69           175701.57       142171.08       317872.65
1985-1989     70-74           151900.32       110447.48       262347.80
1985-1989     75-79           126714.65        78668.60       205383.25
1985-1989     80-84            82180.84        38598.22       120779.05
1985-1989     85-89            41012.32        14817.47        55829.79
1985-1989     90-94            13820.22         3962.03        17782.25
1985-1989     95-99             2729.76          684.24         3414.00
1985-1989    100-104             368.83           75.99          444.82
1985-1989    105-109              21.66            0.00           21.66
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0             61782.91        64642.59       126425.50
1990-1994      1-4            255041.48       269388.42       524429.90
1990-1994      5-9            322346.52       339645.76       661992.28
1990-1994     10-14           318644.54       330252.72       648897.26
1990-1994     15-19           309024.10       324669.23       633693.33
1990-1994     20-24           312240.93       328886.97       641127.90
1990-1994     25-29           315578.97       314868.30       630447.27
1990-1994     30-34           299689.49       291808.65       591498.14
1990-1994     35-39           261914.91       261532.00       523446.92
1990-1994     40-44           246676.86       244473.68       491150.54
1990-1994     45-49           236549.57       230514.11       467063.68
1990-1994     50-54           204531.80       196712.38       401244.19
1990-1994     55-59           189552.44       176537.38       366089.82
1990-1994     60-64           187733.24       162049.64       349782.88
1990-1994     65-69           180599.57       147690.64       328290.20
1990-1994     70-74           158059.40       117813.85       275873.25
1990-1994     75-79           125747.06        80753.81       206500.87
1990-1994     80-84            90457.58        44526.00       134983.57
1990-1994     85-89            48024.89        17201.84        65226.74
1990-1994     90-94            16908.38         4427.15        21335.53
1990-1994     95-99             3593.16          800.25         4393.42
1990-1994    100-104             412.75           62.52          475.27
1990-1994    105-109              30.34            0.68           31.02
1990-1994    110+                  0.23            0.00            0.23
1995-1999        0             57852.15        60938.75       118790.90
1995-1999      1-4            239001.82       251001.11       490002.93
1995-1999      5-9            318671.34       335070.07       653741.41
1995-1999     10-14           326988.66       341685.88       668674.54
1995-1999     15-19           309648.31       316232.23       625880.54
1995-1999     20-24           286528.41       296021.82       582550.23
1995-1999     25-29           314167.15       316625.18       630792.33
1995-1999     30-34           326989.93       318980.23       645970.15
1995-1999     35-39           305720.26       295132.75       600853.02
1995-1999     40-44           264543.60       263919.55       528463.15
1995-1999     45-49           247855.87       244912.77       492768.64
1995-1999     50-54           235765.45       228489.79       464255.24
1995-1999     55-59           202143.32       192187.83       394331.15
1995-1999     60-64           185389.92       168385.64       353775.57
1995-1999     65-69           177880.47       147139.88       325020.35
1995-1999     70-74           163828.68       123530.32       287359.00
1995-1999     75-79           132497.40        87995.97       220493.37
1995-1999     80-84            93412.73        48191.44       141604.17
1995-1999     85-89            54532.90        20956.35        75489.25
1995-1999     90-94            20753.06         5412.18        26165.24
1995-1999     95-99             4425.21          792.25         5217.46
1995-1999    100-104             557.42           69.93          627.34
1995-1999    105-109              41.63            0.24           41.87
1995-1999    110+                  7.66            0.00            7.66
2000-2004        0             52723.72        55827.02       108550.74
2000-2004      1-4            220929.96       233640.80       454570.76
2000-2004      5-9            296661.07       312475.32       609136.40
2000-2004     10-14           318447.05       334221.68       652668.74
2000-2004     15-19           322251.93       336202.90       658454.83
2000-2004     20-24           279270.45       282337.48       561607.93
2000-2004     25-29           285809.63       280667.23       566476.85
2000-2004     30-34           320840.78       310748.34       631589.12
2000-2004     35-39           332126.37       321421.75       653548.12
2000-2004     40-44           307230.09       295900.41       603130.49
2000-2004     45-49           264684.23       265075.05       529759.28
2000-2004     50-54           247078.30       243067.25       490145.55
2000-2004     55-59           232859.22       223755.21       456614.43
2000-2004     60-64           197348.88       184259.02       381607.89
2000-2004     65-69           177314.91       155422.84       332737.74
2000-2004     70-74           162874.55       126823.59       289698.13
2000-2004     75-79           139955.71        94900.90       234856.61
2000-2004     80-84            99918.01        55673.55       155591.56
2000-2004     85-89            57113.11        23327.00        80440.11
2000-2004     90-94            23693.87         6814.70        30508.56
2000-2004     95-99             5208.48         1045.71         6254.19
2000-2004    100-104             564.65           43.15          607.79
2000-2004    105-109              34.77            0.46           35.23
2000-2004    110+                  0.74            0.00            0.74
2005-2009        0             58181.71        61319.59       119501.30
2005-2009      1-4            220621.76       232896.89       453518.65
2005-2009      5-9            278687.99       294720.86       573408.85
2005-2009     10-14           301307.79       315875.46       617183.25
2005-2009     15-19           317726.82       332017.98       649744.80
2005-2009     20-24           308426.99       313349.66       621776.65
2005-2009     25-29           302461.19       292822.11       595283.30
2005-2009     30-34           301562.79       290660.39       592223.18
2005-2009     35-39           329005.79       318048.57       647054.36
2005-2009     40-44           335243.07       325119.88       660362.95
2005-2009     45-49           306865.98       298704.89       605570.88
2005-2009     50-54           262752.55       263667.84       526420.39
2005-2009     55-59           243651.54       238941.67       482593.22
2005-2009     60-64           228266.45       216320.81       444587.25
2005-2009     65-69           189119.65       172084.40       361204.05
2005-2009     70-74           163884.49       137355.25       301239.74
2005-2009     75-79           141022.30       101105.10       242127.40
2005-2009     80-84           108023.46        64834.05       172857.50
2005-2009     85-89            64657.73        29993.41        94651.14
2005-2009     90-94            26507.14         8317.59        34824.73
2005-2009     95-99             6623.44         1383.93         8007.37
2005-2009    100-104             710.88          110.94          821.82
2005-2009    105-109              36.73            0.94           37.67
2005-2009    110+                  0.24            0.00            0.24
2010-2014        0             60909.80        63646.41       124556.21
2010-2014      1-4            246360.09       258043.85       504403.94
2010-2014      5-9            281085.45       296861.83       577947.28
2010-2014     10-14           282045.16       297700.38       579745.53
2010-2014     15-19           302754.67       317495.47       620250.14
2010-2014     20-24           305133.91       313617.16       618751.07
2010-2014     25-29           317180.88       308367.57       625548.45
2010-2014     30-34           311376.09       295530.24       606906.34
2010-2014     35-39           304705.75       291146.82       595852.57
2010-2014     40-44           330416.28       316794.69       647210.97
2010-2014     45-49           335693.77       325585.57       661279.34
2010-2014     50-54           304834.51       297677.34       602511.85
2010-2014     55-59           258891.32       258364.66       517255.98
2010-2014     60-64           237706.44       231055.52       468761.96
2010-2014     65-69           219738.85       204013.92       423752.77
2010-2014     70-74           176660.77       154790.18       331450.95
2010-2014     75-79           145127.22       114154.87       259282.09
2010-2014     80-84           112431.13        73243.69       185674.81
2010-2014     85-89            72029.00        37324.42       109353.42
2010-2014     90-94            31774.29        11978.61        43752.90
2010-2014     95-99             7824.35         1871.67         9696.02
2010-2014    100-104             986.94          127.33         1114.27
2010-2014    105-109              31.50            3.92           35.42
2010-2014    110+                  0.00            0.00            0.00
2015-2018        0             46377.46        49206.27        95583.74
2015-2018      1-4            194270.53       204160.38       398430.91
2015-2018      5-9            249290.59       260907.91       510198.50
2015-2018     10-14           224923.18       237484.49       462407.67
2015-2018     15-19           226965.13       241334.21       468299.35
2015-2018     20-24           229180.12       242648.22       471828.34
2015-2018     25-29           248112.21       246402.41       494514.62
2015-2018     30-34           253692.28       245243.25       498935.53
2015-2018     35-39           247895.36       233334.12       481229.48
2015-2018     40-44           244848.42       232547.09       477395.51
2015-2018     45-49           265537.12       253403.90       518941.02
2015-2018     50-54           266298.68       257618.24       523916.92
2015-2018     55-59           237899.93       230768.62       468668.55
2015-2018     60-64           199122.75       196698.55       395821.29
2015-2018     65-69           182956.62       173544.64       356501.26
2015-2018     70-74           163251.35       146411.88       309663.23
2015-2018     75-79           124039.48       102917.11       226956.59
2015-2018     80-84            93760.87        67341.88       161102.75
2015-2018     85-89            60766.19        34751.60        95517.79
2015-2018     90-94            28359.03        12179.37        40538.40
2015-2018     95-99             7521.50         2226.83         9748.33
2015-2018    100-104             986.90          121.91         1108.82
2015-2018    105-109              49.90            0.98           50.88
2015-2018    110+                  0.00            0.00            0.00
