PopName,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
NZL_NP,10,f,1925,1925,1,O,14435,1,3,11,0
NZL_NP,10,f,1926,1926,1,O,14597,1,3,11,0
NZL_NP,10,f,1927,1927,1,O,14319,1,3,11,0
NZL_NP,10,f,1928,1928,1,O,13996,1,3,11,0
NZL_NP,10,f,1929,1929,1,O,14135,1,3,11,0
NZL_NP,10,f,1930,1930,1,O,14162,1,3,11,0
NZL_NP,10,f,1931,1931,1,O,13987,1,3,11,0
NZL_NP,10,f,1932,1932,1,O,13422,1,3,11,0
NZL_NP,10,f,1933,1933,1,O,13327,1,3,11,0
NZL_NP,10,f,1934,1934,1,O,13173,1,3,11,0
NZL_NP,10,f,1935,1935,1,O,13141,1,3,11,0
NZL_NP,10,f,1936,1936,1,O,14047,1,3,11,0
NZL_NP,10,f,1937,1937,1,O,14680,1,3,11,0
NZL_NP,10,f,1938,1938,1,O,15074,1,3,11,0
NZL_NP,10,f,1939,1939,1,O,16087,1,3,11,0
NZL_NP,10,f,1940,1940,1,O,18002,1,3,11,0
NZL_NP,10,f,1941,1941,1,O,19075,1,3,11,0
NZL_NP,10,f,1942,1942,1,O,18440,1,3,11,0
NZL_NP,10,f,1943,1943,1,O,16756,1,3,11,0
NZL_NP,10,f,1944,1944,1,O,18574,1,3,11,0
NZL_NP,10,f,1945,1945,1,O,20312,1,3,11,0
NZL_NP,10,f,1946,1946,1,O,23108,1,3,11,0
NZL_NP,10,f,1947,1947,1,O,24365,1,3,11,0
NZL_NP,10,f,1948,1948,1,O,23943,1,3,11,1
NZL_NP,10,f,1949,1949,1,O,23662,1,3,11,1
NZL_NP,10,f,1950,1950,1,O,24131,1,3,11,1
NZL_NP,10,f,1951,1951,1,O,24075,1,3,11,1
NZL_NP,10,f,1952,1952,1,O,25258,1,3,11,1
NZL_NP,10,f,1953,1953,1,O,25237,1,3,11,1
NZL_NP,10,f,1954,1954,1,O,26224,1,3,11,1
NZL_NP,10,f,1955,1955,1,O,27028,1,3,11,1
NZL_NP,10,f,1956,1956,1,O,27446,1,3,11,1
NZL_NP,10,f,1957,1957,1,O,28609,1,3,11,1
NZL_NP,10,f,1958,1958,1,O,29492,1,3,11,1
NZL_NP,10,f,1959,1959,1,O,30127,1,3,11,1
NZL_NP,10,f,1960,1960,1,O,30610,1,3,11,1
NZL_NP,10,f,1961,1961,1,O,31955,1,3,11,1
NZL_NP,10,f,1962,1962,1,O,31771,1,3,11,1
NZL_NP,10,f,1963,1963,1,O,31388,1,3,11,1
NZL_NP,10,f,1964,1964,1,O,30290,1,3,11,1
NZL_NP,10,f,1965,1965,1,O,29073,1,3,11,1
NZL_NP,10,f,1966,1966,1,O,29309,1,3,11,1
NZL_NP,10,f,1967,1967,1,O,30072,1,3,11,1
NZL_NP,10,f,1968,1968,1,O,30329,1,3,11,1
NZL_NP,10,f,1969,1969,1,O,30536,1,3,11,1
NZL_NP,10,f,1970,1970,1,O,30283,1,3,11,1
NZL_NP,10,f,1971,1971,1,O,31464,1,4,11,1
NZL_NP,10,f,1972,1972,1,O,30927,1,4,11,1
NZL_NP,10,f,1973,1973,1,O,29630,1,4,11,1
NZL_NP,10,f,1974,1974,1,O,28825,1,4,11,1
NZL_NP,10,f,1975,1975,1,O,27765,1,4,11,1
NZL_NP,10,f,1976,1976,1,O,26561,1,4,11,1
NZL_NP,10,f,1977,1977,1,O,26391,1,4,11,1
NZL_NP,10,f,1978,1978,1,O,24967,1,4,11,1
NZL_NP,10,f,1979,1979,1,O,25609,1,4,11,1
NZL_NP,10,f,1980,1980,1,O,24604,1,4,11,1
NZL_NP,10,f,1981,1981,1,O,24668,1,4,11,1
NZL_NP,10,f,1982,1982,1,O,24240,1,4,11,1
NZL_NP,10,f,1983,1983,1,O,24598,1,4,11,1
NZL_NP,10,f,1984,1984,1,O,25141,1,4,11,1
NZL_NP,10,f,1985,1985,1,O,25241,1,4,11,1
NZL_NP,10,f,1986,1986,1,O,25925,1,4,11,1
NZL_NP,10,f,1987,1987,1,O,26660,1,4,11,1
NZL_NP,10,f,1988,1988,1,O,28034,1,4,11,1
NZL_NP,10,f,1989,1989,1,O,28433,1,4,11,1
NZL_NP,10,f,1990,1990,1,O,29445,1,4,11,1
NZL_NP,20,f,1991,1991,1,O,29085,2,4,11,1
NZL_NP,20,f,1992,1992,1,O,28440,2,4,11,1
NZL_NP,20,f,1993,1993,1,O,28469,2,4,11,1
NZL_NP,20,f,1994,1994,1,O,27913,2,4,11,1
NZL_NP,20,f,1995,1995,1,O,27793,2,4,12,1
NZL_NP,20,f,1996,1996,2,O,27821,2,4,12,1
NZL_NP,20,f,1997,1997,2,O,28172,2,4,12,1
