PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
NZL_NP,10,1948,1948,1,f,0,1,RR,8,O,563,9,11,.,1
NZL_NP,10,1948,1948,1,f,1,1,RR,8,O,88,9,.,.,1
NZL_NP,10,1948,1948,1,f,2,1,RR,8,O,38,9,.,.,1
NZL_NP,10,1948,1948,1,f,3,1,RR,8,O,18,9,.,.,1
NZL_NP,10,1948,1948,1,f,4,1,RR,8,O,25,9,.,.,1
NZL_NP,10,1948,1948,1,f,5,1,RR,8,O,25,9,.,.,1
NZL_NP,10,1948,1948,1,f,6,1,RR,8,O,11,9,.,.,1
NZL_NP,10,1948,1948,1,f,7,1,RR,8,O,12,9,.,.,1
NZL_NP,10,1948,1948,1,f,8,1,RR,8,O,10,9,.,.,1
NZL_NP,10,1948,1948,1,f,9,1,RR,8,O,9,9,.,.,1
NZL_NP,10,1948,1948,1,f,10,1,RR,8,O,11,9,.,.,1
NZL_NP,10,1948,1948,1,f,11,1,RR,8,O,6,9,.,.,1
NZL_NP,10,1948,1948,1,f,12,1,RR,8,O,11,9,.,.,1
NZL_NP,10,1948,1948,1,f,13,1,RR,8,O,19,9,.,.,1
NZL_NP,10,1948,1948,1,f,14,1,RR,8,O,9,9,.,.,1
NZL_NP,10,1948,1948,1,f,15,1,RR,8,O,12,9,.,.,1
NZL_NP,10,1948,1948,1,f,16,1,RR,8,O,21,9,.,.,1
NZL_NP,10,1948,1948,1,f,17,1,RR,8,O,18,9,.,.,1
NZL_NP,10,1948,1948,1,f,18,1,RR,8,O,25,9,.,.,1
NZL_NP,10,1948,1948,1,f,19,1,RR,8,O,19,9,.,.,1
NZL_NP,10,1948,1948,1,f,20,1,RR,8,O,23,9,.,.,1
NZL_NP,10,1948,1948,1,f,21,1,RR,8,O,25,9,.,.,1
NZL_NP,10,1948,1948,1,f,22,1,RR,8,O,25,9,.,.,1
NZL_NP,10,1948,1948,1,f,23,1,RR,8,O,20,9,.,.,1
NZL_NP,10,1948,1948,1,f,24,1,RR,8,O,28,9,.,.,1
NZL_NP,10,1948,1948,1,f,25,1,RR,8,O,32,9,.,.,1
NZL_NP,10,1948,1948,1,f,26,1,RR,8,O,31,9,.,.,1
NZL_NP,10,1948,1948,1,f,27,1,RR,8,O,19,9,.,.,1
NZL_NP,10,1948,1948,1,f,28,1,RR,8,O,29,9,.,.,1
NZL_NP,10,1948,1948,1,f,29,1,RR,8,O,24,9,.,.,1
NZL_NP,10,1948,1948,1,f,30,1,RR,8,O,21,9,.,.,1
NZL_NP,10,1948,1948,1,f,31,1,RR,8,O,23,9,.,.,1
NZL_NP,10,1948,1948,1,f,32,1,RR,8,O,31,9,.,.,1
NZL_NP,10,1948,1948,1,f,33,1,RR,8,O,21,9,.,.,1
NZL_NP,10,1948,1948,1,f,34,1,RR,8,O,27,9,.,.,1
NZL_NP,10,1948,1948,1,f,35,1,RR,8,O,33,9,.,.,1
NZL_NP,10,1948,1948,1,f,36,1,RR,8,O,30,9,.,.,1
NZL_NP,10,1948,1948,1,f,37,1,RR,8,O,26,9,.,.,1
NZL_NP,10,1948,1948,1,f,38,1,RR,8,O,29,9,.,.,1
NZL_NP,10,1948,1948,1,f,39,1,RR,8,O,39,9,.,.,1
NZL_NP,10,1948,1948,1,f,40,1,RR,8,O,33,9,.,.,1
NZL_NP,10,1948,1948,1,f,41,1,RR,8,O,33,9,.,.,1
NZL_NP,10,1948,1948,1,f,42,1,RR,8,O,32,9,.,.,1
NZL_NP,10,1948,1948,1,f,43,1,RR,8,O,40,9,.,.,1
NZL_NP,10,1948,1948,1,f,44,1,RR,8,O,36,9,.,.,1
NZL_NP,10,1948,1948,1,f,45,1,RR,8,O,38,9,.,.,1
NZL_NP,10,1948,1948,1,f,46,1,RR,8,O,37,9,.,.,1
NZL_NP,10,1948,1948,1,f,47,1,RR,8,O,46,9,.,.,1
NZL_NP,10,1948,1948,1,f,48,1,RR,8,O,54,9,.,.,1
NZL_NP,10,1948,1948,1,f,49,1,RR,8,O,37,9,.,.,1
NZL_NP,10,1948,1948,1,f,50,1,RR,8,O,65,9,.,.,1
NZL_NP,10,1948,1948,1,f,51,1,RR,8,O,41,9,.,.,1
NZL_NP,10,1948,1948,1,f,52,1,RR,8,O,69,9,.,.,1
NZL_NP,10,1948,1948,1,f,53,1,RR,8,O,59,9,.,.,1
NZL_NP,10,1948,1948,1,f,54,1,RR,8,O,72,9,.,.,1
NZL_NP,10,1948,1948,1,f,55,1,RR,8,O,60,9,.,.,1
NZL_NP,10,1948,1948,1,f,56,1,RR,8,O,97,9,.,.,1
NZL_NP,10,1948,1948,1,f,57,1,RR,8,O,92,9,.,.,1
NZL_NP,10,1948,1948,1,f,58,1,RR,8,O,95,9,.,.,1
NZL_NP,10,1948,1948,1,f,59,1,RR,8,O,103,9,.,.,1
NZL_NP,10,1948,1948,1,f,60,1,RR,8,O,114,9,.,.,1
NZL_NP,10,1948,1948,1,f,61,1,RR,8,O,95,9,.,.,1
NZL_NP,10,1948,1948,1,f,62,1,RR,8,O,125,9,.,.,1
NZL_NP,10,1948,1948,1,f,63,1,RR,8,O,139,9,.,.,1
NZL_NP,10,1948,1948,1,f,64,1,RR,8,O,154,9,.,.,1
