PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
NZL_NP,10,1980,1980,1,1,21,O,4185,.,.,.,1
NZL_NP,10,1980,1980,2,1,21,O,3921,.,.,.,1
NZL_NP,10,1980,1980,3,1,21,O,4154,.,.,.,1
NZL_NP,10,1980,1980,4,1,21,O,4059,.,.,.,1
NZL_NP,10,1980,1980,5,1,21,O,4259,.,.,.,1
NZL_NP,10,1980,1980,6,1,21,O,4076,.,.,.,1
NZL_NP,10,1980,1980,7,1,21,O,4288,.,.,.,1
NZL_NP,10,1980,1980,8,1,21,O,4277,.,.,.,1
NZL_NP,10,1980,1980,9,1,21,O,4484,.,.,.,1
NZL_NP,10,1980,1980,10,1,21,O,4494,.,.,.,1
NZL_NP,10,1980,1980,11,1,21,O,4121,.,.,.,1
NZL_NP,10,1980,1980,12,1,21,O,4448,.,.,.,1
NZL_NP,10,1980,1980,TOT,1,21,O,50766,18,.,.,1
NZL_NP,10,1981,1981,1,1,21,O,4271,.,.,.,1
NZL_NP,10,1981,1981,2,1,21,O,3992,.,.,.,1
NZL_NP,10,1981,1981,3,1,21,O,4370,.,.,.,1
NZL_NP,10,1981,1981,4,1,21,O,4182,.,.,.,1
NZL_NP,10,1981,1981,5,1,21,O,4130,.,.,.,1
NZL_NP,10,1981,1981,6,1,21,O,3970,.,.,.,1
NZL_NP,10,1981,1981,7,1,21,O,4325,.,.,.,1
NZL_NP,10,1981,1981,8,1,21,O,4396,.,.,.,1
NZL_NP,10,1981,1981,9,1,21,O,4409,.,.,.,1
NZL_NP,10,1981,1981,10,1,21,O,4305,.,.,.,1
NZL_NP,10,1981,1981,11,1,21,O,3939,.,.,.,1
NZL_NP,10,1981,1981,12,1,21,O,4101,.,.,.,1
NZL_NP,10,1981,1981,TOT,1,21,O,50390,18,.,.,1
NZL_NP,10,1982,1982,1,1,21,O,4066,.,.,.,1
NZL_NP,10,1982,1982,2,1,21,O,3835,.,.,.,1
NZL_NP,10,1982,1982,3,1,21,O,4203,.,.,.,1
NZL_NP,10,1982,1982,4,1,21,O,4050,.,.,.,1
NZL_NP,10,1982,1982,5,1,21,O,4051,.,.,.,1
NZL_NP,10,1982,1982,6,1,21,O,3977,.,.,.,1
NZL_NP,10,1982,1982,7,1,21,O,4202,.,.,.,1
NZL_NP,10,1982,1982,8,1,21,O,4291,.,.,.,1
NZL_NP,10,1982,1982,9,1,21,O,4368,.,.,.,1
NZL_NP,10,1982,1982,10,1,21,O,4492,.,.,.,1
NZL_NP,10,1982,1982,11,1,21,O,4244,.,.,.,1
NZL_NP,10,1982,1982,12,1,21,O,4154,.,.,.,1
NZL_NP,10,1982,1982,TOT,1,21,O,49933,18,.,.,1
NZL_NP,10,1983,1983,1,1,21,O,4185,.,.,.,1
NZL_NP,10,1983,1983,2,1,21,O,3790,.,.,.,1
NZL_NP,10,1983,1983,3,1,21,O,4322,.,.,.,1
NZL_NP,10,1983,1983,4,1,21,O,4048,.,.,.,1
NZL_NP,10,1983,1983,5,1,21,O,4072,.,.,.,1
NZL_NP,10,1983,1983,6,1,21,O,3976,.,.,.,1
NZL_NP,10,1983,1983,7,1,21,O,4090,.,.,.,1
NZL_NP,10,1983,1983,8,1,21,O,4461,.,.,.,1
NZL_NP,10,1983,1983,9,1,21,O,4622,.,.,.,1
NZL_NP,10,1983,1983,10,1,21,O,4574,.,.,.,1
NZL_NP,10,1983,1983,11,1,21,O,4220,.,.,.,1
NZL_NP,10,1983,1983,12,1,21,O,4321,.,.,.,1
NZL_NP,10,1983,1983,TOT,1,21,O,50681,18,.,.,1
NZL_NP,10,1984,1984,1,1,21,O,4219,.,.,.,1
NZL_NP,10,1984,1984,2,1,21,O,4020,.,.,.,1
NZL_NP,10,1984,1984,3,1,21,O,4056,.,.,.,1
NZL_NP,10,1984,1984,4,1,21,O,4011,.,.,.,1
NZL_NP,10,1984,1984,5,1,21,O,4218,.,.,.,1
NZL_NP,10,1984,1984,6,1,21,O,4125,.,.,.,1
NZL_NP,10,1984,1984,7,1,21,O,4289,.,.,.,1
NZL_NP,10,1984,1984,8,1,21,O,4429,.,.,.,1
NZL_NP,10,1984,1984,9,1,21,O,4473,.,.,.,1
NZL_NP,10,1984,1984,10,1,21,O,4779,.,.,.,1
NZL_NP,10,1984,1984,11,1,21,O,4403,.,.,.,1
NZL_NP,10,1984,1984,12,1,21,O,4219,.,.,.,1
NZL_NP,10,1984,1984,TOT,1,21,O,51241,18,.,.,1
NZL_NP,10,1985,1985,1,1,21,O,4185,.,.,.,1
NZL_NP,10,1985,1985,2,1,21,O,3992,.,.,.,1
NZL_NP,10,1985,1985,3,1,21,O,4394,.,.,.,1
NZL_NP,10,1985,1985,4,1,21,O,4159,.,.,.,1
NZL_NP,10,1985,1985,5,1,21,O,4366,.,.,.,1
NZL_NP,10,1985,1985,6,1,21,O,4086,.,.,.,1
NZL_NP,10,1985,1985,7,1,21,O,4464,.,.,.,1
NZL_NP,10,1985,1985,8,1,21,O,4543,.,.,.,1
NZL_NP,10,1985,1985,9,1,21,O,4489,.,.,.,1
NZL_NP,10,1985,1985,10,1,21,O,4656,.,.,.,1
NZL_NP,10,1985,1985,11,1,21,O,4397,.,.,.,1
NZL_NP,10,1985,1985,12,1,21,O,4447,.,.,.,1
NZL_NP,10,1985,1985,TOT,1,21,O,52178,18,.,.,1
NZL_NP,10,1986,1986,1,1,21,O,4279,.,.,.,1
NZL_NP,10,1986,1986,2,1,21,O,3962,.,.,.,1
NZL_NP,10,1986,1986,3,1,21,O,4340,.,.,.,1
NZL_NP,10,1986,1986,4,1,21,O,4235,.,.,.,1
NZL_NP,10,1986,1986,5,1,21,O,4425,.,.,.,1
NZL_NP,10,1986,1986,6,1,21,O,4362,.,.,.,1
NZL_NP,10,1986,1986,7,1,21,O,4548,.,.,.,1
NZL_NP,10,1986,1986,8,1,21,O,4610,.,.,.,1
NZL_NP,10,1986,1986,9,1,21,O,4705,.,.,.,1
NZL_NP,10,1986,1986,10,1,21,O,4702,.,.,.,1
NZL_NP,10,1986,1986,11,1,21,O,4440,.,.,.,1
NZL_NP,10,1986,1986,12,1,21,O,4568,.,.,.,1
NZL_NP,10,1986,1986,TOT,1,21,O,53176,18,.,.,1
NZL_NP,10,1987,1987,1,1,21,O,4451,.,.,.,1
NZL_NP,10,1987,1987,2,1,21,O,4128,.,.,.,1
NZL_NP,10,1987,1987,3,1,21,O,4407,.,.,.,1
NZL_NP,10,1987,1987,4,1,21,O,4416,.,.,.,1
NZL_NP,10,1987,1987,5,1,21,O,4582,.,.,.,1
NZL_NP,10,1987,1987,6,1,21,O,4356,.,.,.,1
NZL_NP,10,1987,1987,7,1,21,O,4676,.,.,.,1
NZL_NP,10,1987,1987,8,1,21,O,4888,.,.,.,1
NZL_NP,10,1987,1987,9,1,21,O,5040,.,.,.,1
NZL_NP,10,1987,1987,10,1,21,O,5081,.,.,.,1
NZL_NP,10,1987,1987,11,1,21,O,4670,.,.,.,1
NZL_NP,10,1987,1987,12,1,21,O,4906,.,.,.,1
NZL_NP,10,1987,1987,TOT,1,21,O,55601,18,.,.,1
NZL_NP,10,1988,1988,1,1,21,O,4675,.,.,.,1
NZL_NP,10,1988,1988,2,1,21,O,4471,.,.,.,1
NZL_NP,10,1988,1988,3,1,21,O,4822,.,.,.,1
NZL_NP,10,1988,1988,4,1,21,O,4443,.,.,.,1
NZL_NP,10,1988,1988,5,1,21,O,4764,.,.,.,1
NZL_NP,10,1988,1988,6,1,21,O,4532,.,.,.,1
NZL_NP,10,1988,1988,7,1,21,O,4764,.,.,.,1
NZL_NP,10,1988,1988,8,1,21,O,5068,.,.,.,1
NZL_NP,10,1988,1988,9,1,21,O,5249,.,.,.,1
NZL_NP,10,1988,1988,10,1,21,O,5223,.,.,.,1
NZL_NP,10,1988,1988,11,1,21,O,4693,.,.,.,1
NZL_NP,10,1988,1988,12,1,21,O,4782,.,.,.,1
NZL_NP,10,1988,1988,TOT,1,21,O,57486,18,.,.,1
NZL_NP,10,1989,1989,1,1,21,O,4855,.,.,.,1
NZL_NP,10,1989,1989,2,1,21,O,4359,.,.,.,1
NZL_NP,10,1989,1989,3,1,21,O,4768,.,.,.,1
NZL_NP,10,1989,1989,4,1,21,O,4380,.,.,.,1
NZL_NP,10,1989,1989,5,1,21,O,4848,.,.,.,1
NZL_NP,10,1989,1989,6,1,21,O,4649,.,.,.,1
NZL_NP,10,1989,1989,7,1,21,O,4872,.,.,.,1
NZL_NP,10,1989,1989,8,1,21,O,5294,.,.,.,1
NZL_NP,10,1989,1989,9,1,21,O,5241,.,.,.,1
NZL_NP,10,1989,1989,10,1,21,O,5297,.,.,.,1
NZL_NP,10,1989,1989,11,1,21,O,4960,.,.,.,1
NZL_NP,10,1989,1989,12,1,21,O,5057,.,.,.,1
NZL_NP,10,1989,1989,TOT,1,21,O,58580,18,.,.,1
NZL_NP,10,1990,1990,1,1,21,O,4908,.,.,.,1
NZL_NP,10,1990,1990,2,1,21,O,4413,.,.,.,1
NZL_NP,10,1990,1990,3,1,21,O,5006,.,.,.,1
NZL_NP,10,1990,1990,4,1,21,O,4737,.,.,.,1
NZL_NP,10,1990,1990,5,1,21,O,4958,.,.,.,1
NZL_NP,10,1990,1990,6,1,21,O,4715,.,.,.,1
NZL_NP,10,1990,1990,7,1,21,O,4972,.,.,.,1
NZL_NP,10,1990,1990,8,1,21,O,5345,.,.,.,1
NZL_NP,10,1990,1990,9,1,21,O,5577,.,.,.,1
NZL_NP,10,1990,1990,10,1,21,O,5513,.,.,.,1
NZL_NP,10,1990,1990,11,1,21,O,5063,.,.,.,1
NZL_NP,10,1990,1990,12,1,21,O,5042,.,.,.,1
NZL_NP,10,1990,1990,TOT,1,21,O,60249,18,.,.,1
NZL_NP,20,1991,1991,1,1,21,O,5169,.,.,.,1
NZL_NP,20,1991,1991,2,1,21,O,4676,.,.,.,1
NZL_NP,20,1991,1991,3,1,21,O,5026,.,.,.,1
NZL_NP,20,1991,1991,4,1,21,O,4846,.,.,.,1
NZL_NP,20,1991,1991,5,1,21,O,4973,.,.,.,1
NZL_NP,20,1991,1991,6,1,21,O,4900,.,.,.,1
NZL_NP,20,1991,1991,7,1,21,O,5165,.,.,.,1
NZL_NP,20,1991,1991,8,1,21,O,5242,.,.,.,1
NZL_NP,20,1991,1991,9,1,21,O,5334,.,.,.,1
NZL_NP,20,1991,1991,10,1,21,O,5419,.,.,.,1
NZL_NP,20,1991,1991,11,1,21,O,4973,.,.,.,1
NZL_NP,20,1991,1991,12,1,21,O,5115,.,.,.,1
NZL_NP,20,1991,1991,TOT,1,21,O,60838,18,.,.,1
NZL_NP,20,1992,1992,1,1,21,O,4930,.,.,.,1
NZL_NP,20,1992,1992,2,1,21,O,4839,.,.,.,1
NZL_NP,20,1992,1992,3,1,21,O,5084,.,.,.,1
NZL_NP,20,1992,1992,4,1,21,O,4620,.,.,.,1
NZL_NP,20,1992,1992,5,1,21,O,4605,.,.,.,1
NZL_NP,20,1992,1992,6,1,21,O,4511,.,.,.,1
NZL_NP,20,1992,1992,7,1,21,O,4919,.,.,.,1
NZL_NP,20,1992,1992,8,1,21,O,5080,.,.,.,1
NZL_NP,20,1992,1992,9,1,21,O,5187,.,.,.,1
NZL_NP,20,1992,1992,10,1,21,O,5170,.,.,.,1
NZL_NP,20,1992,1992,11,1,21,O,4817,.,.,.,1
NZL_NP,20,1992,1992,12,1,21,O,4956,.,.,.,1
NZL_NP,20,1992,1992,TOT,1,21,O,58718,18,.,.,1
NZL_NP,20,1993,1993,1,1,21,O,4987,.,.,.,1
NZL_NP,20,1993,1993,2,1,21,O,4475,.,.,.,1
NZL_NP,20,1993,1993,3,1,21,O,4820,.,.,.,1
NZL_NP,20,1993,1993,4,1,21,O,4677,.,.,.,1
NZL_NP,20,1993,1993,5,1,21,O,4827,.,.,.,1
NZL_NP,20,1993,1993,6,1,21,O,4818,.,.,.,1
NZL_NP,20,1993,1993,7,1,21,O,4863,.,.,.,1
NZL_NP,20,1993,1993,8,1,21,O,5155,.,.,.,1
