PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
CAN,1949,83,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,84,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,85,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,86,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,87,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,88,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,89,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,90,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,91,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,92,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,93,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,94,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,95,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,96,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,97,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,98,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,99,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,100,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,101,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,102,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,103,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,104,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,105,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,106,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,107,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,108,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,109,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,110,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,111,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,112,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,113,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,114,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,115,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,116,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,117,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,118,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,119,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,120,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,121,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,122,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,123,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,124,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,125,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,126,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,127,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,128,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,129,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,130,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,131,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,132,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,133,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,134,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,135,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,136,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,137,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,138,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,139,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,140,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,141,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,142,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,143,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,144,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,145,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,146,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,147,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,148,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,149,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,150,2,1,f,2,O,Vx,1.021,.,.,.,1
CAN,1949,.,2,1,m,2,O,Rb,1.034352,.,.,.,1
CAN,1949,.,2,1,f,2,O,Rb,1.035081,.,.,.,1
CAN,1949,0,2,1,m,2,O,Vx,1.0316,.,.,.,1
CAN,1949,1,2,1,m,2,O,Vx,1.0317,.,.,.,1
CAN,1949,2,2,1,m,2,O,Vx,1.0319,.,.,.,1
CAN,1949,3,2,1,m,2,O,Vx,1.032,.,.,.,1
CAN,1949,4,2,1,m,2,O,Vx,1.0321,.,.,.,1
CAN,1949,5,2,1,m,2,O,Vx,1.0321,.,.,.,1
CAN,1949,6,2,1,m,2,O,Vx,1.0322,.,.,.,1
CAN,1949,7,2,1,m,2,O,Vx,1.0322,.,.,.,1
CAN,1949,8,2,1,m,2,O,Vx,1.0322,.,.,.,1
CAN,1949,9,2,1,m,2,O,Vx,1.0322,.,.,.,1
CAN,1949,10,2,1,m,2,O,Vx,1.0321,.,.,.,1
CAN,1949,11,2,1,m,2,O,Vx,1.032,.,.,.,1
CAN,1949,12,2,1,m,2,O,Vx,1.0319,.,.,.,1
CAN,1949,13,2,1,m,2,O,Vx,1.0319,.,.,.,1
CAN,1949,14,2,1,m,2,O,Vx,1.0319,.,.,.,1
CAN,1949,15,2,1,m,2,O,Vx,1.0318,.,.,.,1
CAN,1949,16,2,1,m,2,O,Vx,1.0318,.,.,.,1
CAN,1949,17,2,1,m,2,O,Vx,1.0315,.,.,.,1
CAN,1949,18,2,1,m,2,O,Vx,1.031,.,.,.,1
CAN,1949,19,2,1,m,2,O,Vx,1.0303,.,.,.,1
CAN,1949,20,2,1,m,2,O,Vx,1.0297,.,.,.,1
CAN,1949,21,2,1,m,2,O,Vx,1.029,.,.,.,1
CAN,1949,22,2,1,m,2,O,Vx,1.0284,.,.,.,1
CAN,1949,23,2,1,m,2,O,Vx,1.0279,.,.,.,1
CAN,1949,24,2,1,m,2,O,Vx,1.0274,.,.,.,1
CAN,1949,25,2,1,m,2,O,Vx,1.0269,.,.,.,1
CAN,1949,26,2,1,m,2,O,Vx,1.0264,.,.,.,1
CAN,1949,27,2,1,m,2,O,Vx,1.026,.,.,.,1
CAN,1949,28,2,1,m,2,O,Vx,1.0258,.,.,.,1
CAN,1949,29,2,1,m,2,O,Vx,1.0257,.,.,.,1
CAN,1949,30,2,1,m,2,O,Vx,1.0256,.,.,.,1
CAN,1949,31,2,1,m,2,O,Vx,1.0256,.,.,.,1
CAN,1949,32,2,1,m,2,O,Vx,1.0255,.,.,.,1
CAN,1949,33,2,1,m,2,O,Vx,1.0252,.,.,.,1
CAN,1949,34,2,1,m,2,O,Vx,1.0249,.,.,.,1
CAN,1949,35,2,1,m,2,O,Vx,1.0246,.,.,.,1
CAN,1949,36,2,1,m,2,O,Vx,1.0243,.,.,.,1
CAN,1949,37,2,1,m,2,O,Vx,1.024,.,.,.,1
CAN,1949,38,2,1,m,2,O,Vx,1.0235,.,.,.,1
CAN,1949,39,2,1,m,2,O,Vx,1.023,.,.,.,1
CAN,1949,40,2,1,m,2,O,Vx,1.0224,.,.,.,1
CAN,1949,41,2,1,m,2,O,Vx,1.0219,.,.,.,1
CAN,1949,42,2,1,m,2,O,Vx,1.0214,.,.,.,1
CAN,1949,43,2,1,m,2,O,Vx,1.021,.,.,.,1
CAN,1949,44,2,1,m,2,O,Vx,1.0208,.,.,.,1
CAN,1949,45,2,1,m,2,O,Vx,1.0205,.,.,.,1
CAN,1949,46,2,1,m,2,O,Vx,1.0203,.,.,.,1
CAN,1949,47,2,1,m,2,O,Vx,1.0201,.,.,.,1
CAN,1949,48,2,1,m,2,O,Vx,1.0201,.,.,.,1
CAN,1949,49,2,1,m,2,O,Vx,1.0201,.,.,.,1
CAN,1949,50,2,1,m,2,O,Vx,1.0202,.,.,.,1
CAN,1949,51,2,1,m,2,O,Vx,1.0203,.,.,.,1
CAN,1949,52,2,1,m,2,O,Vx,1.0203,.,.,.,1
CAN,1949,53,2,1,m,2,O,Vx,1.0203,.,.,.,1
CAN,1949,54,2,1,m,2,O,Vx,1.0201,.,.,.,1
CAN,1949,55,2,1,m,2,O,Vx,1.02,.,.,.,1
CAN,1949,56,2,1,m,2,O,Vx,1.0198,.,.,.,1
CAN,1949,57,2,1,m,2,O,Vx,1.0198,.,.,.,1
CAN,1949,58,2,1,m,2,O,Vx,1.0198,.,.,.,1
CAN,1949,59,2,1,m,2,O,Vx,1.02,.,.,.,1
CAN,1949,60,2,1,m,2,O,Vx,1.0201,.,.,.,1
CAN,1949,61,2,1,m,2,O,Vx,1.0203,.,.,.,1
CAN,1949,62,2,1,m,2,O,Vx,1.0204,.,.,.,1
CAN,1949,63,2,1,m,2,O,Vx,1.0206,.,.,.,1
CAN,1949,64,2,1,m,2,O,Vx,1.0207,.,.,.,1
CAN,1949,65,2,1,m,2,O,Vx,1.0208,.,.,.,1
CAN,1949,66,2,1,m,2,O,Vx,1.0209,.,.,.,1
CAN,1949,67,2,1,m,2,O,Vx,1.0211,.,.,.,1
CAN,1949,68,2,1,m,2,O,Vx,1.0214,.,.,.,1
CAN,1949,69,2,1,m,2,O,Vx,1.0217,.,.,.,1
CAN,1949,70,2,1,m,2,O,Vx,1.0221,.,.,.,1
CAN,1949,71,2,1,m,2,O,Vx,1.0225,.,.,.,1
CAN,1949,72,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,73,2,1,m,2,O,Vx,1.023,.,.,.,1
CAN,1949,74,2,1,m,2,O,Vx,1.0229,.,.,.,1
CAN,1949,75,2,1,m,2,O,Vx,1.0229,.,.,.,1
CAN,1949,76,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,77,2,1,m,2,O,Vx,1.0227,.,.,.,1
CAN,1949,78,2,1,m,2,O,Vx,1.0227,.,.,.,1
CAN,1949,79,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,80,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,81,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,82,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,83,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,84,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,85,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,86,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,87,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,88,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,89,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,90,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,91,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,92,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,93,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,94,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,95,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,96,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,97,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,98,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,99,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,100,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,101,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,102,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,103,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,104,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,105,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,106,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,107,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,108,2,1,m,2,O,Vx,1.0228,.,.,.,1
CAN,1949,109,2,1,m,2,O,Vx,1.0228,.,.,.,1
