PopName,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
LVA,01,m,1950,1950,1,O,17090,1,.,.,0
LVA,01,m,1951,1951,1,O,16742,1,.,.,0
LVA,01,m,1952,1952,1,O,16493,1,.,.,0
LVA,01,m,1953,1953,1,O,16064,1,.,.,0
LVA,01,m,1954,1954,1,O,17094,1,.,.,0
LVA,01,m,1955,1955,1,O,16808,1,.,.,0
LVA,01,m,1956,1956,1,O,16560,1,.,.,0
LVA,01,m,1957,1957,1,O,17496,1,.,.,0
LVA,01,m,1958,1958,1,O,18180,1,.,.,0
LVA,01,m,1959,1959,1,O,17909,1,.,.,1
LVA,01,m,1960,1960,1,O,18115,1,.,.,1
LVA,01,m,1961,1961,1,O,18506,1,.,.,1
LVA,01,m,1962,1962,1,O,18418,1,.,.,1
LVA,01,m,1963,1963,1,O,17357,1,.,.,1
LVA,01,m,1964,1964,1,O,17000,1,.,.,1
LVA,01,m,1965,1965,1,O,16132,1,.,.,1
LVA,01,m,1966,1966,1,O,16284,1,.,.,1
LVA,01,m,1967,1967,1,O,16619,1,.,.,1
LVA,01,m,1968,1968,1,O,16866,1,.,.,1
LVA,01,m,1969,1969,1,O,16893,1,.,.,1
LVA,01,m,1970,1970,1,O,17604,1,.,.,1
LVA,01,m,1971,1971,1,O,17896,1,.,.,1
LVA,01,m,1972,1972,1,O,18168,1,.,.,1
LVA,01,m,1973,1973,1,O,17390,1,.,.,1
LVA,01,m,1974,1974,1,O,18050,1,.,.,1
LVA,01,m,1975,1975,1,O,17899,1,.,.,1
LVA,01,m,1976,1976,1,O,17905,1,.,.,1
LVA,01,m,1977,1977,1,O,17565,1,.,.,1
LVA,01,m,1978,1978,1,O,17529,1,.,.,1
LVA,01,m,1979,1979,1,O,17867,1,.,.,1
LVA,01,m,1980,1980,1,O,18227,1,.,.,1
LVA,01,m,1981,1981,1,O,18453,1,.,.,1
LVA,01,m,1982,1982,1,O,19273,1,.,.,1
LVA,01,m,1983,1983,1,O,20802,1,.,.,1
LVA,01,m,1984,1984,1,O,20832,1,.,.,1
LVA,01,m,1985,1985,1,O,20442,1,.,.,1
LVA,01,m,1986,1986,1,O,21415,1,.,.,1
LVA,01,m,1987,1987,1,O,21607,1,.,.,1
LVA,01,m,1988,1988,1,O,21297,1,.,.,1
LVA,01,m,1989,1989,1,O,20064,1,.,.,1
LVA,01,m,1990,1990,1,O,19336,1,.,.,1
LVA,01,m,1991,1991,1,O,17721,2,.,.,1
LVA,01,m,1992,1992,1,O,16193,2,.,.,1
LVA,01,m,1993,1993,1,O,13604,2,.,.,1
LVA,01,m,1994,1994,1,O,12438,2,.,.,1
LVA,01,m,1995,1995,1,O,11225,2,.,.,1
LVA,01,m,1996,1996,1,O,10273,2,.,.,1
LVA,01,m,1997,1997,1,O,9766,2,.,.,1
LVA,01,m,1998,1998,1,O,9444,2,.,.,1
LVA,01,m,1999,1999,1,O,9950,2,.,.,1
LVA,01,m,2000,2000,14,O,10384,2,9,.,1
LVA,01,m,2001,2001,14,O,10017,2,9,.,1
LVA,01,m,2002,2002,14,O,10313,2,9,.,1
LVA,01,m,2003,2003,14,O,10927,2,9,.,1
LVA,01,m,2004,2004,14,O,10595,2,9,.,1
LVA,01,m,2005,2005,14,O,11182,2,9,.,1
LVA,01,f,1950,1950,1,O,16047,1,.,.,0
LVA,01,f,1951,1951,1,O,16022,1,.,.,0
LVA,01,f,1952,1952,1,O,15785,1,.,.,0
LVA,01,f,1953,1953,1,O,14922,1,.,.,0
LVA,01,f,1954,1954,1,O,16108,1,.,.,0
LVA,01,f,1955,1955,1,O,16160,1,.,.,0
LVA,01,f,1956,1956,1,O,16030,1,.,.,0
LVA,01,f,1957,1957,1,O,16218,1,.,.,0
LVA,01,f,1958,1958,1,O,16888,1,.,.,0
LVA,01,f,1959,1959,1,O,17119,1,.,.,1
LVA,01,f,1960,1960,1,O,17353,1,.,.,1
LVA,01,f,1961,1961,1,O,17487,1,.,.,1
LVA,01,f,1962,1962,1,O,16643,1,.,.,1
LVA,01,f,1963,1963,1,O,16486,1,.,.,1
LVA,01,f,1964,1964,1,O,16053,1,.,.,1
LVA,01,f,1965,1965,1,O,15080,1,.,.,1
LVA,01,f,1966,1966,1,O,15690,1,.,.,1
LVA,01,f,1967,1967,1,O,15613,1,.,.,1
LVA,01,f,1968,1968,1,O,15827,1,.,.,1
LVA,01,f,1969,1969,1,O,16022,1,.,.,1
LVA,01,f,1970,1970,1,O,16729,1,.,.,1
LVA,01,f,1971,1971,1,O,17343,1,.,.,1
LVA,01,f,1972,1972,1,O,16839,1,.,.,1
LVA,01,f,1973,1973,1,O,16618,1,.,.,1
LVA,01,f,1974,1974,1,O,16870,1,.,.,1
LVA,01,f,1975,1975,1,O,16911,1,.,.,1
LVA,01,f,1976,1976,1,O,16739,1,.,.,1
LVA,01,f,1977,1977,1,O,16675,1,.,.,1
LVA,01,f,1978,1978,1,O,16729,1,.,.,1
LVA,01,f,1979,1979,1,O,16816,1,.,.,1
LVA,01,f,1980,1980,1,O,17307,1,.,.,1
LVA,01,f,1981,1981,1,O,17279,1,.,.,1
LVA,01,f,1982,1982,1,O,18204,1,.,.,1
LVA,01,f,1983,1983,1,O,19770,1,.,.,1
LVA,01,f,1984,1984,1,O,20015,1,.,.,1
LVA,01,f,1985,1985,1,O,19309,1,.,.,1
LVA,01,f,1986,1986,1,O,20545,1,.,.,1
LVA,01,f,1987,1987,1,O,20528,1,.,.,1
LVA,01,f,1988,1988,1,O,19978,1,.,.,1
LVA,01,f,1989,1989,1,O,18858,1,.,.,1
LVA,01,f,1990,1990,1,O,18582,1,.,.,1
LVA,01,f,1991,1991,1,O,16912,2,.,.,1
LVA,01,f,1992,1992,1,O,15376,2,.,.,1
LVA,01,f,1993,1993,1,O,13155,2,.,.,1
LVA,01,f,1994,1994,1,O,11818,2,.,.,1
LVA,01,f,1995,1995,1,O,10370,2,.,.,1
LVA,01,f,1996,1996,1,O,9509,2,.,.,1
LVA,01,f,1997,1997,1,O,9064,2,.,.,1
LVA,01,f,1998,1998,1,O,8966,2,.,.,1
LVA,01,f,1999,1999,1,O,9446,2,.,.,1
LVA,01,f,2000,2000,14,O,9918,2,9,.,1
LVA,01,f,2001,2001,14,O,9709,2,9,.,1
LVA,01,f,2002,2002,14,O,9814,2,9,.,1
LVA,01,f,2003,2003,14,O,10224,2,9,.,1
LVA,01,f,2004,2004,14,O,9956,2,9,.,1
LVA,01,f,2005,2005,14,O,10697,2,9,.,1
LVA,01,m,2006,2006,14,O,11642,2,9,.,1
LVA,01,f,2006,2006,14,O,11229,2,9,.,1
LVA,01,m,2007,2007,14,O,12195,2,9,.,1
LVA,01,f,2007,2007,14,O,11763,2,9,.,1
LVA,01,m,2008,2008,14,O,12442,2,9,.,1
LVA,01,f,2008,2008,14,O,11955,2,9,.,1
LVA,01,m,2009,2009,14,O,11202,2,9,.,1
LVA,01,f,2009,2009,14,O,10842,2,9,.,1
LVA,01,m,2010,2010,14,O,10246,2,9,.,1
LVA,01,f,2010,2010,14,O,9535,2,9,.,1
LVA,01,m,2011,2011,14,O,9649,2,9,.,1
LVA,01,f,2011,2011,14,O,9176,2,9,.,1
LVA,01,m,2012,2012,15,O,10257,2,9,.,1
LVA,01,f,2012,2012,15,O,9640,2,9,.,1
LVA,01,m,2013,2013,15,O,10458,2,9,.,1
LVA,01,f,2013,2013,15,O,10138,2,9,.,1
LVA,01,m,2014,2014,21,O,11230,2,9,.,1
LVA,01,f,2014,2014,21,O,10516,2,9,.,1
LVA,01,m,2015,2015,26,O,11442,2,9,.,1
LVA,01,f,2015,2015,26,O,10537,2,9,.,1
LVA,01,m,2016,2016,26,O,11385,2,9,.,1
LVA,01,f,2016,2016,26,O,10583,2,9,.,1
LVA,01,m,2017,2017,26,O,10797,2,9,.,1
LVA,01,f,2017,2017,26,O,10031,2,9,.,1
LVA,01,m,2018,2018,33,O,9995,2,9,.,1
LVA,01,f,2018,2018,33,O,9319,2,9,.,1
LVA,01,m,2019,2019,33,O,9629,2,9,.,1
LVA,01,f,2019,2019,33,O,9157,2,9,.,1
