PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
LVA,01,1948,1948,1,2812,O,.,.,.,16,0
LVA,01,1948,1948,2,2686,O,.,.,.,16,0
LVA,01,1948,1948,3,3089,O,.,.,.,16,0
LVA,01,1948,1948,4,2842,O,.,.,.,16,0
LVA,01,1948,1948,5,2822,O,.,.,.,16,0
LVA,01,1948,1948,6,2979,O,.,.,.,16,0
LVA,01,1948,1948,7,3128,O,.,.,.,16,0
LVA,01,1948,1948,8,3208,O,.,.,.,16,0
LVA,01,1948,1948,9,2973,O,.,.,.,16,0
LVA,01,1948,1948,10,3068,O,.,.,.,16,0
LVA,01,1948,1948,11,3032,O,.,.,.,16,0
LVA,01,1948,1948,12,3104,O,.,.,.,16,0
LVA,01,1948,1948,UNK,0,O,.,.,.,16,0
LVA,01,1948,1948,TOT,35743,O,13,.,.,16,0
LVA,01,1949,1949,1,3290,O,.,.,.,16,0
LVA,01,1949,1949,2,3123,O,.,.,.,16,0
LVA,01,1949,1949,3,3555,O,.,.,.,16,0
LVA,01,1949,1949,4,3267,O,.,.,.,16,0
LVA,01,1949,1949,5,3237,O,.,.,.,16,0
LVA,01,1949,1949,6,3060,O,.,.,.,16,0
LVA,01,1949,1949,7,2985,O,.,.,.,16,0
LVA,01,1949,1949,8,2963,O,.,.,.,16,0
LVA,01,1949,1949,9,2702,O,.,.,.,16,0
LVA,01,1949,1949,10,2761,O,.,.,.,16,0
LVA,01,1949,1949,11,2696,O,.,.,.,16,0
LVA,01,1949,1949,12,2816,O,.,.,.,16,0
LVA,01,1949,1949,UNK,0,O,.,.,.,16,0
LVA,01,1949,1949,TOT,36455,O,13,.,.,16,0
LVA,01,1950,1950,1,2478,O,.,.,.,16,0
LVA,01,1950,1950,2,2828,O,.,.,.,16,0
LVA,01,1950,1950,3,3163,O,.,.,.,16,0
LVA,01,1950,1950,4,2903,O,.,.,.,16,0
LVA,01,1950,1950,5,3108,O,.,.,.,16,0
LVA,01,1950,1950,6,3033,O,.,.,.,16,0
LVA,01,1950,1950,7,2862,O,.,.,.,16,0
LVA,01,1950,1950,8,2942,O,.,.,.,16,0
LVA,01,1950,1950,9,2610,O,.,.,.,16,0
LVA,01,1950,1950,10,2534,O,.,.,.,16,0
LVA,01,1950,1950,11,2505,O,.,.,.,16,0
LVA,01,1950,1950,12,2569,O,.,.,.,16,0
LVA,01,1950,1950,UNK,0,O,.,.,.,16,0
LVA,01,1950,1950,TOT,33535,O,13,.,.,16,0
LVA,01,1951,1951,1,2943,O,.,.,.,16,0
LVA,01,1951,1951,2,2691,O,.,.,.,16,0
LVA,01,1951,1951,3,2920,O,.,.,.,16,0
LVA,01,1951,1951,4,2907,O,.,.,.,16,0
LVA,01,1951,1951,5,2989,O,.,.,.,16,0
LVA,01,1951,1951,6,2778,O,.,.,.,16,0
LVA,01,1951,1951,7,2879,O,.,.,.,16,0
