Portugal, Exposure to risk (period 1x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959       97              1927.63          432.73         2360.36
1950-1959       98              1229.19          263.43         1492.62
1950-1959       99               752.87          144.62          897.48
1950-1959      100               472.86           83.89          556.75
1950-1959      101               299.36           58.89          358.26
1950-1959      102               209.98           46.43          256.40
1950-1959      103               144.37           32.01          176.38
1950-1959      104               103.98           21.57          125.55
1950-1959      105                72.50           11.48           83.98
1950-1959      106                52.68            5.23           57.90
1950-1959      107                43.22            4.24           47.46
1950-1959      108                31.35            3.47           34.83
1950-1959      109                19.95            2.20           22.15
1950-1959      110+               48.59            3.70           52.29
1960-1969        0            951071.29      1007600.98      1958672.28
1960-1969        1            910490.34       956381.50      1866871.84
1960-1969        2            893945.97       936807.43      1830753.40
1960-1969        3            880501.83       920902.93      1801404.75
1960-1969        4            867122.27       905572.32      1772694.59
1960-1969        5            853963.35       890519.83      1744483.18
1960-1969        6            843822.07       877949.47      1721771.53
1960-1969        7            835250.10       866328.10      1701578.20
1960-1969        8            826700.93       854539.55      1681240.48
1960-1969        9            820206.14       843954.76      1664160.91
1960-1969       10            814599.05       832920.04      1647519.09
1960-1969       11            812039.26       824680.20      1636719.46
1960-1969       12            807415.70       813662.48      1621078.18
1960-1969       13            799910.09       798657.31      1598567.40
1960-1969       14            794466.24       785854.41      1580320.64
1960-1969       15            787114.21       770760.18      1557874.38
1960-1969       16            775861.00       752143.59      1528004.59
1960-1969       17            759390.81       729780.22      1489171.03
1960-1969       18            737679.40       702586.88      1440266.28
1960-1969       19            717792.87       676436.65      1394229.51
1960-1969       20            701406.18       652442.04      1353848.22
1960-1969       21            688028.54       633128.74      1321157.28
1960-1969       22            675345.37       619087.78      1294433.14
1960-1969       23            669363.34       610788.67      1280152.01
1960-1969       24            662496.29       601607.86      1264104.15
1960-1969       25            655532.72       594475.48      1250008.20
1960-1969       26            651882.63       590645.90      1242528.53
1960-1969       27            650137.35       589601.80      1239739.15
1960-1969       28            651013.13       592904.47      1243917.60
1960-1969       29            650724.01       593802.95      1244526.96
1960-1969       30            648733.42       592966.49      1241699.91
1960-1969       31            646521.41       590966.72      1237488.12
1960-1969       32            643835.88       587718.11      1231554.00
1960-1969       33            640595.32       584985.56      1225580.88
1960-1969       34            634834.92       580460.17      1215295.09
1960-1969       35            630719.53       576680.83      1207400.36
1960-1969       36            626821.77       573306.49      1200128.26
1960-1969       37            618846.31       566790.84      1185637.15
