France, Total Population, Exposure to risk (period 1x10), 	Last modified: 29 Aug 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1850-1859       19           3062036.00      3197704.16      6259740.16
1850-1859       20           3031237.85      3160327.29      6191565.13
1850-1859       21           2991995.22      3114417.67      6106412.89
1850-1859       22           2947071.43      3056236.29      6003307.71
1850-1859       23           2905849.73      2997844.43      5903694.17
1850-1859       24           2872640.26      2948296.05      5820936.31
1850-1859       25           2839196.26      2901709.82      5740906.08
1850-1859       26           2802545.21      2859560.15      5662105.37
1850-1859       27           2763658.17      2817305.51      5580963.69
1850-1859       28           2728381.97      2780348.43      5508730.40
1850-1859       29           2697511.16      2749502.89      5447014.05
1850-1859       30           2666309.60      2719898.78      5386208.37
1850-1859       31           2634351.61      2688569.90      5322921.51
1850-1859       32           2598388.91      2653199.00      5251587.91
1850-1859       33           2563751.90      2619223.91      5182975.81
1850-1859       34           2534900.15      2593406.46      5128306.61
1850-1859       35           2496534.63      2559803.91      5056338.54
1850-1859       36           2459263.63      2525960.58      4985224.21
1850-1859       37           2419960.36      2490263.44      4910223.81
1850-1859       38           2381061.64      2455046.48      4836108.12
1850-1859       39           2344745.93      2422457.71      4767203.64
1850-1859       40           2306894.51      2388533.07      4695427.58
1850-1859       41           2263082.97      2343122.83      4606205.80
1850-1859       42           2216881.92      2292042.24      4508924.15
1850-1859       43           2172093.02      2239184.09      4411277.11
1850-1859       44           2128773.73      2185747.83      4314521.56
1850-1859       45           2096246.29      2143642.29      4239888.59
1850-1859       46           2062321.64      2101110.63      4163432.26
1850-1859       47           2029517.57      2061591.85      4091109.41
1850-1859       48           1994065.82      2021356.93      4015422.75
1850-1859       49           1961956.32      1983144.95      3945101.27
1850-1859       50           1937639.54      1950500.69      3888140.23
1850-1859       51           1908856.93      1914501.51      3823358.44
1850-1859       52           1877700.58      1877367.37      3755067.95
1850-1859       53           1840645.52      1835334.82      3675980.33
1850-1859       54           1812514.12      1790518.59      3603032.71
1850-1859       55           1794024.74      1743130.48      3537155.22
1850-1859       56           1754336.05      1679027.33      3433363.39
1850-1859       57           1709119.95      1609960.10      3319080.05
1850-1859       58           1660381.13      1538169.08      3198550.21
1850-1859       59           1609514.57      1463676.88      3073191.45
1850-1859       60           1556435.51      1386029.71      2942465.21
1850-1859       61           1494665.23      1306173.51      2800838.75
1850-1859       62           1433797.44      1227804.01      2661601.45
1850-1859       63           1376017.29      1153361.21      2529378.50
1850-1859       64           1308932.61      1082126.33      2391058.94
1850-1859       65           1234065.54      1014682.84      2248748.38
1850-1859       66           1167962.32       959052.20      2127014.52
1850-1859       67           1106155.65       907516.36      2013672.01
1850-1859       68           1046473.42       858015.79      1904489.21
1850-1859       69            982570.73       808867.72      1791438.45
1850-1859       70            913356.88       759009.37      1672366.25
1850-1859       71            843977.67       707644.72      1551622.39
1850-1859       72            773210.10       653778.60      1426988.69
1850-1859       73            701971.54       598030.66      1300002.20
1850-1859       74            634760.46       541263.44      1176023.90
1850-1859       75            572592.15       484512.94      1057105.09
1850-1859       76            510097.25       429378.08       939475.32
1850-1859       77            451129.71       376321.89       827451.60
1850-1859       78            396195.54       326256.02       722451.56
1850-1859       79            345737.85       279588.35       625326.19
1850-1859       80            289563.90       221948.73       511512.62
1850-1859       81            244107.57       182952.48       427060.06
1850-1859       82            202103.03       148732.00       350835.02
1850-1859       83            164060.09       119143.95       283204.04
1850-1859       84            130560.93        94020.57       224581.51
1850-1859       85            102071.62        73108.06       175179.68
1850-1859       86             78817.07        56217.88       135034.95
1850-1859       87             60208.84        42734.79       102943.64
1850-1859       88             45598.24        32129.98        77728.22
1850-1859       89             34298.57        23909.09        58207.66
1850-1859       90             25569.54        17578.30        43147.83
1850-1859       91             18932.70        12826.93        31759.62
1850-1859       92             13937.92         9327.42        23265.34
1850-1859       93             10230.57         6809.57        17040.14
1850-1859       94              7475.34         4997.67        12473.01
1850-1859       95              5362.54         3623.06         8985.59
1850-1859       96              3732.62         2555.71         6288.33
1850-1859       97              2492.88         1725.88         4218.77
1850-1859       98              1589.21         1097.95         2687.16
1850-1859       99               950.80          640.84         1591.64
1850-1859      100               547.87          362.85          910.72
1850-1859      101               340.43          227.32          567.75
1850-1859      102               206.58          138.23          344.81
1850-1859      103               121.49           80.88          202.38
1850-1859      104                68.73           45.44          114.16
1850-1859      105                36.91           23.84           60.75
1850-1859      106                18.12           10.66           28.77
1850-1859      107                 7.10            3.08           10.18
1850-1859      108                 1.18            0.18            1.35
1850-1859      109                 0.00            0.00            0.00
1850-1859      110+                0.00            0.00            0.00
1860-1869        0           4463056.60      4629425.95      9092482.56
1860-1869        1           4025591.54      4108405.70      8133997.23
1860-1869        2           3834803.26      3915350.02      7750153.28
1860-1869        3           3681099.58      3759912.63      7441012.21
1860-1869        4           3573820.57      3646696.35      7220516.92
1860-1869        5           3490922.77      3549956.06      7040878.83
1860-1869        6           3448821.69      3502281.06      6951102.75
1860-1869        7           3412086.21      3461200.40      6873286.61
1860-1869        8           3372838.07      3418231.91      6791069.98
