United Kingdom, Death rates (period 5x10), 	Last modified: 11 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979     30-34            0.000683        0.001081        0.000884
1970-1979     35-39            0.001128        0.001622        0.001378
1970-1979     40-44            0.001966        0.002843        0.002406
1970-1979     45-49            0.003392        0.005249        0.004314
1970-1979     50-54            0.005363        0.009208        0.007247
1970-1979     55-59            0.008125        0.015328        0.011585
1970-1979     60-64            0.012652        0.025312        0.018572
1970-1979     65-69            0.020227        0.041001        0.029481
1970-1979     70-74            0.034044        0.064892        0.046506
1970-1979     75-79            0.058209        0.098724        0.072362
1970-1979     80-84            0.098492        0.146402        0.112846
1970-1979     85-89            0.160487        0.215820        0.174857
1970-1979     90-94            0.247813        0.310669        0.261679
1970-1979     95-99            0.361864        0.442281        0.376325
1970-1979    100-104           0.491340        0.599271        0.505271
1970-1979    105-109           0.658781        0.805405        0.668413
1970-1979    110+              0.815217        0.182927        0.482005
1980-1989        0             0.008714        0.011329        0.010053
1980-1989      1-4             0.000405        0.000489        0.000448
1980-1989      5-9             0.000178        0.000246        0.000213
1980-1989     10-14            0.000180        0.000272        0.000227
1980-1989     15-19            0.000302        0.000760        0.000536
1980-1989     20-24            0.000333        0.000882        0.000611
1980-1989     25-29            0.000404        0.000851        0.000629
1980-1989     30-34            0.000587        0.000999        0.000794
1980-1989     35-39            0.000913        0.001366        0.001140
1980-1989     40-44            0.001506        0.002268        0.001889
1980-1989     45-49            0.002613        0.004091        0.003354
1980-1989     50-54            0.004402        0.007287        0.005836
1980-1989     55-59            0.007357        0.012987        0.010107
1980-1989     60-64            0.011874        0.021742        0.016551
1980-1989     65-69            0.018605        0.034895        0.025976
1980-1989     70-74            0.030249        0.055955        0.041104
1980-1989     75-79            0.049936        0.087123        0.063959
1980-1989     80-84            0.085116        0.133843        0.100370
1980-1989     85-89            0.141334        0.199389        0.155598
1980-1989     90-94            0.225036        0.288125        0.237310
1980-1989     95-99            0.330061        0.401949        0.341185
1980-1989    100-104           0.470069        0.539859        0.478317
1980-1989    105-109           0.663227        0.646268        0.661568
1980-1989    110+              1.007388              .        1.007388
1990-1999        0             0.005645        0.007208        0.006446
1990-1999      1-4             0.000273        0.000339        0.000307
1990-1999      5-9             0.000123        0.000164        0.000144
1990-1999     10-14            0.000138        0.000202        0.000171
1990-1999     15-19            0.000275        0.000642        0.000462
1990-1999     20-24            0.000319        0.000909        0.000616
1990-1999     25-29            0.000375        0.000950        0.000661
1990-1999     30-34            0.000523        0.001085        0.000802
1990-1999     35-39            0.000819        0.001390        0.001103
