PopName,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
SVN,01,m,1954,1954,4,O,16211,.,.,.,0
SVN,01,m,1955,1955,4,O,16728,.,.,.,0
SVN,01,m,1956,1956,4,O,16286,.,.,.,0
SVN,01,m,1957,1957,4,O,15343,.,.,.,0
SVN,01,m,1958,1958,4,O,14684,.,.,.,0
SVN,01,m,1959,1959,4,O,14750,.,.,.,0
SVN,01,m,1960,1960,4,O,14202,.,.,.,0
SVN,01,m,1961,1961,4,O,14793,.,.,.,0
SVN,01,m,1962,1962,4,O,15021,.,.,.,0
SVN,01,m,1963,1963,4,O,14990,.,.,.,0
SVN,01,m,1964,1964,4,O,14819,.,.,.,0
SVN,01,m,1965,1965,4,O,15477,.,.,.,0
SVN,01,m,1966,1966,4,O,16063,.,.,.,0
SVN,01,m,1967,1967,4,O,15109,.,.,.,0
SVN,01,m,1968,1968,4,O,14478,.,.,.,0
SVN,01,m,1969,1969,4,O,14332,.,.,.,0
SVN,01,m,1970,1970,4,O,13901,.,.,.,0
SVN,01,m,1971,1971,4,O,14794,.,.,.,0
SVN,01,m,1972,1972,4,O,14847,.,.,.,0
SVN,01,m,1973,1973,4,O,15274,.,.,.,0
SVN,01,m,1974,1974,4,O,14941,.,.,.,0
SVN,01,m,1975,1975,4,O,15217,.,.,.,0
SVN,01,m,1976,1976,4,O,15587,.,.,.,0
SVN,01,m,1977,1977,4,O,15448,.,.,.,0
SVN,01,m,1978,1978,4,O,15822,.,.,.,0
SVN,01,m,1979,1979,4,O,15920,.,.,.,0
SVN,01,m,1980,1980,4,O,15276,.,.,.,0
SVN,01,m,1981,1981,4,O,15021,.,.,.,0
SVN,01,m,1982,1982,4,O,14917,.,.,.,0
SVN,01,m,1983,1983,4,O,13930,5,.,.,1
SVN,01,m,1984,1984,4,O,13439,5,.,.,1
SVN,01,m,1985,1985,4,O,13347,5,.,.,1
SVN,01,m,1986,1986,4,O,13075,5,.,.,1
SVN,01,m,1987,1987,4,O,13064,6,.,.,1
SVN,01,m,1988,1988,4,O,12999,6,.,.,1
SVN,01,m,1989,1989,4,O,12101,6,.,.,1
SVN,01,m,1990,1990,4,O,11454,6,.,.,1
SVN,01,m,1991,1991,4,O,11116,7,.,.,1
SVN,01,m,1992,1992,4,O,10333,7,.,.,1
SVN,01,m,1993,1993,4,O,10188,7,.,.,1
SVN,01,m,1994,1994,4,O,9899,7,.,.,1
SVN,01,m,1995,1995,4,O,9741,8,.,.,1
SVN,01,m,1996,1996,4,O,9710,8,.,.,1
SVN,01,m,1997,1997,4,O,9323,8,.,.,1
SVN,01,m,1998,1998,4,O,9256,8,.,.,1
SVN,01,m,1999,1999,4,O,9049,8,.,.,1
SVN,01,m,2000,2000,4,O,9368,8,.,.,1
SVN,01,m,2001,2001,4,O,9064,8,.,.,1
SVN,01,m,2002,2002,4,O,9025,8,.,.,1
SVN,01,m,2003,2003,4,O,8930,8,.,.,1
SVN,01,m,2004,2004,4,O,9101,8,.,.,1
SVN,01,m,2005,2005,4,O,9355,8,.,.,1
SVN,01,m,2006,2006,5,O,9762,8,.,.,1
SVN,01,f,1954,1954,4,O,15617,.,.,.,0
SVN,01,f,1955,1955,4,O,15368,.,.,.,0
SVN,01,f,1956,1956,4,O,15180,.,.,.,0
SVN,01,f,1957,1957,4,O,14743,.,.,.,0
SVN,01,f,1958,1958,4,O,13600,.,.,.,0
SVN,01,f,1959,1959,4,O,13679,.,.,.,0
SVN,01,f,1960,1960,4,O,13623,.,.,.,0
SVN,01,f,1961,1961,4,O,14162,.,.,.,0
SVN,01,f,1962,1962,4,O,14014,.,.,.,0
SVN,01,f,1963,1963,4,O,14184,.,.,.,0
SVN,01,f,1964,1964,4,O,14365,.,.,.,0
SVN,01,f,1965,1965,4,O,15110,.,.,.,0
SVN,01,f,1966,1966,4,O,14878,.,.,.,0
SVN,01,f,1967,1967,4,O,14715,.,.,.,0
SVN,01,f,1968,1968,4,O,14102,.,.,.,0
SVN,01,f,1969,1969,4,O,13551,.,.,.,0
SVN,01,f,1970,1970,4,O,13531,.,.,.,0
SVN,01,f,1971,1971,4,O,13484,.,.,.,0
SVN,01,f,1972,1972,4,O,13866,.,.,.,0
SVN,01,f,1973,1973,4,O,14274,.,.,.,0
SVN,01,f,1974,1974,4,O,13684,.,.,.,0
SVN,01,f,1975,1975,4,O,14569,.,.,.,0
SVN,01,f,1976,1976,4,O,14752,.,.,.,0
SVN,01,f,1977,1977,4,O,14456,.,.,.,0
SVN,01,f,1978,1978,4,O,14532,.,.,.,0
SVN,01,f,1979,1979,4,O,14684,.,.,.,0
SVN,01,f,1980,1980,4,O,14626,.,.,.,0
SVN,01,f,1981,1981,4,O,14199,.,.,.,0
SVN,01,f,1982,1982,4,O,13977,.,.,.,0
SVN,01,f,1983,1983,4,O,13270,5,.,.,1
SVN,01,f,1984,1984,4,O,12835,5,.,.,1
SVN,01,f,1985,1985,4,O,12586,5,.,.,1
SVN,01,f,1986,1986,4,O,12495,5,.,.,1
SVN,01,f,1987,1987,4,O,12528,6,.,.,1
SVN,01,f,1988,1988,4,O,12210,6,.,.,1
SVN,01,f,1989,1989,4,O,11346,6,.,.,1
SVN,01,f,1990,1990,4,O,10914,6,.,.,1
SVN,01,f,1991,1991,4,O,10467,7,.,.,1
SVN,01,f,1992,1992,4,O,9649,7,.,.,1
SVN,01,f,1993,1993,4,O,9605,7,.,.,1
SVN,01,f,1994,1994,4,O,9564,7,.,.,1
SVN,01,f,1995,1995,4,O,9239,8,.,.,1
SVN,01,f,1996,1996,4,O,9078,8,.,.,1
SVN,01,f,1997,1997,4,O,8842,8,.,.,1
SVN,01,f,1998,1998,4,O,8600,8,.,.,1
SVN,01,f,1999,1999,4,O,8484,8,.,.,1
SVN,01,f,2000,2000,4,O,8812,8,.,.,1
SVN,01,f,2001,2001,4,O,8413,8,.,.,1
SVN,01,f,2002,2002,4,O,8476,8,.,.,1
SVN,01,f,2003,2003,4,O,8391,8,.,.,1
SVN,01,f,2004,2004,4,O,8860,8,.,.,1
SVN,01,f,2005,2005,4,O,8802,8,.,.,1
SVN,01,f,2006,2006,5,O,9170,8,.,.,1
SVN,01,m,2007,2007,8,O,10152,8,.,.,1
