England and Wales, Civilian National Population,  Exposures (Lexis triangle)	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1841    0      1841   119969.80   123239.94   243209.75
 1841    0      1840   121087.39   122195.42   243282.81
 1841    1      1840   114971.67   114823.24   229794.91
 1841    1      1839   108186.72   106889.12   215075.84
 1841    2      1839   105025.33   103627.73   208653.06
 1841    2      1838   101507.97   100043.88   201551.85
 1841    3      1838    99472.44    97983.34   197455.79
 1841    3      1837    96848.68    95374.09   192222.77
 1841    4      1837    95445.16    93933.95   189379.11
 1841    4      1836    96780.62    96067.26   192847.88
 1841    5      1836    95748.81    95008.92   190757.73
 1841    5      1835    98620.03    98855.39   197475.41
 1841    6      1835    97815.27    98031.59   195846.86
 1841    6      1834    96147.83    96279.21   192427.05
 1841    7      1834    95524.17    95632.46   191156.63
 1841    7      1833    94125.70    94148.82   188274.52
 1841    8      1833    93640.64    93640.12   187280.76
 1841    8      1832    92643.39    92566.53   185209.91
 1841    9      1832    92254.44    92156.88   184411.31
 1841    9      1831    90326.20    91351.76   181677.96
 1841   10      1831    89998.13    91008.07   181006.20
 1841   10      1830    87921.48    90260.52   178182.00
 1841   11      1830    87615.30    89948.52   177563.83
 1841   11      1829    86712.25    88969.35   175681.61
 1841   12      1829    86416.28    88677.41   175093.69
 1841   12      1828    85398.12    87586.43   172984.55
 1841   13      1828    85097.51    87300.73   172398.23
 1841   13      1827    83783.07    85903.67   169686.74
 1841   14      1827    83462.95    85610.39   169073.34
 1841   14      1826    83295.64    83307.83   166603.47
 1841   15      1826    82942.70    82997.36   165940.07
 1841   15      1825    83170.19    80447.92   163618.12
 1841   16      1825    82780.36    80108.82   162889.18
 1841   16      1824    81417.48    78720.90   160138.38
 1841   17      1824    80995.32    78356.70   159352.02
 1841   17      1823    80189.63    77501.70   157691.33
 1841   18      1823    79741.73    77114.65   156856.38
 1841   18      1822    79103.57    76411.82   155515.39
 1841   19      1822    78636.51    76004.18   154640.69
 1841   19      1821    81750.22    75725.52   157475.75
 1841   20      1821    81266.81    75290.76   156557.56
 1841   20      1820    85213.05    74909.06   160122.10
 1841   21      1820    84725.81    74469.44   159195.25
 1841   21      1819    83498.37    73327.94   156826.31
 1841   22      1819    83008.17    72880.71   155888.88
 1841   22      1818    81897.74    71848.51   153746.25
 1841   23      1818    81408.73    71400.05   152808.78
 1841   23      1817    79652.84    69807.03   149459.88
 1841   24      1817    79169.19    69363.70   148532.89
 1841   24      1816    75031.10    66772.74   141803.84
 1841   25      1816    74555.85    66338.29   140894.15
 1841   25      1815    69855.83    63619.44   133475.27
 1841   26      1815    69392.18    63200.31   132592.50
 1841   26      1814    67769.14    61714.89   129484.03
 1841   27      1814    67316.07    61308.31   128624.38
 1841   27      1813    66114.10    60231.81   126345.91
 1841   28      1813    65670.91    59836.38   125507.30
 1841   28      1812    64809.43    59091.65   123901.08
 1841   29      1812    64375.39    58705.98   123081.38
 1841   29      1811    63747.97    58784.57   122532.54
 1841   30      1811    63322.17    58409.13   121731.30
 1841   30      1810    62708.33    58692.34   121400.67
 1841   31      1810    62290.50    58321.95   120612.44
 1841   31      1809    61351.61    57514.04   118865.65
 1841   32      1809    60940.80    57149.22   118090.02
 1841   32      1808    59708.91    56070.81   115779.72
 1841   33      1808    59304.42    55710.16   115014.59
 1841   33      1807    57685.18    54270.27   111955.45
 1841   34      1807    57286.31    53912.39   111198.70
 1841   34      1806    52830.03    50205.76   103035.79
 1841   35      1806    52437.33    49852.78   102290.12
 1841   35      1805    47298.05    45621.37    92919.41
 1841   36      1805    46908.79    45265.68    92174.46
 1841   36      1804    45617.25    44098.47    89715.71
 1841   37      1804    45232.68    43743.25    88975.93
 1841   37      1803    44388.35    43008.40    87396.75
 1841   38      1803    44008.58    42653.51    86662.09
 1841   38      1802    43492.90    42236.45    85729.35
 1841   39      1802    43118.03    41881.74    84999.78
 1841   39      1801    45033.26    43537.44    88570.70
 1841   40      1801    44663.33    43184.62    87847.95
 1841   40      1800    47265.28    45405.43    92670.70
 1841   41      1800    46900.54    45050.66    91951.20
 1841   41      1799    46254.99    44520.89    90775.87
 1841   42      1799    45895.46    44165.88    90061.35
 1841   42      1798    44984.36    43375.87    88360.22
 1841   43      1798    44630.16    43020.48    87650.64
 1841   43      1797    43179.84    41708.66    84888.50
 1841   44      1797    42831.07    41352.75    84183.82
 1841   44      1796    39109.37    37770.09    76879.46
 1841   45      1796    38766.06    37414.60    76180.65
 1841   45      1795    34480.99    33246.07    67727.06
 1841   46      1795    34142.52    32888.51    67031.03
 1841   46      1794    32802.43    31659.25    64461.68
 1841   47      1794    32467.73    31300.32    63768.05
 1841   47      1793    31890.99    30786.54    62677.52
 1841   48      1793    31558.82    30425.83    61984.65
 1841   48      1792    31262.13    30170.14    61432.27
 1841   49      1792    30931.27    29807.23    60738.50
 1841   49      1791    32395.49    30927.12    63322.60
 1841   50      1791    32065.14    30561.49    62626.62
 1841   50      1790    34155.82    32146.40    66302.22
 1841   51      1790    33823.89    31777.85    65601.74
 1841   51      1789    33597.46    31580.99    65178.46
 1841   52      1789    33263.17    31208.98    64472.15
 1841   52      1788    32638.91    30639.96    63278.86
 1841   53      1788    32301.00    30264.08    62565.08
 1841   53      1787    31440.71    29475.16    60915.87
 1841   54      1787    31097.99    29094.99    60192.98
 1841   54      1786    27077.18    25413.41    52490.59
 1841   55      1786    26728.68    25028.41    51757.09
 1841   55      1785    21830.04    20529.34    42359.38
 1841   56      1785    21474.25    20139.29    41613.54
 1841   56      1784    20799.19    19520.61    40319.80
 1841   57      1784    20435.51    19124.90    39560.40
 1841   57      1783    20193.39    18907.87    39101.26
 1841   58      1783    19820.99    18506.01    38327.00
 1841   58      1782    19648.55    18350.07    37998.61
 1841   59      1782    19266.64    17941.56    37208.19
 1841   59      1781    21652.81    19983.13    41635.93
 1841   60      1781    21262.27    19568.11    40830.38
 1841   60      1780    24442.10    22280.97    46723.07
 1841   61      1780    24038.75    21857.70    45896.45
 1841   61      1779    23747.91    21577.24    45325.15
 1841   62      1779    23332.62    21145.83    44478.45
 1841   62      1778    22883.78    20714.50    43598.28
 1841   63      1778    22455.70    20274.47    42730.18
 1841   63      1777    21964.82    19798.23    41763.05
 1841   64      1777    21523.16    19349.09    40872.25
 1841   64      1776    18960.76    16937.64    35898.40
 1841   65      1776    18506.80    16480.05    34986.85
 1841   65      1775    15365.85    13526.73    28892.58
 1841   66      1775    14896.16    13059.13    27955.29
 1841   66      1774    14596.70    12769.68    27366.38
 1841   67      1774    14114.45    12294.30    26408.75
 1841   67      1773    13930.16    12105.97    26036.14
 1841   68      1773    13436.88    11624.23    25061.10
 1841   68      1772    13256.63    11437.33    24693.96
 1841   69      1772    12753.84    10950.63    23704.47
 1841   69      1771    13297.57    11558.78    24856.34
 1841   70      1771    12788.13    11069.48    23857.61
 1841   70      1770    13523.63    11878.52    25402.14
 1841   71      1770    13006.42    11386.16    24392.58
 1841   71      1769    12719.96    11071.49    23791.44
 1841   72      1769    12197.82    10578.41    22776.23
 1841   72      1768    11900.87    10258.74    22159.61
 1841   73      1768    11375.33     9766.36    21141.70
 1841   73      1767    11105.89     9475.00    20580.89
 1841   74      1767    10578.48     8984.74    19563.22
 1841   74      1766     9520.84     8195.52    17716.36
 1841   75      1766     8994.79     7710.13    16704.92
 1841   75      1765     7747.45     6811.01    14558.46
 1841   76      1765     7222.33     6330.33    13552.66
 1841   76      1764     7122.45     6184.42    13306.87
 1841   77      1764     6603.37     5712.72    12316.09
 1841   77      1763     6470.04     5540.12    12010.17
 1841   78      1763     5960.81     5080.57    11041.39
 1841   78      1762     5823.31     4911.08    10734.39
 1841   79      1762     5327.73     4466.88     9794.61
 1841   79      1761     6289.59     5076.47    11366.06
 1841   80      1761     5811.51     4650.50    10462.01
 1841   80      1760     5559.98     4419.83     9979.81
 1841   81      1760     5103.09     4015.90     9118.99
 1841   81      1759     4785.58     3770.68     8556.26
 1841   82      1759     4353.73     3391.67     7745.40
 1841   82      1758     4110.17     3202.98     7313.15
 1841   83      1758     3707.17     2852.06     6559.23
 1841   83      1757     3501.82     2657.93     6159.75
 1841   84      1757     3131.45     2338.31     5469.76
 1841   84      1756     2915.47     2164.67     5080.14
 1841   85      1756     2571.89     1880.32     4452.21
 1841   85      1755     2353.07     1737.29     4090.36
 1841   86      1755     2071.30     1510.02     3581.32
 1841   86      1754     1989.27     1434.43     3423.70
 1841   87      1754     1734.13     1233.68     2967.81
 1841   87      1753     1627.70     1120.10     2747.80
 1841   88      1753     1404.64      952.69     2357.32
 1841   88      1752     1304.90      873.90     2178.80
 1841   89      1752     1114.27      734.69     1848.96
 1841   89      1751     1031.74      670.51     1702.25
 1841   90      1751      871.47      556.83     1428.30
 1841   90      1750      803.98      505.80     1309.78
 1841   91      1750      671.52      414.74     1086.26
 1841   91      1749      616.85      374.56      991.41
 1841   92      1749      509.31      303.05      812.36
 1841   92      1748      466.10      272.36      738.46
 1841   93      1748      380.39      217.34      597.73
 1841   93      1747      346.34      194.22      540.56
 1841   94      1747      279.33      152.77      432.10
 1841   94      1746      252.97      135.72      388.69
 1841   95      1746      201.61      105.17      306.78
 1841   95      1745      181.50       92.87      274.37
 1841   96      1745      142.94       70.85      213.79
 1841   96      1744      127.95       62.30      190.25
 1841   97      1744       99.60       46.79      146.39
 1841   97      1743       88.40       40.80      129.20
 1841   98      1743       68.00       30.12       98.12
 1841   98      1742       59.89       26.08       85.97
 1841   99      1742       45.53       18.90       64.43
 1841   99      1741       39.70       16.37       56.07
 1841   100     1741       29.82       11.65       41.47
 1841   100     1740       25.76        9.93       35.70
 1841   101     1740       19.11        6.91       26.02
 1841   101     1739       16.32        5.81       22.13
 1841   102     1739       11.95        3.91       15.86
 1841   102     1738       10.27        3.27       13.54
 1841   103     1738        7.45        2.11        9.56
 1841   103     1737        5.99        1.80        7.79
 1841   104     1737        4.22        1.11        5.32
 1841   104     1736        3.54        0.65        4.19
 1841   105     1736        2.45        0.25        2.70
 1841   105     1735        1.93        0.28        2.21
 1841   106     1735        1.28        0.05        1.33
 1841   106     1734        0.93        0.00        0.93
 1841   107     1734        0.55        0.00        0.55
 1841   107     1733        0.42        0.00        0.42
 1841   108     1733        0.20        0.00        0.20
 1841   108     1732        0.00        0.00        0.00
 1841   109     1732        0.00        0.00        0.00
 1841   109     1731        0.00        0.00        0.00
 1841   110+       .        0.00        0.00        0.00
 1842    0      1842   119207.08   123614.87   242821.95
 1842    0      1841   114375.33   116130.82   230506.15
 1842    1      1841   108887.75   109363.98   218251.73
 1842    1      1840   112710.32   112436.36   225146.69
 1842    2      1840   109543.45   109386.93   218930.38
 1842    2      1839   103763.06   102358.12   206121.18
 1842    3      1839   102070.75   100990.82   203061.57
 1842    3      1838    98673.16    97166.76   195839.92
 1842    4      1838    97705.65    96539.31   194244.96
 1842    4      1837    94859.64    93345.68   188205.32
 1842    5      1837    94281.43    93100.58   187382.01
 1842    5      1836    95302.03    94561.16   189863.19
 1842    6      1836    94694.41    94119.74   188814.14
 1842    6      1835    97468.47    97678.24   195146.71
 1842    7      1835    96747.12    96795.53   193542.65
 1842    7      1834    95256.21    95354.73   190610.94
 1842    8      1834    94683.31    94614.65   189297.96
 1842    8      1833    93430.36    93419.22   186849.59
 1842    9      1833    92989.10    92811.87   185800.97
 1842    9      1832    92080.69    91974.03   184054.72
 1842   10      1832    91705.21    91438.60   183143.80
 1842   10      1831    89842.14    90846.56   180688.69
 1842   11      1831    89779.83    90324.89   180104.72
 1842   11      1830    87467.47    89799.75   177267.22
 1842   12      1830    88125.24    89297.36   177422.60
 1842   12      1829    86269.41    88534.89   174804.29
 1842   13      1829    86898.64    88035.22   174933.86
 1842   13      1828    84944.39    87157.96   172102.35
 1842   14      1828    85512.03    86631.67   172143.69
