PopName,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUT,1,m,1871,.,5,O,79007,.,.,.,1
AUT,1,m,1872,.,5,O,81779,.,.,.,1
AUT,1,m,1873,.,5,O,83444,.,.,.,1
AUT,1,m,1874,.,5,O,83571,.,.,.,1
AUT,1,m,1875,.,5,O,84381,.,.,.,1
AUT,1,m,1876,.,5,O,87245,.,.,.,1
AUT,1,m,1877,.,5,O,84754,.,.,.,1
AUT,1,m,1878,.,5,O,82950,.,.,.,1
AUT,1,m,1879,.,5,O,83991,.,.,.,1
AUT,1,m,1880,.,5,O,84901,.,.,.,1
AUT,1,m,1881,.,5,O,84342,.,.,.,1
AUT,1,m,1882,.,5,O,85209,.,.,.,1
AUT,1,m,1883,.,5,O,85282,.,.,.,1
AUT,1,m,1884,.,5,O,86990,.,.,.,1
AUT,1,m,1885,.,5,O,86354,.,.,.,1
AUT,1,m,1886,.,5,O,87189,.,.,.,1
AUT,1,m,1887,.,5,O,87433,.,.,.,1
AUT,1,m,1888,.,5,O,87244,.,.,.,1
AUT,1,m,1889,.,5,O,88033,.,.,.,1
AUT,1,m,1890,.,5,O,84821,.,.,.,1
AUT,1,m,1891,.,5,O,90827,.,.,.,1
AUT,1,m,1892,.,5,O,88233,.,.,.,1
AUT,1,m,1893,.,5,O,90453,.,.,.,1
AUT,1,m,1894,.,5,O,90636,.,.,.,1
AUT,1,m,1895,.,5,O,92669,.,.,.,1
AUT,1,m,1896,.,5,O,94018,.,.,.,1
AUT,1,m,1897,.,5,O,93451,.,.,.,1
AUT,1,m,1898,.,5,O,94740,.,.,.,1
AUT,1,m,1899,.,5,O,95176,.,.,.,1
AUT,1,m,1900,.,5,O,95930,.,.,.,1
AUT,1,m,1901,.,5,O,97354,.,.,.,1
AUT,1,m,1902,.,5,O,98945,.,.,.,1
AUT,1,m,1903,.,5,O,94193,.,.,.,1
AUT,1,m,1904,.,5,O,96753,.,.,.,1
AUT,1,m,1905,.,5,O,93401,.,.,.,1
AUT,1,m,1906,.,5,O,94265,.,.,.,1
AUT,1,m,1907,.,5,O,92519,.,.,.,1
AUT,1,m,1908,.,5,O,92552,.,.,.,1
AUT,1,m,1909,.,5,O,92265,.,.,.,1
AUT,1,m,1910,.,5,O,90668,.,.,.,1
AUT,1,m,1911,.,5,O,86341,.,.,.,1
AUT,1,m,1912,.,5,O,87707,.,.,.,1
AUT,1,m,1913,.,5,O,83711,.,.,.,1
AUT,1,m,1914,.,5,O,82891,.,.,.,1
AUT,1,m,1915,.,5,O,64248,.,.,.,1
AUT,1,m,1916,.,5,O,50733,.,.,.,1
AUT,1,m,1917,.,5,O,47566,.,.,.,1
AUT,1,m,1918,.,5,O,47483,.,.,.,1
AUT,1,m,1919,.,5,O,61120,.,.,.,1
AUT,1,m,1920,.,5,O,75918,.,.,.,1
AUT,1,m,1921,.,5,O,77836,.,.,.,1
AUT,1,m,1922,.,5,O,77830,.,.,.,1
AUT,1,m,1923,.,5,O,75511,.,.,.,1
AUT,1,m,1924,.,5,O,73610,.,.,.,1
AUT,1,m,1925,.,5,O,70019,.,.,.,1
AUT,1,m,1926,.,5,O,65669,.,.,.,1
AUT,1,m,1927,.,5,O,61258,.,.,.,1
AUT,1,m,1928,.,5,O,60138,.,.,.,1
AUT,1,m,1929,.,5,O,57635,.,.,.,1
AUT,1,m,1930,.,5,O,57700,.,.,.,1
AUT,1,m,1931,.,5,O,54709,.,.,.,1
AUT,1,m,1932,.,5,O,52837,.,.,.,1
AUT,1,m,1933,.,5,O,49631,.,.,.,1
AUT,1,m,1934,.,5,O,46893,.,.,.,1
AUT,1,m,1935,.,5,O,45485,.,.,.,1
AUT,1,m,1936,.,5,O,45459,.,.,.,1
AUT,1,m,1937,.,5,O,44541,.,.,.,1
AUT,1,m,1938,.,5,O,48410,.,.,.,1
AUT,1,m,1939,.,5,O,71189,.,.,.,1
AUT,1,m,1940,.,5,O,75318,.,.,.,1
AUT,1,m,1941,.,5,O,69605,.,.,.,1
AUT,1,m,1942,.,5,O,59779,.,.,.,1
AUT,1,m,1943,.,5,O,63223,.,.,.,1
AUT,1,m,1944,.,5,O,65163,.,.,.,1
AUT,1,m,1945,.,5,O,52288,.,.,.,1
AUT,1,m,1946,.,5,O,57686,.,.,.,1
AUT,1,m,1947,.,5,O,66774,.,.,.,1
AUT,1,m,1948,.,5,O,63566,.,.,.,1
AUT,1,m,1949,.,5,O,58490,.,.,.,1
AUT,1,m,1950,.,5,O,55605,.,.,.,1
AUT,1,m,1951,.,5,O,52711,.,.,.,1
AUT,1,m,1952,.,5,O,53198,.,.,.,1
AUT,1,m,1953,.,5,O,52828,.,.,.,1
AUT,1,m,1954,.,5,O,53415,.,.,.,1
AUT,1,m,1955,.,5,O,55766,.,.,.,1
AUT,1,m,1956,.,5,O,59153,.,.,.,1
AUT,1,m,1957,.,5,O,61257,.,.,.,1
AUT,1,m,1958,.,5,O,61326,.,.,.,1
AUT,1,m,1959,.,5,O,64162,.,.,.,1
AUT,1,m,1960,.,5,O,64795,.,.,.,1
AUT,1,m,1961,.,5,O,67735,.,.,.,1
AUT,1,m,1962,.,5,O,68336,.,.,.,1
AUT,1,m,1963,.,5,O,68759,.,.,.,1
AUT,1,m,1964,.,5,O,68366,.,.,.,1
AUT,1,m,1965,.,5,O,66503,.,.,.,1
AUT,1,m,1966,.,5,O,65786,.,.,.,1
AUT,1,m,1967,.,5,O,65415,.,.,.,1
AUT,1,m,1968,.,5,O,64961,.,.,.,1
AUT,1,m,1969,.,5,O,62060,.,.,.,1
AUT,1,m,1970,.,5,O,57878,.,.,.,1
AUT,1,m,1971,.,5,O,55764,.,.,.,1
AUT,1,m,1972,.,5,O,53412,.,.,.,1
AUT,1,m,1973,.,5,O,50404,.,.,.,1
AUT,1,m,1974,.,5,O,50011,.,.,.,1
AUT,1,m,1975,.,5,O,48165,.,.,.,1
AUT,1,m,1976,.,5,O,45012,.,.,.,1
AUT,1,m,1977,.,5,O,43978,.,.,.,1
AUT,1,m,1978,.,5,O,43866,.,.,.,1
AUT,1,m,1979,.,5,O,44475,.,.,.,1
AUT,1,m,1980,.,5,O,46874,.,.,.,1
AUT,1,m,1981,.,5,O,48122,.,.,.,1
AUT,1,m,1982,.,5,O,48199,.,.,.,1
AUT,1,m,1983,.,5,O,46129,.,.,.,1
AUT,1,m,1984,.,5,O,45524,.,.,.,1
AUT,1,m,1985,.,5,O,45054,.,.,.,1
