PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
GBR_SCO,01,1954,1954,1,7716,O,6,.,.,23,1
GBR_SCO,01,1954,1954,2,7161,O,6,.,.,23,1
GBR_SCO,01,1954,1954,3,8579,O,6,.,.,23,1
GBR_SCO,01,1954,1954,4,8084,O,6,.,.,23,1
GBR_SCO,01,1954,1954,5,8304,O,6,.,.,23,1
GBR_SCO,01,1954,1954,6,7709,O,6,.,.,23,1
GBR_SCO,01,1954,1954,7,8173,O,6,.,.,23,1
GBR_SCO,01,1954,1954,8,7557,O,6,.,.,23,1
GBR_SCO,01,1954,1954,9,7093,O,6,.,.,23,1
GBR_SCO,01,1954,1954,10,7532,O,6,.,.,23,1
GBR_SCO,01,1954,1954,11,6925,O,6,.,.,23,1
GBR_SCO,01,1954,1954,12,7482,O,6,.,.,23,1
GBR_SCO,01,1954,1954,TOT,92315,O,6,.,.,23,1
GBR_SCO,01,1955,1955,1,7849,O,6,.,.,23,1
GBR_SCO,01,1955,1955,2,7007,O,6,.,.,23,1
GBR_SCO,01,1955,1955,3,8255,O,6,.,.,23,1
GBR_SCO,01,1955,1955,4,8152,O,6,.,.,23,1
GBR_SCO,01,1955,1955,5,8029,O,6,.,.,23,1
GBR_SCO,01,1955,1955,6,7761,O,6,.,.,23,1
GBR_SCO,01,1955,1955,7,7783,O,6,.,.,23,1
GBR_SCO,01,1955,1955,8,7718,O,6,.,.,23,1
GBR_SCO,01,1955,1955,9,7233,O,6,.,.,23,1
GBR_SCO,01,1955,1955,10,7900,O,6,.,.,23,1
GBR_SCO,01,1955,1955,11,7119,O,6,.,.,23,1
GBR_SCO,01,1955,1955,12,7733,O,6,.,.,23,1
GBR_SCO,01,1955,1955,TOT,92539,O,6,.,.,23,1
GBR_SCO,01,1956,1956,1,8223,O,6,.,.,23,1
GBR_SCO,01,1956,1956,2,7627,O,6,.,.,23,1
GBR_SCO,01,1956,1956,3,8744,O,6,.,.,23,1
GBR_SCO,01,1956,1956,4,8242,O,6,.,.,23,1
GBR_SCO,01,1956,1956,5,8730,O,6,.,.,23,1
GBR_SCO,01,1956,1956,6,7917,O,6,.,.,23,1
GBR_SCO,01,1956,1956,7,7862,O,6,.,.,23,1
GBR_SCO,01,1956,1956,8,7693,O,6,.,.,23,1
GBR_SCO,01,1956,1956,9,7099,O,6,.,.,23,1
GBR_SCO,01,1956,1956,10,8129,O,6,.,.,23,1
GBR_SCO,01,1956,1956,11,7222,O,6,.,.,23,1
GBR_SCO,01,1956,1956,12,7825,O,6,.,.,23,1
GBR_SCO,01,1956,1956,TOT,95313,O,6,.,.,23,1
GBR_SCO,01,1957,1957,1,8476,O,6,.,.,23,1
GBR_SCO,01,1957,1957,2,7775,O,6,.,.,23,1
GBR_SCO,01,1957,1957,3,8508,O,6,.,.,23,1
GBR_SCO,01,1957,1957,4,8481,O,6,.,.,23,1
GBR_SCO,01,1957,1957,5,8620,O,6,.,.,23,1
GBR_SCO,01,1957,1957,6,7873,O,6,.,.,23,1
GBR_SCO,01,1957,1957,7,8383,O,6,.,.,23,1
GBR_SCO,01,1957,1957,8,8309,O,6,.,.,23,1
GBR_SCO,01,1957,1957,9,7408,O,6,.,.,23,1
GBR_SCO,01,1957,1957,10,8606,O,6,.,.,23,1
GBR_SCO,01,1957,1957,11,7693,O,6,.,.,23,1
GBR_SCO,01,1957,1957,12,7845,O,6,.,.,23,1
GBR_SCO,01,1957,1957,TOT,97977,O,6,.,.,23,1
GBR_SCO,01,1958,1958,1,8642,O,6,.,.,23,1
GBR_SCO,01,1958,1958,2,7768,O,6,.,.,23,1
GBR_SCO,01,1958,1958,3,8690,O,6,.,.,23,1
GBR_SCO,01,1958,1958,4,8783,O,6,.,.,23,1
GBR_SCO,01,1958,1958,5,9037,O,6,.,.,23,1
GBR_SCO,01,1958,1958,6,7768,O,6,.,.,23,1
GBR_SCO,01,1958,1958,7,7821,O,6,.,.,23,1
GBR_SCO,01,1958,1958,8,7709,O,6,.,.,23,1
GBR_SCO,01,1958,1958,9,8005,O,6,.,.,23,1
GBR_SCO,01,1958,1958,10,8941,O,6,.,.,23,1
GBR_SCO,01,1958,1958,11,7761,O,6,.,.,23,1
GBR_SCO,01,1958,1958,12,8556,O,6,.,.,23,1
GBR_SCO,01,1958,1958,TOT,99481,O,6,.,.,23,1
GBR_SCO,01,1959,1959,1,8932,O,6,.,.,23,1
GBR_SCO,01,1959,1959,2,7813,O,6,.,.,23,1
GBR_SCO,01,1959,1959,3,8733,O,6,.,.,23,1
GBR_SCO,01,1959,1959,4,8569,O,6,.,.,23,1
GBR_SCO,01,1959,1959,5,8799,O,6,.,.,23,1
GBR_SCO,01,1959,1959,6,8488,O,6,.,.,23,1
GBR_SCO,01,1959,1959,7,8587,O,6,.,.,23,1
GBR_SCO,01,1959,1959,8,8076,O,6,.,.,23,1
GBR_SCO,01,1959,1959,9,7699,O,6,.,.,23,1
GBR_SCO,01,1959,1959,10,8699,O,6,.,.,23,1
GBR_SCO,01,1959,1959,11,7174,O,6,.,.,23,1
GBR_SCO,01,1959,1959,12,7682,O,6,.,.,23,1
GBR_SCO,01,1959,1959,TOT,99251,O,6,.,.,23,1
GBR_SCO,01,1960,1960,1,8105,O,6,.,.,23,1
GBR_SCO,01,1960,1960,2,8170,O,6,.,.,23,1
GBR_SCO,01,1960,1960,3,8955,O,6,.,.,23,1
GBR_SCO,01,1960,1960,4,8721,O,6,.,.,23,1
GBR_SCO,01,1960,1960,5,8972,O,6,.,.,23,1
GBR_SCO,01,1960,1960,6,8483,O,6,.,.,23,1
GBR_SCO,01,1960,1960,7,8483,O,6,.,.,23,1
GBR_SCO,01,1960,1960,8,8554,O,6,.,.,23,1
GBR_SCO,01,1960,1960,9,8018,O,6,.,.,23,1
GBR_SCO,01,1960,1960,10,8674,O,6,.,.,23,1
GBR_SCO,01,1960,1960,11,7886,O,6,.,.,23,1
GBR_SCO,01,1960,1960,12,8271,O,6,.,.,23,1
GBR_SCO,01,1960,1960,TOT,101292,O,6,.,.,23,1
GBR_SCO,01,1961,1961,1,8567,O,6,.,.,23,1
GBR_SCO,01,1961,1961,2,7975,O,6,.,.,23,1
GBR_SCO,01,1961,1961,3,9056,O,6,.,.,23,1
GBR_SCO,01,1961,1961,4,8458,O,6,.,.,23,1
GBR_SCO,01,1961,1961,5,9070,O,6,.,.,23,1
GBR_SCO,01,1961,1961,6,8367,O,6,.,.,23,1
GBR_SCO,01,1961,1961,7,8426,O,6,.,.,23,1
GBR_SCO,01,1961,1961,8,8469,O,6,.,.,23,1
GBR_SCO,01,1961,1961,9,8218,O,6,.,.,23,1
GBR_SCO,01,1961,1961,10,8750,O,6,.,.,23,1
