PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
EST,01,1959,1959,1,1638,O,1,11,.,31,1
EST,01,1959,1959,2,1699,O,1,11,.,31,1
EST,01,1959,1959,3,1836,O,1,11,.,31,1
EST,01,1959,1959,4,1780,O,1,11,.,31,1
EST,01,1959,1959,5,1885,O,1,11,.,31,1
EST,01,1959,1959,6,1808,O,1,11,.,31,1
EST,01,1959,1959,7,1715,O,1,11,.,31,1
EST,01,1959,1959,8,1671,O,1,11,.,31,1
EST,01,1959,1959,9,1587,O,1,11,.,31,1
EST,01,1959,1959,10,1473,O,1,11,.,31,1
EST,01,1959,1959,11,1400,O,1,11,.,31,1
EST,01,1959,1959,12,1446,O,1,11,.,31,1
EST,01,1959,1959,UNK,0,O,1,11,.,31,1
EST,01,1959,1959,TOT,19938,O,1,11,.,31,1
EST,01,1960,1960,1,1727,O,1,11,.,31,1
EST,01,1960,1960,2,1656,O,1,11,.,31,1
EST,01,1960,1960,3,1848,O,1,11,.,31,1
EST,01,1960,1960,4,1950,O,1,11,.,31,1
EST,01,1960,1960,5,1918,O,1,11,.,31,1
EST,01,1960,1960,6,1692,O,1,11,.,31,1
EST,01,1960,1960,7,1726,O,1,11,.,31,1
EST,01,1960,1960,8,1617,O,1,11,.,31,1
EST,01,1960,1960,9,1621,O,1,11,.,31,1
EST,01,1960,1960,10,1439,O,1,11,.,31,1
EST,01,1960,1960,11,1475,O,1,11,.,31,1
EST,01,1960,1960,12,1518,O,1,11,.,31,1
EST,01,1960,1960,UNK,0,O,1,11,.,31,1
EST,01,1960,1960,TOT,20187,O,1,11,.,31,1
EST,01,1961,1961,1,1601,O,1,11,.,31,1
EST,01,1961,1961,2,1571,O,1,11,.,31,1
EST,01,1961,1961,3,1930,O,1,11,.,31,1
EST,01,1961,1961,4,1826,O,1,11,.,31,1
EST,01,1961,1961,5,1919,O,1,11,.,31,1
EST,01,1961,1961,6,1767,O,1,11,.,31,1
EST,01,1961,1961,7,1744,O,1,11,.,31,1
EST,01,1961,1961,8,1635,O,1,11,.,31,1
EST,01,1961,1961,9,1553,O,1,11,.,31,1
EST,01,1961,1961,10,1574,O,1,11,.,31,1
EST,01,1961,1961,11,1511,O,1,11,.,31,1
EST,01,1961,1961,12,1599,O,1,11,.,31,1
EST,01,1961,1961,UNK,0,O,1,11,.,31,1
EST,01,1961,1961,TOT,20230,O,1,11,.,31,1
EST,01,1962,1962,1,1670,O,1,11,.,31,1
EST,01,1962,1962,2,1578,O,1,11,.,31,1
