Hong Kong, Population size (1-year)	Last modified: 20 Jul 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1986           0             37653.45        40752.14        78405.59
  1986         1-4            165603.51       177955.49       343559.00
  1986         5-9            201734.32       218190.37       419924.69
  1986        10-14           209449.04       229556.67       439005.71
  1986        15-19           220520.94       239240.92       459761.86
  1986        20-24           285082.44       295221.89       580304.33
  1986        25-29           296560.81       313946.37       610507.18
  1986        30-34           240833.42       263096.98       503930.40
  1986        35-39           189907.29       217450.42       407357.71
  1986        40-44           111141.15       137339.71       248480.86
  1986        45-49           119291.10       143460.78       262751.88
  1986        50-54           127177.25       147407.49       274584.74
  1986        55-59           120844.98       131444.64       252289.62
  1986        60-64           106177.20       105996.87       212174.07
  1986        65-69            84641.15        77877.71       162518.86
  1986        70-74            66926.87        53687.70       120614.57
  1986        75-79            42030.30        25305.97        67336.27
  1986        80-84            20757.84         8454.69        29212.53
  1986        85-89             9723.55         2692.85        12416.40
  1986        90-94             3136.86          561.54         3698.40
  1986        95-99              651.84           98.96          750.80
  1986       100-104              67.45            9.93           77.38
  1986       105-109               0.60            0.00            0.60
  1986       110+                  0.00            0.00            0.00
  1987           0             35950.00        38650.00        74600.00
  1987         1-4            161050.00       173450.00       334500.00
  1987         5-9            203100.00       219050.00       422150.00
  1987        10-14           208200.00       227700.00       435900.00
  1987        15-19           213800.00       233450.00       447250.00
  1987        20-24           273400.00       284150.00       557550.00
  1987        25-29           300750.00       316600.00       617350.00
  1987        30-34           252200.00       273350.00       525550.00
  1987        35-39           203300.00       230150.00       433450.00
  1987        40-44           120750.00       147350.00       268100.00
  1987        45-49           115250.00       139400.00       254650.00
  1987        50-54           126350.00       147400.00       273750.00
  1987        55-59           122400.00       134250.00       256650.00
  1987        60-64           108950.00       109800.00       218750.00
  1987        65-69            87300.00        81050.00       168350.00
  1987        70-74            69550.00        56600.00       126150.00
  1987        75-79            44650.00        28250.00        72900.00
  1987        80-84            21724.69         9203.24        30927.93
  1987        85-89            10494.72         3047.24        13541.96
  1987        90-94             3352.96          579.65         3932.61
  1987        95-99              732.77          114.45          847.22
  1987       100-104              83.01           11.52           94.53
  1987       105-109               1.92            0.00            1.92
  1987       110+                  0.00            0.00            0.00
  1988           0             35150.00        37750.00        72900.00
  1988         1-4            154650.00       167050.00       321700.00
  1988         5-9            206300.00       222200.00       428500.00
  1988        10-14           205800.00       224300.00       430100.00
  1988        15-19           208650.00       227800.00       436450.00
  1988        20-24           261500.00       270600.00       532100.00
  1988        25-29           305550.00       316900.00       622450.00
  1988        30-34           266550.00       285450.00       552000.00
  1988        35-39           215150.00       240400.00       455550.00
  1988        40-44           136200.00       163400.00       299600.00
  1988        45-49           110800.00       135800.00       246600.00
  1988        50-54           124900.00       146750.00       271650.00
  1988        55-59           123900.00       137550.00       261450.00
  1988        60-64           111350.00       113400.00       224750.00
  1988        65-69            90100.00        84000.00       174100.00
  1988        70-74            70550.00        58400.00       128950.00
  1988        75-79            46900.00        31200.00        78100.00
  1988        80-84            22590.07         9881.56        32471.63
  1988        85-89            11192.36         3322.96        14515.32
  1988        90-94             3573.44          628.26         4201.70
  1988        95-99              768.36          107.42          875.78
  1988       100-104              98.22           14.10          112.32
  1988       105-109               3.33            0.00            3.33
  1988       110+                  0.00            0.00            0.00
  1989           0             36050.00        38700.00        74750.00
  1989         1-4            149350.00       161650.00       311000.00
  1989         5-9            208700.00       224550.00       433250.00
  1989        10-14           203200.00       220950.00       424150.00
  1989        15-19           208200.00       226250.00       434450.00
  1989        20-24           247900.00       255600.00       503500.00
  1989        25-29           308250.00       314050.00       622300.00
  1989        30-34           280950.00       297150.00       578100.00
