Croatia,  Exposures (Lexis triangle)	Last modified: 15 Dec 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2001    0      2001     9828.51    10335.59    20164.10
 2001    0      2000    10289.27    10922.32    21211.59
 2001    1      2000    10372.39    11008.84    21381.23
 2001    1      1999    10740.65    11290.70    22031.35
 2001    2      1999    10802.26    11350.71    22152.97
 2001    2      1998    11301.80    11820.53    23122.33
 2001    3      1998    11461.32    11991.11    23452.43
 2001    3      1997    11821.29    12297.50    24118.79
 2001    4      1997    12079.38    12583.35    24662.73
 2001    4      1996    12142.75    12942.26    25085.01
 2001    5      1996    11927.43    12713.03    24640.46
 2001    5      1995    11653.30    12263.81    23917.12
 2001    6      1995    11620.78    12230.08    23850.87
 2001    6      1994    11694.79    12006.79    23701.58
 2001    7      1994    11631.59    11934.95    23566.54
 2001    7      1993    11360.00    11976.31    23336.31
 2001    8      1993    11882.66    12533.73    24416.39
 2001    8      1992    11456.22    12071.43    23527.65
 2001    9      1992    10904.98    11478.14    22383.12
 2001    9      1991    11755.09    12407.82    24162.91
 2001   10      1991    12610.14    13315.38    25925.52
 2001   10      1990    12107.05    12602.32    24709.38
 2001   11      1990    12226.07    12732.31    24958.38
 2001   11      1989    12003.99    12532.96    24536.96
 2001   12      1989    12418.09    12969.22    25387.32
 2001   12      1988    12411.06    13060.48    25471.54
 2001   13      1988    12787.32    13463.36    26250.68
 2001   13      1987    12612.68    13195.64    25808.32
 2001   14      1987    12588.96    13140.61    25729.57
 2001   14      1986    12698.46    13172.71    25871.17
 2001   15      1986    13007.54    13483.90    26491.44
 2001   15      1985    12997.83    13496.21    26494.05
 2001   16      1985    13734.77    14228.03    27962.80
 2001   16      1984    13501.90    14265.59    27767.50
 2001   17      1984    14000.20    14768.22    28768.42
 2001   17      1983    13517.14    14129.53    27646.67
 2001   18      1983    13698.50    14298.55    27997.06
 2001   18      1982    13656.06    14364.42    28020.48
 2001   19      1982    13871.03    14547.18    28418.21
 2001   19      1981    13716.37    14369.71    28086.08
 2001   20      1981    14054.08    14706.31    28760.39
 2001   20      1980    13841.66    14740.67    28582.32
 2001   21      1980    14331.96    15234.71    29566.67
 2001   21      1979    13932.25    14697.56    28629.81
 2001   22      1979    14416.28    15177.17    29593.45
 2001   22      1978    13751.80    14407.08    28158.88
 2001   23      1978    14069.54    14735.67    28805.22
 2001   23      1977    13839.58    14523.77    28363.35
 2001   24      1977    13965.04    14628.17    28593.21
