Australia, Exposure to risk (period 1x5), 	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1921-1924        0            256600.30       267063.20       523663.49
1921-1924        1            248385.75       258141.86       506527.61
1921-1924        2            241555.44       251286.73       492842.17
1921-1924        3            235539.39       244890.40       480429.79
1921-1924        4            231696.27       240402.25       472098.52
1921-1924        5            231789.52       239890.88       471680.39
1921-1924        6            235198.51       242701.76       477900.28
1921-1924        7            238068.21       244882.28       482950.49
1921-1924        8            238496.16       244434.72       482930.88
1921-1924        9            236504.21       241363.28       477867.49
1921-1924       10            231436.80       236254.21       467691.01
1921-1924       11            224811.03       230154.46       454965.49
1921-1924       12            218634.26       224244.93       442879.19
1921-1924       13            213183.76       218643.52       431827.27
1921-1924       14            208010.31       213739.76       421750.07
1921-1924       15            203136.47       209414.17       412550.64
1921-1924       16            198419.27       205055.39       403474.66
1921-1924       17            193001.64       199662.54       392664.19
1921-1924       18            188369.75       194159.46       382529.21
1921-1924       19            185595.36       189654.93       375250.29
1921-1924       20            184591.95       186857.48       371449.43
1921-1924       21            184908.44       185663.74       370572.18
1921-1924       22            185245.28       183743.90       368989.19
1921-1924       23            185152.55       180899.50       366052.06
1921-1924       24            185154.76       177824.79       362979.54
1921-1924       25            185530.60       175969.25       361499.84
1921-1924       26            186979.76       176436.14       363415.90
1921-1924       27            188788.17       178059.37       366847.54
1921-1924       28            189992.14       180815.33       370807.46
1921-1924       29            190346.71       183268.66       373615.36
1921-1924       30            189317.58       185150.64       374468.22
1921-1924       31            186924.25       186233.13       373157.38
1921-1924       32            183819.90       186538.61       370358.51
1921-1924       33            179898.04       185419.21       365317.25
1921-1924       34            175763.71       182832.00       358595.71
1921-1924       35            171638.29       179014.26       350652.55
1921-1924       36            166951.17       174234.56       341185.73
1921-1924       37            161512.96       168889.63       330402.59
1921-1924       38            155731.55       163025.09       318756.64
1921-1924       39            150220.36       157584.94       307805.30
1921-1924       40            145633.03       152741.90       298374.94
1921-1924       41            141354.68       148584.17       289938.85
1921-1924       42            137036.16       144575.67       281611.83
1921-1924       43            131786.27       139798.69       271584.95
1921-1924       44            126041.26       134063.08       260104.34
1921-1924       45            120885.64       128512.26       249397.90
1921-1924       46            116728.99       123953.42       240682.41
1921-1924       47            113455.88       120439.79       233895.67
1921-1924       48            110682.36       117678.27       228360.63
1921-1924       49            108042.10       116015.67       224057.77
1921-1924       50            105613.30       114596.92       220210.22
1921-1924       51            103138.34       113410.35       216548.68
1921-1924       52            100597.51       111780.51       212378.02
1921-1924       53             97531.26       109045.32       206576.58
1921-1924       54             93763.85       105497.75       199261.60
1921-1924       55             90042.26       102095.38       192137.63
1921-1924       56             86668.86        99430.79       186099.65
