Australia, Exposure to risk (cohort 5x5), 	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1915-1919      5-9           1396537.89      1446164.18      2842702.08
1915-1919     10-14          1477579.38      1525767.27      3003346.65
1915-1919     15-19          1480317.51      1523191.69      3003509.20
1915-1919     20-24          1480201.60      1509332.45      2989534.06
1915-1919     25-29          1479461.60      1461388.30      2940849.90
1915-1919     30-34          1515393.70      1521304.22      3036697.92
1915-1919     35-39          1583540.22      1625538.54      3209078.76
1915-1919     40-44          1615577.12      1653131.15      3268708.27
1915-1919     45-49          1617220.65      1641082.24      3258302.89
1915-1919     50-54          1598200.50      1597622.98      3195823.48
1915-1919     55-59          1582103.78      1532033.90      3114137.67
1915-1919     60-64          1532938.23      1403033.51      2935971.74
1915-1919     65-69          1454558.50      1262708.63      2717267.13
1915-1919     70-74          1341139.74      1077527.30      2418667.04
1915-1919     75-79          1155246.02       833839.56      1989085.58
1915-1919     80-84           917690.83       559109.73      1476800.55
1915-1919     85-89           627842.62       318159.72       946002.34
1915-1919     90-94           322953.32       131878.96       454832.28
1915-1919     95-99           100732.12        32142.12       132874.24
1915-1919    100-104                  .               .               .
1915-1919    105-109                  .               .               .
1915-1919    110+                     .               .               .
1920-1924        0            258089.39       268407.96       526497.35
1920-1924      1-4           1251665.82      1296391.91      2548057.73
1920-1924      5-9           1571415.46      1623579.82      3194995.28
1920-1924     10-14          1572586.69      1619292.39      3191879.08
1920-1924     15-19          1576199.95      1616542.84      3192742.79
1920-1924     20-24          1572666.85      1585055.73      3157722.58
1920-1924     25-29          1630517.11      1688689.12      3319206.23
1920-1924     30-34          1749410.73      1859039.68      3608450.40
1920-1924     35-39          1827383.87      1923555.93      3750939.80
1920-1924     40-44          1863481.37      1945152.88      3808634.24
1920-1924     45-49          1883220.60      1955196.49      3838417.09
1920-1924     50-54          1884994.64      1925690.21      3810684.86
1920-1924     55-59          1834114.38      1814226.51      3648340.88
1920-1924     60-64          1805111.65      1700220.33      3505331.98
1920-1924     65-69          1726825.34      1550938.17      3277763.50
1920-1924     70-74          1599562.02      1332573.71      2932135.73
1920-1924     75-79          1412917.55      1074476.23      2487393.78
1920-1924     80-84          1159437.75       764807.61      1924245.36
1920-1924     85-89           819704.62       460999.48      1280704.10
1920-1924     90-94           423191.81       197722.17       620913.98
1920-1924     95-99                   .               .               .
1920-1924    100-104                  .               .               .
