Germany, Death rates (period 1x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999        0             0.004882        0.006223        0.005570
1990-1999        1             0.000483        0.000543        0.000514
1990-1999        2             0.000272        0.000376        0.000325
1990-1999        3             0.000223        0.000288        0.000256
1990-1999        4             0.000188        0.000235        0.000212
1990-1999        5             0.000151        0.000204        0.000178
1990-1999        6             0.000152        0.000185        0.000169
1990-1999        7             0.000138        0.000176        0.000158
1990-1999        8             0.000124        0.000174        0.000149
1990-1999        9             0.000118        0.000154        0.000137
1990-1999       10             0.000120        0.000153        0.000137
1990-1999       11             0.000121        0.000170        0.000146
1990-1999       12             0.000126        0.000176        0.000152
1990-1999       13             0.000139        0.000203        0.000172
1990-1999       14             0.000161        0.000251        0.000208
1990-1999       15             0.000218        0.000333        0.000277
1990-1999       16             0.000270        0.000520        0.000398
1990-1999       17             0.000290        0.000676        0.000488
1990-1999       18             0.000397        0.001090        0.000752
1990-1999       19             0.000398        0.001123        0.000769
1990-1999       20             0.000371        0.001071        0.000728
1990-1999       21             0.000347        0.001085        0.000723
1990-1999       22             0.000342        0.001038        0.000698
1990-1999       23             0.000330        0.001027        0.000687
1990-1999       24             0.000355        0.000990        0.000681
1990-1999       25             0.000365        0.000993        0.000688
1990-1999       26             0.000360        0.000984        0.000682
1990-1999       27             0.000368        0.001010        0.000699
1990-1999       28             0.000410        0.001046        0.000738
1990-1999       29             0.000441        0.001087        0.000775
1990-1999       30             0.000472        0.001140        0.000817
1990-1999       31             0.000488        0.001190        0.000851
1990-1999       32             0.000543        0.001257        0.000911
1990-1999       33             0.000602        0.001368        0.000997
1990-1999       34             0.000675        0.001455        0.001077
1990-1999       35             0.000727        0.001560        0.001156
1990-1999       36             0.000812        0.001711        0.001274
1990-1999       37             0.000905        0.001864        0.001397
1990-1999       38             0.000968        0.001996        0.001493
1990-1999       39             0.001063        0.002199        0.001643
1990-1999       40             0.001198        0.002383        0.001802
1990-1999       41             0.001322        0.002600        0.001973
1990-1999       42             0.001442        0.002838        0.002152
1990-1999       43             0.001592        0.003078        0.002347
1990-1999       44             0.001735        0.003319        0.002538
1990-1999       45             0.001900        0.003662        0.002793
