Germany, Exposure to risk (period 5x5), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014     85-89          4834033.27      2006386.57      6840419.84
2010-2014     90-94          1903272.85       544988.86      2448261.71
2010-2014     95-99           395374.50        78946.77       474321.27
2010-2014    100-104           59005.14         8201.26        67206.40
2010-2014    105-109            2354.86          214.68         2569.53
2010-2014    110+                 33.16            0.12           33.28
2015-2017        0           1114016.79      1172756.57      2286773.36
2015-2017      1-4           4253835.24      4490330.83      8744166.06
2015-2017      5-9           5224777.54      5521254.54     10746032.08
2015-2017     10-14          5370249.49      5690323.65     11060573.14
2015-2017     15-19          5951092.35      6494810.28     12445902.63
2015-2017     20-24          6567826.81      7171170.07     13738996.88
2015-2017     25-29          7704994.41      8292133.32     15997127.72
2015-2017     30-34          7600441.10      7968714.03     15569155.13
2015-2017     35-39          7393291.12      7564581.18     14957872.31
2015-2017     40-44          7324695.86      7442785.40     14767481.26
2015-2017     45-49          9451469.14      9668706.97     19120176.11
2015-2017     50-54         10337228.76     10533200.33     20870429.09
2015-2017     55-59          9217020.56      9174656.98     18391677.54
2015-2017     60-64          8078192.66      7667126.09     15745318.75
2015-2017     65-69          6925279.03      6379813.21     13305092.24
2015-2017     70-74          6211169.52      5415062.64     11626232.17
2015-2017     75-79          7123070.77      5667939.95     12791010.72
2015-2017     80-84          4670210.48      3190225.00      7860435.48
2015-2017     85-89          2923317.11      1528211.39      4451528.50
2015-2017     90-94          1365956.14       442364.88      1808321.02
2015-2017     95-99           290165.70        65340.82       355506.52
2015-2017    100-104           32775.16         4904.14        37679.30
2015-2017    105-109            1824.75          209.57         2034.32
2015-2017    110+                 28.21            1.65           29.86
