PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3
NZL_NM,1991,0,10,15,m,19,O,Vx,1.0236,19,.,.
NZL_NM,1991,1,10,15,m,19,O,Vx,1.0236,19,.,.
NZL_NM,1991,2,10,15,m,19,O,Vx,1.0236,19,.,.
NZL_NM,1991,3,10,15,m,19,O,Vx,1.0236,19,.,.
NZL_NM,1991,4,10,15,m,19,O,Vx,1.0236,19,.,.
NZL_NM,1991,5,10,15,m,19,O,Vx,1.0259,19,.,.
NZL_NM,1991,6,10,15,m,19,O,Vx,1.0259,19,.,.
NZL_NM,1991,7,10,15,m,19,O,Vx,1.0259,19,.,.
NZL_NM,1991,8,10,15,m,19,O,Vx,1.0259,19,.,.
NZL_NM,1991,9,10,15,m,19,O,Vx,1.0259,19,.,.
NZL_NM,1991,10,10,15,m,19,O,Vx,1.0264,19,.,.
NZL_NM,1991,11,10,15,m,19,O,Vx,1.0264,19,.,.
NZL_NM,1991,12,10,15,m,19,O,Vx,1.0264,19,.,.
NZL_NM,1991,13,10,15,m,19,O,Vx,1.0264,19,.,.
NZL_NM,1991,14,10,15,m,19,O,Vx,1.0264,19,.,.
NZL_NM,1991,15,10,15,m,19,O,Vx,1.0176,19,.,.
NZL_NM,1991,16,10,15,m,19,O,Vx,1.0176,19,.,.
NZL_NM,1991,17,10,15,m,19,O,Vx,1.0176,19,.,.
NZL_NM,1991,18,10,15,m,19,O,Vx,1.0176,19,.,.
NZL_NM,1991,19,10,15,m,19,O,Vx,1.0176,19,.,.
NZL_NM,1991,20,10,15,m,19,O,Vx,1.0001,19,.,.
NZL_NM,1991,21,10,15,m,19,O,Vx,1.0001,19,.,.
NZL_NM,1991,22,10,15,m,19,O,Vx,1.0001,19,.,.
NZL_NM,1991,23,10,15,m,19,O,Vx,1.0001,19,.,.
NZL_NM,1991,24,10,15,m,19,O,Vx,1.0001,19,.,.
NZL_NM,1991,25,10,15,m,19,O,Vx,1,19,.,.
NZL_NM,1991,26,10,15,m,19,O,Vx,1,19,.,.
NZL_NM,1991,27,10,15,m,19,O,Vx,1,19,.,.
NZL_NM,1991,28,10,15,m,19,O,Vx,1,19,.,.
NZL_NM,1991,29,10,15,m,19,O,Vx,1,19,.,.
NZL_NM,1991,30,10,15,m,19,O,Vx,1.0102,19,.,.
