Luxembourg,  Exposures (Lexis triangle)	Last modified: 21 Jan 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1960    0      1960     1274.06     1285.93     2559.99
 1960    0      1959     1156.44     1242.66     2399.10
 1960    1      1959     1226.55     1313.15     2539.70
 1960    1      1958     1140.17     1243.84     2384.01
 1960    2      1958     1206.82     1315.55     2522.36
 1960    2      1957     1137.34     1237.59     2374.93
 1960    3      1957     1196.31     1301.14     2497.45
 1960    3      1956     1189.57     1163.25     2352.82
 1960    4      1956     1246.62     1218.55     2465.17
 1960    4      1955     1122.94     1171.08     2294.02
 1960    5      1955     1148.05     1196.77     2344.82
 1960    5      1954     1142.81     1160.73     2303.54
 1960    6      1954     1193.86     1212.25     2406.11
 1960    6      1953     1061.74     1111.14     2172.88
 1960    7      1953     1142.42     1195.05     2337.46
 1960    7      1952     1081.14     1123.11     2204.25
 1960    8      1952     1131.57     1175.37     2306.94
 1960    8      1951      972.46     1044.35     2016.81
 1960    9      1951     1020.85     1096.65     2117.50
 1960    9      1950     1002.30     1027.55     2029.86
 1960   10      1950     1041.70     1067.78     2109.48
 1960   10      1949      944.41      976.88     1921.29
 1960   11      1949      999.25     1033.61     2032.86
 1960   11      1948      972.65     1020.09     1992.74
 1960   12      1948     1008.68     1058.07     2066.75
 1960   12      1947      949.65      992.36     1942.01
 1960   13      1947     1040.35     1086.97     2127.32
 1960   13      1946      948.49     1015.35     1963.84
 1960   14      1946     1013.85     1084.82     2098.66
 1960   14      1945      893.32      903.53     1796.85
 1960   15      1945      915.17      925.30     1840.47
 1960   15      1944      909.33      909.56     1818.89
 1960   16      1944     1028.16     1028.26     2056.42
 1960   16      1943      996.07     1009.56     2005.63
 1960   17      1943     1021.43     1035.10     2056.54
 1960   17      1942     1014.68     1060.44     2075.13
 1960   18      1942     1080.48     1128.71     2209.19
 1960   18      1941     1011.00     1031.50     2042.50
 1960   19      1941      936.00      954.02     1890.02
 1960   19      1940      957.57     1025.19     1982.75
 1960   20      1940     1061.43     1135.65     2197.09
 1960   20      1939     1001.39     1109.35     2110.75
 1960   21      1939     1103.27     1221.19     2324.47
 1960   21      1938     1051.77     1079.88     2131.65
 1960   22      1938     1103.89     1132.58     2236.47
 1960   22      1937      995.33     1116.95     2112.28
 1960   23      1937     1042.50     1169.58     2212.08
 1960   23      1936     1011.98     1107.41     2119.40
 1960   24      1936     1074.34     1173.96     2248.30
 1960   24      1935     1017.54     1094.28     2111.82
 1960   25      1935     1100.46     1181.36     2281.82
 1960   25      1934     1049.06     1111.79     2160.85
 1960   26      1934     1121.95     1188.21     2310.17
 1960   26      1933     1015.96     1111.29     2127.25
 1960   27      1933     1128.85     1234.70     2363.55
 1960   27      1932     1053.51     1156.31     2209.82
 1960   28      1932     1159.47     1272.35     2431.81
 1960   28      1931     1137.38     1235.32     2372.70
 1960   29      1931     1233.45     1339.18     2572.63
 1960   29      1930     1237.71     1326.87     2564.57
 1960   30      1930     1299.63     1392.97     2692.60
 1960   30      1929     1171.81     1303.78     2475.59
 1960   31      1929     1250.35     1390.56     2640.91
 1960   31      1928     1158.24     1286.17     2444.40
 1960   32      1928     1249.43     1386.68     2636.11
 1960   32      1927     1192.79     1274.97     2467.77
 1960   33      1927     1225.53     1309.36     2534.89
 1960   33      1926     1156.15     1147.73     2303.87
 1960   34      1926     1212.18     1201.97     2414.14
 1960   34      1925     1124.40     1044.69     2169.08
 1960   35      1925     1195.61     1109.28     2304.89
 1960   35      1924     1155.12      941.50     2096.62
 1960   36      1924     1212.38      987.81     2200.19
 1960   36      1923     1158.98      959.51     2118.49
 1960   37      1923     1239.85     1026.33     2266.18
 1960   37      1922     1053.80      875.27     1929.07
 1960   38      1922     1161.65      964.69     2126.34
 1960   38      1921     1104.17      976.87     2081.05
 1960   39      1921     1177.15     1042.12     2219.27
 1960   39      1920     1125.25      935.76     2061.02
 1960   40      1920     1290.54     1073.54     2364.08
 1960   40      1919     1020.92      957.73     1978.65
 1960   41      1919      948.95      890.12     1839.07
 1960   41      1918      791.27      808.45     1599.72
 1960   42      1918      774.24      790.41     1564.64
 1960   42      1917      780.13      786.40     1566.53
 1960   43      1917      878.51      884.87     1763.38
 1960   43      1916      831.26      820.56     1651.82
 1960   44      1916      915.56      903.23     1818.79
 1960   44      1915      946.77      942.15     1888.92
 1960   45      1915     1088.81     1082.91     2171.73
 1960   45      1914     1106.02     1090.47     2196.49
 1960   46      1914     1205.61     1188.12     2393.74
 1960   46      1913     1105.41     1088.70     2194.10
 1960   47      1913     1174.39     1152.51     2326.90
 1960   47      1912     1170.11     1174.79     2344.90
 1960   48      1912     1232.54     1232.62     2465.16
 1960   48      1911     1119.00     1097.43     2216.43
 1960   49      1911     1192.13     1166.14     2358.27
 1960   49      1910     1104.47     1140.04     2244.51
 1960   50      1910     1169.67     1203.34     2373.01
 1960   50      1909     1116.65     1128.61     2245.26
 1960   51      1909     1191.29     1199.59     2390.89
 1960   51      1908     1145.47     1122.31     2267.78
 1960   52      1908     1245.13     1213.47     2458.60
 1960   52      1907     1153.89     1142.74     2296.63
 1960   53      1907     1224.90     1209.14     2434.04
 1960   53      1906     1122.44     1101.87     2224.31
 1960   54      1906     1193.82     1168.12     2361.94
 1960   54      1905     1090.36     1076.81     2167.16
 1960   55      1905     1158.76     1138.37     2297.13
 1960   55      1904     1098.89     1047.33     2146.22
 1960   56      1904     1133.25     1074.57     2207.82
 1960   56      1903     1036.20      989.04     2025.24
 1960   57      1903     1090.25     1034.98     2125.22
 1960   57      1902     1126.54     1017.21     2143.74
 1960   58      1902     1159.10     1041.53     2200.63
 1960   58      1901     1014.08      995.81     2009.89
 1960   59      1901     1073.35     1048.01     2121.35
 1960   59      1900     1032.89      953.73     1986.61
 1960   60      1900     1025.58      940.57     1966.15
 1960   60      1899      989.42      878.18     1867.60
 1960   61      1899      982.08      865.32     1847.40
 1960   61      1898      935.41      816.15     1751.56
 1960   62      1898      926.08      802.81     1728.89
 1960   62      1897      896.92      780.18     1677.10
 1960   63      1897      887.92      766.15     1654.07
 1960   63      1896      850.58      727.34     1577.92
 1960   64      1896      843.58      714.65     1558.23
 1960   64      1895      824.84      675.54     1500.39
 1960   65      1895      815.23      662.72     1477.94
 1960   65      1894      779.97      668.72     1448.68
 1960   66      1894      768.14      654.38     1422.52
 1960   66      1893      764.32      643.07     1407.39
 1960   67      1893      752.64      627.71     1380.36
 1960   67      1892      676.80      571.71     1248.51
 1960   68      1892      665.47      555.37     1220.85
 1960   68      1891      638.23      535.08     1173.31
 1960   69      1891      626.73      518.38     1145.10
 1960   69      1890      609.63      491.98     1101.61
 1960   70      1890      596.03      474.35     1070.38
 1960   70      1889      573.34      469.58     1042.92
 1960   71      1889      556.02      451.53     1007.55
 1960   71      1888      548.39      446.15      994.53
 1960   72      1888      531.70      430.28      961.98
 1960   72      1887      517.90      420.54      938.45
 1960   73      1887      500.77      400.58      901.35
 1960   73      1886      508.62      398.34      906.96
 1960   74      1886      490.27      375.93      866.21
 1960   74      1885      453.51      345.92      799.43
