Austria,  Exposures (Lexis triangle)	Last modified: 30 Mar 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1947    0      1947    28656.87    30474.40    59131.27
 1947    0      1946    25875.88    27330.31    53206.20
 1947    1      1946    22333.74    23462.42    45796.16
 1947    1      1945    20598.97    21273.51    41872.48
 1947    2      1945    24967.61    25767.57    50735.19
 1947    2      1944    24471.37    25146.65    49618.03
 1947    3      1944    25883.00    26593.07    52476.07
 1947    3      1943    26915.57    27769.42    54684.98
 1947    4      1943    26943.86    27794.74    54738.60
 1947    4      1942    27450.66    28418.41    55869.07
 1947    5      1942    28948.06    29962.98    58911.03
 1947    5      1941    30991.20    32128.76    63119.96
 1947    6      1941    31246.66    32389.16    63635.81
 1947    6      1940    31462.34    32591.54    64053.89
 1947    7      1940    34919.11    36165.39    71084.50
 1947    7      1939    30835.45    31946.66    62782.10
 1947    8      1939    30463.65    31553.86    62017.51
 1947    8      1938    25193.10    26112.16    51305.27
 1947    9      1938    24489.77    25379.08    49868.85
 1947    9      1937    20978.44    21768.58    42747.03
 1947   10      1937    21892.25    22714.09    44606.34
 1947   10      1936    20505.97    21252.52    41758.49
 1947   11      1936    21749.02    22534.45    44283.46
 1947   11      1935    20764.29    21489.28    42253.57
 1947   12      1935    22116.34    22882.39    44998.73
 1947   12      1934    21191.42    22228.00    43419.41
 1947   13      1934    22553.84    23656.76    46210.60
 1947   13      1933    21671.12    23223.78    44894.90
 1947   14      1933    23282.61    24948.89    48231.50
 1947   14      1932    22469.51    24257.05    46726.55
 1947   15      1932    23829.77    25719.51    49549.28
 1947   15      1931    22898.68    24804.09    47702.78
 1947   16      1931    24790.85    26850.48    51641.33
 1947   16      1930    23647.03    25531.54    49178.57
 1947   17      1930    25209.72    27214.83    52424.55
 1947   17      1929    24062.84    25725.40    49788.24
 1947   18      1929    25286.69    27021.61    52308.31
 1947   18      1928    24387.09    25498.70    49885.79
 1947   19      1928    25465.89    26609.10    52074.99
 1947   19      1927    24708.22    24479.00    49187.22
 1947   20      1927    26489.13    26226.47    52715.60
 1947   20      1926    26310.11    24001.50    50311.61
 1947   21      1926    27791.13    25343.84    53134.97
 1947   21      1925    27972.20    23529.39    51501.59
 1947   22      1925    29547.80    24840.59    54388.40
 1947   22      1924    29223.81    23138.27    52362.08
 1947   23      1924    30746.66    24318.94    55065.60
 1947   23      1923    29903.34    23111.45    53014.79
 1947   24      1923    31591.42    24396.01    55987.42
 1947   24      1922    30208.96    23381.26    53590.23
 1947   25      1922    31915.29    24685.00    56600.29
 1947   25      1921    29988.44    23079.27    53067.71
 1947   26      1921    31681.15    24368.08    56049.22
 1947   26      1920    28308.91    21687.23    49996.14
 1947   27      1920    29404.07    22512.82    51916.88
 1947   27      1919    25945.00    20203.93    46148.93
 1947   28      1919    21676.40    16867.85    38544.25
 1947   28      1918    19247.44    15454.41    34701.85
 1947   29      1918    17758.73    14250.44    32009.17
 1947   29      1917    15719.88    12780.68    28500.56
 1947   30      1917    17528.55    14242.56    31771.11
 1947   30      1916    17586.22    14136.73    31722.96
 1947   31      1916    18614.03    14955.59    33569.63
 1947   31      1915    19920.80    15840.69    35761.49
 1947   32      1915    24607.44    19557.25    44164.69
 1947   32      1914    26530.50    21142.79    47673.29
 1947   33      1914    27187.05    21655.71    48842.76
 1947   33      1913    29128.79    23536.09    52664.88
 1947   34      1913    29072.16    23478.75    52550.91
 1947   34      1912    29610.63    24215.60    53826.23
 1947   35      1912    29550.98    24156.03    53707.02
 1947   35      1911    29746.45    24417.86    54164.31
 1947   36      1911    29688.92    24355.98    54044.89
 1947   36      1910    30197.97    24860.37    55058.34
 1947   37      1910    30137.32    24787.16    54924.49
 1947   37      1909    30331.60    25219.24    55550.85
 1947   38      1909    30264.03    25138.91    55402.94
 1947   38      1908    29973.48    25126.25    55099.73
 1947   39      1908    29902.35    25042.19    54944.54
 1947   39      1907    29936.22    25175.84    55112.06
 1947   40      1907    29860.25    25092.74    54952.99
 1947   40      1906    29858.10    25626.03    55484.12
 1947   41      1906    29777.64    25539.45    55317.09
 1947   41      1905    29509.99    26116.81    55626.80
 1947   42      1905    29433.09    26023.51    55456.60
 1947   42      1904    29373.40    26292.32    55665.72
 1947   43      1904    29296.08    26187.39    55483.48
 1947   43      1903    29337.13    26311.39    55648.52
 1947   44      1903    29254.93    26203.72    55458.66
 1947   44      1902    29251.20    26478.56    55729.75
 1947   45      1902    29161.69    26358.06    55519.74
 1947   45      1901    28911.36    26202.64    55114.00
 1947   46      1901    28820.19    26070.25    54890.44
 1947   46      1900    28391.78    25449.75    53841.53
 1947   47      1900    28295.00    25311.58    53606.58
 1947   47      1899    27894.65    24513.68    52408.33
 1947   48      1899    27786.61    24367.89    52154.50
 1947   48      1898    27241.64    23327.21    50568.85
 1947   49      1898    27126.01    23178.55    50304.56
 1947   49      1897    26677.87    22274.61    48952.48
 1947   50      1897    26560.63    22121.13    48681.75
 1947   50      1896    26248.56    21355.33    47603.89
 1947   51      1896    26127.05    21192.53    47319.58
 1947   51      1895    25602.41    20267.76    45870.17
 1947   52      1895    25479.17    20098.33    45577.50
 1947   52      1894    24789.61    19264.90    44054.51
 1947   53      1894    24671.54    19092.91    43764.45
 1947   53      1893    23964.95    18529.87    42494.82
 1947   54      1893    23843.29    18366.84    42210.13
 1947   54      1892    23196.87    18004.46    41201.32
 1947   55      1892    23062.54    17830.88    40893.41
 1947   55      1891    22269.88    17484.11    39753.98
 1947   56      1891    22126.98    17279.29    39406.27
 1947   56      1890    21504.37    16851.39    38355.76
 1947   57      1890    21353.50    16648.32    38001.82
 1947   57      1889    21561.67    16623.08    38184.75
 1947   58      1889    21393.61    16413.85    37807.46
