Bulgaria, Deaths (period 5x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999     30-34             2355.00         5726.00         8081.00
1990-1999     35-39             3675.00         9101.00        12776.00
1990-1999     40-44             5929.00        15526.00        21455.00
1990-1999     45-49             9060.00        23866.00        32926.00
1990-1999     50-54            12458.00        31643.00        44101.00
1990-1999     55-59            19637.00        44470.00        64107.00
1990-1999     60-64            33391.00        64535.00        97926.00
1990-1999     65-69            54460.00        84567.00       139027.00
1990-1999     70-74            75363.00        92393.00       167756.00
1990-1999     75-79            86265.00        84244.00       170509.00
1990-1999     80-84            94727.01        75884.86       170611.87
1990-1999     85-89            69725.08        47072.63       116797.71
1990-1999     90-94            25676.52        15072.86        40749.38
1990-1999     95-99             5051.06         2664.58         7715.64
1990-1999    100-104             728.51          334.13         1062.64
1990-1999    105-109              44.79           13.93           58.72
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0              3511.00         4530.00         8041.00
2000-2009      1-4               705.00          865.00         1570.00
2000-2009      5-9               386.00          584.00          970.00
2000-2009     10-14              457.00          723.00         1180.00
2000-2009     15-19              847.00         1795.00         2642.00
2000-2009     20-24             1141.00         3152.00         4293.00
2000-2009     25-29             1377.00         3671.00         5048.00
2000-2009     30-34             2047.00         4656.00         6703.00
2000-2009     35-39             3100.00         6544.00         9644.00
2000-2009     40-44             4824.00        11199.00        16023.00
2000-2009     45-49             8243.00        19601.00        27844.00
2000-2009     50-54            13047.00        32760.00        45807.00
2000-2009     55-59            18931.00        45370.00        64301.00
2000-2009     60-64            26424.00        54912.00        81336.00
2000-2009     65-69            42410.00        69350.00       111760.00
2000-2009     70-74            72041.00        90116.00       162157.00
2000-2009     75-79           107127.00       101166.00       208293.00
2000-2009     80-84           110697.00        82731.00       193428.00
2000-2009     85-89            69456.00        43813.00       113269.00
2000-2009     90-94            29434.00        16209.00        45643.00
2000-2009     95-99             6548.00         3067.00         9615.00
2000-2009    100-104             625.21          269.65          894.86
2000-2009    105-109              39.81           10.37           50.18
2000-2009    110+                  0.00            0.00            0.00
2010-2017        0              1733.00         2383.00         4116.00
2010-2017      1-4               359.00          460.00          819.00
2010-2017      5-9               214.00          290.00          504.00
2010-2017     10-14              198.00          338.00          536.00
2010-2017     15-19              401.00          871.00         1272.00
2010-2017     20-24              579.00         1578.00         2157.00
2010-2017     25-29              786.00         2030.00         2816.00
2010-2017     30-34             1198.00         2911.00         4109.00
2010-2017     35-39             2106.00         4446.00         6552.00
2010-2017     40-44             3557.00         7293.00        10850.00
2010-2017     45-49             5309.00        12200.00        17509.00
2010-2017     50-54             8575.00        20403.00        28978.00
2010-2017     55-59            13645.00        31938.00        45583.00
2010-2017     60-64            21208.00        45973.00        67181.00
2010-2017     65-69            30259.00        55136.00        85395.00
2010-2017     70-74            42069.00        57257.00        99326.00
2010-2017     75-79            67647.00        66899.00       134546.00
2010-2017     80-84            92556.00        69568.00       162124.00
2010-2017     85-89            80622.00        48586.00       129208.00
2010-2017     90-94            35451.00        18385.00        53836.00
2010-2017     95-99             6726.00         2984.00         9710.00
2010-2017    100-104             868.57          425.73         1294.30
2010-2017    105-109              44.75           22.30           67.05
2010-2017    110+                  0.71            0.00            0.71
