Bulgaria, Exposure to risk (period 1x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959       93              4806.33         4153.51         8959.84
1950-1959       94              3929.75         3297.77         7227.52
1950-1959       95              3018.69         2496.44         5515.13
1950-1959       96              2260.48         1849.06         4109.54
1950-1959       97              1741.93         1405.67         3147.60
1950-1959       98              1295.96         1087.77         2383.73
1950-1959       99               959.87          815.47         1775.34
1950-1959      100               710.89          597.85         1308.74
1950-1959      101               526.14          426.97          953.11
1950-1959      102               388.53          304.32          692.85
1950-1959      103               269.72          209.78          479.50
1950-1959      104               179.62          140.38          320.00
1950-1959      105               123.42           93.76          217.18
1950-1959      106                83.42           61.20          144.62
1950-1959      107                55.02           39.22           94.24
1950-1959      108                33.61           23.62           57.24
1950-1959      109                17.26           11.82           29.08
1950-1959      110+               11.94            6.96           18.90
1960-1969        0            634612.98       670257.85      1304870.84
1960-1969        1            620040.35       653539.72      1273580.07
1960-1969        2            619887.39       652655.61      1272543.00
1960-1969        3            625774.99       657613.21      1283388.19
1960-1969        4            629911.54       661219.79      1291131.33
1960-1969        5            630623.44       661057.30      1291680.74
1960-1969        6            635486.87       665447.01      1300933.87
1960-1969        7            644892.60       674690.50      1319583.11
1960-1969        8            649219.53       678032.53      1327252.06
1960-1969        9            657912.53       685980.50      1343893.03
1960-1969       10            672194.69       699765.90      1371960.59
1960-1969       11            681404.88       709047.99      1390452.87
1960-1969       12            682999.11       710677.11      1393676.22
1960-1969       13            681912.07       709601.39      1391513.46
1960-1969       14            680986.40       708191.11      1389177.51
1960-1969       15            673238.31       699174.21      1372412.52
1960-1969       16            665178.96       689436.93      1354615.89
1960-1969       17            654581.76       676396.99      1330978.75
1960-1969       18            645078.43       664631.26      1309709.69
1960-1969       19            631192.62       650278.69      1281471.30
1960-1969       20            614934.94       632376.56      1247311.50
1960-1969       21            599055.70       614132.82      1213188.53
1960-1969       22            588804.95       602175.09      1190980.04
1960-1969       23            581153.80       590844.18      1171997.98
1960-1969       24            573971.53       579483.11      1153454.64
1960-1969       25            580180.92       583074.88      1163255.80
1960-1969       26            589979.70       591528.12      1181507.83
1960-1969       27            598494.32       599990.51      1198484.83
1960-1969       28            607903.81       610540.61      1218444.42
1960-1969       29            613523.48       617748.39      1231271.87
1960-1969       30            622533.68       628311.14      1250844.81
1960-1969       31            630061.51       637205.94      1267267.45
1960-1969       32            638533.72       646161.18      1284694.89
1960-1969       33            645363.42       653658.50      1299021.92
1960-1969       34            652099.38       661448.02      1313547.40
1960-1969       35            654479.12       664261.43      1318740.55
1960-1969       36            654400.43       662983.81      1317384.25
1960-1969       37            652110.98       658687.16      1310798.14
1960-1969       38            651913.96       656772.73      1308686.69
1960-1969       39            647776.48       651432.49      1299208.97
1960-1969       40            640509.82       643715.31      1284225.14
1960-1969       41            616210.57       619122.91      1235333.48
1960-1969       42            579628.55       580915.05      1160543.61
1960-1969       43            542137.93       541305.70      1083443.64
