Bulgaria,  Exposures (Lexis triangle)	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1947    0      1947    40189.95    42400.97    82590.93
 1947    0      1946    34984.97    36829.11    71814.07
 1947    1      1946    37353.84    39132.01    76485.85
 1947    1      1945    32764.99    33918.36    66683.35
 1947    2      1945    32723.98    33839.79    66563.77
 1947    2      1944    29383.86    30653.26    60037.11
 1947    3      1944    29577.24    30889.12    60466.36
 1947    3      1943    30790.35    31714.43    62504.78
 1947    4      1943    31030.45    31966.99    62997.44
 1947    4      1942    30731.03    32084.65    62815.69
 1947    5      1942    31092.84    32426.49    63519.33
 1947    5      1941    28251.91    29427.58    57679.49
 1947    6      1941    31449.63    32724.03    64173.66
 1947    6      1940    28760.13    29934.91    58695.04
 1947    7      1940    31272.16    32496.39    63768.55
 1947    7      1939    27287.71    28256.38    55544.09
 1947    8      1939    28459.32    29418.33    57877.65
 1947    8      1938    29517.76    30577.22    60094.98
 1947    9      1938    29386.91    30380.83    59767.73
 1947    9      1937    29940.47    31323.61    61264.08
 1947   10      1937    29797.87    31089.26    60887.12
 1947   10      1936    32299.51    33650.32    65949.83
 1947   11      1936    32160.45    33351.35    65511.81
 1947   11      1935    29566.13    31035.44    60601.57
 1947   12      1935    33369.93    34856.77    68226.70
 1947   12      1934    36226.52    37507.33    73733.85
 1947   13      1934    36031.75    37177.95    73209.70
 1947   13      1933    34062.67    35552.99    69615.66
 1947   14      1933    33958.28    35328.23    69286.51
 1947   14      1932    36292.20    37510.33    73802.52
 1947   15      1932    36061.99    37225.08    73287.06
 1947   15      1931    32539.70    34049.19    66588.88
 1947   16      1931    32416.28    33863.10    66279.38
 1947   16      1930    35151.14    36664.42    71815.56
 1947   17      1930    36441.55    37920.97    74362.52
 1947   17      1929    32963.73    34118.20    67081.93
 1947   18      1929    32761.76    33879.07    66640.83
 1947   18      1928    36048.51    36245.89    72294.39
 1947   19      1928    35785.10    35989.55    71774.65
 1947   19      1927    33595.29    34733.58    68328.88
 1947   20      1927    33419.06    34538.01    67957.07
 1947   20      1926    38409.05    38604.43    77013.47
 1947   21      1926    38060.01    38298.07    76358.08
 1947   21      1925    33602.18    37080.15    70682.33
 1947   22      1925    37144.76    40680.11    77824.87
 1947   22      1924    37256.28    37464.32    74720.60
 1947   23      1924    36998.29    37198.23    74196.52
 1947   23      1923    34097.50    33211.45    67308.95
 1947   24      1923    33859.79    33034.21    66894.00
 1947   24      1922    36140.85    34985.60    71126.45
 1947   25      1922    35843.28    34751.55    70594.83
 1947   25      1921    33493.45    33551.48    67044.93
 1947   26      1921    33240.72    33339.39    66580.11
 1947   26      1920    31152.18    30590.39    61742.57
 1947   27      1920    35692.56    35119.73    70812.29
 1947   27      1919    26199.97    27147.41    53347.38
 1947   28      1919    26032.67    26974.71    53007.38
 1947   28      1918    18480.96    17715.57    36196.53
 1947   29      1918    18362.99    17649.84    36012.84
 1947   29      1917    12818.80    12965.15    25783.95
 1947   30      1917    12789.85    12927.72    25717.57
 1947   30      1916    18733.65    17611.73    36345.38
 1947   31      1916    18542.86    17490.00    36032.85
 1947   31      1915    27795.95    28470.20    56266.14
 1947   32      1915    27611.87    28270.84    55882.71
 1947   32      1914    31988.48    33152.78    65141.26
 1947   33      1914    31698.61    32872.17    64570.77
 1947   33      1913    18815.49    18972.35    37787.84
 1947   34      1913    18851.45    19023.39    37874.84
 1947   34      1912    30660.53    30546.88    61207.41
 1947   35      1912    30332.22    30250.56    60582.78
 1947   35      1911    25587.08    27123.74    52710.83
 1947   36      1911    25478.21    26979.87    52458.08
 1947   36      1910    27526.79    28341.31    55868.09
 1947   37      1910    30008.79    30945.96    60954.74
 1947   37      1909    25242.72    26439.34    51682.06
 1947   38      1909    25125.29    26313.91    51439.20
 1947   38      1908    26157.47    26421.34    52578.81
 1947   39      1908    25969.35    26251.28    52220.63
 1947   39      1907    24479.66    25897.63    50377.29
 1947   40      1907    24383.16    25773.82    50156.98
 1947   40      1906    27737.27    27377.60    55114.87
 1947   41      1906    27482.17    27168.88    54651.05
 1947   41      1905    22968.51    24742.23    47710.73
 1947   42      1905    24099.67    25904.73    50004.40
 1947   42      1904    24274.47    24515.34    48789.81
 1947   43      1904    24070.42    24352.83    48423.25
 1947   43      1903    21681.58    23094.38    44775.96
 1947   44      1903    21578.70    22954.12    44532.81
 1947   44      1902    21362.55    21675.09    43037.64
 1947   45      1902    21228.25    21538.21    42766.46
 1947   45      1901    20222.78    20932.03    41154.81
 1947   46      1901    20143.39    20771.92    40915.31
 1947   46      1900    23097.41    22646.65    45744.06
 1947   47      1900    25045.35    24504.82    49550.16
 1947   47      1899    16786.48    17567.06    34353.54
 1947   48      1899    16769.39    17431.42    34200.81
 1947   48      1898    18803.65    18529.98    37333.63
 1947   49      1898    18675.41    18321.50    36996.92
 1947   49      1897    15862.73    17322.37    33185.10
 1947   50      1897    15826.37    17171.62    32997.99
 1947   50      1896    19183.02    18102.28    37285.30
 1947   51      1896    19073.50    17912.67    36986.17
 1947   51      1895    14982.82    15232.52    30215.34
 1947   52      1895    15006.30    15116.02    30122.32
 1947   52      1894    15613.71    15377.36    30991.07
 1947   53      1894    15551.93    15185.81    30737.74
 1947   53      1893    11487.68    11678.37    23166.05
 1947   54      1893    11527.25    11615.11    23142.36
 1947   54      1892    13641.37    12592.79    26234.15
 1947   55      1892    13528.78    12434.68    25963.45
 1947   55      1891    14741.47    11480.19    26221.65
 1947   56      1891    14520.64    11350.40    25871.04
 1947   56      1890    18453.96    12035.40    30489.36
