PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
BEL,10,1841,1841,1,f,0,1,RR,49,O,9248,.,.,.,1
BEL,10,1841,1841,1,f,1,1,RR,49,O,4126,.,.,.,1
BEL,10,1841,1841,1,f,2,1,RR,49,O,2147,.,.,.,1
BEL,10,1841,1841,1,f,3,1,RR,49,O,1241,.,.,.,1
BEL,10,1841,1841,1,f,4,1,RR,49,O,869,.,.,.,1
BEL,10,1841,1841,1,f,5,1,RR,49,O,628,.,.,.,1
BEL,10,1841,1841,1,f,6,1,RR,49,O,565,.,.,.,1
BEL,10,1841,1841,1,f,7,1,RR,49,O,471,.,.,.,1
BEL,10,1841,1841,1,f,8,1,RR,49,O,372,.,.,.,1
BEL,10,1841,1841,1,f,9,1,RR,49,O,341,.,.,.,1
BEL,10,1841,1841,1,f,10,5,RR,49,O,1420,.,.,.,1
BEL,10,1841,1841,1,f,15,5,RR,49,O,1818,.,.,.,1
BEL,10,1841,1841,1,f,20,5,RR,49,O,1619,.,.,.,1
BEL,10,1841,1841,1,f,25,5,RR,49,O,1577,.,.,.,1
BEL,10,1841,1841,1,f,30,5,RR,49,O,1607,.,.,.,1
BEL,10,1841,1841,1,f,35,5,RR,49,O,1692,.,.,.,1
BEL,10,1841,1841,1,f,40,5,RR,49,O,1800,.,.,.,1
BEL,10,1841,1841,1,f,45,5,RR,49,O,1457,.,.,.,1
BEL,10,1841,1841,1,f,50,5,RR,49,O,1643,.,.,.,1
BEL,10,1841,1841,1,f,55,5,RR,49,O,1641,.,.,.,1
BEL,10,1841,1841,1,f,60,5,RR,49,O,2211,.,.,.,1
BEL,10,1841,1841,1,f,65,5,RR,49,O,2399,.,.,.,1
BEL,10,1841,1841,1,f,70,5,RR,49,O,2715,.,.,.,1
BEL,10,1841,1841,1,f,75,5,RR,49,O,2349,.,.,.,1
BEL,10,1841,1841,1,f,80,5,RR,49,O,1741,.,.,.,1
BEL,10,1841,1841,1,f,85,5,RR,49,O,924,.,.,.,1
BEL,10,1841,1841,1,f,90,5,RR,49,O,293,.,.,.,1
BEL,10,1841,1841,1,f,95,5,RR,49,O,58,.,.,.,1
BEL,10,1841,1841,1,f,100,+,RR,49,O,5,.,.,.,1
BEL,10,1841,1841,1,m,0,1,RR,49,O,11741,.,.,.,1
BEL,10,1841,1841,1,m,1,1,RR,49,O,4156,.,.,.,1
BEL,10,1841,1841,1,m,2,1,RR,49,O,2092,.,.,.,1
BEL,10,1841,1841,1,m,3,1,RR,49,O,1155,.,.,.,1
BEL,10,1841,1841,1,m,4,1,RR,49,O,817,.,.,.,1
BEL,10,1841,1841,1,m,5,1,RR,49,O,574,.,.,.,1
BEL,10,1841,1841,1,m,6,1,RR,49,O,462,.,.,.,1
BEL,10,1841,1841,1,m,7,1,RR,49,O,356,.,.,.,1
BEL,10,1841,1841,1,m,8,1,RR,49,O,307,.,.,.,1
BEL,10,1841,1841,1,m,9,1,RR,49,O,304,.,.,.,1
BEL,10,1841,1841,1,m,10,5,RR,49,O,1068,.,.,.,1
BEL,10,1841,1841,1,m,15,5,RR,49,O,1407,.,.,.,1
BEL,10,1841,1841,1,m,20,5,RR,49,O,1998,.,.,.,1
BEL,10,1841,1841,1,m,25,5,RR,49,O,1490,.,.,.,1
BEL,10,1841,1841,1,m,30,5,RR,49,O,1375,.,.,.,1
BEL,10,1841,1841,1,m,35,5,RR,49,O,1284,.,.,.,1
BEL,10,1841,1841,1,m,40,5,RR,49,O,1485,.,.,.,1
BEL,10,1841,1841,1,m,45,5,RR,49,O,1243,.,.,.,1
BEL,10,1841,1841,1,m,50,5,RR,49,O,1375,.,.,.,1
BEL,10,1841,1841,1,m,55,5,RR,49,O,1647,.,.,.,1
BEL,10,1841,1841,1,m,60,5,RR,49,O,2194,.,.,.,1
BEL,10,1841,1841,1,m,65,5,RR,49,O,2436,.,.,.,1
BEL,10,1841,1841,1,m,70,5,RR,49,O,2467,.,.,.,1
BEL,10,1841,1841,1,m,75,5,RR,49,O,2174,.,.,.,1
BEL,10,1841,1841,1,m,80,5,RR,49,O,1579,.,.,.,1
BEL,10,1841,1841,1,m,85,5,RR,49,O,701,.,.,.,1
BEL,10,1841,1841,1,m,90,5,RR,49,O,202,.,.,.,1
BEL,10,1841,1841,1,m,95,5,RR,49,O,37,.,.,.,1
BEL,10,1841,1841,1,m,100,+,RR,49,O,5,.,.,.,1
BEL,10,1842,1842,1,f,0,1,RR,49,O,9653,.,.,.,1
BEL,10,1842,1842,1,f,1,1,RR,49,O,4663,.,.,.,1
BEL,10,1842,1842,1,f,2,1,RR,49,O,2295,.,.,.,1
BEL,10,1842,1842,1,f,3,1,RR,49,O,1462,.,.,.,1
BEL,10,1842,1842,1,f,4,1,RR,49,O,1044,.,.,.,1
