Slovakia ,  Exposures (Lexis triangle)	Last modified: 29 Oct 2021;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1950    0      1950    22171.11    23436.26    45607.36
 1950    0      1949    20280.28    21258.03    41538.30
 1950    1      1949    19835.54    20769.70    40605.24
 1950    1      1948    19275.86    20121.03    39396.89
 1950    2      1948    19209.20    20042.42    39251.62
 1950    2      1947    18397.50    19105.66    37503.16
 1950    3      1947    18365.03    19071.63    37436.66
 1950    3      1946    17096.48    17537.23    34633.72
 1950    4      1946    17081.78    17513.41    34595.19
 1950    4      1945    16411.40    16496.27    32907.67
 1950    5      1945    16400.45    16481.64    32882.09
 1950    5      1944    16212.05    16283.13    32495.18
 1950    6      1944    16199.74    16266.45    32466.20
 1950    6      1943    15912.03    16180.88    32092.91
 1950    7      1943    15899.72    16165.57    32065.29
 1950    7      1942    15756.25    15956.14    31712.39
 1950    8      1942    15743.94    15946.28    31690.22
 1950    8      1941    15715.00    15914.04    31629.04
 1950    9      1941    15709.87    15902.13    31612.00
 1950    9      1940    15684.16    15944.93    31629.10
 1950   10      1940    15673.57    15934.38    31607.95
 1950   10      1939    15336.17    15466.94    30803.11
 1950   11      1939    15326.26    15456.05    30782.30
 1950   11      1938    14876.93    14892.63    29769.56
 1950   12      1938    14871.80    14882.77    29754.57
 1950   12      1937    14556.14    14584.89    29141.04
 1950   13      1937    14548.28    14572.98    29121.26
 1950   13      1936    14622.39    14646.49    29268.88
 1950   14      1936    14615.21    14632.87    29248.09
 1950   14      1935    14833.45    14988.12    29821.57
 1950   15      1935    14824.90    14977.23    29802.14
 1950   15      1934    14787.41    15004.86    29792.26
 1950   16      1934    14774.76    14992.95    29767.70
 1950   16      1933    15081.48    14888.77    29970.25
 1950   17      1933    15062.34    14867.67    29930.01
 1950   17      1932    15522.29    15109.61    30631.90
 1950   18      1932    15502.46    15085.45    30587.91
 1950   18      1931    15728.92    15511.55    31240.47
 1950   19      1931    15704.65    15478.88    31183.53
 1950   19      1930    15762.75    15538.94    31301.70
 1950   20      1930    15740.87    15507.30    31248.17
 1950   20      1929    15483.34    14993.29    30476.63
 1950   21      1929    15458.39    14964.71    30423.10
 1950   21      1928    15261.90    14684.48    29946.38
 1950   22      1928    15233.19    14646.71    29879.89
 1950   22      1927    15223.06    14701.46    29924.52
 1950   23      1927    15195.37    14670.15    29865.52
 1950   23      1926    15238.52    14735.76    29974.28
 1950   24      1926    15211.52    14706.15    29917.67
 1950   24      1925    15244.20    14754.21    29998.41
 1950   25      1925    15224.37    14723.93    29948.30
 1950   25      1924    15595.80    15076.44    30672.24
 1950   26      1924    15567.77    15047.86    30615.63
 1950   26      1923    16175.56    15656.17    31831.72
 1950   27      1923    16145.48    15625.54    31771.02
 1950   27      1922    16323.40    15781.69    32105.10
 1950   28      1922    16300.50    15751.75    32052.25
 1950   28      1921    15693.85    15154.35    30848.20
 1950   29      1921    15665.13    15124.40    30789.53
 1950   29      1920    14307.07    13791.81    28098.88
 1950   30      1920    14282.46    13763.57    28046.03
 1950   30      1919    11758.47    11266.17    23024.64
 1950   31      1919    11730.44    11238.61    22969.05
 1950   31      1918     8052.77     7640.36    15693.14
 1950   32      1918     8042.52     7628.45    15670.97
 1950   32      1917     6541.46     6250.55    12792.01
 1950   33      1917     6530.52     6239.67    12770.19
 1950   33      1916     7381.29     6946.67    14327.96
 1950   34      1916     7363.86     6934.08    14297.94
 1950   34      1915     9825.49     8974.49    18799.98
 1950   35      1915     9809.42     8957.81    18767.24
 1950   35      1914    12442.85    11375.63    23818.48
 1950   36      1914    12422.33    11345.68    23768.02
 1950   36      1913    13312.79    12241.79    25554.58
 1950   37      1913    13290.22    12217.29    25507.51
 1950   37      1912    13184.04    12246.98    25431.02
